native,quick,fastsort,countingObj,countingObj2,countingObj3,gnome,shaker,lodash,bucket,merge,bubble,sbubble,insertion,selection
1.288,2.662,2.211,0.723,0.541,0.568,27.497,31.056,9.605,9.734,7.323,73.251,21.797,32.55,17.177
1.243,3.919,4.398,0.472,13.628,0.67,34.269,35.099,7.746,6.527,9.585,63.15,19.358,19.108,63.303
5.349,244.756,7.44,1.171,3.328,0.871,33.419,24.789,5.155,6.735,3.721,51.868,20.329,13.605,14.861
0.975,4.062,2.127,0.569,0.607,2.6,25.351,21.911,4.598,5.675,5.837,49.655,30.78,13.815,13.856
1.266,3.038,2.695,0.684,0.541,0.567,27.178,21.669,5.2,5.402,7.715,52.575,16.859,14.251,13.014
1.193,3.054,4.215,0.445,0.457,0.442,26.638,21.364,4.596,5.537,3.717,50.331,16.979,14.427,14.167
1.008,3.446,4.052,0.555,0.679,0.435,25.831,22.977,3.962,6.276,4.417,53.411,17.59,17.987,14.939
1.016,3.066,3.489,1.841,0.735,0.693,26.254,21.886,4.809,7.616,3.867,55.983,16.794,14.93,13.804
1.172,4.513,1.964,0.59,0.561,0.582,25.33,22.576,5.118,6.07,9.273,51.082,19.317,13.752,12.118
0.942,4.858,1.996,0.674,0.546,5.016,34.29,20.748,5.231,7.372,6.314,62.39,16.971,14.354,13.916
0.935,2.744,1.978,0.466,0.46,0.441,25.963,21.235,6.273,5.65,3.68,50.545,22.169,15.954,13.667
1.127,4.013,2.597,0.811,0.545,0.548,25.039,22.877,4.55,6.538,4.075,53.165,17.459,16.01,13.693
0.969,6.657,2.207,0.474,0.464,0.579,44.899,44.541,7.477,7.089,6.313,50.421,19.566,24.936,18.009
0.988,4.421,9.722,0.47,0.463,0.448,27.177,22.578,5.881,5.783,3.498,49.531,16.314,14.251,12.498
4.739,3.192,2.245,0.466,0.469,0.437,25.332,22.391,7.462,5.638,5.824,57.413,17.427,14.573,12.676
1.043,3.539,1.873,0.552,0.666,0.546,32.066,22.108,4.787,5.573,5.185,51.269,17.877,13.466,13.449
1.035,2.545,2.651,0.496,0.454,0.654,26.973,22.623,4.229,5.659,6.574,60.767,19.32,14.442,14.509
1.018,3.128,2.026,0.509,0.435,0.439,27.572,22.191,5.999,6.546,5.912,54.503,18.048,14.983,13.733
1.013,2.672,1.971,0.448,0.481,0.437,27.139,22.845,4.493,7.097,4.426,49.656,19.278,44.955,18.15
0.984,3.08,2.005,0.563,0.55,0.564,29.112,21.774,5.003,6.917,6.348,49.988,85.667,33.872,23.273
1.025,4.402,2.189,0.693,0.675,0.725,27.912,20.598,5.074,5.149,4.941,50.308,16.838,13.574,13.482
0.949,4.415,2.156,0.617,0.542,0.548,27.411,22.87,8.776,6.633,5.517,49.208,18.544,14.212,13.464
2.629,3.3,2.628,0.57,0.547,0.54,40.236,21.965,4.919,5.77,3.443,51.458,17.057,12.968,12.606
0.953,3.129,4.706,1.377,0.828,0.572,29.428,22.278,4.265,5.541,8.506,51.815,18.419,15.454,12.908
0.988,2.715,1.914,0.74,0.58,0.549,35.352,21.125,5.464,6.297,5.472,71.472,18.015,14.165,15.278
0.95,2.956,2.058,0.564,0.579,0.542,27.782,25.293,4.799,5.364,4.504,49.501,19.988,16.637,14.389
0.942,3.08,2.648,0.607,0.902,0.575,28.071,21.565,5.068,5.442,5.825,48.243,17.097,13.235,13.338
1.039,2.815,2.25,0.589,0.828,0.578,26.757,22.608,5.915,5.84,4.23,51.75,20.739,15.659,13.583
3.241,8.832,2.124,0.591,0.546,0.572,26.791,24.784,5.279,6.071,3.662,50.667,17.064,13.251,13.237
1.086,3.28,1.876,0.517,0.454,0.476,29.531,22.871,4.475,5.936,4.944,49.295,19.833,13.277,16.463
1.003,10.062,1.875,0.462,1.656,0.438,28.626,31.335,4.71,6.334,4.846,58.466,17.523,14.413,16.265
1.219,3.015,2.212,0.59,0.545,0.674,27.883,21.418,4.94,5.657,4.163,48.546,17.547,14.2,11.819
1.01,2.835,1.996,0.596,0.597,0.623,25.226,21.89,4.345,5.789,5.795,49.927,17.438,14.437,14.703
1.009,2.722,2.561,0.754,0.637,0.865,31.231,23.37,4.97,5.8,6.23,52.694,18.781,13.488,14.804
1.021,2.671,2.439,0.777,0.563,0.566,39.767,22.033,4.788,7.388,3.723,58.549,17.716,13.797,14.831
0.97,3.064,3.058,0.589,0.552,0.568,30.727,25.526,5.27,5.926,6.97,49.671,22.513,13.74,14.988
0.951,2.671,3.958,0.573,0.547,0.543,131.15,44.747,7.833,5.848,5.775,55.186,16.9,14.306,14.056
0.939,4.097,2.635,0.53,0.678,0.59,33.157,22.332,5.03,6.293,9.561,54.925,20.292,13.242,13.888
1.01,3.96,1.879,0.68,0.652,0.669,27.522,22.902,4.814,6.122,6.164,61.314,19.631,13.756,13.071
0.954,5.701,2.585,0.563,0.551,0.557,26.455,23.504,4.541,5.978,4.039,47.642,17.529,14.14,12.876
0.937,4.317,2.087,0.603,0.593,0.546,25.08,29.481,6.463,6.214,5.952,48.79,19.146,13.226,12.759
1.005,2.957,4.206,0.61,0.549,0.576,25.942,21.258,6.643,6.329,3.462,47.972,17.241,13.914,13.514
1.017,4.663,1.89,0.514,0.585,0.439,33.674,22.957,5.21,6.444,3.894,51.206,17.77,15.678,13.676
1.99,3.436,4.041,0.783,1.006,0.583,31.196,24.39,4.428,6.02,10.432,49.143,18.793,12.962,14.008
2.691,4.239,2.02,0.475,0.467,0.481,32.876,22.502,4.556,5.583,6.874,51.025,16.757,19.101,14.982
0.975,2.655,2.198,0.667,0.543,0.542,28.064,21.327,4.738,5.953,5.37,57.774,24.416,47.922,13.495
0.946,4.716,1.883,0.586,0.548,0.57,27.18,23.343,5.07,6.27,4.465,47.372,18.37,13.518,16.72
0.984,3.251,2.049,0.585,0.582,0.677,25.437,22.224,4.641,5.712,3.519,51.667,17.486,13.158,12.513
1.124,3.575,2.061,0.471,0.481,0.862,28.561,22.695,4.782,6.073,5.452,49.469,17.229,14.973,15.04
1.096,3.138,2.86,0.602,0.666,0.685,30.424,34.63,8,10.781,13.991,79.091,18.882,19.147,15.871
1.145,6.895,2.01,0.599,0.581,0.574,39.86,28.242,7.449,6.264,14.276,64.363,33.303,14.333,16.673
1.059,2.819,1.976,0.55,0.673,0.542,28.569,22.163,4.717,7.982,3.861,51.74,17.101,13.376,20.523
0.977,2.696,1.857,0.578,0.486,0.464,26.535,21.717,5.132,6.49,5.356,51.615,16.543,13.762,13.634
1.019,2.754,2.174,0.593,0.54,0.971,25.55,21.397,9.123,6.819,5.525,52.049,17.413,13.748,12.81
0.978,2.811,2.591,0.62,0.605,0.929,32.734,23.401,4.587,6.47,5.491,50.392,17.208,13.163,15.039
1.088,3.947,2.021,0.588,0.774,0.551,26.34,21.19,5.019,5.942,11.767,49.022,18.486,13.419,13.113
1.225,4.132,1.756,0.501,0.46,0.719,24.857,20.804,4.649,6.558,4.091,48.156,18.906,14.945,14.96
0.942,3.775,2.03,0.596,0.583,0.617,25.655,21.649,4.629,6.701,5.735,49.046,17.655,13.484,12.807
0.952,2.959,2.407,0.447,0.84,0.439,28.594,22.063,4.398,6.098,3.949,49.624,17.987,13.892,12.71
0.99,3.108,2.181,0.442,0.458,0.437,26.069,26.279,8.832,8.061,7.978,50.562,18.543,14.029,12.436
1.287,2.358,2.051,0.467,0.562,0.457,24.965,26.781,5.797,6.285,3.629,50.835,16.845,13.168,13.069
0.999,2.823,2.363,0.485,0.87,0.565,28.203,22.462,5.642,11.08,6.014,51.025,17.934,19.233,13.381
1.224,2.671,2.043,0.481,0.615,0.479,25.05,21.879,5.094,6.667,4.217,49.388,18.655,13.17,13.183
0.955,3.236,2.009,0.646,0.87,0.554,31.973,20.906,4.113,6.211,5.431,53.547,16.793,13.745,16.15
1,5.068,2.748,0.589,0.586,0.583,28.848,23.685,4.891,6.551,4.623,55.819,16.76,13.674,15.073
1.432,2.789,2.972,0.818,0.57,0.575,40.855,22.878,4.684,6.624,3.469,51.545,17.93,13.858,16.208
1.226,24.043,2.741,0.608,0.626,0.539,27.518,23.423,4.599,6.273,9.405,88.153,18.722,14.036,19.819
1.49,6.802,2.285,0.695,0.697,0.749,25.901,23.037,5.143,5.868,4.054,61.195,16.986,15.488,13.801
0.977,4.319,2.02,0.642,0.687,0.803,26.796,21.173,4.903,5.204,4.269,56.621,17.555,13.408,12.227
1.057,8.01,2.904,0.596,0.652,0.586,28.011,24.445,6.999,6.233,5.244,52.972,18.812,12.759,12.329
1.117,3.68,2.618,0.597,0.57,0.619,25.778,21.583,5.042,14.404,3.97,56.053,19.93,24.553,14.995
0.972,2.496,2.446,0.458,0.442,0.428,28.458,22.596,15.567,7.029,5.739,54.576,20.324,15.453,13.998
1.03,2.663,2.161,0.476,0.855,0.463,30.366,26.055,7.261,9.065,4.717,48.109,17.257,13.798,15.147
1.744,3.186,2.589,0.595,1.187,0.557,24.779,22.572,9.317,7.233,3.831,51.268,18.408,16.07,13.41
1.07,2.804,2.07,0.663,0.555,0.551,25.529,22.441,4.773,6.448,3.633,49.506,18.391,13.183,13.205
0.955,2.926,2.061,2.742,1.056,0.57,37.135,22.273,6.709,6.891,3.519,58.792,17.266,13.844,13.181
1.289,3.974,1.919,0.586,0.592,0.585,28.463,22.063,5.065,6.335,5.906,55.863,19.055,14.626,14.036
1.006,2.893,2.155,0.473,0.743,0.459,26.827,23.174,7.468,6.731,4.577,55.508,23.289,28.522,14.897
1.949,3.184,2.019,0.552,0.612,0.575,29.767,23.056,5.367,8.985,3.487,54.977,19.411,13.96,13.339
1.507,2.923,2.125,0.48,0.436,0.44,39.861,22.559,4.822,7.275,4.486,83.749,17.779,16.551,15.25
1.185,2.816,2.018,0.469,0.436,0.468,26.987,20.938,4.802,7.244,3.432,48.238,16.51,13.544,14.937
1.774,3.489,3.307,1.444,0.473,0.473,26.399,24.197,4.67,6.575,3.64,50.859,17.149,15.265,14.949
0.95,2.64,2.292,0.663,0.546,0.712,26.658,21.89,5.375,5.912,6.158,52.016,17.93,13.703,13.659
0.971,2.859,2.085,0.489,1.509,0.529,26.661,21.857,5.015,6.333,4.191,52.338,16.262,13.218,13.112
0.975,5.323,2.414,0.62,0.563,0.559,26.722,22.77,6.053,5.803,6.244,53.81,17.014,14.601,12.903
0.98,2.853,2.372,0.587,0.694,0.611,25.534,21.727,6.994,6.1,5.698,51.772,18.594,13.984,12.644
1.731,8.37,2.58,0.561,0.442,0.474,26.194,21.45,3.892,7.644,4.479,49.15,17.694,14.444,14.977
1.023,4.523,2.298,0.594,0.631,0.546,28.027,22.039,7.796,6.235,4.605,49.974,17.985,14.878,19.595
1.306,3.199,2.093,0.7,3.501,0.464,29.429,33.924,6.15,6.035,4.219,51.039,18.799,15.247,12.131
1.21,2.893,2.375,0.588,0.539,0.543,28.384,22.375,4.973,10.454,5.309,57.079,16.704,15.944,13.885
1.692,3.074,2.073,0.575,0.572,0.989,25.175,24.811,5.72,5.989,6.132,55.716,17.71,15.802,12.599
1.198,5.278,2.076,0.576,0.585,0.572,36.488,21.97,4.973,7.601,4.984,51.583,16.937,13.051,15.733
1.039,3.03,2.109,0.479,0.46,0.476,32.352,24.119,4.526,6.15,7.256,50.715,31.061,13.633,14.459
1.293,4.029,6.486,0.508,0.482,0.949,27.603,25.366,6.623,8.115,7.058,53.074,17.714,15.337,17.566
0.972,3.187,2.535,0.659,0.709,1.032,29.222,22.854,6.03,7.291,4.994,58.637,209.249,15.574,14.803
1.254,2.887,2,0.662,0.646,1.125,32.477,26.759,5.398,5.191,7.559,53.226,19.656,13.469,15.602
0.972,2.843,2.047,0.564,0.628,0.583,28.454,24.446,5.834,5.503,7.079,53.425,18.505,13.271,13.419
9.826,3.506,2.269,0.552,2.173,0.578,27.897,22.856,4.414,5.813,5.545,50.144,19.882,13.441,16.39
1,4.229,2.904,0.479,0.462,0.438,28.576,23.865,5.728,6.593,3.47,51.144,17.127,13.019,12.666
0.989,4.059,2.31,0.518,0.488,1.536,26.659,26.05,4.919,6.406,10.013,50.625,18.24,13.962,16.278
1.107,2.892,2.614,0.485,0.478,0.586,29.794,22.549,6.474,6.046,4.652,55.111,18.531,16.376,14.894
1.02,2.977,2.667,0.472,0.474,0.463,27.792,22.353,5.102,6.218,10.964,53.725,18.036,14.022,15.737
1.03,3.439,2.007,0.901,0.583,0.546,29.316,31.454,13.634,7.359,3.61,52.408,16.73,14.513,13.139
1.094,3.411,2.22,0.537,0.494,0.457,27.083,21.226,4.572,6.275,3.641,50.37,17.665,13.3,13.541
1.035,3.057,2.565,0.551,0.545,0.581,26.717,21.813,4.937,8.961,6.238,56.466,18.557,14.309,12.892
1.079,3.323,2.606,0.66,0.59,0.759,26.619,21.339,4.74,6.286,3.68,46.739,18.559,13.852,13.639
1.047,4.497,2.146,0.603,0.48,0.47,24.547,25.049,4.58,8.687,4.977,121.309,22.971,13.979,13.692
1.004,4.395,1.927,0.496,0.487,0.455,28.474,45.751,5.152,107.644,20.684,52.443,17.417,16.151,15.265
2.573,9.21,2.141,0.598,9.983,0.742,28.511,22.255,5.018,6.691,4.598,55.792,21.016,14.963,13.706
1.276,2.693,2.177,0.578,0.549,0.562,26.741,28.273,11.779,11.537,6.331,50.241,18.509,14.657,30.412
10.073,14.848,6.522,0.477,0.515,0.534,45.153,36.498,10.255,8.558,5.315,75.563,45.903,22.376,16.309
1.042,3.327,2.221,0.586,0.681,0.561,29.493,30.864,6.846,5.241,3.829,51.285,18.468,13.799,13.549
1.061,4.281,1.971,0.479,0.663,0.619,25.089,22.085,4.458,6.601,6.233,58.814,17.713,13.83,12.867
1.02,2.842,2.432,0.612,0.566,0.615,26.36,22.142,7.209,6.514,4.587,48.971,16.721,14.175,13.139
1.246,3.143,1.888,0.554,0.754,0.581,27.221,23.514,4.743,6.946,4.596,50.998,17.691,15.086,12.95
1.063,3.141,2.632,0.694,0.546,0.67,26.41,21.533,4.815,6.592,6.358,48.41,17.717,13.808,12.312
1.481,3.362,2.087,0.972,0.454,0.478,26.637,22.924,5.84,7.404,7.242,61.348,20.061,20.994,12.412
0.965,3.329,3.292,0.59,0.547,0.547,26.6,22.347,4.96,7.249,3.595,50.292,16.455,13.965,14.916
0.971,4.182,3.012,0.558,0.586,0.547,31.671,25.471,4.949,6.969,3.528,56.975,19.737,13.415,12.863
0.993,3.072,3.963,0.75,0.574,0.577,27.84,28.562,7.459,6.417,4,51.674,18.832,13.063,12.723
0.973,2.737,2.154,0.445,0.432,6.711,25.117,20.589,4.294,11.137,5.695,48.931,18.691,13.015,12.496
1.002,2.958,2.126,0.734,0.965,0.58,27.788,22.14,5.489,7.498,4.311,57.498,16.797,27.765,17.954
1.052,3.013,4.018,2.483,0.709,0.577,26.325,22.705,5.87,7.795,3.574,55.35,20.876,16.707,14.199
0.976,2.663,2.165,0.61,0.674,0.622,26.866,22.493,6.101,5.365,4.02,51.985,22.218,14.543,14.706
1.184,2.957,2.109,0.554,0.558,0.878,33.987,25.551,5.29,5.511,4.346,53.283,18.779,20.265,14.81
0.981,2.817,3.59,0.682,0.686,0.71,24.344,21.692,9.678,5.321,3.734,49.955,16.637,13.515,13.167
1.224,3.2,2.702,0.814,0.906,0.554,27.813,27.437,6.225,7.369,3.611,52.341,19.068,13.797,15.604
1.123,2.94,2.662,0.543,0.435,0.59,30.1,22.088,5.11,6.557,4.031,58.522,17.586,16.398,14.882
1.045,2.687,2.232,0.585,0.577,0.563,27.371,22.674,4.659,9.656,3.982,51.097,16.54,19.868,16.937
1.026,2.839,2.268,0.565,0.475,0.734,30.947,28.691,5.49,7.358,4.46,52.673,19.769,19.358,14.378
1.241,3.082,2.501,1.215,0.541,0.697,26.047,22.45,4.733,7.447,5.459,48.675,19.227,13.829,13.128
1.069,3.891,2.161,0.815,0.792,0.594,31.895,23.841,5.507,7.616,6.01,52.823,18.929,14.556,12.88
1.051,5.161,2.273,0.487,0.454,0.468,26.923,22.132,6.633,6.8,4.05,52.729,17.76,19.603,14.81
0.96,2.914,2.112,0.449,0.437,0.537,32.035,22.385,4.349,7.003,4.197,48.462,17.986,13.093,13.984
1.124,2.992,2.254,11.877,0.544,0.568,27.289,25.99,10.27,7.286,5.413,49.526,17.01,15.978,12.749
1.01,3.156,3.063,0.586,0.559,0.582,25.219,22.189,4.24,7.126,5.947,50.466,17.04,13.736,14.032
1.314,2.706,2.237,0.584,0.816,0.573,27.767,25.963,7.764,7.129,5.588,55.393,17.123,16.052,14.385
0.964,4.61,2.132,0.681,0.575,0.548,26.452,22.806,5.216,6.635,4.017,53.719,19.586,12.995,14.423
2.499,4.103,2.374,0.572,0.594,0.769,27.164,25.015,4.88,7.36,4.178,47.462,18.57,14.821,13.561
1.279,3.403,3.59,0.84,0.767,0.543,29.062,21.598,5.787,9.501,5.476,51.982,18.21,14.655,13.008
0.962,5.945,2.039,0.475,0.462,0.593,27.597,24.991,6.088,7.781,3.827,48.245,18.234,14.105,13.155
1.356,2.887,2.379,0.547,0.663,0.6,24.466,21.468,5.319,6.881,4.866,48.303,17.89,14.219,14.564
0.993,4.232,5.471,0.446,0.505,0.44,30.109,35.904,6.494,6.616,5.039,54.854,18.512,17.531,59.687
1.409,3.105,3.16,0.789,0.555,0.708,41.214,26.567,4.896,8.326,12.487,50.606,17.864,13.554,13.349
0.965,3.783,2.782,0.553,0.567,0.852,33.322,22.479,4.749,7,11.264,50.254,18.653,13.483,13.611
1.17,2.963,2.293,0.47,1.478,0.47,26.782,22.448,4.968,7.072,3.999,52.129,20.644,13.738,13.85
1.238,3.301,2.169,0.757,0.574,0.54,40.524,27.079,9.011,8.322,6.558,52.489,19.363,17.22,13.163
0.971,4.76,2.051,0.564,0.563,0.573,25.252,25.051,4.729,7.726,5.036,52.834,19.765,13.543,14.081
1.074,2.939,2.401,0.599,1.056,0.574,27.029,134.371,5.053,7.189,4.126,63.521,22.502,15.633,14.402
1.138,4.391,2.338,0.593,0.541,0.548,26.02,21.677,5.996,7.981,5.634,51.113,17.378,12.885,13.958
1.165,3.085,7.145,0.471,0.46,0.464,28.583,21.789,5.182,8.478,7.082,52.773,18.945,14.723,15.259
7.221,4.89,2.358,0.604,0.576,0.586,30.061,22.186,4.567,7.088,4.099,54.503,20.724,13.411,12.565
1.051,5.946,3.506,0.593,0.559,0.546,27.44,20.757,7.618,6.958,5.578,51.673,16.983,14.706,14.611
1.022,2.804,3.005,0.578,0.653,0.635,27.417,22.265,4.976,7.47,3.782,51.384,17.102,14.431,34.679
1.021,4.729,2.888,0.589,0.585,0.546,26.33,23.074,5.367,9.627,12.234,48.72,18.728,17.42,14.223
1.18,2.556,1.959,0.616,0.587,0.768,27.839,22.09,4.281,8.371,9.565,51.356,19.069,13.992,14.952
0.975,4.036,2.265,7.302,0.585,0.547,26.328,25.119,5.211,7.213,7.867,48.914,19.961,14.828,13.886
0.985,2.953,3.115,0.589,0.606,0.568,25.882,23.514,4.939,7.151,3.998,51.944,18.357,13.627,12.566
1.231,3.224,3.78,0.653,0.541,0.589,29.521,23.647,10.347,6.993,4.138,50.482,18.741,25.635,13.477
0.993,2.813,2.797,0.514,0.433,0.468,25.715,23.423,4.95,7.289,7.63,56.655,16.904,13.537,19.785
1.012,3.062,2.667,0.585,0.664,0.593,26.207,26.905,5.301,7.669,18.668,63.292,17.112,15.003,13.914
1.194,3.256,2.222,0.77,0.584,0.546,28.854,27.199,5.359,9.112,6.056,56.671,17.8,15.742,14.469
0.981,3.529,2.711,0.596,0.577,0.603,30.526,21.968,5.224,7.501,4.36,62.522,18.761,16.655,15.235
1.213,2.902,2.103,0.589,0.545,1.034,28.934,21.902,5.003,7.936,6.375,53.687,17.859,13.747,13.674
0.981,4.123,2.584,5.947,0.577,0.577,28.467,22.416,4.771,7.717,4.353,49.554,18.016,14.625,14.599
0.997,3.613,2.571,0.614,0.568,0.584,28.72,23.623,6.473,6.871,4.063,53.853,17.065,13.875,14.139
0.994,2.995,2.385,0.699,0.734,0.841,29.095,21.921,4.718,6.675,4.038,58.833,17.611,13.135,14.474
0.997,2.806,2.178,0.452,0.449,0.436,26.165,23.506,8.708,9.861,3.792,51.356,18.13,14.55,15.264
1.046,4.468,2.929,0.45,0.439,0.461,27.149,21.827,8.026,6.922,3.781,49.341,18.047,16.212,14.073
0.971,3.67,2.121,0.619,0.578,0.571,24.871,21.345,4.51,6.406,4.383,48.401,19.108,14.016,13.909
1.881,2.852,2.315,0.592,0.548,0.543,28.128,22.084,4.182,6.758,4.383,48.34,16.94,13.72,12.87
1.093,4.481,5.356,0.556,0.554,0.641,28.643,21.408,4.829,6.872,5.751,53.357,17.076,14.88,12.768
