counting2: 0.17566666666666667
counting: 0.24
radix: 0.9186666666666667
quick: 1.03
native: 1.1501666666666666
insertion: 1.827
shell: 1.9775
selection: 2.3146666666666667
merge: 2.5883333333333334
heap: 2.6508333333333334
gnome: 2.6766666666666663
shaker: 3.394666666666667
bubble: 4.721166666666667
lodash: 5.141
