countingObj: 0.2745
native: 1.0975000000000001
quick: 1.6331666666666667
merge: 2.160833333333333
lodash: 3.4988333333333337
insertion: 4.982666666666667
selection: 6.181333333333334
shaker: 8.057833333333333
gnome: 8.8315
bubble: 11.323666666666668
