native,quick,fastsort,countingObj,countingObj2,countingObj3,gnome,shaker,lodash,bucket,merge,bubble,sbubble,insertion,selection
1.394,1.541,1.616,0.233,0.441,0.273,9.233,8.75,3.727,5.149,2.051,13.685,6.392,5.374,4.118
1.439,1.89,2.439,0.245,0.246,0.223,15.129,9.033,4.702,5.191,1.991,13.549,7.749,6.842,5.358
2.421,1.806,1.087,0.247,0.233,0.236,9.775,9.152,3.984,5.341,2.656,15.472,6.743,5.749,4.263
1.088,1.489,2.504,0.243,0.225,0.213,10.968,8.328,8.693,5.62,1.998,14.17,7.967,8.425,6.436
1.476,1.985,2.679,0.316,0.237,0.212,12.582,8.52,4.008,6.446,2.351,14.91,6.966,6.794,4.59
1.346,1.485,1.585,0.245,0.228,0.236,10.586,8.821,3.137,6.208,1.673,15.136,6.66,5.737,4.253
1.107,2.009,1.772,0.284,0.301,0.43,9.809,9.72,4.046,6.021,4.696,14.825,7.117,5.431,4.294
1.973,2.237,2.076,0.444,0.23,0.217,9.499,8.612,3.472,5.479,1.729,13.597,6.909,5.392,4.475
1.059,1.543,2.67,1.607,5.122,0.228,9.629,9.957,5.017,5.973,2.747,14.95,7.255,5.824,4.648
1.358,1.739,3.01,0.253,0.226,0.225,9.405,8.355,3.808,5.3,1.761,13.494,6.081,5.689,4.72
1.107,1.571,2.751,0.243,0.239,0.235,9.733,9.547,3.576,5.247,2.262,15.324,7.671,5.597,4.594
1.042,1.427,1.374,0.248,0.233,0.274,9.569,8.884,5.446,5.676,5.095,14.009,7.249,5.339,4.202
1.185,1.583,3.059,0.636,0.241,0.249,10.487,8.999,3.777,5.322,1.888,14.672,7.776,5.593,4.258
1.034,1.373,1.681,0.292,0.222,0.334,10.186,8.65,3.384,4.971,2.841,13.342,7.283,5.747,4.545
1.011,1.876,1.856,0.251,0.231,0.22,9.705,8.553,3.876,5.432,1.716,14.108,6.954,5.458,4.465
1.716,2.382,2.15,0.238,0.231,0.323,9.571,8.869,5.907,6.169,1.919,13.836,7.152,5.475,4.488
2.058,2.07,1.589,2.041,6.249,0.241,22.449,10.285,4.254,5.39,1.963,13.828,6.999,6.821,4.638
1.112,2.136,1.727,0.262,0.227,0.215,9.935,8.368,3.164,5.671,1.829,13.466,6.655,5.845,4.308
1.109,1.55,1.744,0.26,0.239,0.225,9.514,8.642,3.859,5.369,2.214,13.843,6.771,5.702,4.276
1.508,1.559,1.345,0.461,0.251,0.237,9.851,10.202,4.589,5.778,1.812,13.673,7.194,5.219,4.276
1.204,1.621,1.507,0.255,0.265,0.22,9.738,8.389,4.131,5.221,1.806,13.837,6.531,5.633,4.362
1.216,1.705,1.737,0.312,0.243,0.218,10.226,9.483,4.713,5.505,2.734,13.873,7.533,6.016,4.735
1.616,1.534,1.909,0.254,0.226,0.288,9.409,8.902,4.725,5.774,2.037,16.541,6.621,5.42,4.358
1.799,1.898,1.909,0.245,0.229,0.229,9.495,8.86,5.777,6.073,1.978,15.084,7.387,5.654,4.504
1.535,1.514,1.457,0.25,0.228,0.228,9.818,8.437,2.882,5.407,2.139,13.544,7.635,5.636,4.443
1.09,1.701,1.792,0.246,0.238,0.227,10.788,8.33,3.609,5.435,2.638,14.504,6.696,5.891,5.295
1.071,1.882,4.078,0.25,0.464,0.227,12.012,9.838,6.703,6.444,3.029,14.242,6.603,5.478,4.664
1.077,1.565,2.225,0.254,0.225,0.215,9.785,8.628,5.957,5.506,1.981,14.18,6.705,5.721,5.417
1.138,2.264,1.558,0.254,0.282,0.218,9.383,9.079,5.796,5.99,2.096,13.32,6.812,5.472,4.864
1.724,1.404,2.405,0.451,0.224,0.216,9.593,8.491,4.215,5.367,1.75,15.024,7.101,6.171,4.96
2.078,2.772,1.376,0.516,0.294,0.22,11.555,9.006,4.529,5.287,2.913,17.797,6.633,5.472,4.367
1.158,2.017,1.084,0.255,0.233,0.283,10.841,8.555,6.847,5.268,4.236,13.891,6.751,6.021,4.356
1.033,1.398,1.609,0.255,0.307,0.249,9.399,8.53,4.223,5.923,2.037,13.448,6.602,5.368,4.088
1.491,2.347,3.15,0.495,0.227,0.403,10.628,8.537,4.306,5.46,2.745,14.949,6.494,6.437,4.847
1.105,1.803,1.199,0.25,0.264,0.216,9.416,9.383,3.886,5.189,1.712,13.808,6.696,5.838,4.224
1.187,1.801,2.039,0.251,0.238,0.215,9.629,9.154,3.222,5.636,1.888,13.92,6.964,6.08,4.502
1.111,1.448,4.003,0.255,0.237,0.218,9.487,9.201,4.63,5.439,2.334,14.34,7.13,5.671,4.725
1.102,1.442,1.128,0.256,0.231,0.217,9.584,8.927,3.744,5.308,2.073,14.973,7.425,5.229,4.297
1.056,1.723,1.081,0.244,0.282,0.24,9.542,8.404,3.949,5.536,2.24,18.842,7.843,5.653,4.642
1.056,1.92,1.814,0.461,0.895,0.243,11.095,9.192,4.514,6.389,2.798,45.14,10.071,9.671,6.894
1.06,1.849,2.026,0.243,0.238,0.245,11.485,9.742,5.711,5.619,3.063,14.713,7.059,6.015,4.84
1.218,1.725,2.778,0.251,0.227,0.217,9.607,8.584,5.642,5.736,2.279,14.106,6.256,6.754,4.484
1.34,1.853,1.945,0.25,0.284,0.311,9.992,8.497,6.135,5.654,2.045,19.139,6.583,5.478,5.205
1.618,1.702,1.541,0.253,0.368,0.281,11.816,10.495,4.534,8.602,2.393,15.64,6.477,5.747,5.217
1.29,1.28,1.359,0.251,0.224,0.248,10.11,9.061,3.92,6.586,1.879,13.822,7.367,5.464,4.61
1.191,2.454,1.624,0.254,0.306,0.23,12.334,9.318,3.456,5.552,2.635,14.44,7.165,5.291,4.739
1.706,1.36,2.139,0.245,0.931,0.216,9.661,9.666,5.171,6.864,4.409,20.386,8.235,5.571,5.021
1.146,3.629,1.582,0.247,0.261,0.211,10.465,8.803,4.781,5.911,1.736,14.379,7.379,5.391,4.576
1.101,1.235,1.946,0.239,0.225,0.432,10.381,9.12,3.907,5.455,2.218,13.652,7.285,5.817,4.506
1.552,1.75,1.956,0.269,6.04,0.227,10.037,8.807,6.467,5.794,2.706,16.441,9.656,6.983,4.361
2.943,2.06,1.647,0.249,0.31,0.226,10.12,9.178,4.942,5.332,2.449,14.327,6.84,5.896,4.216
1.127,1.885,2.161,0.294,0.244,0.229,16.679,11.199,6.926,5.156,2.729,14.209,6.306,6.341,7.731
1.168,1.532,1.678,0.239,0.239,0.228,10.217,9.828,4.592,5.639,2.661,14.047,6.514,8.658,4.429
1.219,2.497,1.778,0.494,0.427,0.245,15.095,11.665,5.803,7.229,2.884,17.091,8.473,6.039,4.46
1.76,1.962,2.121,0.327,0.226,0.24,10.632,8.997,3.944,6.07,2.603,14.152,7.213,6.003,4.982
1.181,1.503,1.846,0.248,0.225,0.214,9.434,9.363,3.364,7.359,2.068,14.781,7.17,5.593,4.779
1.143,1.882,1.675,0.243,0.226,0.238,10.141,8.541,3.527,5.755,4.185,13.776,6.659,5.673,4.338
1.249,1.728,1.793,0.254,0.229,0.22,9.531,8.648,3.334,5.616,3.524,14.295,7.043,5.289,4.45
1.125,1.406,2.739,0.249,0.245,0.224,9.852,9.282,3.466,7.26,2.766,13.84,6.394,5.689,4.357
1.131,1.677,3.583,0.259,0.25,0.239,11.886,10.093,4.347,5.833,2.423,15.157,6.704,5.415,4.539
1.383,1.423,2.469,0.244,0.233,0.212,9.919,8.589,4.543,5.129,1.991,14.092,6.769,5.453,4.307
1.03,1.524,1.627,0.255,0.233,0.223,9.536,10.546,4.062,5.589,2.318,13.259,6.694,6.07,4.282
1.731,1.305,2.978,0.242,0.238,0.214,9.555,8.506,3.774,5.546,2.223,14.045,6.518,5.65,4.212
1.034,1.394,1.73,0.453,0.265,0.228,10.114,8.487,3.792,6.058,2.213,15.83,7.63,5.732,4.301
1.012,2.138,1.687,0.247,0.223,0.229,10.081,11.071,4.559,5.45,1.82,14.122,6.699,5.511,4.454
1.243,1.512,1.055,0.239,0.244,0.255,9.492,8.452,3.275,5.298,2.154,14.629,6.419,5.517,4.545
1.173,3.099,1.583,0.256,0.233,0.216,9.791,9.299,5.146,5.651,1.733,16.106,7.061,5.438,4.909
1.413,1.464,2.384,0.247,0.231,0.217,9.563,8.66,4.581,5.242,1.757,15.424,7.089,6.041,4.4
1.39,1.515,2.923,0.246,0.23,0.223,10.641,8.908,4.441,6.405,2.682,13.878,6.595,5.312,4.302
1.573,1.693,1.981,0.474,0.233,0.478,10.946,9.914,5.228,5.921,2.884,13.776,6.671,5.365,4.187
1.433,3.39,2.222,1.054,0.231,0.216,9.467,9.175,3.919,6.074,2.068,13.687,6.92,5.502,4.563
1.408,1.662,2.318,0.255,0.249,0.412,9.142,10.997,4.505,6.194,1.804,13.536,7.033,5.375,5.378
1.325,1.609,2.133,0.254,0.234,0.236,9.503,8.732,3.14,5.318,1.954,14.012,6.568,5.498,4.129
1.053,1.756,1.517,0.235,0.226,0.259,10.014,8.281,3.492,5.399,1.987,14.148,7.368,6.107,4.487
1.34,1.814,1.502,0.492,0.254,0.288,9.655,8.514,4.067,5.333,2.67,15.241,12.177,5.539,4.349
1.174,2.123,1.551,0.246,0.227,0.224,12.647,10.395,4.227,5.89,3.135,15.425,6.697,5.428,4.322
1.111,1.715,1.651,0.363,0.238,0.218,9.472,9.309,4.146,5.601,2.526,13.68,6.65,5.937,4.272
1.647,1.617,2.946,0.255,0.241,0.232,9.841,8.717,4.216,5.505,3.008,13.619,6.641,5.502,4.335
2.243,1.67,2.008,0.476,0.449,0.257,14.791,9.898,7.208,7.912,3.121,17.19,7.755,5.502,4.541
1.699,2.594,1.844,0.672,0.257,0.279,13.367,9.487,4.854,5.322,1.753,15.166,7.193,6.387,4.496
1.091,1.825,1.162,0.245,0.456,0.226,11.257,8.661,4.988,5.833,3.95,14.223,7.103,5.885,4.547
1.093,1.396,1.783,0.243,0.248,5.442,9.751,8.577,3.135,5.598,3.527,16.389,7.372,5.934,4.404
1.468,1.457,1.784,0.309,0.245,0.217,9.542,8.793,5.195,5.693,2.543,14.332,7.208,5.378,6.254
2.355,1.871,1.322,0.259,0.246,0.246,11.31,8.442,10.605,5.064,1.823,14.617,6.478,5.657,4.553
1.039,1.804,1.358,0.248,0.228,0.212,10.724,8.324,4.822,9.889,2.175,15.904,6.69,6.08,4.612
1.237,2.222,2.219,0.257,0.231,0.218,9.69,9.088,3.532,5.389,2.169,13.476,7.001,6.057,5.263
1.193,2.215,1.69,0.454,0.262,0.243,10.95,8.928,5.832,5.616,1.776,14.843,6.587,5.38,4.772
1.163,1.431,2.432,0.25,0.225,0.267,9.96,8.754,3.989,5.447,2.055,14.712,6.62,5.244,4.308
1.161,1.547,2.805,0.232,0.226,0.216,10.382,8.879,3.289,5.266,1.964,17.603,6.678,5.728,4.217
1.13,1.682,1.527,0.446,0.231,0.219,9.373,8.598,5.589,5.608,2.179,13.48,6.931,5.338,4.243
1.774,2.354,3.398,0.247,0.231,0.4,10.332,8.501,4.443,7.882,1.967,13.81,6.698,5.79,4.319
1.691,1.923,1.834,0.455,0.224,0.218,9.909,8.45,3.429,5.71,1.744,13.223,7.048,5.672,4.498
1.263,1.772,1.952,0.245,0.244,0.239,9.42,9.342,3.554,5.269,2.025,15.401,7.941,5.479,4.55
1.105,1.61,2.144,0.48,0.231,0.33,10.012,8.845,3.773,5.356,5.525,13.98,8.41,6.059,6.067
2.386,1.9,3.738,0.454,0.23,0.229,10.031,8.642,5.617,5.642,1.971,13.409,7.403,5.889,4.85
1.116,2.064,1.601,0.536,0.291,0.224,9.798,9.618,4.357,5.864,2.038,15.149,7.37,5.707,4.286
1.172,1.78,2.418,0.262,0.253,0.365,9.963,8.394,4.57,5.741,2.032,16.483,6.581,5.276,4.493
1.021,1.582,1.994,0.256,0.505,0.258,9.24,8.641,3.59,5.488,2.861,13.114,6.674,5.943,4.353
1.084,1.382,3.648,0.251,0.23,0.239,9.123,8.374,6.23,5.604,1.848,13.603,6.957,5.467,4.139
1.197,1.569,1.767,0.245,0.225,0.216,9.392,8.356,3.499,5.603,1.935,13.158,6.581,5.425,4.367
1.463,2.175,1.119,0.253,0.227,0.213,11.066,9.592,4.805,6.29,4.78,14.255,7.291,5.455,4.409
1.091,1.376,3.343,0.255,0.228,0.264,9.522,8.624,3.139,5.802,2.996,15.289,7.022,5.76,4.253
1.153,1.56,1.58,0.262,0.244,0.23,9.301,8.706,5.401,6.279,1.798,13.688,6.83,5.589,4.771
1.285,1.484,1.989,0.256,0.232,0.37,9.85,10.588,4.888,5.365,2.101,14.055,6.577,5.552,4.359
1.423,1.89,3.047,0.244,0.226,0.212,9.753,12.623,6.839,12.176,2.427,13.49,7.026,5.873,4.791
1.127,1.788,1.816,0.394,0.226,0.225,10.534,13.744,5.953,5.404,2.128,15.499,6.901,5.519,5.802
1.032,1.372,3.705,0.243,0.238,0.236,9.573,14.551,3.929,5.875,2.131,13.85,6.583,5.963,4.541
1.641,1.882,1.646,0.245,0.226,0.235,9.509,8.602,4.443,6.51,2.205,13.763,6.554,6.28,5.098
1.272,1.439,1.246,0.339,0.243,0.258,9.691,8.472,4.005,5.707,2.488,14.824,7.427,5.492,4.395
1.255,1.596,1.462,0.251,0.243,0.244,9.69,8.652,3.684,5.182,2.222,14.922,6.599,5.416,4.306
1.381,1.556,4.684,0.517,0.264,0.241,11.647,11.305,5.271,6,2.11,13.757,6.85,5.553,4.35
1.54,4.08,2.378,0.496,0.232,0.22,9.31,8.915,3.417,5.629,2.128,14.402,6.825,5.306,4.302
1.138,2.182,2.04,0.248,0.244,0.22,10.196,8.386,4.646,6.882,2.062,14.026,6.538,5.388,4.342
1.704,1.918,2.404,0.383,0.226,0.427,10.37,8.735,5.799,5.261,1.85,14.65,6.424,6.125,4.285
1.836,2.086,3.07,0.435,0.242,0.356,10.241,8.457,6.875,5.503,2.541,14.643,6.393,5.178,4.206
1.246,1.836,1.334,0.248,0.306,0.25,9.272,9.389,4.039,5.667,2.741,14.184,7.303,9.457,4.457
1.763,2.107,1.488,0.274,0.228,0.336,9.621,8.509,3.878,6.294,2.101,13.845,7.789,6.237,5.228
1.477,1.605,1.377,0.246,0.395,0.224,10.038,8.597,3.263,6.209,2.149,13.439,7.089,6.118,4.219
1.12,1.766,1.206,0.243,0.236,0.235,10.21,10.681,3.813,5.594,2.025,13.638,6.821,6.582,4.208
1.25,2.413,1.211,0.25,0.241,0.3,10.074,8.714,3.945,6.22,1.797,13.601,7.674,5.136,4.812
1.726,2.2,1.737,0.238,0.221,0.222,9.367,8.919,5.12,5.612,1.758,13.542,6.423,5.513,4.418
2.124,1.392,2.784,0.327,0.265,0.418,11.297,9.913,4.854,5.306,2.936,13.367,6.463,6.137,4.44
1.204,1.914,1.367,0.288,0.288,0.219,9.619,9.527,3.47,6.056,2.132,13.528,6.728,6.15,5.053
1.092,1.524,1.9,0.56,0.229,0.219,10.527,9.5,3.399,5.681,1.907,13.599,6.975,5.208,4.233
1.522,1.49,1.323,0.248,0.229,0.234,9.65,8.864,5.016,5.709,1.988,13.884,6.093,5.768,4.216
1.247,2.374,1.384,0.239,0.237,0.23,9.29,8.435,3.063,5.278,2.065,14.033,6.506,5.271,4.4
1.115,1.19,1.381,0.234,0.226,0.226,9.549,8.471,3.364,5.376,1.773,14.127,7.563,5.155,6.201
1.161,1.502,1.666,0.28,0.343,0.236,10.397,8.276,5.609,5.917,2.849,13.992,6.67,5.239,5.698
1.147,1.879,1.855,0.225,0.239,0.222,9.225,9.132,3.669,5.459,2.03,13.504,7.195,5.449,6.03
0.994,1.589,1.707,0.249,0.227,0.559,9.477,8.776,3.914,6.02,2.708,13.522,6.434,5.415,5.842
1.211,1.723,1.982,0.465,0.232,0.223,10.837,8.858,4.497,5.964,2.754,14.195,9.439,5.44,5.085
1.752,2.677,2.719,0.25,0.244,0.231,9.925,8.48,3.603,5.799,3.321,39.996,7.462,6.041,4.464
1.11,1.615,3.082,0.254,0.245,0.375,11.784,9.469,4.385,5.268,2.651,14.143,6.404,6.613,6.075
1.168,1.587,1.349,0.239,0.234,0.246,9.392,8.507,3.784,5.603,2.004,15.728,6.83,5.196,4.182
1.047,1.744,0.981,0.244,0.674,0.273,10.053,8.621,4.456,6.198,5.736,14.487,6.434,5.252,4.234
1.441,1.778,1.932,0.456,0.225,0.257,9.368,11.252,4.331,5.761,2.687,15.6,7.33,6.459,4.247
1.284,3.032,1.027,0.553,0.226,0.231,10.342,10.771,4.886,5.552,1.925,13.751,6.68,5.479,4.294
1.078,1.454,2.996,0.452,0.23,0.333,10.077,8.619,6.597,5.82,2.633,14.232,6.502,5.726,4.299
3.04,2.247,1.787,0.248,0.244,0.222,10.059,8.428,4.588,5.601,1.797,12.845,6.688,5.316,4.385
1.537,2.278,2.801,0.258,0.239,0.272,9.349,8.977,3.181,5.549,2.823,13.317,8.102,5.882,4.182
1.131,2.012,2.676,0.249,0.237,0.236,9.762,9.11,3.704,6.517,4.684,13.959,7.313,5.366,4.456
2.447,1.671,2.012,0.251,0.236,0.233,9.971,9.433,3.401,5.633,2.292,15.146,6.916,5.464,4.393
2.249,1.476,1.014,0.244,0.235,0.218,9.334,8.629,3.62,5.625,4.945,13.993,7.42,6.438,5.101
1.166,1.478,1.326,0.233,0.243,0.246,10.787,8.62,3.748,5.401,1.835,15.428,7.043,6.148,5.435
1.441,2.256,1.458,0.243,0.277,0.235,9.245,10.623,4.045,6.188,2.019,13.922,7.882,8.009,5.356
1.419,1.504,2.553,0.276,0.247,0.223,9.78,9.14,6.687,5.446,2.568,13.889,6.655,5.34,4.146
1.142,1.921,2.191,0.466,0.247,0.817,10.372,9.187,4.148,5.768,2.093,13.624,6.381,5.407,4.297
1.137,1.5,2.148,0.249,0.231,0.219,9.797,8.592,3.598,5.931,1.997,13.601,6.478,5.22,4.616
1.045,1.703,1.624,0.246,0.22,0.221,9.749,8.53,4.229,5.443,2.176,13.674,6.507,5.256,4.439
1.043,1.886,2.492,0.244,0.241,0.239,10.997,10.648,4.874,6.133,2.476,14.083,6.424,5.571,4.537
2.596,1.807,1.388,6.807,0.24,0.229,9.329,8.696,3.967,5.469,1.97,15.528,6.447,5.653,4.158
1.866,1.67,1.68,0.251,7.285,0.241,9.025,8.972,6.035,5.987,1.979,13.5,6.447,5.982,4.174
1.211,1.598,1.821,0.249,0.224,0.214,9.739,8.413,3.295,5.321,1.819,13.761,7.078,5.441,4.06
1.547,1.609,2.895,0.255,0.588,0.52,10.811,8.711,4.95,5.593,2.025,13.609,6.578,5.17,4.371
1.087,1.467,2.643,0.246,0.264,0.234,9.55,8.715,4.362,5.799,2.257,14.089,7.059,5.389,4.298
1.431,1.533,2.224,0.452,0.238,1.095,9.039,8.811,3.134,5.284,2.166,13.737,6.169,5.219,4.228
1.13,1.716,2.409,0.253,0.231,0.215,9.393,9.12,4.656,5.661,2.161,13.34,6.399,6.417,4.205
1.852,1.873,2.155,0.244,0.234,0.217,15.498,13.314,8.798,7.584,2.856,22.55,7.353,7.472,5.082
4.923,1.958,3.634,0.336,0.226,0.429,9.443,9.931,5.086,5.633,2.108,13.709,7.043,5.262,5.623
1.022,1.522,1.8,0.258,0.233,0.224,9.396,8.674,3.475,5.736,1.741,13.611,7.101,5.238,4.268
1.161,1.653,1.793,0.245,0.234,0.249,10.195,8.382,4.295,6.126,2.306,13.567,6.739,6.841,4.387
1.025,2.044,2.186,0.239,0.24,4.496,9.799,8.522,4.327,6.159,1.963,13.457,7.234,5.1,4.65
0.98,1.42,2.557,0.245,0.439,0.419,9.766,8.628,3.377,5.628,1.759,14.152,6.147,5.11,4.239
1.001,1.737,2.459,0.244,0.223,0.217,9.707,8.381,3.826,5.36,2.338,13.555,6.865,5.627,4.21
1.032,1.724,1.666,0.247,0.227,0.418,9.563,8.368,4.064,5.586,2.172,14.772,6.669,5.77,4.322
1.06,1.774,1.6,0.343,0.226,0.215,9.768,8.356,3.343,5.664,2.082,13.814,8.071,5.358,4.233
1.609,1.849,1.438,0.358,0.279,0.22,10.324,8.557,3.571,7.148,3.088,14.9,6.961,5.356,4.328
1.73,1.798,1.956,0.337,0.227,0.225,10.223,8.452,4.355,5.599,2.426,13.865,7.22,5.502,4.317
1.997,1.793,1.464,0.452,0.229,0.221,9.657,8.518,6.422,5.614,2.026,13.552,6.639,5.501,4.977
1.426,1.754,4.973,0.228,0.227,0.228,10.064,8.292,5.017,5.917,1.757,14.228,6.727,7.255,4.24
1.829,1.775,1.298,0.253,0.228,0.23,10.043,8.395,3.575,5.722,2.129,13.097,6.272,7.351,4.317
1.18,1.874,2.107,0.324,0.237,0.384,10.645,9.069,3.656,6.114,1.733,14.184,6.43,5.263,4.13
1.169,2.188,1.163,0.247,0.245,0.223,9.881,8.51,4.405,5.242,1.963,14.429,6.673,6.007,4.273
1.058,1.574,1.184,0.246,0.291,0.22,9.324,8.528,5.032,5.757,2.709,13.541,6.92,5.243,4.232
1.085,1.934,1.341,0.25,0.228,0.246,9.785,9.01,3.7,5.932,4.656,13.688,6.323,5.862,4.74
1.003,1.752,2.656,0.232,0.238,0.232,9.529,12.721,3.799,5.255,1.983,14.964,7.406,5.673,4.386
1.41,1.711,4.365,0.267,0.412,0.226,9.316,9.608,3.918,5.549,2.869,13.275,7.336,5.515,4.288
1.656,1.595,2.119,0.258,0.243,0.221,11.28,8.461,5.307,5.478,2.004,15.84,6.733,5.655,4.336
1.342,1.606,1.187,0.552,0.226,0.407,12.342,8.345,5.327,5.439,2.189,13.603,6.36,5.349,4.27
1.735,2.138,3.656,0.438,0.228,0.219,9.449,8.721,4.449,5.505,3.131,13.168,6.529,5.253,5.327
1.487,1.64,2.302,0.243,0.304,0.237,11.582,10.06,4.054,5.579,1.749,13.667,6.386,5.396,4.425
1.047,2.035,2.456,0.434,0.429,0.255,10.582,8.545,3.728,5.761,2.142,14.126,6.818,5.478,4.166
1.121,1.519,1.887,0.261,0.34,0.235,9.497,8.8,4.733,6.257,2.241,13.489,6.661,5.588,4.582
1.565,3.736,3.347,0.245,0.44,0.251,13.461,12.298,5.211,7.232,10.222,19.072,8.864,5.27,5.144
1.072,1.579,2.114,0.248,0.304,0.335,10.162,15.087,4.953,7.077,2.026,17.28,7.216,5.959,4.239
1.006,1.54,2.619,0.447,0.224,0.217,14.621,8.792,3.462,5.538,2.722,13.042,7.016,5.362,4.283
0.997,1.637,2.662,0.25,0.233,0.221,9.803,8.566,3.687,6.214,1.832,13.703,7.022,5.425,4.739
1.011,2.256,2.85,0.257,0.469,0.229,9.912,9.451,4.991,6.23,2.253,15.749,7.856,6.94,4.704
