native,quick,fastsort,countingObj,countingObj2,countingObj3,gnome,shaker,lodash,bucket,merge,bubble,sbubble,insertion,selection
0.367,1.024,1.232,1.103,0.243,0.285,10.86,7.709,3.621,5.489,2.1,15.683,7.254,5.183,4.801
1.223,1.403,2.058,0.26,0.273,0.251,13.702,8.48,6.745,4.407,2.582,14.329,8.345,6.797,4.815
0.51,1.596,1.396,0.258,0.264,0.288,11.363,16.415,4.859,6.05,2.328,14.578,6.659,5.323,5.463
0.383,1.466,1.442,0.264,0.259,0.261,9.614,7.885,3.512,4.463,4.182,17.334,6.778,5.304,13.311
0.388,2.062,1.238,0.259,0.452,0.279,9.091,8.801,2.395,4.688,1.698,14.104,7.882,5.906,5.591
0.808,1.234,1.208,0.266,0.254,0.258,10.189,11.414,3.391,4.736,1.713,15.037,6.39,5.295,5.003
0.388,1.08,1.586,0.348,0.412,0.272,9.333,10.119,2.9,4.372,1.879,15.229,6.979,5.588,4.781
0.387,1.441,1.409,0.27,0.293,0.301,9.488,9.342,3.623,7.887,2.535,14.823,6.663,5.225,5.679
0.435,1.152,1.211,0.259,0.258,0.258,10.091,7.806,2.811,4.352,1.796,16.925,6.969,5.333,4.945
0.387,1.508,1.227,0.257,0.259,0.259,8.872,8.021,5.109,5.431,3.474,16.155,6.284,5.326,4.829
0.364,1.021,1.247,0.266,0.246,0.29,7.773,8.96,4.26,4.617,1.981,13.959,14.301,4.946,4.967
0.422,1.057,1.246,0.569,0.27,0.259,8.359,9.276,4.627,5.151,2.328,152.144,6.279,6.615,5.699
0.382,1.089,1.205,0.264,0.26,0.25,8.771,10.052,3.379,4.529,2.404,13.908,6.035,5.213,4.684
0.788,1.143,1.381,0.27,0.262,0.256,12.134,8.444,3.608,4.807,2.764,16.518,7.255,5.406,5.362
0.403,1.447,1.301,0.295,0.256,0.265,8.206,7.703,2.858,4.564,2.268,17.593,6.416,5.079,4.909
0.389,1.871,1.325,0.261,0.332,3.208,8.539,11.045,3.616,4.539,2.673,16.524,6.322,4.978,4.678
0.387,1.137,1.326,0.271,0.265,0.273,8.912,7.969,3.627,4.547,3.376,14.612,7.143,5.675,5.046
0.391,1.064,1.334,0.267,0.26,0.261,8.854,8.851,5.35,5.974,2.801,14.228,7.074,5.622,4.966
1.048,1.133,1.449,0.265,0.257,0.248,8.881,8.056,6.798,4.789,3.222,14.399,5.934,5.05,5.309
0.391,2.223,1.358,0.249,0.267,0.362,9.765,9.764,3.077,4.433,1.88,13.933,9.457,5.148,4.795
0.375,4.823,1.426,0.649,0.26,0.263,9.343,8.848,5.208,10.183,2.12,13.948,6.744,5.947,6.476
0.393,2.344,1.335,0.257,0.286,0.261,178.568,43.567,4.241,7.459,25.007,34.855,7.179,12.05,7.833
0.424,1.217,1.494,0.356,0.369,0.475,8.929,9.836,4.356,4.989,2.478,16.961,6.566,5.55,5.803
0.409,1.13,1.833,0.274,0.275,0.28,8.825,11.951,5.891,4.809,2.13,15.472,7.803,5.367,6.916
0.403,1.139,1.551,0.268,0.267,0.271,9.624,11.883,3.84,6.866,3.453,15.828,7.027,6.708,5.889
1.406,7.593,1.527,0.643,0.265,0.249,9.417,8.166,3.76,17.662,2.11,14.031,7.414,6.313,7.694
0.385,1.165,1.195,0.251,0.252,0.246,10.278,7.78,3.403,16.435,6.479,80.015,10.866,6.83,7.098
0.412,1.812,24.223,0.277,0.318,0.274,19.812,9.463,2.677,4.98,2.429,17.769,19.746,7.172,14.878
0.436,2.45,26.878,0.288,0.284,0.29,9.923,9.498,5.72,5.867,15.907,16.045,8.21,6.848,6.478
0.787,3.34,1.668,0.341,0.285,0.291,10.051,12.045,4.607,5.597,3.176,30.328,6.554,6.464,7.838
0.429,1.572,1.666,6.448,3.242,0.572,10.785,10.399,3.011,5.071,1.904,18.605,11.091,6.003,5.584
0.556,1.167,1.5,0.292,0.287,0.307,12.662,12.278,3.917,4.988,1.97,16.924,7.138,5.606,7.784
0.412,1.344,1.276,0.277,0.27,0.27,10.087,9.533,3.151,4.912,2.287,16.648,7.246,6.094,5.185
0.397,1.459,1.259,0.306,0.285,0.323,12.567,8.851,3.638,4.854,3.541,14.921,6.896,5.198,5.594
0.391,1.094,1.263,0.264,0.272,0.264,11.215,10.372,3.956,4.889,2.085,21.875,9.371,5.458,8.689
0.384,1.552,1.203,0.325,0.252,0.279,11.525,8.83,3.155,4.735,4.399,15.821,10.51,5.187,4.991
0.383,1.059,1.304,0.263,0.265,0.259,12.443,8.86,3.28,5.217,7.176,15.393,6.324,5.186,8.717
0.405,1.487,1.647,0.249,0.253,7.265,9.52,9.567,11.401,4.534,3.021,16.349,8.914,5.536,5.57
0.365,1.896,1.364,0.33,0.239,0.466,10.356,8.858,2.634,4.821,1.692,14.923,8.217,8.433,4.946
0.361,1.103,1.238,0.248,0.253,0.407,23.128,8.742,6.828,4.504,2.05,17.151,7.283,5.984,7.333
0.376,1.236,1.38,0.252,0.252,0.308,8.351,9.04,3.534,4.881,2.348,14.795,6.273,6.016,5.341
0.445,1.391,1.544,0.248,0.241,0.275,9.5,7.846,3.726,4.917,2.311,15.35,6.391,6.511,5.097
0.655,2.499,1.75,0.247,0.241,0.256,9.137,8.735,3.462,4.679,6.794,15.851,6.553,5.059,4.964
0.366,1.115,1.797,0.262,0.251,0.293,10.115,8.826,5.167,6.09,1.932,14.737,6.691,5.101,6.235
0.368,1.381,1.293,0.251,0.283,0.264,8.068,7.639,3.422,5.214,2.697,14.041,6.167,4.981,5.148
0.374,1.403,2.2,0.273,0.255,0.346,8.53,7.923,3.544,5.71,1.984,15.653,10.008,6.827,5.893
0.373,1.467,1.803,0.26,0.262,0.515,10.293,8.088,4.095,5.476,2.869,16.011,7.206,5.98,4.78
0.366,1.807,1.338,0.255,0.264,0.237,9.652,8.295,4.677,4.661,1.732,13.716,6.718,5.197,5.318
0.521,1.614,1.372,0.25,0.256,0.253,8.834,8.336,2.569,4.565,11.502,15.114,7.439,7.974,9.183
0.363,1.025,1.366,0.251,0.251,0.235,9.766,8.538,3.444,6.469,8.199,13.735,6.263,4.879,7.339
0.395,1.085,1.781,0.257,0.253,0.255,10.916,11.854,129.239,11.05,2.353,14.935,7.932,5.576,5.624
0.379,1.052,1.325,0.256,0.365,0.256,10.463,9.03,12.893,7.307,1.982,18.154,6.465,6.316,7.64
0.381,1.416,1.559,0.265,0.293,0.263,9.582,9.156,3.357,6.013,1.769,17.418,6.263,5.72,6.011
0.399,1.241,1.281,0.279,0.261,0.282,8.84,9.514,3.744,5.284,3.269,15.527,6.136,5.092,5.102
1.045,1.592,1.544,0.266,0.262,0.29,8.703,13.714,3.765,4.955,1.78,14.639,8.056,6.416,5.148
0.39,1.099,1.228,0.265,0.269,0.259,8.731,8.895,4.351,4.973,2.014,14.742,6.591,5.163,5.072
0.375,1.237,1.384,0.26,0.254,0.256,8.162,8.067,2.88,5.386,1.688,14.079,6.367,5.151,5.127
0.364,1.048,1.369,0.266,0.251,0.252,9.044,8.365,3.894,4.82,2.027,14.262,7.065,6.051,5.085
0.366,1.724,1.575,0.26,0.242,0.252,8.174,8.243,3.388,5.01,1.69,14.475,6.255,4.836,5.193
0.407,1.009,1.831,0.256,0.231,0.252,8.53,8.147,2.988,5.135,2.298,16.176,6.151,5.278,4.68
0.387,1.462,1.856,0.274,0.253,0.253,8.642,8.133,13.797,17.761,2.208,85.507,12.454,136.552,10.409
0.431,1.265,1.352,0.359,1.014,4.12,8.503,8.918,3.251,4.455,1.992,14.053,6.057,5.413,5.049
0.408,1.171,1.436,0.352,0.466,0.274,14.847,10.376,4.004,5.212,3.426,18.687,9.983,5.433,5.147
0.417,1.488,1.365,0.278,0.269,0.27,10.719,9.701,3.611,6.482,5.405,15.368,9.405,6.371,6.157
0.403,1.505,1.519,0.273,0.273,0.278,9.735,8.18,3.134,5.265,1.764,14.7,6.858,5.34,5.147
0.387,1.643,1.506,0.256,2.883,0.252,9.471,8.537,4.894,9.537,1.771,15.283,7.144,5.742,4.885
0.413,1.056,1.241,0.395,0.309,0.272,21.754,7.857,3.863,7.272,5.785,31.342,7.032,5.66,7.712
0.407,2.134,1.865,0.254,0.255,0.324,9.049,9.22,4.01,5.076,1.836,14.33,7.295,5.864,5.029
0.394,1.948,1.265,1.164,0.257,0.259,9.597,14.329,7.867,5.604,2.437,23.563,14.107,8.795,13.141
0.4,4.578,1.305,0.357,0.335,0.265,8.878,11.962,4.272,5.993,2.758,18.182,14.126,6.949,5.303
0.399,1.307,1.273,0.273,0.322,0.791,9.246,9.936,2.99,6.717,4.007,20.091,6.617,5.503,7.167
0.405,1.14,1.575,0.27,0.27,0.47,33.509,15.963,6.419,5.502,6.724,15.393,7.011,5.58,5.138
0.398,6.306,2.193,0.36,0.27,0.272,8.329,8.217,4.271,5.423,2.523,15.584,6.341,7.087,5.447
0.415,1.817,1.978,0.298,0.478,0.268,9.77,12.368,5.131,6.983,2.07,17.876,7.571,6.267,7.102
0.535,2.335,1.781,0.276,0.37,0.271,9.42,10.394,4.961,10.637,1.85,16.656,6.609,5.352,5.452
0.408,2.471,1.428,0.276,0.316,0.309,16.611,11.148,4.37,6.904,4.093,16.735,8.733,5.54,5.869
0.495,1.112,2.218,0.276,0.352,0.27,11.211,17.773,6.259,5.41,3.334,20.255,8.165,5.429,6.252
0.715,2.295,1.408,0.265,0.272,0.285,10.738,9.536,4.999,6.258,2.364,17.499,8.094,6.476,7.139
0.405,1.143,1.298,0.269,0.269,0.306,8.822,8.286,3.31,5.602,1.803,15.347,7.615,5.56,5.757
0.424,1.172,1.462,0.343,0.285,1.286,9.98,9.574,3.866,5.499,2.835,16.324,7.605,6.286,6.279
0.431,1.159,1.34,0.277,0.275,0.273,9.308,8.655,4.308,5.862,2.291,17.719,17.324,9.105,7.943
0.416,1.497,1.359,0.288,0.273,0.28,11.367,14.158,5.293,6.384,2.318,17.311,9.223,5.812,7.286
0.515,1.139,2.429,0.283,0.272,0.271,13.95,11.255,2.98,5.529,1.881,14.902,6.882,6.474,6.966
0.407,1.167,1.304,1.042,0.27,0.296,9.506,13.478,4.05,7.042,2.461,15.138,8.518,8.439,5.36
0.403,1.147,1.564,0.261,0.259,0.258,12.822,8.763,4.531,5.06,2.55,14.695,6.61,5.924,5.197
0.394,1.179,1.227,0.253,0.254,0.252,8.619,8.638,3.756,4.949,7.55,13.678,6.391,4.938,4.98
0.46,1.417,1.297,0.253,5.067,0.26,8.298,7.951,3.884,14.507,7.468,13.819,6.146,5.172,6.056
0.388,1.068,1.227,12.237,0.367,0.31,8.5,7.912,4.788,5.134,3.033,14.596,6.601,5.803,10.231
0.389,1.086,1.274,0.739,0.302,0.257,9.51,8.107,4.008,5.275,3.438,16.792,10.089,5.515,6.285
0.381,1.13,1.238,0.257,0.258,0.258,8.747,7.916,3.778,4.976,2.497,14.429,6.967,5.292,5.044
0.386,1.628,1.22,0.25,0.258,0.26,8.426,9.042,3.516,5.802,2.045,13.39,7.559,5.286,5.182
0.379,1.064,1.345,0.282,0.252,0.252,10.136,8.799,3.206,5.203,1.804,16.464,6.527,5.154,5.133
0.396,1.117,1.409,0.333,0.254,0.257,9.617,8.537,5.342,5.921,2.859,16.5,10.758,5.136,6.686
0.582,8.313,1.505,0.274,0.276,0.269,14.157,8.584,4.126,6.077,3.722,22.984,11.656,6.059,8.694
0.419,1.397,1.769,0.28,0.278,0.279,10.276,10.096,4.57,6.35,5.164,17.5,9.948,9.316,34.61
0.417,4.325,1.351,0.285,0.307,0.279,11.535,10.532,4.69,5.647,1.827,18.455,8.412,6.361,9.961
8.85,1.211,10.377,0.291,2.185,0.285,17.434,10.031,10.436,6.508,4.17,17.988,8.762,10.179,6.422
0.42,1.687,1.527,0.377,0.382,0.383,8.795,10.019,4.733,4.939,5.55,15.362,7.183,5.831,5.243
0.406,10.724,1.274,0.267,0.261,0.269,8.633,8.454,3.829,5.493,2.004,16.359,7.481,6.147,4.958
0.387,2.121,1.944,0.261,0.351,0.256,10.367,8.836,3.61,5.636,2.042,15.001,6.609,6.422,6.408
0.571,1.007,1.35,0.259,0.252,0.257,9.52,8.481,4.356,9.408,3.754,15.2,6.365,5.156,5.547
0.397,6.085,5.802,0.281,0.254,0.291,9.027,9.989,4.455,5.271,2.035,15.579,7.076,6.663,10.176
0.368,1.018,1.657,0.258,0.255,0.24,8.347,7.599,3.761,5.162,1.694,14.034,7.3,5.481,5.377
0.557,1.129,1.252,0.296,0.26,0.253,9.729,9.099,5.287,5.474,1.941,14.546,6.942,6.147,5.134
0.437,1.52,1.639,0.259,0.255,0.253,12.025,15.47,4.812,5.819,1.822,17.944,7.068,6.369,5.909
0.375,1.502,1.611,0.451,0.258,0.295,8.821,9.236,2.505,5.984,1.708,17.557,6.834,8.01,5.763
0.398,1.716,1.317,2.993,0.267,0.266,17.649,8.456,7.952,5.942,2.062,17.164,7.181,6.286,5.896
0.412,1.546,1.305,0.282,0.3,0.27,19.188,17.437,4.123,5.995,2.006,21.47,8.001,5.77,7.158
0.436,1.226,2.519,0.273,0.264,0.261,9.641,8.493,4,7.44,2.201,17.528,7.54,7.096,5.955
0.385,1.15,1.478,0.276,0.251,0.421,10.511,8.565,3.576,6.1,4.758,19.462,6.774,5.43,5.127
2.205,1.422,4.078,0.263,0.253,0.262,10.905,9.017,5.85,8.589,2.462,15.66,6.895,5.444,4.881
0.383,1.082,2.352,0.264,0.261,0.252,9.191,9.605,3.551,6.569,7.672,15.577,8.06,5.7,5.647
0.38,1.113,1.236,0.265,0.262,1.398,9.871,9.613,5.432,5.784,1.89,17.721,9.871,5.914,10.866
0.386,1.082,1.396,0.303,9.291,0.272,9.198,11.519,4.786,7.171,1.799,15.257,8.493,5.843,5.57
0.437,1.217,2.266,0.262,0.261,0.273,8.575,13.049,4.055,11.732,3.982,30.698,8.002,6.321,5.444
0.415,3.965,1.354,0.278,0.273,0.284,10.579,10.611,3.71,12.733,14.621,28.807,6.55,6.618,5.677
0.452,1.757,2.095,0.394,0.399,0.411,12.646,9.124,3.597,4.825,2.063,16.822,7.296,6.075,5.815
0.682,1.412,1.269,0.333,0.353,0.369,9.592,12.434,5.314,6.235,6.577,23.376,9.712,6.253,7.463
0.377,1.323,2.142,0.31,0.344,0.381,9.859,9.346,6.579,4.366,7.679,15.842,10.379,5.839,5.57
5.068,3.171,1.763,0.302,0.281,0.271,9.905,8.067,3.106,4.118,2.311,19.258,6.396,6.312,6.252
0.397,2.704,1.306,1.624,0.786,0.255,13.131,10.089,2.922,4.452,2.114,13.685,8.053,5.701,7.254
0.698,1.426,1.499,0.293,0.254,1.986,19.465,9.867,9.998,7.171,2.207,32.55,16.007,8.725,13.415
1.309,8.427,1.337,0.251,0.26,0.253,9.801,17.376,9.622,5.359,5.208,16.248,7.997,14.727,11.659
0.573,1.511,2.22,0.276,0.324,3.642,16.383,15.225,16.683,25.231,5.528,21.716,10.762,10.112,7.894
0.402,1.217,1.326,0.267,0.265,0.729,24.736,21.008,2.923,4.305,1.768,32.005,43.94,14.098,48.246
0.383,1.784,1.267,0.335,0.359,6.892,12.156,10.54,6.966,3.925,7.405,16.008,9.736,13.15,6.506
0.399,1.21,1.293,0.356,0.366,0.384,8.342,9.117,7.55,4.663,2.015,15.324,7.196,5.618,4.783
1.348,1.755,1.234,0.267,0.26,0.26,8.805,8.911,2.892,5.063,2.078,14.874,7.901,5.356,5.096
0.397,1.189,1.748,6.917,0.27,0.329,9.28,10.939,5.452,4.774,1.819,19.616,18.441,6.245,5.8
0.403,1.207,31.879,0.291,0.28,0.282,11.366,11.627,3.994,9.303,2.141,56.539,33.563,6.514,7.054
0.435,1.626,1.988,0.44,0.435,0.401,11.406,9.928,2.964,4.54,2.304,17.922,6.804,5.785,5.921
0.851,1.35,1.932,0.375,0.512,1.541,9.258,8.47,3.375,4.675,1.883,16.692,12.479,5.962,5.96
0.568,1.506,3.403,0.383,0.375,0.384,8.776,10.143,3.833,4.422,3.514,14.608,6.678,6.955,6.98
0.455,1.419,1.245,0.266,0.73,0.258,8.868,8.201,16.204,4.78,4.003,14.65,7.997,7.916,5.225
0.549,1.41,1.872,0.26,0.314,0.261,9.357,10.202,6.059,4.838,2.587,43.609,8.948,6.172,5.28
0.396,1.131,1.536,0.266,0.266,0.269,9.786,10.161,7.885,4.999,2.068,21.678,15.008,41.446,6.238
0.595,3.718,1.806,0.292,6.784,0.295,91.624,64.855,25.239,12.219,2.535,84.371,129.509,19.449,32.898
0.731,3.698,1.455,0.393,0.424,0.411,19.733,9.825,5.927,8.933,2.108,17.995,7.864,15.629,6.65
0.423,1.369,1.301,0.525,0.377,0.402,11.02,9.734,6.135,5.527,6.716,22.214,8.539,7.129,7.104
0.391,1.596,1.357,0.263,0.272,0.261,8.569,13.072,3.935,4.432,10.612,17.421,8.816,6.274,4.926
0.535,1.522,6.54,0.272,0.26,0.276,11.453,10.817,4.151,8.736,3.048,15.981,7.13,7.139,7.147
0.417,1.074,1.317,0.279,0.298,0.269,10.433,8.597,3.587,6.589,1.819,16.325,8.159,10.416,5.757
1.781,1.447,1.912,0.302,0.259,0.467,10.925,8.563,4.257,5.529,2.005,18.513,9.509,5.777,5.263
0.438,1.451,3.532,0.322,0.274,0.409,9.44,10.185,4.571,5.528,2.154,18.641,7.011,5.456,8.169
0.405,1.201,1.325,0.362,0.334,0.274,11.95,9.522,6.294,7.061,14.855,18.697,9.148,9.677,5.619
0.444,1.664,1.275,0.28,0.275,0.267,10.27,8.345,3.131,5.792,1.902,15.588,7.298,5.485,6.226
0.409,1.527,1.367,0.542,0.295,0.334,10.83,9.761,3.363,5.541,1.914,16.255,7.22,6.483,6.903
0.4,2.292,2.131,0.275,0.272,0.271,13.561,9.579,2.419,5.606,2.989,17.786,8.044,7.335,7.98
0.605,1.503,1.392,0.273,0.264,3.465,16.68,15.058,3.976,6.125,2.151,22.557,9.228,6.193,8.578
0.502,7.77,1.944,0.286,0.285,0.284,15.463,12.672,7.152,7.885,2.27,21.772,8.62,7.948,6.262
0.406,2.278,3.877,2.808,0.343,0.288,12.039,11.429,7.156,8.386,3.211,28.123,21.814,7.505,6.748
0.414,1.571,1.281,0.272,0.269,0.661,10.151,10.308,3.531,6.2,1.881,16.686,8.72,7.911,10.47
0.4,1.117,1.777,0.288,0.271,0.261,12.372,9.447,3.452,5.883,2.821,18.42,6.567,5.853,5.185
0.39,1.924,1.332,0.255,0.315,0.253,9.999,9.807,5.821,4.597,3.684,16.657,7.115,7.877,5.353
0.643,1.955,1.234,0.284,0.26,0.26,8.716,8.925,2.785,6.109,1.938,14.856,6.438,5.386,12.418
0.399,1.144,1.263,0.264,0.262,0.251,8.591,11.059,6.541,4.741,2.079,15.457,8.369,6.893,6.024
0.391,1.112,1.224,0.262,0.436,0.262,13.345,8.722,3.83,5.073,4.507,20.58,8.305,6.771,7.675
0.403,1.271,1.273,0.32,0.312,0.274,12.492,9.816,4.172,6.801,3.427,16.72,6.845,5.416,9.452
0.46,13.225,2.849,7.887,0.346,0.273,9.751,8.544,4.847,5.338,4.516,20.393,7.308,146.465,16.176
0.406,3.244,2.131,0.476,0.277,0.274,12.551,15.746,13.73,6.201,2.184,20.907,8.314,5.659,5.212
0.407,1.765,1.598,0.276,0.279,0.298,31.712,12.459,4.299,8.113,2.329,15.46,9.061,7.547,5.21
0.424,1.294,2.067,0.264,6.288,0.267,11.672,10.37,4.521,5.07,4.222,18.663,6.949,5.243,5.369
0.386,1.791,1.476,1.257,0.259,0.255,11.504,21.509,10.067,10.011,3.577,18.652,9.098,8.838,6.604
0.404,1.169,1.313,0.287,0.286,0.321,21.048,12.187,3.03,5.323,2.216,16.882,26.004,13.945,10.439
0.423,1.188,1.709,0.466,0.32,1.216,10.927,13.548,6.051,6.854,2.591,16.252,9.542,6.163,6.539
0.399,2.456,2.42,0.274,0.27,0.273,11.259,8.883,4.989,7.529,4.368,22.745,7.641,5.302,7.973
0.404,1.208,1.302,0.272,0.278,2.451,9.876,74.878,14.838,16.416,6.557,27.144,9.719,54.336,148.155
0.48,1.359,1.35,0.373,0.389,0.46,9.712,8.601,3.811,6.614,6.004,15.321,6.085,6.62,6.495
0.4,1.107,1.28,0.271,0.264,0.363,9.223,9.331,2.802,4.976,1.829,17.954,6.47,5.41,6.053
0.379,1.594,1.946,0.263,0.266,0.364,10.728,9.282,3.736,4.785,2.655,18.65,6.902,7.767,8.479
0.381,1.089,1.579,0.262,0.264,0.261,11.22,12.593,2.944,5.405,2.468,15.127,7.077,8.905,9.292
0.394,1.272,1.272,0.27,0.307,0.266,10.047,7.963,4.289,4.942,8.871,15.447,6.765,5.183,5.881
0.391,1.599,1.669,0.272,0.292,0.299,9.363,10.176,3.688,5.891,3.467,15.667,7.32,6.667,5.28
0.385,1.086,1.232,0.267,0.255,0.258,9.314,9.028,3.901,5.983,6.614,17.676,9.497,5.305,5.525
0.485,1.555,1.399,0.468,0.258,0.255,12.628,9.122,3.032,5.759,3.434,14.516,6.501,5.112,5.185
0.389,1.059,1.328,1.111,0.264,0.255,9.551,7.865,5.074,5.938,1.733,14.378,6.567,6.057,5.629
0.485,2.781,2.538,0.267,1.395,0.298,10.275,10.373,9.543,5.651,2.416,15.927,8.327,5.663,6.107
1.866,1.039,1.289,0.259,0.264,0.328,14.293,10.335,4.891,7.145,9.463,17.915,6.794,5.998,5.712
0.426,1.293,1.245,0.267,0.289,0.263,9.35,8.894,3.924,5.718,2.271,19.043,8.734,7.487,4.996
0.384,1.459,1.239,0.27,1.435,0.254,9.222,8.853,2.871,7.483,3.95,14.83,7.715,5.725,6.013
0.445,3.285,1.316,0.714,0.26,0.255,12.13,7.709,4.48,7.955,1.983,15.221,7.891,5.257,7.435
0.369,1.459,1.352,0.41,0.241,0.238,9.382,14.191,8.483,4.689,1.98,13.195,6.613,5.655,6.644
0.366,6.493,1.227,0.246,0.259,0.256,8.39,8.067,3.325,5.652,2.217,14.167,6.077,7.849,7.781
0.369,1.072,1.997,0.25,0.261,0.243,11.898,10.916,2.45,5.468,4.871,14.491,7.369,4.871,5.716
0.368,0.984,1.213,0.263,0.265,0.287,11.219,7.658,3.087,4.916,2.007,13.879,9.639,6.197,4.996
0.386,1.473,1.753,0.246,0.257,0.249,10.876,7.63,3.206,4.653,2.067,20.482,6.183,5.162,5.707
0.554,1.42,1.321,0.26,0.247,0.237,11.015,10.113,4.818,6.455,2.446,17.128,7.476,8.149,113.735
0.597,1.193,1.261,0.257,0.334,0.255,8.113,7.778,3.192,5.781,4.918,15.578,7.669,5.604,4.655
0.371,1.452,1.237,0.456,0.26,0.255,9.982,8.836,3.427,123.096,17.886,22.316,16.902,6.473,4.972
0.422,1.27,1.616,0.256,0.323,0.257,9.613,8.384,3.63,5.951,4.88,19.912,6.99,5.465,5.258
0.386,1.757,1.299,0.265,0.261,0.258,10.502,11.369,5.227,5.065,1.781,16.803,6.575,6.442,8.505
0.422,1.406,2.111,0.32,0.399,0.275,13.615,10.053,3.864,5.825,5.162,22.246,7.559,6.521,5.887
0.412,1.177,2.16,0.568,0.28,0.273,11.83,9.781,3.718,10.712,3.974,21.542,9.624,6.291,9.74
0.412,3.417,1.466,0.281,0.281,0.279,15.742,11.01,5.108,7.238,2.913,20.703,9.065,7.867,11.648
0.416,2.872,2.861,0.923,0.288,0.281,10.563,8.888,3.729,5.225,2.999,15.989,8.805,6.141,5.856
0.42,1.166,1.356,0.313,0.305,0.326,11.915,9.864,2.937,7.272,1.927,15.897,8.685,6.443,5.737
0.417,1.471,1.732,0.278,0.282,0.28,9.465,9.691,7.239,7.302,7.191,18.967,15.277,8.723,5.732
0.41,1.167,1.343,0.286,0.287,0.284,9.524,11.507,3.965,7.633,1.871,16.197,9.876,6.492,5.247
0.418,1.141,1.706,1.595,0.279,0.279,14.439,12.48,6.166,9.104,1.889,15.425,6.856,5.543,5.304
0.41,1.502,1.635,0.327,1.152,0.269,13.143,9.555,4.058,5.089,8.143,22.063,8.249,5.612,7.451
0.407,1.146,1.29,0.512,0.271,0.266,9.613,10.288,10.746,5.039,4.387,17.894,9.307,5.771,5.394
0.408,7.051,1.346,0.742,0.274,0.487,13.657,26.047,3.764,5.166,1.922,16.607,9.339,5.42,5.201
0.442,1.193,2.432,0.29,0.276,0.269,9.655,9.311,26.17,5.297,4.975,17.487,9.292,5.49,5.318
0.407,1.472,1.285,0.277,0.275,0.268,13.971,10.606,13.526,7.452,5.6,17.176,8.288,5.721,5.757
0.411,1.632,1.292,0.274,0.269,0.279,9.213,13.182,7.331,21.626,11.924,17.251,8.041,31.571,7.018
0.407,1.132,1.898,0.306,0.981,0.269,9.444,9.294,4.307,5.062,2.089,15.373,6.943,5.347,5.553
0.407,2.137,1.307,0.274,0.279,0.274,10.476,8.546,4.18,5.315,6.5,15.97,7.163,6.556,5.227
0.409,1.134,1.296,0.267,0.276,0.267,9.252,8.704,4.395,68.846,2.713,16.656,17.621,5.41,5.515
0.415,1.452,1.973,0.321,0.275,0.268,9.381,8.498,3.797,9.766,3.084,16.151,11.597,7.517,5.476
0.421,1.126,1.405,0.407,0.268,0.264,10.885,9.743,5.645,9.082,3.831,27.796,7.523,25.319,10.478
0.429,1.615,1.389,0.29,0.29,0.282,10.098,9.87,3.661,5.812,5.386,16.854,7.543,6.393,6.999
0.425,1.208,1.945,0.297,0.294,0.285,11.286,8.859,5.029,6.219,2.361,28.685,10.116,7.192,5.789
0.44,2.493,2.797,0.412,0.317,0.321,34.415,11.86,2.976,6.08,6.384,16.926,7.238,9.647,5.589
0.423,1.931,1.326,0.284,0.318,0.308,12.894,11.118,4.52,7.419,2.618,25.011,7.727,6.504,6.065
