native,quick,fastsort,counting,counting1,counting2,counting3,heap,radix,shell,gnome,shaker,lodash,bucket,merge,bubble,sbubble,insertion,selection
0.317,0.673,3.821,0.171,0.157,0.161,0.152,8.503,0.942,2.966,3.707,5.488,3.961,5.107,1.88,4.556,3.155,2.13,7.309
0.322,0.672,2.063,0.167,0.163,0.163,0.153,4.177,0.937,2.12,3.59,4.107,4.544,4.704,1.837,5.628,2.905,2.451,6.657
0.383,0.986,2.055,0.171,0.159,0.167,0.171,3.317,1.326,6.127,16.801,5.112,4.445,3.621,2.018,6.174,2.679,2.185,6.693
0.323,0.671,2.619,0.167,0.163,0.175,0.162,6.443,0.95,2.179,4.307,4.239,5.134,3.407,1.986,5.593,2.766,2.24,6.797
0.325,0.915,2.202,0.174,0.158,0.198,0.159,3.751,1.211,2.03,4.407,4.306,5.29,3.346,2.973,4.552,2.887,2.16,9.398
0.378,0.812,1.973,0.17,0.161,0.172,0.162,6.886,0.995,1.983,3.818,4.01,4.142,3.509,1.991,4.492,2.697,2.1,6.252
0.351,0.667,2.056,0.162,0.152,0.167,0.155,4.154,1.08,2.672,3.939,4.044,4.201,3.375,6.531,4.667,2.745,2.141,7.198
0.301,0.631,3.12,0.161,0.156,0.162,0.156,3.281,0.892,1.922,6.28,6.422,4.732,3.77,4.845,4.282,3.291,2.42,6.862
0.319,0.677,1.577,0.164,0.159,0.288,0.166,3.309,0.94,2.608,4.106,4.163,4.436,6.741,4.264,4.879,3.564,2.293,8.288
0.318,0.677,2.222,0.173,0.156,0.171,0.158,5.214,0.973,2.338,3.985,4.002,4.581,6.452,10.214,4.262,2.684,2.126,7.391
0.32,0.945,1.967,0.166,0.154,0.159,0.16,4.938,0.988,2.047,5.3,4.567,6.619,4.311,4.743,5.399,2.876,2.137,12.747
0.337,0.71,2.124,0.185,0.158,0.162,0.166,4.037,0.951,2.014,3.7,4.022,4.154,3.472,1.874,4.865,2.785,2.092,6.489
0.323,2.134,3.488,0.171,0.158,0.168,0.153,3.369,0.932,2.172,6.407,3.958,4.341,3.788,4.908,4.711,3.274,2.413,6.759
0.324,0.934,3.659,0.177,0.163,0.589,0.155,3.724,0.938,1.995,4.084,4.061,4.054,3.479,6.949,4.394,2.799,3.111,6.834
0.322,0.666,2.186,0.166,0.156,0.171,0.156,3.873,0.935,2.153,3.943,4.207,11.815,3.506,1.894,4.608,2.749,2.386,6.712
0.368,0.683,2.047,0.184,0.161,0.166,0.157,4.619,0.893,2.006,4.239,4.022,4.466,3.556,2.567,4.301,2.941,2.002,6.719
0.321,0.669,2.159,4.844,0.153,0.154,0.24,4.309,0.989,2.15,3.736,6.948,4.154,3.926,1.917,4.701,3.272,2.157,6.712
0.31,0.958,2.086,0.168,0.155,0.277,0.158,4.153,1.681,3.641,4.102,4.358,9.84,3.852,8.318,4.582,2.648,2.011,7.829
0.329,1.351,2.364,0.165,0.162,8.468,3.588,4.578,0.999,2.136,5.514,4.856,5.701,5.001,6.661,5.533,6.212,17.239,8.754
0.341,3.767,2.974,0.218,1.282,0.262,0.239,3.476,1.051,7.01,3.675,4.229,4.835,4.078,5.99,5.657,3.2,2.217,6.652
0.338,0.709,2.882,0.179,0.164,0.183,0.175,5.072,0.991,2.896,7.919,8.207,5.464,3.671,5.11,4.746,2.854,2.226,7.053
0.332,0.863,2.133,0.177,0.169,0.171,0.161,5.862,1.006,2.209,5.371,4.709,5.342,3.536,1.96,4.75,3.786,2.233,7.898
0.315,0.671,3.351,0.168,0.15,0.163,0.161,4.021,0.932,2.751,5.374,3.964,4.474,4.77,7.795,4.855,2.737,2.173,8.809
0.314,0.66,3.114,0.212,0.15,0.157,0.148,3.938,0.949,1.986,6.33,3.979,4.272,3.811,17.367,6.18,2.862,2.193,6.886
0.341,1.307,3.445,0.186,0.163,0.173,0.166,3.577,23.887,2.323,4.985,4.455,4.441,3.81,4.151,6.008,3.338,7.586,19.471
0.375,1.451,4.888,0.177,0.165,0.599,1.578,4.867,1.143,2.392,4.981,4.384,6.004,4.413,6.376,4.909,2.997,2.399,8.134
0.358,3.839,2.715,0.182,0.175,0.176,0.179,8.016,1.066,2.766,6.413,4.942,5.594,4.649,2.079,7.309,2.912,2.582,8.942
0.356,0.744,2.024,0.192,0.613,0.19,0.172,4.347,1.385,2.34,5.941,5.062,7.98,3.737,2.091,14.449,3.125,4.006,9.93
0.356,0.752,2.829,0.181,0.17,0.184,3.329,8.654,1.06,4.311,4.342,5.093,5.014,3.809,3.06,5.068,3.01,2.502,7.991
0.394,0.707,2.144,0.17,0.158,0.169,0.156,3.055,1.073,2.163,4.57,4.163,5.174,4.952,5.33,5.879,2.976,2.228,15.054
0.325,0.686,3.682,0.164,1.589,0.17,0.157,3.088,2.606,2.521,3.796,4.918,6.778,5.051,1.96,4.8,3.118,2.169,6.944
0.324,0.68,3.667,0.33,0.161,0.166,0.154,3.021,0.964,2.088,3.788,4.179,7.416,3.347,3.271,4.519,2.763,4.02,10.765
0.331,1.722,3.565,0.16,0.154,0.16,0.154,4.866,1.495,6.464,3.842,4.016,5.738,4.997,5.134,7.078,2.634,3.142,8.988
0.313,0.669,2.054,0.163,0.149,0.384,0.151,5.213,2.411,2.117,6.247,4.949,5.513,3.341,4.782,5.35,2.794,2.141,12.283
0.304,0.655,3.622,0.164,0.153,0.17,0.15,3.219,0.984,3.836,4.723,3.829,4.133,4.27,2.096,5.989,2.632,3.403,6.628
0.295,1.114,3.298,0.164,0.657,0.273,0.15,5.59,0.902,3.378,4.739,3.82,4.566,3.684,1.853,5.343,2.985,2.151,8.949
0.304,0.944,3.175,0.166,0.161,0.161,0.142,17.649,10.156,2.39,7.627,3.875,4.376,4.698,7.231,4.347,4.918,2.152,6.542
0.305,5.507,2.195,0.163,0.151,0.182,0.153,4.715,0.939,1.988,4.982,3.921,5.98,3.315,3.091,4.568,3.48,2.256,9.172
0.297,0.977,2.133,0.152,0.144,0.154,0.157,3.034,0.877,4.548,5.476,5.618,5.872,3.281,3.391,7.592,3.839,2.318,7.333
0.315,0.657,2.433,0.162,0.153,0.164,0.155,4.562,0.945,1.973,3.707,4.408,5.779,3.263,12.595,4.898,2.749,2.19,6.555
0.3,0.666,1.93,0.161,0.153,0.162,0.147,3.166,1.174,2.675,3.895,3.785,5.576,5,6.193,4.886,2.666,2.309,6.505
0.302,0.631,2.234,0.168,0.153,0.16,0.154,5.067,0.995,2.007,6.317,3.847,4.698,3.736,7.54,5.413,2.737,2.221,7.402
0.307,0.979,2.135,0.155,0.148,0.157,0.148,3.803,0.954,1.964,8.912,4.649,5.374,7.445,6.997,5.352,2.599,2.555,6.581
0.308,0.955,2.093,0.22,0.151,0.16,0.151,2.97,0.936,3.794,3.792,3.901,5.381,4.436,2.614,5.634,2.875,2.37,7.013
0.295,0.675,2.289,0.161,0.172,0.5,0.16,3.619,0.932,2.069,3.619,5.79,5.102,3.265,6.33,4.282,2.52,2.161,7.301
0.364,0.661,2.111,0.153,0.46,0.154,0.207,4.844,4.11,1.901,5.138,4.465,8.245,3.415,3.111,4.586,2.6,2.011,6.243
0.295,0.63,2.192,0.167,0.146,0.168,0.146,8.096,0.927,1.91,4.285,5.073,4.625,3.355,4.711,4.301,2.548,2.326,6.878
0.356,1.019,2.826,0.163,0.153,0.157,0.151,3.428,0.884,1.927,4.79,7.723,4.819,6.043,1.987,18.599,2.683,2.357,10.03
0.309,0.706,2.325,0.167,0.143,0.155,0.152,10.623,2.393,2.267,4.377,4.12,9.797,6.564,6.418,4.61,2.872,2.101,7.159
0.308,0.667,2.534,0.171,0.161,0.161,0.406,2.987,0.954,2.171,3.816,4.737,5.374,3.979,2.073,6.711,4.082,5.011,22.955
0.326,0.721,2.241,0.172,0.659,0.165,0.154,3.587,0.996,8.686,4.51,4.259,4.602,3.513,3.126,5.629,2.978,2.775,7.139
0.319,0.694,2.106,0.168,0.158,0.165,0.174,3.009,0.966,2.105,3.824,6.418,9.149,4.136,1.964,4.572,2.99,2.258,7.573
0.315,1.072,2.085,0.163,0.149,0.155,1.841,3.346,0.995,2.059,3.87,5.152,4.417,3.861,5.124,4.701,3.566,2.458,7.344
0.305,0.946,1.952,0.166,0.15,0.162,0.15,2.935,0.908,2.017,3.963,3.988,3.953,3.382,1.957,5.727,2.564,2.082,7.316
0.324,0.643,1.934,0.163,0.813,0.183,0.155,5.469,0.902,1.948,4.577,4.106,5.795,3.504,1.94,4.247,4.685,2.256,9.73
0.298,1.512,2.461,0.229,0.156,0.189,0.155,3.025,0.883,2.07,3.768,4.164,3.928,3.535,2.039,4.568,2.645,2.229,6.967
0.394,0.635,2.134,0.158,0.148,0.158,0.153,3.499,0.881,2.071,3.88,3.892,4.933,3.324,5.909,5.271,2.479,2.619,6.207
0.313,1.991,2.782,0.161,0.152,0.161,0.154,3.26,0.931,5.95,4.709,4.362,5.878,9.676,14.245,4.505,3.976,49.362,10.681
0.354,0.868,2.282,0.228,0.348,0.269,0.233,3.048,1.236,2.204,3.869,4.779,6.27,3.865,2.121,4.461,2.767,2.333,8.074
0.36,0.713,2.298,0.178,0.16,0.171,0.161,3.739,0.99,2.106,5.946,4.454,6.602,4.291,1.993,6.639,5.636,2.346,6.986
0.334,0.7,2.398,0.17,0.17,0.17,0.16,5.713,0.991,2.117,3.794,5.011,4.803,4.238,2.626,5.805,3.817,2.299,8.28
0.325,0.692,2.545,0.169,0.164,0.167,0.154,3.33,0.995,2.115,3.712,4.492,3.977,3.567,1.928,4.698,2.725,2.275,6.699
0.316,1.777,2.085,0.17,0.151,0.164,0.161,3.455,0.934,4.632,3.737,3.959,6.956,3.456,2.734,10.15,2.635,2.165,7.062
0.314,0.666,2.069,0.161,0.273,0.165,0.152,4.835,1.451,3.975,4.731,4.178,4.396,4.251,5.973,5.864,2.747,2.159,6.415
0.462,0.933,2.777,0.169,0.155,0.158,0.154,5.776,0.941,2.038,4.574,4.206,3.96,3.348,1.917,4.769,2.827,2.23,7.813
0.316,1.546,2.134,0.165,0.159,0.167,0.156,3.649,0.955,2.042,4.076,7.018,7.829,3.955,21.19,9.351,3.956,2.651,11.785
0.328,1.104,2.256,0.17,0.161,0.349,0.161,6.27,0.99,2.027,5.353,4.326,4.852,3.509,4.637,5.48,11.578,2.425,7.801
0.328,1.723,2.321,0.172,0.157,0.161,0.155,4.036,1.02,3.482,3.926,5.131,5.042,3.514,5.059,7.722,3.207,2.417,11.196
0.326,0.7,3.819,0.172,0.166,0.178,0.154,8.583,10.949,2.213,5.586,35.601,4.845,3.625,4.496,4.824,2.851,2.262,7.231
0.327,1.007,2.269,0.174,0.522,0.175,0.152,3.238,0.995,2.05,5.054,4.36,5.86,4.054,3.015,4.71,3.146,2.358,7.658
0.912,1.508,2.874,0.169,0.163,0.164,0.264,3.516,5.617,2.069,4.94,4.647,5.233,3.484,3.015,4.831,2.763,2.37,8.127
0.329,0.705,2.222,0.174,0.161,0.175,0.156,3.255,0.982,2.408,6.652,4.212,5.055,4.061,2.751,5.027,2.805,2.381,8.171
0.331,0.701,2.408,0.175,0.16,0.219,0.163,3.238,0.99,2.424,5.923,4.258,7.783,7.249,2.98,8.112,3.069,3.686,7.488
0.356,0.764,2.524,0.174,0.16,0.234,0.159,4.491,2.403,4.179,8.924,7.547,6.984,6.473,8.707,9.655,3.003,2.301,8.555
0.331,0.703,2.305,0.172,0.164,0.17,0.162,3.875,1.124,2.141,5.921,4.489,5.444,5.282,5.331,5.044,2.79,2.453,7.232
0.329,0.699,2.225,0.192,0.162,0.167,0.159,3.155,1.051,2.12,3.98,4.248,4.313,3.493,1.976,4.71,2.849,2.255,8.656
0.361,0.729,3.286,0.181,0.161,0.176,0.168,4.008,1.021,2.231,4.19,4.324,4.986,5.148,9.165,5.141,2.895,2.281,15.396
1.121,0.838,3.231,0.18,0.169,0.301,0.191,6.276,1.627,2.272,5.649,4.334,14.991,4.338,4.422,5.128,12.695,3.312,11.204
0.341,1.012,3.87,0.185,0.169,0.173,0.162,3.761,1.375,2.261,5.453,6.386,22.426,3.862,8.626,5.654,3.713,3.392,12.949
0.419,0.72,2.054,0.182,0.17,0.174,0.16,4.57,1.16,2.137,4.225,4.561,12.356,3.742,2.038,5.285,3.151,2.708,17.604
0.331,0.892,4.389,0.176,0.163,0.17,0.163,3.415,1.025,17.459,17.105,4.5,7.409,4.44,7.323,4.684,2.92,2.223,8.019
0.324,2.514,2.249,0.165,0.158,0.166,0.152,5.874,1.974,2.341,4.239,5.255,4.54,3.673,7.478,8.777,2.692,2.259,7.074
0.314,0.684,2.658,0.166,0.158,0.162,0.153,7.333,0.953,4.168,5.637,4.37,5.751,3.4,8.778,4.939,3.194,2.156,6.817
0.308,0.923,2.281,0.157,0.146,0.303,0.148,5.376,0.929,2.08,3.973,3.938,4.874,4.216,2.724,4.894,3.376,2.107,11.024
0.293,0.637,2.171,0.155,0.145,0.162,0.154,3.939,0.904,2.103,3.912,4.297,4.197,3.427,6.351,4.258,2.63,2.256,8.998
0.309,0.942,2.296,0.164,0.154,0.153,0.147,2.915,0.914,1.985,4.177,4.217,4.075,3.456,2.371,4.597,3.677,2.391,9.122
0.31,0.668,2.412,0.165,0.518,0.161,0.154,5.829,0.957,2.014,5.347,4.291,4.539,4.174,3.413,4.348,2.728,2.152,12.777
0.311,0.661,2.106,0.173,0.333,0.166,0.152,5.824,0.942,1.981,4.121,4.396,5.123,5.48,3.551,5.335,2.666,2.223,7.17
0.313,0.674,1.959,0.162,0.151,0.159,0.155,2.946,1.583,2.013,4.321,4.496,4.207,3.408,2.282,4.414,2.765,2.25,6.827
0.318,0.995,2.023,0.17,0.381,0.166,0.152,2.968,0.977,2.236,3.684,4.668,5.612,4.801,2.668,4.986,5.089,3.418,8.599
0.339,1.111,4.091,0.175,0.171,0.169,0.169,4.312,1.016,2.224,5.234,5.67,6.173,3.657,5.999,5.991,5.457,2.336,8.05
0.343,1.062,12.456,0.179,0.165,0.176,0.775,10.437,1.868,2.55,6.992,12.572,10.052,3.812,5.539,9.097,3.669,3.712,8.133
0.34,0.72,2.262,0.265,0.171,0.179,0.166,7.453,1.226,2.193,4.081,4.392,4.819,5.53,2.069,5.576,3.354,4.443,15.795
25.608,0.726,3.117,0.175,0.172,0.175,0.162,14.385,1.057,3.123,5.591,5.654,7.965,4.282,2.452,7.56,2.939,2.524,13.821
0.348,0.772,2.653,0.234,0.222,0.263,0.252,5.111,1.11,6.326,4.279,4.243,5.161,3.611,4.26,7.308,2.923,2.311,7.443
0.323,0.694,2.253,0.31,0.159,0.163,0.163,5.54,1.628,2.157,4.967,5.121,4.199,3.55,2.01,5.644,3.152,2.297,7.798
0.316,2.083,2.207,0.161,0.155,0.153,0.151,3.323,0.971,2.31,4.128,6.738,4.098,3.294,1.892,4.508,3.047,2.397,7.073
0.514,0.645,2.276,0.4,1.03,0.165,0.154,3.072,1.839,2.058,3.976,4.023,6.517,3.408,7.094,4.373,3.643,2.544,8.83
0.426,0.77,2.914,2.397,0.167,0.23,0.154,4.316,0.975,2.514,3.774,3.84,5.27,4.191,6.117,6.725,2.853,2.161,5.95
0.298,0.635,2.286,0.158,0.148,0.153,0.153,2.947,0.942,2.504,3.937,3.968,3.992,4.502,1.938,4.358,2.694,2.318,9.264
0.305,0.944,2.254,0.164,0.151,0.156,0.154,2.98,0.927,2.172,3.436,4.957,6.153,3.828,2.127,4.45,2.649,2.486,7.619
0.356,0.653,2.085,0.157,0.152,0.15,0.153,3.265,2.284,6.381,3.843,3.874,4.277,6.184,2.809,6.78,4.325,3.997,7.214
0.31,0.674,3.274,0.194,0.152,0.175,0.152,7.313,0.93,2.69,4.151,4.267,5.122,4.535,1.918,4.726,2.886,2.582,9.65
0.321,1.195,2.517,0.17,0.279,0.169,0.152,6.445,0.959,4.998,7.513,6.438,7.321,3.443,5.777,5.095,2.748,2.314,12.166
0.329,3.881,2.193,0.299,0.167,0.174,0.165,14.252,1.497,2.737,7.995,7.958,7.544,4.617,4.249,6.87,4,2.695,7.626
0.322,1.071,2.189,0.17,0.157,0.209,0.16,3.055,1.282,2.396,7.112,4.162,4.688,5.19,4.4,5.773,2.827,2.217,7.622
0.312,0.945,2.216,0.166,0.294,0.166,0.159,5.515,0.934,2.032,5.679,7.252,5.847,3.409,3.469,7.995,3.811,2.437,6.532
0.309,0.663,2.691,0.161,0.157,0.318,0.158,6.024,0.937,2.329,4.099,4.056,4.964,3.639,9.977,4.603,2.772,2.701,6.914
0.311,0.965,2.262,0.167,0.16,0.163,0.162,5.114,0.939,2.062,3.676,4.753,4.515,3.334,1.993,5.241,2.976,2.592,7.394
0.311,0.945,2.293,0.167,0.156,0.165,0.155,3.154,0.931,4.32,3.763,4.618,5.558,8.085,1.955,7.055,2.738,3.843,8.765
0.311,0.659,2.098,0.162,0.249,0.156,0.153,3.28,0.962,2.019,4.33,8.571,5.267,4.848,2.573,4.789,2.952,2.229,17.915
0.338,0.689,7.919,0.175,0.158,0.167,0.161,3.111,0.968,2.103,4.952,4.854,5.056,3.495,3.68,8.461,2.742,2.251,8.371
0.335,0.726,2.57,0.176,0.278,0.174,0.171,5.449,1.041,2.353,9.79,4.598,5.873,4.215,9.369,5.273,3.436,2.413,8.603
0.38,1.123,9.633,0.239,0.232,0.302,0.263,4.401,1.174,2.779,5.832,5.557,4.953,4.063,2.4,5.379,3.394,3.122,7.758
0.322,0.737,3.325,0.201,0.236,0.47,0.237,3.636,1.055,2.541,3.665,4.07,5.931,4.489,3.727,19.351,2.755,2.738,6.413
0.313,1.111,3.492,0.223,0.234,0.249,0.215,5.642,2.632,2.139,4.117,4.996,4.745,4.596,4.763,4.425,2.823,2.826,6.187
1.09,0.657,2.039,0.219,0.176,0.177,0.512,4.92,0.98,1.976,3.604,3.791,5.34,3.577,3.437,4.725,2.681,1.993,7.025
0.318,1.902,2.473,0.16,0.143,0.175,0.158,2.997,0.902,2.007,4.939,4.832,7.181,4.046,2.199,4.836,2.635,2.335,7.984
0.411,0.694,2.422,0.167,0.152,0.163,0.218,12.065,1.822,3.159,6.056,5.431,7.292,7.836,14.242,9.34,4.109,4.118,18.668
0.427,2.298,2.546,0.156,0.166,0.161,0.155,3.219,16.199,4.23,9.633,7.498,32.063,9.154,11.847,5.789,2.746,2.899,31.04
0.423,1.163,4.267,0.176,0.179,0.164,0.182,9.916,16.815,2.026,4.19,9.647,13.617,14.692,3.034,5.334,2.566,4.13,23.327
0.315,2.751,3.569,0.176,0.169,0.165,0.169,3.261,1.226,15.279,3.761,8.605,23.312,12.881,1.899,12.293,15.608,2.169,169.871
0.369,0.707,3.447,0.214,0.21,0.261,1.349,3.705,5.513,2.074,4.037,4.065,7.861,4.923,2.828,4.757,2.507,2.244,7.74
0.335,0.737,2.107,0.219,0.219,0.236,0.695,3.029,1.35,2.069,4.581,4.026,4.814,3.442,8.699,5.368,2.948,2.626,6.756
0.34,3.227,2.282,0.169,0.154,0.168,0.165,5.392,0.961,2.044,4.643,5.208,6.955,3.497,1.982,6.049,2.999,2.107,7.031
0.323,2.749,2.969,0.173,0.171,1.082,0.164,8.909,1.007,2.832,4.856,10.986,5.505,3.357,1.969,6.208,2.826,3.301,18.027
0.362,0.713,3.395,0.184,0.373,0.196,0.171,8.953,1.176,48.312,10.428,7.61,6.337,3.598,2.115,5.369,3.913,18.262,8.538
0.364,0.989,7.628,0.396,0.298,0.264,0.277,12.741,4.046,8.075,6.526,15.069,5.562,4.958,42.789,5.217,3.612,2.338,7.02
0.495,0.962,2.642,0.304,0.245,0.241,0.25,4.699,1.083,2.32,5.625,4.386,4.542,7.134,2.045,7.534,3.267,2.914,9.452
0.356,0.761,3.445,0.219,0.214,0.23,0.235,3.395,1.069,2.13,14.545,4.905,4.869,3.43,2.974,4.64,2.77,2.579,10.759
0.319,0.68,2.068,0.173,0.157,0.163,0.168,8.334,0.971,2.057,5.798,4.454,5.084,9.055,2.79,5.127,3.262,2.323,9.342
0.4,1.404,1.998,0.166,0.16,0.19,0.164,9.131,0.975,14.513,54.97,4.135,6.066,7.321,3.056,5.768,4.488,2.607,9.013
0.325,0.786,2.568,0.168,0.22,0.176,0.16,8.419,0.957,3.47,9.184,4.857,4.427,6.487,2.305,4.951,3.185,26.01,8.524
0.385,1.536,6.801,0.176,0.188,0.177,0.172,14.711,2.955,3.01,12.933,18.068,8.898,11.699,8.987,6.847,3.792,5.942,16.429
0.361,1.081,2.473,0.251,0.237,0.256,0.268,6.235,1.255,2.508,6.855,6.267,8.497,6.837,2.207,5.251,2.964,2.561,10.137
0.353,1.051,3.096,0.254,0.235,0.26,0.25,8.79,5.27,2.789,5.215,5.297,5.298,3.923,9.847,5.445,3.139,2.345,13.751
0.32,0.676,3.551,0.163,0.159,0.163,0.16,3.55,1.187,2.384,4.163,4.179,6.746,4.446,5.715,5.704,3.523,2.17,12.263
0.316,1.197,4.508,0.167,0.168,0.168,0.156,3.022,1.828,2.171,4.301,5.235,4.625,6.368,5.798,5.168,2.657,3.719,6.996
0.318,0.755,2.017,0.162,0.176,0.163,0.355,7.54,0.939,3.436,3.86,4.477,5.255,3.721,3.824,5.184,2.78,3.595,12.098
0.321,0.737,2.107,0.166,0.152,0.163,0.157,4.083,1.008,1.985,7.363,4.244,4.184,5.959,2.176,4.691,2.685,3.615,7.96
0.352,1.37,2.134,0.171,0.178,0.164,0.166,7.765,1.995,2.65,5.496,4.196,5.849,5.384,7.562,4.921,2.842,2.698,7.293
0.331,0.705,1.945,0.172,0.167,0.172,0.165,5.624,2.287,3.466,4.631,5.225,5.317,7.217,6.37,6.939,10.056,2.515,11.713
2.248,0.953,3.069,0.169,0.206,0.164,0.162,4.878,1.199,2.896,5.095,4.313,4.641,3.519,2.063,5.379,3.334,2.343,7.537
0.327,0.697,2.336,0.176,0.167,1.693,0.171,2.644,1.015,2.414,4.221,5.179,5.476,6.372,2.755,6.722,3.942,2.417,6.971
0.33,1.307,2.488,0.177,0.16,0.173,0.196,6.088,1.289,2.31,8.588,6.436,5.021,4.306,2.217,4.839,3.15,2.359,12.901
0.333,0.705,5.373,0.171,0.174,0.167,0.164,14.491,5.121,3.307,19.69,5.287,10.04,6.685,9.846,5.661,3.13,5.773,11.812
0.793,0.999,4.401,0.199,0.166,0.175,0.175,4.018,1.173,3.229,6.808,9.395,5.239,5.558,4.484,6.386,4.133,2.526,9.848
0.331,4.373,5.25,0.172,0.586,0.175,0.166,6.594,1.008,2.976,7.479,6.361,8.975,5.005,5.946,7.006,48.954,2.31,7.67
0.333,0.989,2.345,0.168,0.164,0.164,0.168,4.6,1.042,2.274,6.234,4.385,5.847,6.247,2.732,5.668,2.825,3.645,9.631
0.323,0.748,2.643,0.196,0.201,0.169,0.161,3.194,1.922,2.047,3.803,4.806,4.479,3.719,1.953,5.026,2.878,2.611,7.84
0.318,1.083,2.107,0.169,0.155,0.181,0.158,3.17,0.998,4.422,3.987,4.506,6.691,3.81,2.255,4.788,4.712,2.16,7.125
0.687,1.825,2.186,0.162,0.157,0.163,0.178,4.073,0.943,2.004,3.722,3.98,4.677,3.344,1.907,5.025,3.062,2.384,8.066
0.394,0.662,2.125,0.163,0.155,0.164,0.16,3.828,1.179,4.806,5.29,4.554,5.163,4.915,6.038,4.846,2.67,2.112,7.01
0.315,0.679,2.261,0.207,0.172,0.162,0.334,2.976,0.964,2.106,6.226,4.243,5.78,3.732,4.933,5.076,2.741,3.158,8.268
0.326,0.956,2.246,0.217,0.162,0.181,0.161,4.058,0.985,2.486,5.733,5.761,5.948,7.482,3.493,4.466,2.842,2.271,48.059
0.35,0.718,2.461,0.173,0.161,0.172,0.164,10.553,2.934,2.112,5.773,4.473,6.82,5.214,5.01,4.948,2.953,15.966,8.21
0.469,1.034,2.911,0.172,0.207,0.164,0.166,5.871,1.025,2.136,5.392,6.125,20.791,14.253,4.409,4.869,2.829,2.395,7.475
0.655,0.984,2.66,0.395,0.16,0.164,0.168,8.869,1.127,2.975,6.605,6.025,4.541,4.056,2.011,4.862,2.791,2.24,7.541
0.345,0.695,5.769,0.448,0.16,0.166,0.156,2.981,0.964,3.277,4.238,4.192,6.334,5.143,2.092,4.75,4.734,2.335,9.125
0.311,1.194,2.372,0.162,0.152,0.17,1.75,7.964,11.475,5.328,17.694,6.751,20.589,9.053,13.255,4.941,3.003,2.111,18.493
0.328,4.274,2.658,0.172,0.158,0.176,0.167,5.127,2.048,2.65,4.308,4.653,7.648,4.358,3.429,4.801,3.032,3.706,8.464
0.402,4.129,3.964,0.183,0.173,0.176,0.168,6.083,1.048,2.464,4.277,4.768,5.559,4.311,6.073,6.191,2.863,3.439,9.132
