native,quick,fastsort,counting,counting1,counting2,counting3,heap,radix,shell,gnome,shaker,lodash,bucket,merge,bubble,sbubble,insertion,selection
0.141,0.31,0.509,0.089,0.086,0.094,0.084,1.557,0.489,0.402,2.479,3.126,1.471,0.577,0.743,2.524,2.286,2.058,3.03
0.141,0.308,0.49,0.092,0.081,0.086,0.082,1.504,0.486,0.402,2.309,3.232,1.46,0.548,0.722,2.62,2,2.031,3.004
0.144,0.316,0.507,0.094,0.088,0.085,0.088,1.554,0.453,0.385,2.319,3.837,1.398,0.533,0.914,2.488,2.469,2.32,2.933
0.14,0.302,0.49,0.085,0.083,0.089,0.095,1.772,0.488,0.391,2.321,3.513,1.464,0.513,0.796,2.787,2.15,1.906,3.084
0.141,0.354,0.508,0.087,0.076,0.086,0.082,1.559,0.509,0.386,2.322,3.313,1.514,0.51,0.773,2.571,2.142,2.038,3.01
0.145,0.302,0.488,0.089,0.083,0.096,0.082,1.557,0.475,0.455,2.322,3.272,1.4,0.536,0.727,2.576,2.186,2.08,3.071
0.146,0.321,0.492,0.085,0.085,0.087,0.081,3.247,6.061,0.387,2.328,3.3,1.659,0.576,0.718,2.492,2.118,2.045,2.969
0.139,0.299,0.49,0.091,0.086,0.092,0.084,3.698,0.482,0.404,2.362,3.382,1.425,0.54,0.76,2.704,2.01,2.105,3.375
0.138,0.307,0.493,0.094,0.083,0.091,0.079,1.804,0.488,0.422,2.368,3.354,1.402,0.508,0.727,2.553,2.168,2.175,3.048
0.198,0.304,0.582,0.11,0.085,0.088,0.08,1.637,0.476,0.388,3.386,3.317,1.461,0.51,0.731,2.848,3.291,2.115,3.017
0.135,0.305,0.506,0.088,0.084,0.083,0.086,2.835,0.469,0.394,4.062,3.263,2.184,0.515,0.738,2.495,2.116,2.051,3.038
0.138,0.303,0.494,0.084,0.084,0.091,0.092,3.005,0.486,0.394,2.394,3.268,1.384,0.507,0.718,2.581,2.194,2.088,3.292
0.138,0.303,0.49,0.088,0.08,0.091,0.079,1.719,0.539,0.421,2.252,3.364,1.386,0.535,0.754,2.752,2.185,2.272,3.195
0.139,0.304,0.49,0.084,0.084,0.084,0.085,1.81,0.459,0.383,2.429,3.154,1.459,0.516,1.071,2.496,2.174,2.046,3.158
0.165,0.31,0.5,0.088,0.082,0.081,0.084,4.572,0.484,0.408,2.494,6.266,1.916,0.544,0.901,5.908,2.791,2.419,3.442
0.137,0.305,0.493,0.088,0.084,0.083,0.083,1.865,0.559,0.359,2.368,3.313,1.535,0.779,0.762,2.679,2.022,2.113,3.726
0.152,0.308,0.534,0.083,0.082,0.082,0.082,1.718,0.46,0.381,3.241,3.321,1.81,0.507,0.974,3.307,3.081,2.106,3.19
0.138,0.299,0.553,0.086,0.086,0.084,0.077,1.541,0.461,0.363,2.192,3.656,1.455,0.511,0.77,2.473,2.193,2.175,3.131
0.141,0.343,0.508,0.092,0.085,0.09,0.087,4.262,0.496,0.408,4.252,3.349,1.475,0.657,0.768,2.917,2.259,2.237,3.565
0.138,0.321,0.559,0.09,0.089,0.089,0.093,3.79,0.49,0.392,2.296,3.275,1.462,0.518,1.112,2.867,3.196,2.295,3.172
0.137,0.301,0.784,0.085,0.08,0.086,0.154,1.678,0.489,0.389,2.32,3.245,1.47,0.585,0.762,2.57,2.292,1.931,3.614
0.14,0.301,0.5,0.098,0.085,0.217,0.083,1.557,0.464,0.399,2.209,3.116,1.523,0.511,0.719,2.472,2.125,2.133,2.945
0.14,0.304,0.527,0.085,0.091,0.083,0.083,1.687,0.541,0.371,2.275,3.379,1.385,0.505,0.796,2.503,2.23,2.204,3.085
0.14,0.304,0.493,0.103,0.086,0.084,0.08,1.608,0.482,0.386,2.739,3.138,1.589,0.535,0.775,2.556,1.981,2.027,3.056
0.135,0.315,0.485,0.093,0.091,0.084,0.085,3.512,0.498,0.393,2.411,3.4,1.512,0.527,0.835,2.767,2.158,1.992,3.096
0.137,0.307,0.493,0.085,0.085,0.085,0.082,1.726,10.011,0.377,2.423,3.304,1.471,0.513,0.722,2.602,2.21,2.1,3.174
0.138,0.308,0.59,0.085,0.086,0.088,0.083,3.48,0.487,0.388,2.681,3.233,1.552,0.502,0.724,2.568,2.167,2.068,4.124
0.145,0.324,0.499,0.092,0.087,0.086,0.116,3.307,0.488,0.437,2.496,3.181,1.473,0.512,0.724,2.571,2.158,2.1,3.252
0.134,0.326,0.509,0.084,0.088,0.088,0.092,1.603,0.492,0.406,3.149,3.279,1.459,0.644,0.734,2.634,2.246,2.102,2.98
0.136,0.314,0.493,0.087,0.087,0.091,0.083,1.688,0.907,0.372,2.38,3.412,1.392,0.511,0.729,2.544,2.284,2.306,3.526
0.181,0.325,0.536,0.089,0.088,0.084,0.082,1.601,0.453,0.387,2.272,3.085,1.475,0.504,0.724,2.696,2.341,2.04,3.024
0.137,0.304,0.492,0.085,0.087,0.082,0.084,1.533,0.489,0.388,2.401,3.043,1.369,0.502,0.756,2.454,2.141,2.226,3.039
0.135,0.355,0.493,0.088,0.087,0.086,0.082,1.797,0.485,0.375,2.716,3.345,1.467,0.583,0.745,2.509,2.212,2.076,3.071
0.143,0.304,0.493,0.087,0.085,0.093,0.079,4.494,0.479,0.414,2.482,3.154,1.471,0.537,0.786,2.573,2.204,2.139,3.082
0.146,0.332,0.526,0.093,0.087,0.089,0.087,2.114,1.072,0.416,4.119,4.376,3.224,0.548,0.89,2.695,2.125,2.305,3.143
0.147,0.558,1.151,1.153,0.156,0.089,0.083,3.207,0.482,0.389,6.116,3.388,1.629,0.506,0.785,2.653,2.009,1.958,3.064
0.138,0.303,0.495,0.084,0.083,0.151,0.08,1.615,0.46,0.397,2.763,6.765,1.476,4.679,10.716,12.821,2.603,2.133,3.223
0.137,0.305,0.503,0.09,0.092,0.085,0.086,4.129,0.489,0.877,15.47,28.741,1.656,0.569,5.442,5.603,2.092,1.916,3.071
0.135,0.309,0.488,0.088,0.085,0.083,0.082,2.483,5.962,0.404,2.165,3.141,1.69,0.508,0.72,2.536,2.879,2.118,3.061
0.138,0.317,0.519,0.087,0.086,0.085,0.084,1.582,0.457,0.383,2.423,3.265,1.4,0.521,0.781,2.869,2.131,2.09,3.638
0.14,0.411,0.52,0.086,0.086,0.084,0.087,1.581,0.466,0.392,2.323,3.177,1.479,0.52,0.727,2.664,2.186,2.103,3.085
0.136,0.299,0.492,0.085,0.088,0.11,0.084,1.588,0.454,0.387,5.439,3.543,1.389,0.516,0.836,2.978,2.247,2.548,3.848
0.139,0.296,0.504,0.096,0.085,0.087,0.083,3.687,0.477,0.395,2.854,4.483,1.464,0.505,0.765,3.636,2.157,2.19,3.706
0.14,0.307,0.493,0.086,0.085,0.086,0.085,3.415,0.491,0.398,2.549,3.26,1.518,0.539,0.895,2.503,2.332,2.179,3.06
0.138,0.309,0.507,0.086,0.085,0.093,0.081,1.611,0.452,0.385,2.174,3.37,1.409,0.509,0.953,2.607,2.162,2.27,3.685
0.137,0.311,0.491,0.084,0.087,0.086,0.089,3.068,0.461,0.378,2.352,3.238,1.519,5.456,0.732,2.577,2.38,1.989,3.894
0.137,0.307,0.562,0.093,0.088,0.086,0.084,1.59,0.484,0.388,2.492,3.325,1.474,0.521,0.741,2.574,2.137,2.667,3.111
0.138,0.305,0.513,0.087,0.084,0.083,0.087,1.615,0.496,0.413,2.415,3.397,1.491,0.629,0.81,3.005,15.502,2.149,3.311
0.139,0.4,0.492,0.084,0.087,0.086,0.132,1.764,0.486,0.383,4.529,3.101,1.459,1.289,0.723,2.545,2.188,2.336,3.063
0.145,0.319,0.526,0.401,0.088,0.089,0.101,2.786,0.679,0.404,2.747,3.212,1.392,0.507,0.735,2.686,2.032,2.021,2.976
0.137,0.301,0.931,0.087,0.087,0.09,0.086,1.597,0.46,0.386,2.572,3.16,1.388,0.514,0.73,2.583,2.327,2.121,3.049
0.141,0.388,0.51,0.087,0.088,0.086,0.084,1.916,0.5,0.782,3.583,3.33,1.598,0.51,0.781,2.538,2.192,2.15,3.112
0.138,0.328,0.506,0.084,0.084,0.089,0.08,1.573,0.481,0.393,2.237,4.049,1.629,0.512,0.771,2.57,2,2.189,3.713
0.14,0.302,0.496,0.087,0.084,0.087,0.081,2.644,0.486,0.395,2.722,3.747,1.608,0.541,0.789,2.649,2.393,2.176,3.217
0.137,0.298,0.492,0.088,0.089,0.085,0.083,1.61,0.484,0.395,2.526,3.257,1.467,0.543,0.963,2.602,2.183,2.252,3.267
0.143,0.304,0.488,0.094,0.088,0.088,0.084,1.938,0.524,0.396,2.771,3.329,1.649,0.539,1.036,2.603,2.165,2.099,3.178
0.14,0.305,0.522,0.085,0.084,0.086,0.081,1.599,0.483,0.393,2.346,3.309,1.659,0.508,0.783,3.168,2.365,2.642,3.284
0.14,0.33,0.498,0.085,0.088,0.087,0.081,1.612,0.531,0.404,2.677,3.925,1.39,0.616,0.878,2.679,2.14,2.015,3.181
0.138,0.462,0.485,0.087,0.089,0.083,0.086,2.937,0.457,0.54,2.533,3.291,1.435,1.175,1.114,2.586,2.199,2.246,3.523
0.139,0.308,0.519,0.088,0.084,0.087,0.09,2.614,0.468,0.378,2.188,3.999,1.621,0.542,0.779,2.543,2.164,2.168,3.044
0.141,0.338,0.488,0.086,0.087,0.086,13.713,3.532,0.484,0.395,3.399,3.152,1.473,0.544,0.815,2.736,2.656,2.114,3.399
0.147,0.326,0.513,0.092,0.094,0.084,0.084,1.824,0.484,0.402,2.536,3.323,1.548,0.694,5.684,2.589,2.211,2.087,3.026
0.144,0.322,0.502,0.089,0.081,0.087,0.078,1.601,0.455,0.372,2.281,3.202,1.484,0.516,0.733,2.538,2.173,2.14,3.502
0.144,0.302,0.489,0.095,0.088,0.082,0.085,1.606,0.458,0.392,2.348,3.134,1.482,0.517,0.742,2.577,2.206,2.297,3.05
0.142,0.31,0.493,0.093,0.081,0.091,0.081,1.658,0.493,0.393,2.366,4.251,1.473,0.579,0.724,2.582,2.102,2.227,3.168
0.139,0.308,0.51,0.09,0.092,0.088,0.084,2.598,0.603,0.48,2.608,3.332,1.605,0.697,0.847,2.57,2.21,2.461,3.218
0.138,0.301,0.492,0.097,0.086,0.085,0.082,1.538,0.518,0.442,2.315,3.275,8.714,0.509,0.728,2.6,2.105,2.836,3.07
0.137,0.31,0.484,0.084,0.081,0.09,0.08,1.584,0.458,0.36,2.317,3.328,1.428,0.531,0.724,2.505,2.119,2.03,3.043
0.146,0.526,0.491,0.084,0.083,0.094,0.085,1.587,0.482,0.382,4.812,3.117,1.457,0.704,0.769,2.748,2.169,2.127,3.067
0.155,0.309,0.513,0.086,0.081,0.087,0.088,1.568,0.489,0.4,2.228,3.094,1.455,0.537,0.716,2.538,2.208,2.037,3.061
0.137,0.355,0.503,0.09,0.092,0.085,0.083,1.659,0.504,0.373,2.269,4.044,1.398,0.504,0.739,2.473,2.131,2.262,2.946
0.137,0.301,0.511,0.086,0.083,0.083,0.083,1.608,0.504,0.395,2.346,3.479,1.411,0.515,0.73,2.536,2.166,2.113,3.225
0.145,0.365,0.534,0.096,0.093,0.612,0.087,1.591,0.67,0.397,2.348,3.283,1.493,0.521,0.782,2.695,2.201,1.957,3.148
0.14,0.305,0.494,0.086,0.083,0.091,0.08,1.579,0.482,0.375,3.027,3.354,1.459,0.57,0.798,2.736,2.181,2.291,3.203
0.137,0.312,0.574,0.085,0.087,0.084,0.127,1.621,0.774,0.365,2.539,5.859,1.601,0.517,0.796,2.836,2.202,2.193,3.217
0.144,0.315,0.526,0.092,0.084,0.085,0.079,3.585,8.031,0.387,2.716,3.542,1.459,0.517,0.774,2.641,2.832,2.121,3.716
0.14,0.316,0.495,0.089,0.079,0.085,0.082,1.732,0.484,0.404,2.362,3.3,1.388,0.51,0.896,2.765,2.04,2.233,3.412
0.14,0.309,0.496,0.094,0.083,0.085,0.707,1.66,0.457,0.359,2.402,3.37,1.381,0.517,0.77,3.111,2.161,1.975,3.077
0.141,0.314,0.488,0.092,0.085,0.085,0.081,1.653,0.577,0.389,2.276,3.26,1.386,6.106,0.833,2.515,2.275,2.091,3.173
0.136,0.302,0.5,0.089,0.082,0.082,0.078,1.61,0.488,0.402,2.329,3.286,1.474,0.503,0.715,2.474,2.318,2.061,3.09
0.189,0.345,0.53,0.097,0.085,0.087,0.088,1.785,0.484,0.41,2.71,3.896,1.451,0.509,0.769,2.772,2.156,1.952,2.987
0.138,0.304,0.513,0.088,0.083,0.089,0.079,3.431,0.487,0.385,2.399,3.137,1.462,0.567,0.786,2.613,2.043,1.974,3.214
0.139,0.301,0.573,0.091,0.085,0.09,0.081,5.331,0.491,0.401,2.419,3.237,1.393,0.532,0.808,2.566,2.127,1.98,3.118
0.138,0.307,0.541,0.085,0.084,0.09,0.085,1.607,0.464,0.425,2.28,3.372,1.403,0.525,0.772,2.56,2.028,2.118,3.511
0.137,0.303,0.509,0.086,0.081,0.095,0.083,1.591,0.457,0.369,2.312,3.374,1.407,0.514,0.73,2.681,2.158,2.068,3.056
0.14,0.314,0.495,0.086,0.086,0.092,0.087,1.584,0.507,0.403,2.515,3.335,1.475,0.565,0.72,2.589,2.183,2.028,3.114
0.148,0.375,0.499,0.093,0.085,0.087,0.134,1.622,0.547,0.386,2.273,3.328,1.479,0.583,0.745,2.592,2.182,2.06,3.114
0.137,0.315,0.519,0.087,0.082,0.086,0.084,1.595,0.484,0.408,2.379,3.579,1.409,0.534,0.771,3.168,2.056,2.07,3.133
0.139,0.317,0.494,0.086,0.083,0.085,0.09,1.649,0.511,0.412,2.286,3.223,1.463,0.552,0.766,2.51,2.097,2.121,3.038
0.139,0.314,0.489,0.085,0.083,0.089,0.084,3.311,0.481,0.679,2.351,3.201,1.458,0.517,0.721,2.53,2.105,2.164,3.051
0.138,0.3,0.514,0.085,0.08,0.086,0.082,1.59,0.484,0.398,2.35,3.132,1.471,0.542,0.774,2.591,2.169,1.99,3.124
0.137,0.449,0.488,0.09,0.085,0.09,0.087,1.56,0.459,0.385,2.742,3.245,1.383,0.518,0.732,2.537,2.301,2.077,3.199
0.144,0.325,0.52,0.084,0.088,0.088,0.084,1.634,0.462,0.377,2.483,3.254,1.387,0.55,0.724,2.567,2.198,2.186,3.017
0.138,0.305,0.494,0.084,0.082,0.086,0.081,1.59,0.501,0.372,2.489,3.102,1.658,0.509,0.72,2.518,2.154,2.121,3.103
0.139,0.311,0.51,0.094,0.087,0.09,0.09,1.588,0.482,0.395,2.256,3.123,1.451,0.552,0.731,2.639,2.25,2.12,3.094
0.145,0.307,0.494,0.085,0.145,0.088,0.086,1.576,0.504,0.378,2.341,3.304,1.462,0.52,0.719,2.601,2.118,2.135,3.094
0.139,0.328,0.612,0.083,0.082,0.086,0.083,1.615,9.533,0.389,2.257,3.572,1.381,0.509,0.817,2.565,2.449,2.392,3.058
0.139,0.305,0.715,0.099,0.085,0.091,0.086,3.359,0.487,0.398,2.373,3.105,1.457,0.545,0.815,2.532,2.019,2.173,4.182
0.141,0.301,0.589,0.22,0.086,0.086,0.086,2.209,0.458,0.39,2.303,3.212,1.978,0.506,0.722,2.665,2.378,2.015,3.127
0.138,0.306,0.49,0.09,0.301,0.098,0.085,3.298,0.478,0.384,3.578,4.359,1.466,0.519,0.721,2.496,2.137,1.982,3.109
0.143,0.484,0.489,0.088,0.084,0.085,0.598,2.199,0.523,0.386,2.353,3.114,1.467,0.516,0.713,2.583,2.132,2.058,3.093
0.202,0.315,0.525,0.088,0.084,0.084,0.087,3.322,0.478,0.388,2.353,3.454,1.45,0.893,0.759,2.668,2.217,2.085,3.471
0.138,0.305,0.529,0.091,0.344,0.09,0.085,1.61,0.504,0.365,2.287,3.354,1.448,0.517,0.735,2.565,2.153,2.095,3.043
0.138,0.306,0.493,0.085,0.085,0.086,0.086,1.591,0.496,0.375,2.512,3.367,1.474,0.526,0.725,2.591,2.145,2.131,3.237
0.136,0.304,0.493,0.084,0.083,0.091,0.086,1.635,0.483,0.406,2.269,3.171,1.482,0.509,0.728,2.527,2.121,2.145,4.013
0.242,0.321,0.562,0.164,0.172,0.729,0.159,3.657,11.061,0.39,2.507,5.946,8.519,0.543,0.767,2.927,2.144,2.163,3.011
0.139,0.304,0.559,0.086,0.083,0.088,0.083,1.915,0.709,0.391,2.252,3.384,1.391,0.511,0.769,2.525,2.058,2.119,3.103
0.14,0.3,0.492,0.087,0.082,0.086,0.08,1.616,0.489,0.401,2.606,3.215,1.458,0.537,0.735,2.487,2.219,2.355,3.06
0.136,0.36,0.491,0.084,0.082,0.086,0.098,1.601,0.484,0.407,2.867,3.225,1.455,0.513,0.761,2.555,2.617,2.067,3.086
0.145,0.306,0.509,0.087,1.14,0.091,0.087,2.089,0.465,0.368,2.425,3.872,1.468,0.53,0.778,2.542,2.026,2.292,3.031
0.137,0.303,0.576,0.087,0.089,0.091,0.146,2.282,0.465,0.398,2.41,3.142,1.453,0.515,0.737,2.567,2.155,2.136,3.015
0.138,0.31,0.518,0.086,0.085,0.091,0.09,3.398,0.521,0.399,2.877,3.69,2.524,0.507,0.727,2.969,3.285,2.904,3.551
0.276,0.357,0.511,0.086,0.09,0.092,0.083,2.803,0.556,0.363,2.554,3.739,1.387,0.783,0.749,2.697,2.843,2.238,3.265
0.137,0.307,1.051,0.087,0.084,0.086,0.084,1.798,0.503,0.397,2.736,3.5,1.422,0.532,0.758,2.548,2.048,2.047,3.11
0.138,0.299,0.506,0.083,0.082,0.085,0.085,3.175,0.467,0.365,2.272,3.374,1.734,0.509,0.779,3.273,2.157,2.147,3.289
0.139,0.301,0.685,0.086,0.14,0.091,0.09,1.615,0.489,0.392,2.333,3.244,1.376,0.613,0.736,2.665,3.214,2.012,4.715
0.135,0.302,0.508,0.087,0.112,0.092,0.087,1.887,0.498,0.397,2.359,3.28,1.46,0.514,0.729,2.636,2.157,2.177,3.266
0.137,0.306,0.5,0.086,0.083,0.087,0.081,1.599,0.485,0.395,3.804,3.139,1.462,0.529,0.727,2.57,2.171,2.163,3.037
0.181,0.307,0.492,0.084,0.082,0.087,0.087,1.612,0.486,0.387,2.341,3.252,1.462,0.51,0.971,2.563,2.071,2.076,3.102
0.138,0.315,0.492,0.084,0.083,0.092,0.085,3.397,0.49,0.384,2.406,3.291,1.452,0.517,0.722,2.519,2.368,2.163,3.206
0.14,0.322,0.502,0.083,0.084,0.091,0.086,1.639,0.498,0.4,2.493,3.235,1.759,0.61,0.772,2.861,2.056,2.063,3.016
0.136,0.302,0.491,0.09,0.083,0.09,0.087,1.739,0.466,0.367,2.307,3.312,1.378,0.502,0.765,2.52,3.143,1.967,3.056
0.149,0.425,0.489,0.084,0.082,0.091,0.086,1.763,0.471,0.366,2.341,3.22,1.386,0.514,0.73,3.144,2.131,2.127,3.03
0.139,0.337,0.492,0.085,0.085,0.09,0.086,1.722,0.533,0.394,2.364,3.145,1.494,0.507,0.721,2.628,2.205,2.073,3.172
0.149,0.321,0.759,0.095,0.084,0.093,0.124,2.073,0.489,0.399,2.546,3.335,1.469,0.514,0.744,2.769,2.253,2.316,3.125
0.137,0.303,0.532,0.084,0.084,0.088,0.083,1.631,0.502,0.393,2.77,5.23,1.591,0.517,0.767,2.526,2.335,1.97,3.135
0.146,0.326,0.512,0.09,0.084,0.087,0.089,1.619,0.496,0.418,3.434,3.313,1.47,0.507,0.769,2.532,2.316,1.983,3.05
0.147,0.32,0.497,0.084,0.084,0.088,0.087,1.678,0.502,0.384,2.398,3.271,1.469,0.587,0.754,2.533,2.059,2.218,3.483
0.14,0.308,0.507,0.086,0.083,0.088,0.091,2.931,0.466,0.392,2.242,3.309,1.596,0.512,0.755,2.698,2.179,2.756,3.107
0.135,0.318,0.488,0.086,0.084,0.087,0.082,1.673,0.49,0.399,2.747,3.424,1.462,0.514,1.534,2.691,2.438,3.228,3.192
0.138,0.313,0.493,0.097,0.087,0.087,0.088,3.551,1.968,0.402,4.319,4.163,1.485,0.524,0.775,2.643,2.434,2.012,3.07
0.138,0.303,0.499,0.085,0.082,0.09,0.092,3.65,0.489,0.402,4.145,3.27,1.765,0.761,0.747,2.536,2.177,2.092,2.998
0.139,0.303,0.507,0.09,0.084,0.09,0.086,1.622,0.863,0.404,2.694,3.336,1.396,0.542,6.653,2.603,2.244,2.13,3.163
0.137,0.305,1.233,0.087,0.084,0.093,0.097,1.983,0.486,0.403,4.589,3.862,1.427,0.516,0.774,2.944,2.551,2.004,3.416
0.14,0.298,0.565,0.09,0.082,0.085,0.082,1.638,0.721,0.405,2.436,3.424,1.455,0.53,0.768,2.594,2.143,2.096,3.214
0.146,0.299,0.504,0.084,0.082,0.091,0.083,1.642,0.751,0.392,4.205,3.285,1.549,0.51,0.957,2.846,2.308,2.555,3.166
0.138,0.311,0.494,0.088,0.084,0.094,0.089,1.717,0.46,0.378,2.319,3.36,1.467,0.517,0.764,2.905,2.243,2.131,3.373
0.137,0.3,0.488,0.087,0.083,0.117,0.083,1.751,0.536,0.361,2.255,3.281,1.378,0.511,1.38,3.005,2.153,2.107,3.324
0.138,0.31,0.506,0.086,0.082,0.086,0.083,1.647,10.44,0.37,2.295,3.198,1.483,0.552,0.77,2.577,2.132,2.071,3.279
0.139,0.325,1.327,0.086,0.082,0.091,0.095,3.956,0.488,0.396,5.891,3.172,1.568,0.524,1.122,2.506,2.198,2.405,3.738
0.14,0.304,0.762,0.092,0.087,0.086,0.086,1.726,0.461,0.369,2.269,3.296,1.459,0.53,0.722,2.795,2.162,3.002,3.172
0.137,0.302,0.487,0.084,0.079,0.086,0.085,1.62,0.504,0.376,2.309,3.325,1.394,0.506,0.76,2.552,2.026,2.054,3.053
0.139,0.305,0.499,0.084,0.081,0.086,0.086,2.028,0.458,0.358,2.355,3.445,1.749,0.503,0.763,2.835,2.233,2.128,3.325
0.207,0.303,0.537,0.085,0.083,0.086,0.08,2.089,0.471,0.494,2.818,3.316,1.703,1.258,0.878,2.579,2.629,2.206,5.523
0.148,0.366,0.515,0.087,0.08,0.088,0.083,1.63,0.487,0.405,2.464,3.141,1.607,0.533,0.733,3.055,2.172,1.998,3.185
