native,quick,fastsort,countingObj,countingObj2,countingObj3,gnome,shaker,lodash,bucket,merge,bubble,sbubble,insertion,selection
0.172,0.481,0.938,0.162,0.154,0.157,4.452,4.643,2.066,0.573,0.785,4.909,5.704,3.077,2.703
0.176,0.482,1.069,0.155,0.153,0.151,3.863,5.48,1.957,0.547,0.827,5.28,3.495,3.235,2.646
0.175,0.483,1.035,0.161,0.165,0.182,3.833,4.861,1.95,0.549,0.783,4.738,4.383,3.013,2.564
0.171,0.476,0.944,0.163,0.153,0.153,4.077,4.582,2.401,4.21,0.788,5,4.827,4.309,2.691
0.171,0.49,0.923,0.159,0.153,0.152,4.04,4.497,1.971,0.552,0.771,4.786,3.548,3.185,2.677
0.175,0.495,1.134,0.16,0.147,0.147,4.193,4.794,1.991,0.563,0.766,4.949,3.89,3.376,3.036
0.174,0.505,1.136,0.147,0.139,0.132,4.283,4.807,2.553,0.553,0.778,5.031,3.785,3.023,2.67
0.19,0.485,0.947,0.154,0.149,0.152,4.129,4.632,2.194,0.546,4.836,5.194,3.66,3.074,2.702
0.18,0.482,0.994,0.159,0.152,0.147,4.002,4.476,2.048,0.616,0.772,5.059,4.115,3.876,2.729
0.18,1.134,1.157,0.234,0.144,0.137,4.09,4.58,3.176,0.55,0.765,5.021,3.425,3.113,2.682
0.172,0.478,1.157,0.16,5.162,0.14,4.628,5.55,2.131,0.574,0.808,4.842,3.28,3.343,4.417
0.173,0.475,0.954,0.162,0.178,0.178,4.102,4.95,2.01,0.542,0.77,5.09,3.588,4.437,2.717
0.171,0.655,0.965,0.148,0.144,0.14,4.577,6.626,2.133,0.549,0.761,5.04,3.737,3.373,2.715
0.169,0.502,1.129,0.152,0.15,0.138,3.796,4.779,2.521,0.552,0.768,4.735,3.68,3.435,2.638
0.193,0.489,1.268,0.152,0.152,0.136,3.878,4.563,1.978,0.542,0.767,5.005,3.835,3.116,2.757
0.172,0.542,0.974,0.16,0.156,0.145,3.878,5.227,2.059,0.592,0.802,8.128,4.739,3.828,2.63
0.171,0.522,1.186,0.152,0.149,0.143,3.822,4.581,3.423,0.548,0.854,5.274,3.578,3.002,2.728
0.183,0.634,0.932,0.155,0.163,0.163,6.124,5.738,3.053,1.271,1.377,7.203,4.737,3.415,3.002
0.17,0.496,1.16,0.183,0.149,0.145,4.094,5.07,2.59,0.623,0.817,8.806,3.764,3.275,3.399
0.169,0.492,1.145,0.161,0.145,0.144,4.949,4.571,6.029,0.543,1.432,5.7,5.002,3.615,2.731
0.172,0.535,0.943,0.159,0.148,0.145,4.423,4.508,2.015,0.551,0.902,5.752,3.798,3.208,2.962
0.43,0.499,1.261,0.145,0.148,0.137,4.756,4.513,2.528,0.556,1.653,4.914,4.476,3.816,3.237
0.17,0.498,1.176,0.158,0.151,0.145,4.016,5.277,4.618,0.555,0.839,5.258,4.323,3.347,2.725
0.169,0.495,1.312,0.15,0.135,0.138,4.47,4.6,3.244,0.553,0.808,4.848,5,2.932,3.161
0.171,0.541,1.12,0.154,0.148,0.139,3.903,4.576,2.503,0.539,0.769,4.925,3.823,3.007,2.849
0.172,0.48,0.978,0.162,0.156,0.147,3.99,5.665,2.024,0.543,0.815,5.314,3.628,3.473,2.721
0.173,0.482,0.961,0.155,0.146,0.145,4.035,4.482,2.281,0.568,0.817,5.074,3.509,3.299,2.668
0.168,0.49,1.147,0.152,0.145,0.14,4.33,4.46,2.363,0.542,0.836,5.024,3.667,3.003,3.235
0.174,0.483,0.998,0.154,0.164,0.143,4.064,5.033,2.045,0.54,0.847,4.968,4.175,4.321,3.198
0.172,0.626,1.233,0.163,0.144,0.136,4.752,4.538,2.342,0.537,0.844,5.019,3.745,4.189,2.685
0.181,0.512,1.178,0.174,0.345,0.14,4.019,4.568,2.955,0.547,0.768,4.951,4.162,3.037,2.802
0.17,0.479,0.965,0.158,0.153,0.147,3.988,4.603,2.866,0.58,0.789,4.998,3.79,3.456,2.739
0.167,0.603,1.218,0.155,0.139,0.147,4.05,4.557,2.074,0.544,0.786,5.126,3.834,3.27,4.512
0.196,0.494,1.168,0.205,0.149,0.139,3.895,4.424,3.022,0.534,0.768,5.198,4.312,4.091,2.69
0.172,0.491,1.142,0.248,0.145,0.136,4.305,4.481,1.98,0.54,0.9,5.234,3.507,3.081,2.71
0.168,0.54,0.957,0.155,0.154,0.145,4.522,4.555,2.387,0.577,0.795,5.087,3.636,3.788,2.784
0.169,0.492,0.967,0.158,0.15,0.141,3.98,4.402,2.117,0.628,0.767,4.736,4.214,3.936,2.705
0.18,0.515,1.88,0.162,0.151,0.152,6.943,6.665,2.161,0.579,0.82,5.287,4.122,3.128,2.727
0.181,2.942,4.946,0.251,0.152,0.22,5.903,5.124,2.016,0.769,0.769,5.78,3.357,3.063,2.698
0.173,0.495,1.158,0.158,0.152,0.142,8.411,17.056,18.222,1.132,2.486,17.511,19.393,3.653,2.982
0.172,0.531,1.17,0.154,0.162,0.138,39.457,24.147,5.151,2.078,1.046,5.535,3.277,3.972,3.041
0.168,0.67,1.143,0.165,0.146,0.137,4.094,4.441,3.905,0.539,0.765,4.965,4.949,3.371,2.696
0.171,0.517,0.996,0.161,0.151,0.146,4.19,5.713,2.072,0.545,0.824,5.286,3.369,3.672,4.588
0.171,0.486,1.171,0.153,0.148,0.154,3.982,4.53,2.586,0.556,0.769,5.212,5.014,3.297,2.667
0.17,0.509,1.149,0.167,0.148,0.147,4.096,4.571,2.121,0.536,0.827,5.719,3.742,4.043,3.677
0.171,0.489,1.127,1.577,0.143,0.133,3.926,4.7,3.076,0.538,0.767,4.942,5.066,4.122,2.818
0.171,0.481,1.123,0.218,0.151,0.142,4.013,4.604,2.005,0.597,1.051,5.109,3.868,2.987,2.724
0.172,0.482,1.186,0.159,0.218,0.154,3.986,4.942,2.073,0.538,0.783,5.153,3.802,3.107,2.799
0.169,0.567,1.169,0.152,0.143,0.152,4.499,4.826,4.093,0.563,0.813,5.397,4.161,3.297,3.27
0.17,0.48,0.975,0.154,0.204,0.146,4.465,4.609,2.09,0.554,0.817,5.075,3.736,3.647,2.735
0.172,0.497,1.281,0.207,0.158,0.153,4.261,5.15,3.567,0.572,0.823,5.603,6.464,15.654,2.934
0.171,0.484,1.131,0.148,0.143,0.134,5.576,4.793,2.566,0.888,0.765,5.007,3.712,2.992,2.657
0.18,0.513,8.232,0.158,0.152,0.142,5.12,4.66,2.007,0.542,0.922,5.143,3.45,3.422,2.877
0.169,0.496,1.231,0.156,0.148,0.149,4.744,5.029,2.019,0.545,0.778,5.285,3.712,4.416,2.686
0.218,0.611,0.986,0.156,0.15,0.156,4.65,5.297,2.808,0.584,0.769,4.996,3.466,3.3,2.608
0.225,0.481,0.952,0.16,0.146,0.144,4.197,4.964,2.747,0.549,0.815,4.914,3.467,3.197,3.396
0.171,0.494,0.969,0.681,0.211,0.142,5.358,4.525,2.323,0.897,0.845,5.227,3.833,3.687,2.85
0.168,0.493,0.997,0.17,0.151,0.146,4.503,4.573,2.424,0.57,0.902,5.926,3.585,3.934,2.986
0.17,0.489,0.955,0.162,0.156,0.146,4.288,6.062,2.629,0.619,0.817,5.011,3.545,3.078,2.724
0.171,0.48,0.967,0.155,0.147,0.146,4.582,4.542,2.848,0.545,0.869,5.237,4.337,3.628,2.764
0.171,0.479,1.027,0.159,0.155,0.154,4.548,7.185,2.827,0.576,1,5.439,3.801,3.057,2.67
0.232,0.537,1.18,0.16,0.148,0.142,5.141,4.66,2.06,0.993,0.783,5.417,3.766,3.454,2.772
0.177,0.522,1.122,0.152,0.155,0.144,4.116,5.017,2.4,0.571,0.816,4.874,3.781,3.18,2.74
0.173,0.484,1.158,0.164,0.162,0.141,6.271,4.55,3.495,0.549,1.14,5.749,4.035,3.242,2.781
0.185,0.57,0.97,0.163,0.154,0.147,4.745,4.702,2.448,0.582,0.846,5.155,3.734,3.09,2.73
0.206,0.524,0.975,0.154,0.154,0.146,3.887,4.505,2.393,0.551,0.844,4.941,3.958,3.062,2.724
0.256,0.475,1.556,0.15,0.155,0.139,4.491,4.477,2.801,0.545,0.78,5.014,3.53,3.496,2.723
0.173,0.485,0.974,0.166,0.156,0.153,4.724,4.753,2.422,0.767,0.763,5.039,3.564,3.048,2.809
0.171,0.49,1.289,0.229,0.182,0.148,5.37,6.105,3.637,1.2,7.599,5.261,5.814,3.049,5.654
0.169,0.485,1.167,0.158,0.149,0.144,3.942,5.061,2.11,0.542,0.769,4.921,3.403,3.26,2.584
0.169,0.485,0.949,0.154,0.148,0.146,3.969,4.703,2.08,0.643,0.765,4.86,3.751,3.448,2.732
0.18,0.538,2.045,0.159,0.148,0.157,4.263,4.462,3.519,0.559,0.813,5.32,3.504,3.071,2.776
0.172,0.499,0.994,0.152,0.147,0.142,3.875,4.622,2.045,0.616,0.764,5.072,3.6,4.25,2.631
0.169,0.532,0.973,0.155,0.144,0.143,4.281,4.729,7.298,0.542,0.786,4.984,3.49,3.271,2.776
0.168,0.491,1.154,0.151,0.148,0.145,4.122,4.707,2.106,0.536,0.768,5.008,3.672,3.137,2.749
0.172,0.529,1.401,0.155,0.154,0.145,3.992,4.452,3.082,0.547,0.885,5.316,3.7,3.061,2.835
0.174,0.501,1.044,0.157,0.149,0.145,4.453,4.705,2.286,0.718,0.81,5.051,4.737,3.613,3.075
0.169,0.476,1.151,0.158,0.148,0.144,4.064,5.432,2.534,0.551,0.899,5.58,3.776,3.69,2.734
0.179,0.518,1.265,0.163,0.154,0.146,4.307,6.015,2.74,0.676,0.817,4.95,4.604,3.058,3.166
0.171,0.484,1.136,0.152,0.145,0.141,4.094,4.817,2.056,0.541,0.807,5.358,3.397,4.19,2.79
0.171,0.543,1.011,0.161,0.145,0.143,4.596,4.496,2.051,0.548,0.843,5.076,3.728,3.064,2.779
0.172,0.503,1.079,0.158,0.146,0.158,3.87,4.679,1.999,0.565,0.851,5.074,4.585,4.271,2.787
0.168,0.514,0.98,0.155,0.148,0.195,3.881,5.103,2.404,0.538,0.764,4.922,3.499,3.005,2.724
0.195,0.58,1.045,0.145,0.135,0.153,6.293,4.723,3.449,0.546,0.878,6.521,3.325,3.046,2.701
0.172,0.487,1.156,0.144,0.137,0.139,4.355,4.761,3.043,0.553,0.798,5.069,3.309,3.195,2.749
0.17,0.535,1.027,0.173,0.148,0.154,4.558,6.261,2.046,0.608,0.778,4.996,4.102,3.21,2.729
0.169,0.477,1.656,0.163,0.158,0.137,4.125,4.475,2.064,0.548,0.82,5.135,3.348,3.46,2.812
0.17,0.508,1.006,0.167,0.15,0.148,4.159,4.717,2.154,0.544,0.773,4.988,3.619,3.086,2.661
0.172,0.537,1.039,12.427,0.157,0.146,4.431,4.669,2.128,0.553,0.767,4.906,3.626,3.117,2.629
0.184,0.548,1.003,0.164,0.152,0.146,4.103,4.72,2.141,0.543,6.568,5.244,3.757,3.09,2.871
0.169,0.534,1.071,0.162,0.152,0.15,4.639,4.887,2.563,0.86,0.818,5.205,3.506,3.276,2.752
0.17,0.476,1.14,0.167,0.147,0.139,3.883,4.571,4.46,0.68,0.814,5.016,3.35,3.649,3.726
0.172,0.483,1.231,0.163,0.144,0.14,4.139,4.496,2.472,0.55,0.765,5.037,4.673,4.828,2.611
0.17,0.482,0.993,0.16,0.152,0.142,4.173,4.649,2.808,0.627,0.816,5.208,4.171,3.061,2.803
0.167,0.478,1.147,0.155,0.15,0.218,3.899,4.669,2.029,0.549,0.779,4.963,3.696,3.4,2.716
0.178,0.509,1.207,0.153,0.142,0.149,3.913,4.492,1.986,0.572,0.766,5.47,3.684,3.057,2.944
0.171,0.479,0.989,0.159,0.148,0.149,3.94,4.534,2.084,0.59,0.763,5.072,3.509,4.22,2.777
0.171,0.492,1.011,0.159,0.739,0.145,3.883,4.513,2.306,0.634,0.844,4.927,3.587,4.214,2.712
0.181,0.491,0.974,0.159,0.144,0.171,4.573,4.515,2.083,0.545,0.77,4.783,4.483,3.251,2.706
0.175,0.536,1.098,0.155,0.15,0.157,3.907,5.064,2.053,0.535,0.927,5.333,3.694,3.018,2.808
0.17,0.494,1.521,0.158,0.143,0.137,5.463,4.474,3.119,0.559,0.822,5.352,3.314,3.571,2.818
0.173,0.478,1.498,0.266,0.154,0.146,3.911,4.568,2.307,0.705,0.766,5.008,3.962,3.066,2.797
0.172,0.475,1.148,0.159,0.152,0.169,4.088,4.569,2.377,0.538,0.804,4.955,3.61,3.031,2.783
0.178,0.518,1.239,0.231,0.154,0.149,4.113,4.466,3.92,0.553,0.763,5.096,4.467,3.202,2.823
0.254,0.499,1.216,0.153,10.261,0.138,4.431,4.525,2.75,0.551,0.803,5.459,3.994,3.31,2.845
0.171,0.475,1.266,0.163,0.148,0.138,4.387,4.631,2.028,0.557,0.777,4.975,3.855,3.331,2.645
0.169,0.476,1.137,0.159,0.148,0.135,4.419,4.509,2.359,0.562,0.831,5.353,3.705,3.221,2.629
0.17,0.483,1.142,0.155,0.145,0.142,3.94,4.609,2.703,0.588,0.775,4.947,3.67,3.045,3.221
0.238,0.52,1.274,0.293,0.239,0.176,4.877,20.878,9.844,0.578,5.599,9.759,4.066,3.12,2.761
0.171,0.481,1.64,0.158,0.142,0.142,3.952,4.735,2.167,0.539,0.808,4.925,3.329,3.618,2.802
0.174,0.502,1.003,0.162,0.153,0.148,3.842,4.887,2.069,0.585,0.775,4.866,3.481,3.06,2.746
0.171,0.522,0.982,0.156,0.149,0.163,3.956,5.173,3.052,0.575,0.77,5.424,4.747,3.071,2.715
0.175,0.491,1.599,0.159,0.153,0.134,3.956,4.551,3.387,0.552,0.828,4.873,3.282,3.073,2.71
0.17,0.477,1.473,0.161,0.152,0.14,4.177,4.806,2.9,0.548,0.778,5.033,3.495,3.282,2.704
0.172,0.501,0.983,0.17,0.15,0.143,5.124,6.165,2.937,0.533,0.769,5.908,3.944,5.187,3.868
0.382,0.502,1.162,0.157,0.144,0.138,4.145,4.897,2.932,0.627,0.777,5.31,3.93,3.087,2.774
0.168,0.473,1.332,0.159,0.153,0.146,5.116,6.721,2.319,0.552,0.804,5.182,3.785,3.229,2.702
0.172,0.493,1.177,0.153,0.151,0.143,4.002,5.59,2.075,0.544,0.826,5.38,3.662,3.371,2.759
0.172,0.476,1.19,0.156,0.15,0.13,4.432,4.796,2.021,0.59,0.775,5.017,5.029,3.179,3.511
0.168,0.484,1.187,0.156,0.146,0.142,3.866,4.68,2.056,0.539,0.782,5.122,4.327,3.885,2.646
0.17,0.489,1.038,0.161,0.149,0.148,4.102,4.67,2.083,0.608,0.772,4.994,3.526,3.301,2.783
0.189,0.545,0.99,0.162,0.226,0.138,4.064,4.597,3.36,0.539,0.831,4.85,3.401,3.297,2.692
0.172,0.489,1.136,0.157,0.142,0.132,5.171,4.592,2.577,0.547,0.766,5.264,3.77,3.329,2.771
0.173,0.528,1.237,0.166,0.145,0.137,4.142,4.511,3.572,0.567,0.828,5.13,3.46,4.032,2.717
0.169,0.478,1.172,0.161,0.145,0.148,4.014,4.647,2.304,0.539,0.842,5.192,3.747,3.123,2.749
0.181,0.534,1.205,0.157,0.144,0.145,4.047,4.434,2.225,0.535,0.765,5.151,3.716,3.043,2.723
0.172,0.632,1.057,0.158,0.143,0.16,4.265,4.527,2.086,0.552,0.797,4.9,4.076,3.06,3.51
0.181,0.809,1.711,0.165,0.163,0.138,4.505,4.583,3.18,0.548,0.788,5.037,3.827,3.398,2.77
0.169,0.487,1.008,0.16,0.152,0.143,4.214,5.377,2.367,0.545,0.897,5.147,4.038,3.133,3.109
0.181,0.551,1.253,0.157,0.401,0.144,4.268,5.586,3.754,0.542,0.808,5.315,4.278,3.133,2.732
0.307,0.524,1.028,0.155,0.147,0.149,4.717,5.307,2.665,0.606,0.773,5.268,3.643,4.273,2.849
0.172,0.48,1.2,0.16,0.153,0.144,3.939,4.455,2.077,0.544,0.779,5.671,3.752,3.952,4.404
0.168,0.484,1.368,0.163,0.151,0.15,3.869,4.669,3.878,0.544,0.819,5.516,3.731,4.12,2.725
0.172,0.49,1.167,0.218,0.145,0.151,4.729,4.705,2.695,0.536,0.772,5.093,3.812,3.069,2.757
0.172,0.52,1.332,0.172,0.141,0.134,4.119,4.472,2.543,0.601,0.776,4.968,3.782,3.286,3.075
0.176,0.488,1.071,0.161,0.151,0.145,4.298,4.864,2.063,0.61,0.837,5.048,3.619,3.393,2.785
0.169,0.478,1.551,0.163,0.144,0.134,4.319,4.621,2.109,0.559,0.84,5.712,3.732,3.144,2.647
0.169,0.478,1.024,0.16,0.147,0.148,4.873,4.978,2.128,0.606,0.765,5.029,3.485,3.274,2.765
0.182,0.494,1.002,0.149,0.153,0.146,4.641,4.536,5.28,0.539,0.812,5.531,4.108,3.119,2.802
0.171,0.48,1.165,0.155,0.146,0.15,4.759,4.705,2.839,0.537,0.812,5.808,3.562,3.775,3.117
0.168,0.492,1.141,0.157,0.152,0.145,4.012,4.539,2.037,0.537,1.469,5.192,3.593,3.462,3.416
0.17,0.498,1.013,0.155,0.149,0.142,3.969,4.518,2.929,0.542,0.81,4.912,3.33,3.23,3.699
0.173,1.078,1.264,0.158,0.217,0.138,5.59,5.107,3.064,0.541,0.776,5.764,4.26,3.664,2.885
0.171,0.482,1.338,0.16,0.155,0.151,3.987,4.907,2.263,0.556,0.838,5.203,5.091,3.321,2.876
0.17,0.484,1.175,0.16,0.149,0.145,4.178,4.672,2.089,0.606,0.815,5.006,3.298,3.303,2.735
0.167,0.479,1.614,0.16,0.151,0.146,3.905,4.652,2.127,0.535,0.815,7.997,3.571,3.024,2.702
0.176,0.47,1.188,0.158,0.153,0.145,4.532,5.454,2.147,0.71,0.787,5.434,3.851,4.527,3.354
0.184,0.529,1.032,0.151,0.148,0.142,4.203,4.756,2.457,0.572,0.814,5.145,3.806,3.799,3.044
0.168,0.482,1.023,0.162,0.147,0.151,3.97,4.898,2.116,0.552,0.783,5.016,3.543,3.298,2.78
0.17,0.502,1.015,0.166,0.156,0.146,3.883,5.052,2.094,0.545,0.809,5.003,3.457,3.615,2.821
0.172,0.469,1.016,0.155,0.146,0.139,4.091,4.644,2.784,0.541,0.775,5.07,3.561,3.157,2.8
0.183,0.53,1.168,0.163,0.145,0.157,4.149,4.95,2.144,0.545,0.78,5.138,3.863,3.815,2.921
0.168,0.487,1.042,0.155,0.162,0.152,4.024,6.193,2.473,0.55,0.813,5.76,3.527,3.607,3.593
0.171,0.523,1.171,0.165,0.166,0.135,3.893,4.537,3.578,0.546,0.803,6.729,3.762,3.292,2.658
0.211,0.531,1.254,0.159,0.163,0.152,4.828,4.986,2.186,0.551,0.766,4.98,3.382,3.105,2.821
0.172,0.487,1.174,0.151,0.138,0.143,4.208,4.542,2.103,0.534,0.814,5.918,3.994,3.113,2.842
0.167,0.486,1.044,0.153,2.966,0.146,3.897,4.709,2.363,0.558,0.771,5.303,3.633,4.301,2.777
0.199,0.509,1.142,0.157,0.15,0.149,4.04,5.12,2.155,0.539,0.806,5.259,3.466,3.369,3.099
0.171,0.482,1.244,0.158,0.143,0.134,4.512,4.736,2.399,0.571,0.814,4.992,4.613,3.601,2.783
0.174,0.53,1.066,0.161,0.164,0.146,3.928,5.109,2.466,0.55,0.824,5.254,3.872,3.133,2.783
0.169,0.468,1.212,0.172,0.261,0.135,4.135,5.48,9.735,0.543,0.779,5.061,3.799,3.149,4.214
0.169,0.486,1.059,0.182,0.151,0.144,4.08,4.821,2.107,0.541,0.816,4.897,3.392,3.324,2.782
0.172,0.489,1.057,0.156,0.153,0.139,4.171,4.688,2.262,0.543,0.769,5.165,3.595,3.202,2.687
0.173,0.57,2.189,0.158,0.142,0.148,3.936,4.531,2.237,0.584,7.134,5.276,3.648,3.658,2.775
0.224,0.487,1.08,0.168,0.151,0.146,4.085,4.713,2.255,0.607,0.768,5.693,3.607,3.383,3.094
0.171,0.579,1.095,0.593,0.152,0.145,4.153,4.889,2.587,0.605,0.803,5.787,3.874,3.434,3.95
0.183,0.504,1.275,0.164,0.154,0.149,4.485,5.151,5.034,0.647,0.882,5.877,3.617,3.201,3.125
0.178,0.513,1.246,0.16,0.159,0.147,4.087,5.505,2.419,0.542,0.816,5.507,3.475,3.282,2.864
0.179,0.555,1.321,0.16,0.145,0.156,4.071,4.727,2.189,0.568,0.812,5.155,3.454,3.501,2.931
0.171,0.606,1.33,0.159,0.148,0.152,4.127,4.961,3.168,0.544,0.771,4.884,3.554,3.892,2.835
0.171,0.479,1.169,0.163,0.146,0.143,4.634,4.636,3.645,0.551,0.781,5.216,3.811,3.347,2.851
0.168,0.502,1.459,0.51,0.156,0.135,4.242,5.002,2.127,0.537,0.779,5.395,4.611,3.204,2.78
0.167,0.487,1.181,0.15,0.138,0.172,5.769,4.673,2.658,0.541,0.762,5.181,3.364,3.319,2.79
0.192,0.486,1.166,0.164,0.144,0.143,5.091,4.652,2.173,0.548,0.784,5.061,3.831,3.242,2.788
0.18,0.514,1.27,0.161,0.159,0.453,5.374,6.301,2.115,0.58,0.957,5.667,3.968,3.269,3.098
0.168,0.518,1.225,0.153,0.143,0.138,4.148,4.634,3.996,0.55,0.774,5.252,4.029,3.353,2.833
0.181,0.508,1.194,0.157,0.138,0.14,4.215,4.556,2.095,0.55,0.842,5.556,4.35,4.403,3.188
0.181,0.488,1.11,0.173,0.211,0.161,4.079,4.915,2.28,0.621,0.828,5.993,4.712,3.487,3.514
0.174,0.49,1.124,0.168,0.149,0.137,4.244,4.959,2.107,0.539,0.769,5.066,3.608,3.172,3.249
0.172,0.481,1.218,0.162,0.15,0.143,4.097,4.556,2.174,0.555,0.809,5.66,3.495,3.501,2.833
0.178,0.512,1.073,0.16,0.148,0.144,4.064,4.824,2.113,0.622,0.81,5.037,3.573,3.339,2.779
0.172,0.483,1.244,0.168,0.149,0.142,4.77,4.818,2.786,0.55,0.792,5.087,4.145,3.166,2.818
0.173,0.483,1.163,0.16,0.149,0.144,3.908,4.603,2.133,0.572,0.775,5.017,3.475,3.125,2.94
0.171,0.488,1.036,0.152,0.147,0.145,4.004,5.592,2.184,0.577,0.814,5.137,3.491,4.209,2.912
0.169,0.546,1.067,0.16,0.148,0.147,4.819,4.598,2.086,0.61,0.77,5.013,4.081,3.331,2.802
0.17,0.512,1.442,0.154,0.141,0.15,4.336,4.582,3.447,0.568,0.765,5.135,3.766,3.187,2.772
0.174,0.476,1.236,0.166,0.143,0.134,4.501,4.621,2.793,0.677,0.878,5.597,3.513,3.151,2.873
0.171,0.485,1.18,0.155,0.144,0.15,3.894,4.527,3.01,0.559,0.815,5.161,3.364,3.388,2.776
0.181,0.474,1.088,0.152,0.153,0.142,4.052,4.844,2.094,0.544,0.777,5.237,4.569,3.476,2.778
0.173,0.505,1.225,0.462,0.147,0.137,4.448,4.608,2.949,0.548,0.814,5.129,4.216,3.617,2.862
0.175,0.473,1.089,0.16,0.148,0.152,4.045,4.756,2.139,0.603,7.587,5.249,3.694,4.552,2.711
0.18,0.533,1.059,0.177,0.161,0.155,4.224,5.972,2.413,0.641,127.541,6.576,3.723,3.173,2.967
0.17,0.488,1.21,0.162,0.152,0.149,4.903,4.524,3.311,0.566,0.826,5.279,3.738,3.123,2.734
0.183,0.496,1.046,0.158,0.147,0.144,4.01,4.788,2.096,0.568,0.764,5.009,3.56,3.682,2.743
0.171,0.482,1.166,0.146,0.132,0.139,4.062,4.853,2.722,0.54,0.767,4.975,4.137,3.701,2.798
0.171,0.481,1.212,0.155,0.145,0.14,5.284,4.516,5.086,0.544,0.786,5.284,3.651,3.169,2.674
0.169,0.481,1.035,0.163,0.148,0.142,4.1,4.781,2.751,0.559,0.77,5.089,3.757,3.352,2.846
