native,quick,fastsort,counting,counting1,counting2,counting3,heap,radix,shell,gnome,shaker,lodash,bucket,merge,bubble,sbubble,insertion,selection
0.052,0.117,0.178,0.043,0.042,0.054,0.039,0.439,0.215,0.141,2.549,3.327,0.568,0.218,0.288,2.059,1.856,0.665,0.707
0.056,0.116,0.176,0.044,0.041,0.043,0.036,0.432,0.208,0.146,2.645,3.008,0.53,0.219,0.275,2.275,1.835,0.71,0.764
0.051,0.119,0.175,0.039,0.039,0.041,0.042,0.438,0.211,0.142,3.038,3.559,0.529,0.222,0.281,2.057,1.958,0.658,0.925
0.05,0.118,0.177,0.04,0.044,0.04,0.036,0.436,0.214,0.154,2.579,3.023,0.718,0.419,0.381,2.133,1.86,0.721,0.749
0.054,0.118,0.219,0.046,0.047,0.042,0.048,0.434,0.208,0.15,2.501,3.006,0.532,0.251,0.372,2.083,1.829,0.744,0.861
0.055,0.137,0.177,0.041,0.043,0.044,0.038,0.438,0.216,0.161,3.124,3.069,0.534,0.234,0.276,2.425,1.861,0.722,1.129
0.051,0.116,0.174,0.04,0.038,0.04,0.041,0.448,0.213,0.151,2.541,3.568,0.572,0.222,0.276,2.005,1.948,0.653,0.737
0.053,0.115,0.183,0.043,0.039,0.038,0.037,0.448,0.21,0.146,2.596,3.017,0.566,0.242,0.274,2.119,1.869,0.895,0.78
0.051,0.116,0.177,0.041,0.041,0.042,0.044,0.437,0.208,0.145,2.487,3.053,0.53,0.218,0.286,1.998,1.982,0.662,0.77
0.053,0.116,0.179,0.042,0.042,0.042,0.041,0.442,0.216,0.163,2.548,3.125,0.534,0.227,0.272,2.33,1.835,0.639,2.027
0.052,0.12,0.176,0.042,0.037,0.039,0.036,0.435,0.213,0.144,2.723,4.21,0.528,0.226,0.283,2.032,1.966,0.687,0.743
0.056,0.123,0.191,0.042,0.04,0.048,0.04,0.435,0.211,0.146,6.021,3.179,0.589,0.223,0.273,2.106,1.977,0.755,0.785
0.054,0.2,0.179,0.041,0.041,0.041,0.039,0.44,0.206,0.148,2.505,3.168,0.524,0.243,0.319,2.69,1.887,0.678,0.837
0.051,0.122,0.177,0.043,0.043,0.041,0.037,0.441,0.211,0.291,2.847,3.044,0.535,0.272,0.283,2.174,1.868,0.714,0.795
0.051,0.118,0.175,0.278,0.043,0.043,0.039,0.433,0.216,0.15,2.701,3.032,0.533,0.219,0.528,2.015,2.203,1.012,2.007
0.074,0.135,0.177,0.039,0.039,0.043,0.037,0.432,0.215,0.154,2.513,3.023,0.742,0.237,0.292,2.283,2.1,0.709,0.801
0.053,0.124,0.193,0.046,0.046,0.047,0.043,0.447,0.208,0.151,5.079,4.209,0.575,0.24,0.295,2.294,2.065,0.679,1.019
0.052,0.12,0.183,0.042,0.035,0.04,0.037,0.426,0.246,0.15,2.495,2.991,0.537,0.233,0.276,2.057,2.161,0.938,1.137
0.052,0.114,0.175,0.041,0.039,0.038,0.038,0.429,0.216,0.148,2.465,3.004,0.53,0.218,0.273,2.024,1.884,0.655,0.727
0.108,0.123,0.188,0.044,0.042,0.043,0.043,0.476,0.333,0.151,2.887,3.323,0.565,0.222,0.272,2.005,1.843,0.954,0.907
0.055,0.122,0.192,0.045,0.827,0.052,0.044,0.453,0.205,0.149,4.065,3.247,0.564,0.235,0.289,2.139,0.782,0.615,2.302
0.05,0.118,0.21,0.04,0.036,0.041,0.035,0.439,0.21,0.148,2.836,3.427,0.531,0.232,0.281,2.041,1.852,0.69,0.727
0.049,0.115,0.175,0.041,0.039,0.046,0.047,0.432,0.207,0.146,2.636,3.074,0.529,0.216,0.278,2.617,0.628,0.6,1.43
0.055,0.116,0.183,0.041,0.039,0.044,0.042,0.435,0.217,0.142,2.733,3.218,0.533,0.665,0.293,2.442,1.929,0.675,2.105
0.051,0.116,0.178,0.041,0.042,0.041,0.04,0.428,0.211,0.141,2.594,3.002,0.527,0.223,0.271,2.009,1.841,0.662,0.768
0.051,0.114,0.18,0.042,0.039,0.041,0.037,0.441,0.21,0.148,2.469,3.35,0.525,0.22,0.284,2.137,1.847,0.676,1.177
0.116,0.116,0.177,0.04,0.041,0.041,0.037,0.434,0.213,0.147,2.568,2.983,0.531,0.221,0.272,1.963,1.892,0.658,0.796
0.052,0.117,0.186,0.047,0.046,0.047,0.046,0.492,0.212,0.151,3.303,3.641,0.534,0.224,0.289,2.18,1.971,0.679,0.7
0.058,0.189,0.21,0.049,0.05,0.05,0.044,2.683,0.21,0.283,2.997,3.346,0.576,0.288,0.291,2.161,2.089,0.661,0.827
0.051,0.116,0.175,0.04,0.036,0.042,0.039,0.433,0.21,0.161,2.481,5.049,0.53,0.219,0.281,2.074,1.885,0.706,0.796
0.057,0.114,0.177,0.046,0.06,0.045,0.04,0.436,0.563,0.147,2.695,3,0.533,0.221,0.275,2.156,1.883,0.663,0.915
0.051,0.114,0.181,0.041,0.049,0.321,0.043,0.44,0.21,0.157,3.873,3.229,0.569,0.243,0.285,2.117,1.959,0.626,3
0.051,0.117,0.178,0.041,0.041,0.045,0.041,0.449,0.207,0.146,2.714,3.206,0.797,0.225,0.271,2.138,1.899,0.647,2.309
0.066,0.124,0.174,0.041,0.038,0.043,0.037,0.44,0.209,0.149,2.853,3.212,0.565,0.237,0.313,2.079,1.985,0.703,0.931
0.05,0.111,0.178,0.044,0.044,0.049,0.045,0.445,0.208,0.142,2.558,8.076,0.669,0.24,0.29,3.633,0.642,0.914,0.938
0.052,0.116,0.208,0.042,0.042,0.053,0.054,0.435,0.212,0.15,2.82,3.078,0.576,0.271,0.277,2.114,1.888,0.697,0.832
0.051,0.119,0.177,0.042,0.04,0.044,0.041,0.556,0.219,0.158,2.416,3.235,0.535,0.225,0.297,2.185,2.206,0.642,0.722
0.055,0.115,0.178,0.04,0.038,0.043,0.038,0.429,0.205,0.148,2.502,3.033,0.532,0.217,0.274,2.023,1.967,0.679,0.973
0.051,0.116,0.175,0.04,0.039,0.043,0.04,0.452,0.205,0.145,2.594,3.251,0.534,0.217,0.276,1.993,1.938,0.698,0.741
0.057,0.115,0.259,0.045,0.042,0.052,0.038,0.45,0.212,0.152,4.834,3.079,0.572,0.223,0.278,2.041,2.135,0.713,0.844
0.055,0.117,0.176,0.043,0.698,0.053,0.048,0.448,0.834,0.143,2.404,3.057,9.05,0.238,0.274,2.055,1.913,0.67,1.143
0.052,0.116,0.191,0.046,0.038,0.045,0.037,0.593,0.21,0.152,3.231,3.645,0.547,0.223,0.272,2.069,1.998,0.634,2.136
0.054,0.126,0.193,0.056,0.046,0.047,0.041,0.451,0.212,0.192,3.422,8.204,0.542,0.554,0.297,3.177,4.04,0.958,1.172
0.111,0.125,0.19,0.045,0.043,0.052,0.039,0.582,0.215,0.286,2.771,3.019,0.531,0.33,0.273,2.052,1.898,0.672,1.005
0.051,0.127,0.182,0.041,0.041,0.043,0.039,0.471,0.209,0.156,2.962,3.12,0.761,0.337,0.291,2.713,2.143,0.707,0.761
0.89,0.236,0.198,0.046,0.041,0.048,0.037,1.004,0.216,0.162,5.492,3.869,0.588,0.35,0.295,2.431,13.157,1.479,17.687
0.052,0.121,0.436,0.042,0.04,0.043,0.038,0.433,0.213,0.145,2.826,3.269,0.572,0.222,0.331,2.046,2.413,0.658,0.769
0.052,0.115,1.689,0.043,0.045,0.057,0.038,0.442,0.63,0.167,3.89,5.274,0.897,0.224,0.276,2.033,3.871,0.656,1.266
0.051,0.122,0.177,0.043,0.038,0.044,0.037,0.429,0.21,0.158,2.873,3.911,0.546,0.222,0.302,2.071,1.961,0.66,3.42
0.051,0.117,0.174,0.044,0.046,0.047,0.037,0.447,0.216,0.151,2.51,3.711,0.535,0.225,0.278,2.649,3.169,0.752,0.815
0.05,0.118,0.191,0.04,0.035,0.043,0.035,0.433,0.21,0.151,2.706,3.053,0.544,0.217,0.273,1.993,1.951,0.726,0.832
0.072,0.145,0.176,0.04,0.045,0.044,0.04,0.573,0.201,0.138,2.436,3.074,0.591,0.22,0.282,2.037,2.01,0.696,0.737
0.086,0.117,0.178,0.041,0.038,0.043,0.038,0.438,0.216,0.148,2.583,3.225,0.542,0.216,0.272,2.131,2.063,0.725,0.814
0.054,0.121,0.176,0.04,0.036,0.04,0.039,0.45,0.21,0.156,2.654,3.064,0.541,0.223,0.3,2.163,1.992,0.684,0.788
0.05,0.122,0.18,0.04,0.04,0.042,0.037,0.444,0.218,0.147,2.517,2.937,0.537,0.238,0.275,2.063,2.112,0.689,0.812
0.054,0.116,0.19,0.041,0.041,0.042,0.035,0.435,0.214,0.156,2.609,3.267,0.569,0.225,0.272,2.166,1.934,0.692,0.759
0.055,2.641,0.264,0.04,0.044,0.045,0.04,0.628,0.218,0.151,2.454,3.026,0.54,0.225,0.277,2.071,1.913,0.714,1.155
0.052,0.115,0.175,0.04,0.039,0.043,0.037,0.991,0.209,0.144,3.062,3.007,0.529,0.217,0.272,2.419,1.986,1.002,0.739
0.051,0.125,0.175,0.042,0.038,0.042,0.038,0.435,0.208,0.141,2.58,3.455,0.526,0.218,0.273,2.034,1.843,1.319,0.797
0.052,0.121,0.175,0.041,0.041,0.051,0.038,0.443,0.217,0.147,2.397,2.956,0.535,0.222,0.305,2.671,1.858,0.694,0.775
0.051,0.14,0.177,0.083,0.044,0.054,0.045,0.443,0.21,0.146,3.075,4.14,10.626,0.219,0.272,2.178,2.2,0.739,0.852
0.051,0.117,0.178,0.042,0.035,0.039,0.034,0.437,0.206,0.149,2.54,3.039,0.533,0.218,0.271,2.135,1.983,0.673,0.761
0.053,0.117,0.215,0.05,0.038,0.043,0.037,0.49,0.208,0.141,2.545,3.08,0.53,0.241,0.275,2.034,1.917,0.703,0.791
0.052,0.12,0.177,0.041,0.04,0.043,0.045,0.437,0.214,0.156,2.51,3.019,0.875,0.226,0.277,1.993,1.853,0.736,0.829
0.056,0.122,0.194,0.05,0.043,0.048,0.047,0.445,0.303,0.147,3.686,3.361,0.692,0.324,0.662,4.53,12.63,0.639,2.356
0.053,0.181,0.177,0.042,0.036,0.043,0.037,0.441,0.212,0.151,2.551,3.085,0.532,0.228,0.34,2.056,1.948,1.473,2.559
0.051,0.117,0.184,0.062,0.085,0.046,0.042,0.443,0.222,0.152,2.497,3.722,1.001,0.226,0.33,2.083,2.324,1.349,0.771
0.052,0.116,0.181,0.043,0.038,0.047,0.038,0.434,0.209,0.141,2.686,3.238,0.946,0.239,0.273,2.111,1.872,0.663,0.758
0.054,0.123,0.229,0.057,0.039,0.044,0.037,0.437,0.21,0.148,2.924,3.156,0.535,0.261,0.414,2.631,2.411,0.666,0.787
0.053,0.126,0.234,0.044,0.039,0.044,0.038,0.445,0.213,0.15,3.76,3.138,0.537,0.224,0.277,2.092,1.95,0.982,2.005
0.051,0.121,0.18,0.041,0.046,0.044,0.04,0.436,0.21,0.15,2.64,3.165,0.619,0.223,0.278,2.233,2.067,0.654,0.752
0.052,0.116,0.177,0.042,0.044,0.046,0.037,0.436,0.209,0.155,2.703,3.261,0.544,0.226,0.272,2.038,2.033,0.702,0.737
0.052,0.118,0.174,0.041,0.039,0.042,0.04,0.44,0.213,0.143,2.673,3.071,0.542,0.221,0.276,2.045,2.005,0.692,0.782
0.05,0.118,0.18,0.041,0.042,0.043,0.037,0.443,0.205,0.145,2.447,3.17,0.543,0.222,0.28,2.15,2.02,0.642,0.98
0.052,0.119,0.176,0.043,0.041,0.045,0.043,0.438,0.214,0.147,2.686,3.155,0.561,0.238,0.289,2.259,2.238,0.682,0.726
0.055,0.118,0.191,0.044,0.044,0.048,0.041,0.436,0.213,0.149,3.22,3.364,0.585,0.271,0.702,2.549,5.908,0.776,0.748
0.054,0.124,0.181,0.042,0.041,0.049,0.037,0.451,0.21,4.933,2.869,3.859,1.849,0.258,0.295,2.106,1.954,0.721,0.763
0.049,0.116,0.177,0.043,0.04,0.056,0.038,0.479,0.223,0.148,2.559,3.146,0.542,0.224,0.277,2.084,1.915,0.68,0.751
0.052,0.118,0.212,0.043,0.037,0.05,0.054,0.436,0.211,0.141,3.001,3.116,0.645,0.248,0.354,2.072,1.946,0.704,1.056
0.051,0.115,0.175,0.04,0.039,0.042,0.039,0.643,0.209,0.142,2.595,3.244,0.533,0.228,0.277,2.225,1.971,0.704,0.768
0.051,0.118,0.18,0.04,0.047,0.045,0.039,0.433,0.21,0.151,2.631,3.101,0.532,0.24,0.279,2.016,0.634,0.667,0.993
0.051,0.119,0.202,0.048,0.052,0.052,0.043,0.472,0.217,0.144,2.643,5.742,0.659,0.355,0.278,2.42,1.966,0.724,0.838
0.052,0.116,0.175,0.041,0.045,0.047,0.037,0.437,0.214,0.141,4.194,3.156,0.798,0.223,0.272,2.997,2.106,0.665,0.728
0.052,0.114,0.177,0.082,0.041,0.044,0.039,0.443,0.25,0.143,2.525,3.782,0.616,0.218,0.366,2.14,2.022,0.7,0.759
0.051,0.115,0.175,0.04,0.039,0.042,0.037,0.435,0.22,0.142,2.673,3.19,0.529,0.221,0.273,2.149,1.866,0.639,0.696
0.052,0.467,0.182,0.046,0.042,0.05,0.039,0.444,0.212,0.145,2.901,3.253,0.601,0.225,0.275,2.05,1.923,0.715,1.13
0.052,0.114,0.181,0.04,0.04,0.041,0.036,0.435,0.202,0.135,2.439,3.193,0.555,0.218,0.283,1.986,1.925,0.67,0.714
0.052,0.12,0.19,0.046,0.038,0.041,0.038,0.442,0.212,0.146,2.659,3.032,0.578,0.219,0.449,2.045,1.948,0.676,0.722
0.053,0.116,0.174,0.043,0.039,0.042,0.044,0.438,0.222,0.153,3.354,3.194,0.534,0.242,0.311,2.243,1.955,0.67,0.758
