native,quick,fastsort,counting,counting1,counting2,counting3,heap,radix,shell,gnome,shaker,lodash,bucket,merge,bubble,sbubble,insertion,selection
0.142,0.114,0.199,0.043,0.043,0.091,0.049,2.578,0.42,0.159,2.073,3.544,1.312,0.216,4.86,2.085,2.792,0.567,1.134
0.222,0.209,0.364,0.036,0.047,0.044,0.044,1.177,0.392,0.225,6.014,2.682,0.831,0.336,0.269,2.03,3.625,0.725,0.81
0.138,0.11,0.296,0.037,0.042,0.066,0.048,0.671,0.236,0.129,2.513,3.054,0.877,0.221,0.266,1.701,1.765,1.778,1.462
0.136,0.113,0.212,0.052,0.048,0.047,0.046,0.595,0.396,0.132,2.193,4.282,0.792,0.223,0.261,1.81,1.761,0.557,1.357
0.312,0.236,0.694,0.102,0.2,0.218,0.126,0.696,0.357,0.229,4.086,2.964,1.71,0.404,0.39,2.351,2.88,2.002,1.58
0.147,0.12,0.195,0.046,0.039,0.044,0.043,0.533,0.242,0.122,2.35,2.822,1.039,0.29,0.306,2.005,2.093,1.82,4.745
0.153,0.121,0.309,0.04,0.048,0.05,0.045,0.401,0.237,0.128,2.859,2.683,0.818,0.247,0.274,1.809,4.385,1.574,1.542
0.146,0.123,0.206,0.056,0.046,0.052,0.045,0.392,0.231,0.132,3.316,2.784,0.912,0.221,0.284,1.864,1.66,0.608,1.752
0.308,0.208,0.23,0.049,0.071,0.071,0.06,0.386,0.238,0.136,2.446,2.803,0.766,0.239,0.318,1.706,3.311,0.675,2.149
0.137,0.12,0.216,0.078,0.055,0.067,0.097,0.719,0.231,0.255,3.066,4.264,3.251,0.393,0.274,2.424,2.237,0.946,2.193
0.164,0.12,0.375,0.1,0.047,0.047,0.05,0.554,0.247,0.271,2.417,4.107,0.821,0.23,0.267,1.974,2.174,0.708,2.48
0.133,0.122,0.201,0.04,0.044,0.045,0.046,0.419,0.232,0.131,2.894,2.713,0.802,0.219,0.283,1.744,1.719,0.64,1.752
0.151,0.221,0.379,0.046,0.076,0.057,0.138,0.731,0.246,0.141,2.509,3.213,0.994,0.237,0.283,1.752,4.913,0.72,2.5
0.133,0.124,0.189,0.041,0.043,0.046,0.048,0.457,0.4,0.227,2.748,2.665,0.914,0.239,0.44,1.838,3.167,0.569,1.842
0.139,0.124,0.199,0.044,0.049,0.048,0.048,0.388,0.307,0.136,2.474,3.656,0.896,0.219,0.27,1.771,1.745,0.619,1.084
0.149,0.118,0.309,0.048,0.046,0.046,0.048,0.392,0.228,0.813,3.581,2.795,1.766,0.235,0.37,2.253,1.692,1.756,0.86
0.148,0.118,0.221,0.047,0.046,0.051,0.05,0.386,0.298,0.142,1.853,3.216,0.725,0.259,0.453,1.749,1.848,1.456,0.879
0.143,0.12,0.212,0.043,0.046,0.047,0.054,0.39,0.32,0.16,1.982,2.652,1.09,0.224,0.266,2.121,2.117,0.692,0.752
0.141,0.208,0.313,0.044,0.044,0.045,0.046,0.395,0.224,0.144,2.192,3.256,0.933,0.287,0.349,1.748,1.683,0.559,0.678
0.135,0.12,0.187,0.044,0.049,0.046,0.048,0.419,0.231,0.13,2.079,2.748,0.76,0.232,0.284,1.829,1.721,0.714,0.669
0.152,0.122,0.208,0.042,0.048,0.047,0.047,0.453,0.234,0.125,2.267,2.872,0.879,4.297,0.269,2.033,2.142,2.418,1.401
0.163,0.139,0.226,0.054,0.051,0.054,0.054,0.805,0.41,0.136,2.579,2.971,0.705,0.222,0.271,1.845,1.683,0.612,0.693
0.148,0.12,0.319,0.042,0.048,0.049,0.046,0.41,0.228,0.122,2.624,2.786,0.77,0.293,0.3,1.781,1.763,0.672,0.777
0.139,0.119,0.188,0.046,0.041,0.042,0.053,0.397,0.233,0.138,2.845,2.671,0.821,0.216,0.281,1.768,1.884,0.702,0.779
0.137,0.121,0.196,0.041,0.041,0.043,0.046,0.42,0.239,0.132,3.388,2.622,0.753,0.218,0.27,1.866,1.705,1.998,1.393
0.161,0.15,0.215,0.084,0.051,0.077,0.06,0.396,0.272,0.188,2.463,2.715,0.753,0.22,0.282,1.926,0.691,1.494,1.603
0.134,0.117,0.217,0.395,0.045,0.053,0.066,0.391,0.231,0.143,2.49,3.568,0.922,0.347,0.267,1.757,1.965,0.637,1.24
0.142,0.116,0.193,0.044,0.042,0.044,0.046,0.566,0.234,0.139,2.039,3.051,0.795,0.225,0.267,2.2,1.905,0.591,0.691
0.14,0.116,0.209,0.042,0.05,0.045,0.045,0.44,0.246,0.127,2.006,2.584,1.266,0.222,0.263,1.908,3.436,1.554,1.904
0.135,0.122,0.229,0.04,0.041,0.043,0.049,0.395,0.229,0.136,2.119,4.031,0.778,0.234,0.271,1.81,1.789,1.504,1.837
0.197,0.115,0.201,0.04,0.041,0.055,0.045,0.39,0.24,0.132,2.238,2.823,0.898,0.225,0.265,2.038,1.896,0.639,0.656
0.138,0.116,0.399,0.041,0.047,0.045,0.061,0.404,0.248,0.13,2.531,3.651,1.782,0.242,0.338,2.309,3.366,1.132,0.642
0.134,0.118,0.197,0.049,0.047,0.048,0.046,0.406,0.375,0.141,2.044,3.219,0.757,0.233,0.361,1.947,1.878,1.764,1.747
0.146,0.21,0.276,0.041,0.047,0.046,0.061,0.424,0.257,0.136,3.813,2.917,0.796,0.224,0.271,2.041,1.726,0.683,2.762
0.141,0.112,0.214,0.041,0.044,0.046,0.049,0.479,0.23,0.254,3.221,2.881,0.781,0.226,0.265,1.806,1.884,0.706,0.762
0.138,0.118,0.197,0.044,0.043,0.046,0.046,0.407,0.242,0.216,2.078,2.604,1.602,0.292,0.266,1.705,1.826,0.595,0.929
0.137,0.115,0.191,0.123,0.045,0.045,0.046,0.391,0.238,0.134,3.116,2.706,0.737,0.217,0.33,1.792,1.485,0.599,0.56
0.148,0.116,0.205,0.037,0.043,0.043,0.043,0.411,0.231,0.133,2.244,2.573,1.245,0.223,0.267,1.802,1.74,0.786,0.738
0.132,0.113,0.193,0.041,0.045,0.048,0.089,0.549,0.247,0.138,2.477,3.739,1.295,0.219,0.273,1.9,1.77,0.569,0.674
0.142,0.115,0.341,0.04,0.043,0.046,0.049,0.403,0.269,0.134,2.208,2.78,0.757,0.217,0.263,1.729,2.191,0.584,1.373
0.138,0.114,0.204,0.042,0.046,0.053,0.044,0.382,0.435,0.235,2.652,2.703,0.748,0.262,0.283,1.786,1.892,0.61,0.716
0.145,0.112,0.203,0.044,0.043,0.074,0.045,0.412,0.227,0.134,2.064,3.46,0.943,0.226,0.268,2.067,1.736,0.746,0.674
0.143,0.251,0.323,0.037,0.537,0.053,0.047,0.389,0.225,0.137,2.233,4.514,0.88,0.222,0.265,1.774,1.689,0.598,0.672
0.129,0.115,0.291,0.042,0.04,0.075,0.045,0.385,0.231,0.135,2.078,2.933,0.784,0.252,0.259,1.809,2.766,1.657,0.901
0.139,0.186,0.234,0.041,0.062,0.054,0.05,0.413,0.337,0.129,4.224,3.155,1.815,0.238,0.328,2.525,2.321,0.537,1.774
0.219,0.119,0.443,0.044,0.071,0.051,0.1,0.699,0.248,0.135,2.143,4.212,1.434,0.444,5.272,1.981,1.384,1.116,1.424
0.138,0.118,0.197,0.038,0.043,0.043,0.044,0.693,0.232,0.122,1.94,2.859,1.19,0.22,0.28,1.773,0.674,0.525,0.911
0.135,0.121,0.388,0.039,0.046,0.044,0.043,0.41,0.479,0.255,1.847,2.841,0.75,0.237,0.3,1.908,1.798,0.638,0.809
0.138,0.118,0.19,0.037,0.042,0.053,0.045,0.409,0.23,0.141,2.595,2.661,0.851,0.224,0.267,1.877,2.038,1.013,0.719
0.135,0.12,0.189,0.037,0.043,0.047,0.047,0.39,0.234,0.126,2.16,3.89,0.881,0.237,0.283,2.084,1.935,1.524,3.009
0.144,0.115,0.353,0.041,0.044,0.045,0.045,0.424,0.236,0.134,2.06,3.008,0.94,0.231,0.283,1.795,1.79,1.394,1.579
0.142,0.116,0.22,0.038,0.043,0.044,0.05,0.418,0.247,0.137,3.009,2.582,0.912,0.236,0.366,1.793,1.754,1.574,1.526
0.135,0.118,0.204,0.068,0.046,0.046,0.049,0.419,0.244,0.135,2.491,2.751,0.861,0.348,0.265,1.78,2.084,0.587,0.722
0.597,0.114,0.336,0.05,0.044,0.044,0.049,0.473,0.283,0.132,2.281,3.068,0.723,0.218,0.289,1.762,1.757,0.687,2.15
0.136,0.115,0.216,0.042,0.042,0.044,0.053,0.418,0.241,0.132,2.257,3.348,0.768,0.238,0.269,1.839,2.38,1.417,1.932
0.163,0.112,0.202,0.041,0.043,0.046,0.045,0.753,0.25,0.134,2.77,3.753,1.176,0.221,0.295,1.995,1.707,0.803,1.475
0.144,0.212,0.204,0.045,0.048,0.05,0.043,0.388,0.237,0.321,2.204,2.851,0.937,0.222,0.263,1.767,2.525,0.588,0.696
0.134,0.116,0.189,0.062,0.046,0.046,0.047,0.391,0.222,0.134,3.044,2.792,0.718,0.262,0.265,1.779,1.774,0.595,0.751
0.154,0.114,0.198,0.041,0.044,0.045,0.069,0.39,0.239,0.131,3.174,2.621,0.732,0.216,0.262,2.003,1.759,0.611,1.043
0.143,0.115,0.207,0.042,0.043,0.087,0.044,0.703,0.237,0.13,2.312,3.315,0.998,0.23,0.307,1.711,1.684,0.689,1.425
0.234,0.114,0.209,0.041,0.049,0.043,0.046,0.398,0.229,0.125,2.112,2.835,0.761,0.231,0.261,1.972,1.763,0.705,1.686
0.137,0.211,0.212,0.045,0.042,0.042,0.043,0.419,0.236,0.128,2.16,2.544,1.006,0.235,0.293,1.895,1.731,0.549,1.365
0.191,0.121,0.195,0.041,0.047,0.064,0.049,0.407,0.233,0.137,2.121,2.769,1.213,0.224,0.275,2.044,1.721,0.577,0.79
0.182,0.218,0.197,0.041,0.041,0.046,0.043,0.388,0.239,0.132,2.236,2.695,0.716,0.22,0.306,2.085,1.649,0.588,1.728
0.134,0.112,0.196,0.037,0.041,0.045,0.044,0.561,0.294,0.139,2.307,2.781,1.681,0.221,0.264,2.125,1.898,0.611,0.797
0.132,0.121,0.182,0.041,0.043,0.046,0.048,0.412,0.245,0.127,1.944,4.083,0.997,0.496,0.269,1.911,1.892,1.845,0.901
0.234,0.156,0.202,0.037,0.042,0.043,0.045,0.395,0.237,0.138,2.238,2.639,0.729,0.218,0.285,1.698,1.651,0.603,1.001
0.152,0.131,0.216,0.037,0.045,0.044,0.045,0.427,0.231,0.135,2.145,3.391,0.976,0.291,0.272,1.945,1.995,0.719,0.788
0.133,0.115,0.188,0.041,0.045,0.044,0.046,0.41,0.235,0.134,2.22,2.63,0.803,0.23,0.266,1.573,2.862,1.492,2.798
0.274,0.117,0.19,0.041,0.043,0.044,0.041,0.389,0.216,0.234,2.128,2.797,1.032,0.302,0.918,1.923,2.173,0.637,0.695
0.176,0.118,0.223,0.037,0.043,0.045,0.048,0.572,0.241,0.142,2.358,2.814,0.722,0.217,0.264,1.885,1.628,0.647,2.004
0.132,0.121,0.211,0.044,0.047,0.048,0.048,0.416,0.234,0.132,2.243,2.964,0.96,0.38,0.308,1.792,2.29,0.627,1.399
0.23,0.116,0.21,0.039,0.046,0.06,0.049,0.39,0.284,0.126,2.121,2.807,0.742,0.224,0.27,1.841,1.63,0.603,0.813
0.144,0.118,0.344,0.05,0.051,0.054,0.058,0.505,0.416,0.186,3.21,4.331,0.721,0.218,0.263,1.776,2.971,0.582,1.875
0.135,0.152,0.215,0.042,0.045,0.045,0.048,0.389,0.225,0.131,2.201,2.487,0.905,0.27,0.266,1.694,2.708,0.603,0.695
0.142,0.117,0.227,0.039,0.043,0.044,0.052,0.421,0.255,0.133,2.388,2.805,1.164,0.223,0.28,2.186,1.747,1.507,0.92
0.216,0.116,0.192,0.036,0.042,0.043,0.044,0.395,0.278,0.134,2.646,2.772,0.703,0.218,0.265,1.721,1.623,2.278,1.878
0.137,0.124,0.202,0.037,0.047,0.05,0.048,0.504,0.685,0.202,2.182,6.335,0.754,0.221,0.286,2.676,2.416,1.561,1.498
0.151,0.119,0.214,0.044,0.042,0.044,0.05,0.427,0.226,0.151,2.061,2.763,1.323,0.23,0.29,1.885,2.117,0.574,0.636
0.149,0.118,0.215,0.041,0.044,0.042,0.044,0.461,0.606,0.256,3.461,2.854,0.851,0.241,0.282,1.986,2.185,0.679,2.285
0.359,0.152,0.708,0.066,0.076,0.078,0.09,0.737,0.41,0.134,5.457,3.182,1.193,0.365,0.351,2.989,1.924,1.225,1.187
0.152,0.204,0.257,0.048,0.048,0.049,0.055,0.412,0.359,0.217,4.068,4.556,1.062,0.221,0.437,2.032,1.983,1.293,1.588
0.131,0.114,0.33,0.04,0.045,0.049,0.083,0.633,0.463,0.232,2.15,3.699,1.015,0.425,0.933,1.971,3.044,1.309,1.045
0.135,0.124,0.204,0.04,0.045,0.046,0.048,0.393,0.218,0.122,2.636,2.732,0.81,0.219,0.263,1.747,1.919,0.614,0.744
0.137,0.114,0.364,0.039,0.046,0.042,0.044,0.424,0.244,0.143,2.427,2.768,1.547,0.218,0.265,1.677,1.723,1.841,1.342
0.143,0.111,0.195,0.042,0.042,0.042,0.047,0.409,0.266,0.128,3.361,2.691,0.736,0.217,0.267,1.774,1.781,0.687,0.712
0.133,0.121,0.198,0.037,0.045,0.043,0.044,0.411,0.238,0.343,2.291,3.049,1.106,0.325,0.287,1.919,1.769,0.683,0.688
0.141,0.125,0.272,0.046,0.048,0.05,0.046,0.513,0.441,0.23,2.907,2.652,0.887,0.287,0.269,1.749,1.717,0.574,0.692
0.151,0.123,0.194,0.041,0.041,0.045,0.045,0.418,0.355,0.137,1.839,6.007,0.754,0.22,0.267,1.707,0.654,0.705,1.283
0.136,0.115,0.192,0.041,0.043,0.043,0.047,0.386,0.236,0.21,3.99,2.707,0.776,0.258,0.318,1.741,1.833,0.619,0.803
0.35,0.11,0.197,0.047,0.047,0.07,0.047,0.589,0.405,0.144,2.037,3.375,0.952,0.228,0.339,1.912,1.778,1.491,1.032
0.14,0.114,0.297,0.041,0.044,0.045,0.048,0.412,0.236,0.249,3.207,2.744,0.755,0.229,0.297,3.787,1.743,0.576,0.812
0.138,0.12,0.199,0.037,0.051,0.044,0.043,0.472,0.235,0.118,2.092,3.82,0.724,0.216,0.328,1.718,1.784,1.55,2.722
0.134,0.114,0.196,0.038,0.042,0.045,0.044,0.585,0.229,0.128,1.948,4.251,0.835,0.901,0.585,2.229,2.679,0.705,0.658
0.137,0.113,0.199,0.038,0.048,0.116,0.048,0.389,0.249,0.136,2.333,2.917,0.815,0.222,0.285,1.802,2.761,0.537,0.765
0.164,0.126,0.222,0.043,0.046,0.045,0.05,0.395,0.299,0.136,2.085,3.086,1.467,0.251,0.268,1.93,2.011,0.665,0.696
0.139,0.117,0.205,0.04,0.062,0.052,0.047,0.409,0.313,0.131,2.031,2.705,0.846,0.221,0.267,1.752,2.093,0.596,2.12
0.133,0.116,0.259,0.037,0.044,0.042,0.043,0.414,0.236,0.133,2.904,2.84,1.108,0.221,0.321,1.915,1.771,0.687,0.678
0.245,0.117,0.204,0.038,0.15,0.054,0.078,0.767,0.418,0.135,3.539,4.665,0.76,0.305,0.308,1.883,1.628,0.566,1.109
0.139,0.116,0.191,0.075,0.039,0.04,0.042,0.632,0.26,0.139,1.846,2.985,0.894,0.229,0.315,1.974,1.805,0.905,0.832
0.145,0.117,0.211,0.039,0.068,0.091,0.054,0.431,0.229,0.132,2.576,3.126,0.796,0.23,0.276,1.798,1.722,0.573,0.718
0.139,0.122,0.19,0.067,0.047,0.053,0.048,0.385,0.281,0.132,2.029,2.678,0.711,0.227,0.262,1.823,1.917,0.707,1.309
0.144,0.117,0.366,0.063,0.042,0.041,0.044,0.42,0.227,0.13,2.949,3.286,1.062,0.228,0.319,1.951,2.422,0.565,0.603
0.142,0.214,0.197,0.044,0.043,0.047,0.048,0.463,0.426,0.246,3.691,3.012,0.807,0.222,0.275,1.81,1.745,0.651,2.116
0.134,0.117,0.201,0.037,0.046,0.046,0.044,0.389,0.219,0.136,2.713,2.529,0.753,0.218,0.272,1.895,1.73,1.369,2.177
0.141,0.118,0.207,0.037,0.047,0.084,0.052,0.394,0.238,0.136,2.221,4.493,1.241,0.245,0.267,2.051,1.753,1.447,0.69
0.164,0.114,0.216,0.036,0.042,0.049,0.046,0.437,0.235,0.133,2.17,2.664,0.808,0.218,0.269,1.903,1.705,0.551,0.736
0.159,0.192,0.558,0.046,0.048,0.079,0.052,3.983,0.257,0.124,2.146,2.728,0.745,0.218,0.267,1.796,1.787,2.05,1.502
0.146,0.123,0.209,0.037,0.043,0.044,0.043,0.451,0.237,0.131,2.392,2.684,1.277,0.22,0.329,1.783,1.764,0.681,1.812
0.137,0.119,0.258,0.04,0.045,0.044,0.045,0.389,0.382,0.172,2.388,2.7,0.76,0.281,0.27,1.812,1.817,0.699,0.756
0.139,0.115,0.188,0.037,0.042,0.042,0.082,0.394,0.224,0.141,3.733,3.476,0.983,0.238,0.288,1.918,1.835,1.336,0.788
0.168,0.191,0.277,0.037,0.047,0.045,0.043,0.428,0.227,0.202,2.127,3.739,0.857,0.218,0.265,1.705,1.82,1.454,1.465
0.137,0.188,0.202,0.037,0.05,0.046,0.049,0.414,0.362,0.226,2.524,3.396,1.356,0.375,0.366,2.944,1.871,1.15,1.274
0.135,0.116,0.201,0.038,0.044,0.045,0.045,0.416,0.231,0.138,2.048,3.331,0.871,0.532,0.454,1.757,1.719,0.714,0.846
0.135,0.125,0.271,0.036,0.045,0.044,0.046,0.392,0.242,0.126,1.956,2.648,0.749,0.216,0.27,1.965,1.612,0.651,1.411
0.137,0.113,0.194,0.046,0.043,0.043,0.045,0.415,0.235,0.137,3.192,2.618,0.91,0.225,0.264,1.704,1.796,0.653,0.714
0.145,0.118,0.193,0.037,0.043,0.062,0.047,0.415,0.235,0.241,2.174,2.673,0.721,0.217,0.265,2.686,2.183,1.526,1.623
0.141,0.115,0.201,0.047,0.049,0.048,0.044,0.426,0.251,0.128,2.08,2.698,1.321,0.218,0.269,1.914,1.865,0.644,0.688
0.131,0.119,0.192,0.037,0.042,0.042,0.044,0.41,0.245,0.128,2.54,2.645,0.725,0.23,0.267,1.703,2.062,0.652,0.638
0.136,0.12,0.202,0.037,0.043,0.044,0.049,0.391,0.422,0.245,2.793,3.245,0.732,0.224,0.265,1.774,2.017,0.536,0.696
0.146,0.124,0.195,0.084,0.048,0.059,0.069,0.387,0.232,0.135,2.128,2.67,0.727,0.219,0.269,1.892,1.843,0.656,1.289
0.141,0.115,0.198,0.04,0.045,0.045,0.046,0.427,0.239,0.129,2.791,4.126,1.004,0.253,0.305,2.063,2.577,2.131,0.685
0.132,0.116,0.188,0.036,0.039,0.043,0.042,0.497,0.24,0.129,2.474,2.648,1.09,0.232,0.265,1.944,2.794,1.482,2.985
0.233,0.171,0.48,0.042,0.042,0.044,0.044,0.412,0.233,0.132,2.705,3.152,0.766,0.216,0.28,1.771,2.231,2.134,3.121
0.136,0.124,0.198,0.068,0.062,0.102,0.052,0.532,0.315,0.131,2.503,3.536,0.731,0.399,0.267,1.813,1.418,0.776,0.718
0.133,0.117,0.203,0.041,0.052,0.044,0.092,0.388,0.22,0.229,3.256,2.605,0.754,0.218,0.274,1.883,1.754,0.622,2.114
0.202,0.199,0.207,0.074,0.042,0.043,0.045,0.41,0.246,0.137,2.118,2.77,1.339,0.255,0.263,1.79,1.843,0.677,0.659
0.147,0.121,0.198,0.06,0.039,0.042,0.044,0.427,0.231,0.194,3.607,4.21,2.308,0.618,1.492,2.559,3.066,1.282,1.342
0.143,0.116,0.496,0.061,0.043,0.089,0.052,0.488,0.284,0.126,1.578,2.947,0.869,0.233,0.386,1.865,1.918,1.5,0.897
0.135,0.113,0.188,0.055,0.045,0.053,0.047,0.451,0.256,0.154,2.545,3.306,0.802,0.224,0.267,1.859,1.871,0.627,0.801
0.135,0.116,0.199,0.038,0.044,0.043,0.044,0.411,0.238,0.195,2.026,7.98,1.268,0.217,0.292,2.281,1.813,0.698,0.802
0.139,0.205,0.233,0.037,0.043,0.185,0.046,0.388,0.222,0.165,3.703,2.561,0.808,0.217,0.265,1.774,1.561,0.631,2.04
0.132,0.117,0.274,0.043,0.04,0.043,0.044,0.414,0.243,0.237,2.484,2.932,0.88,0.215,0.264,1.815,1.817,0.678,3.73
0.149,0.117,0.231,0.038,0.076,0.09,0.084,0.39,0.223,0.127,2.103,3.614,0.771,0.222,0.268,1.798,2.622,1.445,0.958
0.136,0.114,0.199,0.077,0.042,0.043,0.044,0.425,0.234,0.211,2.545,2.869,0.753,0.216,0.268,1.835,1.842,0.644,1.208
0.149,0.113,0.327,0.039,0.042,0.046,0.046,0.407,0.243,0.127,1.946,2.63,1.309,0.241,0.264,1.734,1.928,0.604,0.723
0.142,0.114,0.209,0.041,0.042,0.044,0.045,0.416,0.239,0.131,2.246,2.901,0.796,0.217,0.267,2.108,1.83,0.56,1.089
0.168,0.117,0.195,0.036,0.043,0.042,0.045,0.388,0.22,0.121,2.005,2.872,1.041,0.418,0.277,2.116,2.059,0.594,0.725
0.134,0.113,0.216,0.037,0.094,0.049,0.043,0.398,0.236,0.134,2.065,2.925,0.735,0.241,0.268,2.547,1.727,1.495,0.937
0.135,0.117,0.47,0.04,0.041,0.042,0.044,0.386,0.257,0.137,2.094,3.187,0.899,0.263,0.356,2.141,1.745,1.567,0.861
0.28,0.112,0.19,0.039,0.041,0.043,0.042,0.445,0.227,0.125,2.003,2.835,0.731,0.223,0.264,1.729,2.334,0.574,0.841
0.139,0.114,0.196,0.037,0.043,0.044,0.044,0.648,0.244,0.14,2.42,2.673,0.828,0.218,0.279,6.29,1.755,0.808,1.405
0.143,0.112,0.201,0.04,0.041,0.044,0.049,0.414,0.249,0.13,1.846,2.821,0.873,0.219,0.267,1.786,1.821,1.076,0.606
0.165,0.195,0.205,0.041,0.051,0.065,0.048,0.4,0.322,0.135,2.369,2.582,0.798,0.215,0.267,1.665,1.787,0.639,0.779
0.138,0.114,0.221,0.041,0.043,0.043,0.045,0.413,0.235,0.136,2.044,2.86,1.281,0.236,0.441,1.788,1.656,1.524,2.039
0.14,0.13,0.2,0.036,0.042,0.045,0.049,0.39,0.346,0.136,3.002,2.778,0.739,0.216,0.267,1.984,1.695,0.601,0.763
0.162,0.113,0.202,0.035,0.041,0.043,0.043,0.387,0.233,0.138,2.222,2.654,0.815,0.219,0.272,1.783,1.644,0.643,1.223
0.147,0.113,0.414,0.035,0.045,0.043,0.041,0.398,0.229,0.127,2.361,2.822,1.075,0.234,0.296,1.872,3.507,0.557,0.706
0.148,0.182,0.41,0.079,0.071,0.077,0.049,0.746,0.398,0.247,2.783,4.49,1.122,0.271,0.286,2.42,2.792,1.252,1.58
0.143,0.116,0.209,0.036,0.042,0.046,0.045,0.395,0.246,0.133,2.245,2.615,1.128,0.235,0.318,1.751,1.911,0.642,0.782
0.142,0.116,0.193,0.058,0.045,0.043,0.05,0.397,0.217,0.122,1.878,2.799,1.458,0.335,0.282,3.391,1.699,0.594,0.683
0.136,0.114,0.194,0.036,0.045,0.046,0.047,0.391,0.232,0.134,2.344,2.716,0.755,0.219,7.031,1.72,1.962,0.572,0.696
0.146,0.202,0.215,0.04,0.047,0.079,0.072,0.414,0.382,0.221,2.232,2.675,1.201,0.218,0.265,1.714,2.368,1.599,1.565
0.132,0.138,0.192,0.061,0.069,0.092,0.063,0.412,0.237,0.131,2.286,2.632,1.13,0.219,0.266,1.904,2.269,0.598,1.386
0.137,0.113,0.226,0.039,0.055,0.048,0.046,0.496,0.22,0.124,2.019,3.086,0.745,0.215,0.262,1.831,1.702,2.245,2.743
0.144,0.229,0.533,0.038,0.041,0.043,0.042,0.39,0.233,0.127,2.071,2.74,1.294,0.217,0.299,2.354,1.832,0.65,0.742
0.14,0.118,0.201,0.037,0.043,0.042,0.055,0.412,0.226,0.126,2.707,2.837,0.721,0.216,0.267,1.875,1.807,0.742,1.618
0.151,0.116,0.347,0.039,0.04,0.042,0.255,0.388,0.224,0.134,2.075,3.117,1.078,0.218,0.266,2.066,1.717,0.635,0.699
0.141,0.114,0.204,0.043,0.041,0.045,0.046,0.758,0.232,0.132,2.26,2.666,0.779,0.218,0.265,1.787,0.745,0.56,1.333
0.14,0.113,0.204,0.074,0.043,0.042,0.044,0.404,0.272,0.128,2.095,2.572,1.336,0.25,0.267,1.82,1.692,1.432,0.814
0.15,0.115,0.2,0.049,0.08,0.047,0.051,0.383,0.239,0.137,2.125,2.752,0.795,0.221,0.264,1.811,2.235,0.568,0.76
0.149,0.117,0.192,0.037,0.042,0.042,0.047,0.409,0.244,0.135,2.133,2.956,0.785,0.236,0.268,1.969,1.717,1.995,0.872
0.135,0.115,0.205,0.042,0.04,0.041,0.042,0.39,0.389,0.214,2.361,3.632,0.744,0.22,0.269,2.019,2.129,1.222,0.722
0.183,0.113,0.218,0.038,0.044,0.042,0.054,0.392,0.264,0.134,2.059,3.822,0.801,0.262,0.328,1.756,1.665,0.617,0.672
0.136,0.247,0.2,0.038,0.044,0.042,0.045,0.392,0.237,0.139,3.088,3.277,0.825,0.235,0.268,2.111,1.73,0.583,0.624
0.248,0.118,0.297,0.038,0.045,0.044,0.049,1.104,0.342,0.126,2.296,4.343,1.15,0.345,0.269,2.086,2.907,0.615,0.768
0.143,0.208,0.333,0.037,0.066,0.046,0.096,0.801,0.226,0.2,2.29,4.707,1.616,0.223,0.264,2.364,0.635,0.591,0.943
0.142,0.17,0.218,0.044,0.042,0.049,0.057,0.456,0.409,0.275,2.546,2.785,1.424,0.316,0.265,1.731,2.405,0.608,0.899
0.137,0.116,0.263,0.042,0.05,0.047,0.048,0.473,0.383,0.132,2.06,2.924,0.754,0.218,0.756,1.966,1.782,1.15,1.115
