native,quick,fastsort,countingObj,countingObj2,countingObj3,gnome,shaker,lodash,bucket,merge,bubble,sbubble,insertion,selection
0.175,0.252,0.276,0.096,0.089,1.781,5.354,5.075,1.039,0.227,0.294,3.823,3.938,2.577,1.71
0.159,0.185,0.396,0.079,0.071,0.078,4.535,4.523,0.81,0.45,0.321,3.311,3.174,1.106,1.389
0.152,0.184,0.246,0.085,0.066,0.072,4.798,5.091,0.634,0.223,0.296,3.356,3.163,2,3.148
0.263,0.181,0.406,0.077,0.073,0.067,4.338,4.606,0.611,0.231,0.297,3.454,3.138,1.868,3.089
0.17,0.308,0.244,0.091,0.067,0.065,4.489,5.33,0.773,0.233,0.355,3.491,1.22,0.795,1.625
0.157,0.181,0.34,0.081,0.091,0.123,4.65,4.523,0.674,0.272,0.301,3.36,3.124,0.996,2.914
0.161,0.189,0.314,0.079,0.072,0.096,5.593,4.501,0.987,0.283,0.296,3.707,3.388,0.964,1.146
0.16,0.181,0.313,0.125,0.082,0.113,5.107,4.493,0.59,0.226,0.294,3.682,3.65,2.78,3.277
0.157,0.18,0.258,0.077,0.093,0.079,4.786,4.439,0.708,0.236,0.298,3.432,3.114,2.82,1.302
0.161,0.196,0.244,0.105,0.072,0.238,4.846,5.244,0.865,0.23,0.297,3.647,3.197,2.089,0.951
0.152,0.267,0.333,0.078,0.072,0.129,5.346,5.412,2.53,0.242,0.312,4.523,4.422,3.622,1.268
0.153,0.183,0.448,0.08,0.07,0.064,4.347,5.139,0.631,0.23,0.325,4.018,3.109,1.968,0.379
0.153,0.334,0.227,0.084,0.07,0.067,4.486,4.57,0.693,0.229,0.294,3.474,3.266,1.763,1.574
0.168,0.183,0.238,0.103,0.084,0.147,4.787,4.492,0.701,0.355,0.387,3.452,3.234,2.516,1.795
0.154,0.18,0.348,0.079,0.069,0.08,5.697,5.11,0.626,0.228,0.293,3.678,3.137,0.986,3.554
0.154,0.204,0.216,0.077,0.067,0.08,5.166,4.702,0.609,0.224,0.336,4.363,1.107,0.918,1.502
0.161,0.188,0.331,0.074,0.067,0.081,4.244,6.2,0.908,0.226,0.298,3.682,4.078,0.982,0.992
0.163,0.182,0.24,0.263,0.16,0.078,5.904,4.887,0.908,0.344,0.298,3.546,3.234,0.944,1.641
0.156,0.186,0.28,0.083,0.065,0.083,4.363,4.493,0.632,0.223,0.294,3.379,4.162,1.089,2.062
0.23,0.186,0.223,0.087,0.071,0.072,4.715,5.158,0.628,0.232,0.315,3.644,3.7,0.987,0.966
0.154,0.184,0.221,0.076,0.077,0.074,4.837,4.623,0.892,0.226,0.299,3.321,3.295,2.496,3.701
0.156,0.737,0.268,0.083,0.078,0.071,4.648,4.951,0.837,0.232,0.299,3.347,3.108,0.985,0.899
0.162,0.186,0.234,0.084,0.068,0.069,4.459,4.55,0.711,0.229,0.294,3.524,3.203,1.648,1.845
0.155,0.321,0.233,0.135,0.095,0.077,6.968,5.336,1.174,0.239,0.316,5.209,3.906,1.852,1.826
0.298,0.18,0.233,0.143,0.112,0.153,5.729,6.609,0.993,0.476,0.326,4.164,3.704,1.559,2.724
0.164,0.185,0.409,0.076,0.069,0.074,5.042,4.886,0.822,0.224,0.374,3.408,3.629,1.483,0.986
0.152,0.23,0.44,0.08,0.068,0.069,4.951,4.603,0.777,0.227,0.353,3.982,3.11,2.474,4.303
0.152,0.177,0.264,0.082,0.066,0.069,5.206,4.448,1.138,0.226,0.294,3.336,3.487,0.909,1.034
0.158,0.23,0.305,0.09,0.068,0.067,4.331,5.425,0.743,0.321,0.31,4.333,4.135,1.831,1.928
0.238,0.197,0.312,0.077,0.067,0.067,5.357,4.751,0.928,0.265,0.315,3.394,3.126,2.204,2.618
0.161,0.178,0.368,0.08,0.072,0.067,4.848,4.748,0.675,0.287,0.326,3.346,3.203,1.63,1.845
0.164,0.178,0.228,0.081,0.07,0.071,4.311,4.36,0.81,0.263,0.293,3.473,3.535,2.036,1.797
0.581,0.19,0.249,0.087,0.067,0.112,4.451,4.831,1.137,0.228,0.359,3.455,4.943,1.139,1.655
0.158,0.18,0.284,0.083,0.071,0.078,4.667,4.455,0.639,0.225,0.297,3.583,3.247,1.546,1.539
0.224,0.175,0.336,0.092,0.074,0.067,4.831,5.11,0.65,0.226,0.294,4.129,3.794,2.166,3.218
0.157,0.191,0.226,0.081,0.068,0.111,4.743,6.069,0.677,0.233,0.293,4.031,3.53,2.142,1.227
0.157,0.176,0.325,0.077,0.076,0.066,4.434,4.383,0.639,0.263,0.421,3.591,3.195,1.001,3.073
0.235,0.178,0.22,0.082,0.073,0.079,4.45,4.423,0.743,0.224,0.296,3.938,3.304,2.082,1.665
0.167,0.252,0.422,0.072,0.064,0.065,5.082,4.596,1.172,0.233,0.432,3.388,4.317,1.029,1.871
0.182,0.178,0.243,0.077,0.089,0.064,4.171,4.77,0.67,0.239,0.554,3.804,3.164,2.589,1.468
0.16,0.372,0.281,0.076,0.073,0.071,4.899,4.678,0.681,0.225,0.295,3.69,1.791,0.725,3.121
0.207,0.178,0.227,0.08,0.067,0.063,4.981,4.443,0.707,0.226,0.297,3.679,3.388,2.226,1.006
0.166,0.339,0.254,0.075,0.068,0.068,4.617,4.838,0.656,0.225,0.296,4.322,4.756,1.202,1.466
0.156,0.185,0.232,0.078,0.074,0.083,4.889,4.36,0.688,0.224,0.343,3.475,3.304,1.012,1.992
0.161,0.185,0.245,0.082,0.072,0.069,4.342,4.743,2.57,0.343,0.297,3.585,3.503,1.625,1.723
0.307,0.186,0.221,0.083,0.069,0.076,4.713,4.578,0.633,0.318,0.312,3.264,3.315,2.208,1.629
0.177,0.187,0.37,0.077,0.069,0.08,4.429,4.374,0.685,0.297,0.373,3.466,3.141,2.771,1.079
0.161,0.184,0.33,0.081,0.08,0.063,5.376,4.612,0.729,0.233,0.293,3.938,3.255,2.877,1.918
0.324,0.187,0.254,0.082,0.073,0.075,4.331,6.788,0.749,0.231,0.341,3.418,3.652,2.098,3.174
0.162,0.189,0.234,0.078,0.119,0.143,4.136,4.949,1.045,0.224,0.294,4.1,3.13,1.643,1.637
0.157,0.187,0.284,0.086,0.073,0.068,4.509,4.813,1.103,0.245,0.346,3.388,4.165,0.957,1.893
0.18,0.188,0.229,0.087,0.072,0.07,4.179,4.575,1.594,0.225,0.297,3.883,3.248,2.421,0.989
0.164,0.302,0.403,0.159,0.137,0.084,4.735,5.315,0.636,0.223,0.453,3.303,3.967,0.896,1.538
0.155,0.376,0.221,0.076,0.069,0.065,4.482,4.541,0.852,0.256,0.296,3.343,3.598,2.085,0.993
0.183,0.196,0.225,0.095,0.074,0.07,4.239,5.268,0.778,0.227,0.345,3.491,3.344,1.848,3.23
0.191,0.304,0.218,0.074,0.067,0.096,4.881,4.853,0.635,0.24,0.294,3.22,3.339,3.048,1.896
0.157,0.185,0.216,0.255,0.099,0.093,5.609,5.541,0.637,0.225,0.323,4.084,5.122,3.643,1.192
0.154,0.182,0.383,0.161,0.075,0.07,4.558,7.065,0.683,0.234,10.445,4.509,3.391,3.703,1.081
0.158,0.184,0.237,0.077,0.091,0.075,4.53,5.157,1.879,0.239,0.306,3.447,3.496,1.034,1.575
0.293,0.289,0.584,0.185,0.124,0.128,7.899,5.323,0.939,1.686,0.445,6.668,5.524,3.99,6.586
0.267,0.441,0.299,0.089,0.082,0.077,5.857,5.335,1.477,0.227,0.299,4.089,3.819,1.765,2.275
0.154,0.187,0.4,0.097,0.079,0.078,4.981,5.108,0.791,0.479,0.479,3.636,4.592,0.918,2.248
0.155,0.192,0.208,6.096,0.076,0.079,5.374,5.551,0.634,0.225,0.295,3.512,3.146,1.099,1.763
0.155,0.178,0.344,0.08,0.071,0.107,4.236,4.732,0.984,0.224,0.293,3.293,3.122,1.547,1.685
0.173,0.182,0.218,0.084,0.08,0.088,4.317,4.791,0.646,0.225,0.302,3.431,3.435,2.25,1.385
0.157,0.191,0.373,0.08,0.095,0.071,4.517,5.69,0.678,0.356,0.343,3.655,3.435,0.871,1.435
0.163,0.22,0.341,0.08,0.069,0.072,4.487,5.594,0.653,0.253,0.295,3.611,3.686,0.874,1.738
0.185,0.212,0.254,0.075,0.066,0.07,4.575,4.977,1.111,0.224,0.294,3.28,1.088,2.192,4.094
0.165,0.182,0.275,0.077,0.12,0.077,4.306,7.407,1.051,0.252,0.314,3.398,3.242,2.012,1.605
0.517,0.174,0.21,0.079,0.068,0.067,4.65,6.225,1.21,0.233,0.314,3.977,3.228,1.614,2.31
0.152,0.181,0.265,0.078,0.07,0.071,4.316,4.479,0.627,0.239,0.295,4.199,3.172,2.34,1.694
0.158,0.179,0.232,0.084,0.067,0.067,4.476,6.132,0.61,0.223,0.313,3.343,3.329,1.703,0.318
0.154,0.179,0.244,0.079,0.07,0.067,4.809,6.505,1.167,0.26,0.344,3.551,3.829,2.513,1.001
0.159,0.18,0.336,0.085,0.077,0.072,4.498,6.392,0.726,0.229,0.311,3.315,3.543,0.992,1.658
0.165,0.193,0.225,0.08,0.119,0.251,4.762,4.449,0.625,0.273,0.301,3.443,3.177,0.964,1.575
0.158,0.211,0.298,0.077,0.064,0.281,5.732,4.745,0.657,0.229,0.294,3.459,3.91,1.009,1.585
0.16,0.183,0.307,0.136,0.073,0.074,4.379,7.16,1.304,0.228,0.296,3.931,3.595,1.026,0.951
0.192,0.217,0.229,0.104,0.079,0.079,4.269,4.906,0.876,0.242,6.847,3.748,3.176,0.961,3.7
0.163,0.18,0.229,9.425,0.079,0.081,4.228,4.802,3.845,0.226,0.617,3.54,3.139,1.05,1.01
0.162,0.179,0.353,0.141,0.103,0.072,4.385,5.698,0.708,0.24,0.31,3.701,3.249,2.288,3.88
0.161,0.2,0.243,0.122,0.074,0.07,4.66,4.54,1.049,0.226,0.45,3.735,3.17,2.112,1.911
0.168,0.788,0.338,0.131,0.073,0.081,6.5,5.77,1.36,0.224,0.438,3.943,3.486,3.111,1.756
0.173,1.972,0.247,0.083,0.07,0.066,4.845,4.451,0.66,0.258,0.298,3.574,3.279,1.2,1.463
0.156,0.184,0.282,0.078,0.068,0.062,4.966,5.015,0.701,0.228,0.302,3.522,3.183,2.667,1.669
0.163,0.183,0.245,0.094,0.085,0.087,4.35,7.085,1.193,0.261,0.295,3.335,3.231,1.19,1.528
0.163,0.184,0.238,0.078,0.072,0.116,4.072,4.373,0.872,0.223,0.296,3.413,3.555,1.057,1.894
0.259,0.37,0.371,0.287,0.08,0.079,4.28,4.781,0.649,0.23,0.292,3.568,3.016,1.661,2.736
0.158,0.179,0.217,0.077,0.094,0.078,4.17,6.35,0.74,0.225,0.298,3.318,3.201,1.988,1.967
0.157,0.18,0.28,0.078,0.159,0.125,4.988,4.94,1.08,0.328,0.292,3.971,3.805,2.944,1.807
0.152,0.183,0.219,0.083,0.072,0.077,6.24,5.904,0.697,0.493,0.31,3.902,3.204,1.688,0.984
0.168,0.248,0.355,0.084,0.067,0.113,4.341,4.673,0.589,0.291,0.373,3.351,3.886,1.703,3.631
0.161,0.201,0.248,0.08,0.076,0.113,4.608,6.343,1.188,0.475,0.315,4.038,4.691,3.509,1.637
0.162,0.188,0.401,0.091,0.08,0.076,4.811,4.85,0.61,0.64,0.411,3.608,3.192,2.449,1.465
0.154,0.183,0.265,0.075,0.07,0.066,4.588,4.633,0.724,0.224,0.299,3.451,3.261,1.091,3.663
0.158,0.182,0.318,0.081,0.128,0.083,4.585,4.738,0.814,0.23,0.296,3.448,3.854,0.914,1.294
0.165,0.264,0.252,0.112,0.075,0.067,4.153,4.787,0.66,0.225,0.294,3.556,4.066,1.509,2.994
0.157,0.195,0.216,0.079,0.069,0.071,5.654,4.654,0.802,0.226,0.298,3.485,3.201,1.11,1.009
0.156,0.183,0.208,0.076,0.087,0.118,4.296,4.535,0.62,0.284,0.297,3.407,3.23,2.032,0.926
0.161,0.194,0.256,0.079,0.087,0.071,4.332,4.754,0.715,0.226,0.296,3.617,3.215,2.103,1.416
0.162,0.181,0.245,0.083,0.067,0.067,5.903,4.545,0.75,0.224,0.295,4.641,3.856,2.454,1.746
0.168,0.203,0.227,0.082,0.087,0.077,4.99,5.02,0.676,0.257,0.318,3.688,3.564,0.9,1.025
0.151,0.194,0.214,0.083,0.076,0.107,4.823,5.721,1.146,0.235,0.296,3.839,3.26,1.937,0.303
0.239,0.372,0.234,0.072,0.361,0.07,4.344,4.728,0.61,0.223,0.367,3.258,1.968,2.509,1.557
0.156,0.183,0.375,0.086,0.08,0.077,4.747,5.141,0.648,0.232,7.207,3.391,3.579,1.158,2.835
0.157,0.183,0.367,0.086,0.081,0.064,5.182,4.413,0.644,0.227,0.298,4.002,3.218,1.047,1.72
0.166,0.345,0.213,0.077,0.066,0.069,4.529,4.345,1.854,0.333,0.388,3.394,3.341,0.926,1.733
0.16,0.195,0.209,0.08,0.065,0.065,6.655,6.699,2.8,0.439,0.46,5.284,4.354,1.67,1.842
0.264,0.182,0.563,0.086,0.07,0.067,5.35,4.757,1.065,0.238,0.299,4.429,3.147,1.591,1.727
0.153,0.188,0.241,0.083,0.073,0.073,4.559,4.573,0.748,0.226,0.295,3.312,3.143,1.051,1.033
0.181,0.268,0.207,0.075,0.114,0.065,4.188,5.715,0.611,0.23,0.297,3.975,3.191,2.294,1.18
0.165,0.35,0.23,0.076,0.114,0.065,4.302,4.402,0.882,0.225,0.293,3.658,3.463,1.948,1.453
0.153,0.184,0.376,0.079,0.072,0.089,5.265,4.619,0.572,0.226,0.292,3.654,3.381,1.004,1.793
0.162,0.182,0.227,0.083,0.068,0.15,4.574,5.274,0.889,0.226,0.307,3.202,3.653,1.609,1.897
0.153,0.231,0.307,0.077,0.089,0.085,4.394,4.557,0.667,0.224,0.402,3.459,1.715,0.944,1.562
0.178,0.251,0.298,0.079,0.069,0.152,4.393,4.446,0.694,0.251,6.922,3.339,3.146,0.847,0.996
0.166,0.192,0.239,0.078,0.067,0.065,4.201,4.321,0.672,0.224,0.295,3.717,3.063,0.975,0.905
0.268,0.181,0.221,0.083,0.072,0.067,4.117,5.186,1.237,0.234,0.347,4.029,3.195,0.939,1.02
0.154,0.251,0.267,0.082,0.064,0.067,4.428,4.545,0.621,0.225,0.295,3.551,3.045,1.763,1.838
0.16,0.181,0.619,0.078,0.072,0.069,4.219,4.965,0.919,0.235,0.326,3.496,3.578,1.676,1.715
0.26,0.18,0.376,0.076,0.134,0.079,4.599,5.255,0.872,0.226,0.294,3.49,3.106,2.449,0.964
0.153,0.185,0.229,0.079,0.069,0.105,4.41,4.341,0.73,0.227,0.31,3.453,3.384,1.366,1.829
0.156,0.186,0.244,0.08,0.067,0.073,4.233,4.459,1.02,0.304,0.293,3.722,3.654,3.088,1.844
0.181,0.204,0.229,0.083,0.07,0.112,4.441,4.43,0.628,0.223,0.292,3.915,3.22,1.208,1.739
0.152,0.177,0.269,0.074,0.064,0.068,4.318,4.587,0.592,0.241,0.404,3.4,3.347,2.024,1.55
0.171,0.213,0.259,0.077,0.074,0.067,4.422,4.429,0.641,0.223,0.297,3.36,3.17,0.895,2.826
0.182,0.182,0.215,0.075,0.069,0.069,4.484,4.512,1.049,0.256,0.304,3.318,3.114,0.992,1.034
0.153,0.183,0.329,0.077,0.066,0.066,4.881,4.497,1.574,0.241,0.296,3.634,4.011,2.253,2.756
0.171,0.313,0.442,0.138,0.127,0.123,5.934,7.206,1.364,0.39,0.465,5.757,5.107,3.357,1.902
0.156,0.183,0.217,0.077,0.066,0.067,4.282,4.633,1.733,0.237,0.418,3.464,3.158,2.715,1.024
0.299,0.194,0.225,0.078,0.114,0.104,4.616,4.743,1.364,0.231,0.437,4.063,3.11,1.161,0.993
0.158,0.181,0.222,0.14,0.077,0.096,4.417,4.441,0.941,0.225,0.369,3.624,3.244,0.834,0.901
0.168,0.335,0.271,0.144,0.118,0.076,4.228,4.784,0.623,0.226,0.29,4.047,3.966,1.593,1.692
0.154,0.41,0.319,0.089,0.076,0.069,4.591,4.642,0.7,0.227,0.295,5.573,4.231,2.211,2.927
0.158,0.179,0.254,0.082,0.066,0.068,4.139,5.374,0.67,0.225,0.293,3.529,3.048,1.671,0.414
0.162,0.215,0.279,0.087,0.083,0.113,4.403,5.384,0.784,0.223,0.297,3.449,3.15,1.066,1.23
0.169,0.187,0.242,0.081,0.073,0.109,4.604,4.355,0.668,0.223,0.293,3.587,3.387,1.29,1.735
0.156,0.183,0.237,0.163,0.07,0.084,4.106,4.397,0.62,0.25,0.295,3.994,3.214,1.004,1.802
0.162,0.176,0.23,0.08,0.069,0.074,4.415,4.57,0.88,0.224,0.295,3.322,1.152,2.181,1.849
0.158,0.183,0.351,0.075,0.067,0.067,4.537,5.054,0.603,0.258,0.292,3.461,4.151,1.559,1.691
0.162,0.181,0.22,0.08,0.071,0.068,4.897,5.078,0.898,0.225,0.296,3.604,3.171,0.858,1.644
0.342,0.189,0.309,0.079,0.077,0.072,4.249,4.603,1.024,0.245,0.299,3.618,3.947,2.621,1.881
0.159,0.188,0.246,0.078,0.072,0.076,4.349,5.017,0.666,0.224,0.352,3.325,3.245,3.22,0.973
0.164,0.188,0.456,0.072,0.066,0.085,5.592,5.617,0.783,0.234,0.482,4.43,3.497,1.086,3.511
0.153,0.349,0.33,0.08,0.066,0.12,4.682,5.934,0.706,0.241,7.324,4.382,4.075,2.519,1.687
0.313,0.31,0.285,0.083,0.125,0.136,4.28,6.334,0.619,0.381,0.295,3.457,4.889,2.1,1.146
0.237,0.359,0.233,0.125,0.084,0.074,6.303,5.745,1.067,0.225,0.293,3.698,2.958,1.024,1.798
0.153,0.219,0.561,0.09,0.127,0.074,6.153,5.707,0.88,0.313,0.295,4.15,3.972,2.277,1.903
0.216,0.177,0.266,0.078,0.068,0.071,8.16,5.275,1.082,0.224,0.353,3.873,3.372,1.102,1.103
0.155,0.29,0.351,0.081,0.077,0.067,6.396,5.407,1.056,0.289,0.313,4.639,3.71,1.291,0.949
0.202,1.179,0.482,0.082,0.075,0.086,5.529,6.313,0.999,0.227,0.403,3.618,1.69,1.511,1.975
0.158,0.182,0.25,0.077,0.071,0.127,4.475,4.47,0.696,0.228,0.607,3.46,3.618,2.476,1.773
0.161,0.187,0.976,0.081,0.071,0.069,4.338,8.256,0.855,0.223,0.419,3.468,10.498,1.098,1.564
0.325,0.179,0.224,0.113,0.225,0.077,10.841,7.514,0.685,9.664,0.319,6.077,3.512,2.196,1.144
0.154,0.177,0.289,0.072,0.073,0.071,4.259,4.661,0.821,0.355,0.322,4.054,3.234,1.055,0.939
0.269,0.364,0.426,0.076,0.068,0.068,4.29,4.408,1.887,0.223,0.291,3.141,3.664,2.121,1.146
0.159,0.213,0.213,0.079,0.071,0.067,5.133,4.527,0.627,0.225,0.294,3.335,3.544,2.568,1.578
0.152,0.207,0.229,0.083,0.07,0.062,4.308,4.55,0.674,0.223,0.293,3.332,3.446,1.874,0.536
0.2,0.188,0.254,0.077,0.085,0.072,5.232,4.474,0.547,0.223,0.296,3.437,3.337,2.231,1.778
0.177,0.178,0.225,0.095,0.069,0.085,4.668,4.435,1.085,0.227,0.295,3.884,2.64,2.267,1.876
0.175,0.182,0.228,0.077,0.067,0.068,5.008,5.741,0.636,0.269,0.391,5.016,3.296,0.97,1.469
0.157,0.179,0.325,0.091,0.072,0.076,5.165,4.441,0.692,0.224,0.306,3.295,3.238,2.967,1.055
0.155,0.184,0.24,0.082,0.075,0.068,5.007,4.678,0.734,0.224,0.295,3.655,3.15,2.816,1.061
0.169,0.176,0.254,0.104,9.837,0.079,4.75,6.466,0.844,0.228,0.356,4.119,3.86,1.528,1.718
0.159,0.19,0.246,0.077,0.069,0.067,4.218,4.506,0.685,0.225,0.315,3.555,3.65,2.65,1.202
0.155,0.187,0.21,0.085,0.135,0.079,4.237,4.466,0.881,0.223,0.295,3.893,4.045,1.61,1.848
0.219,0.33,0.256,0.085,0.072,0.067,4.386,5.245,0.764,0.223,0.294,4.014,3.272,2.186,2.585
0.165,0.186,0.221,0.078,0.078,0.114,4.208,4.43,0.642,0.226,0.291,3.56,3.196,0.961,1.014
0.156,0.178,0.485,0.077,0.068,0.066,5.075,5.944,0.992,0.414,0.566,4.196,3.192,0.877,1.714
0.161,0.185,0.251,0.075,0.066,0.069,4.825,4.422,0.681,0.224,0.294,3.62,3.291,0.828,1.633
0.273,0.221,0.403,0.083,0.142,0.078,5.504,5.33,0.6,0.228,0.35,3.773,3.038,1.547,1.713
0.161,0.186,0.237,0.078,0.069,0.065,4.433,4.544,0.825,7.81,0.294,3.387,3.604,1.032,1.618
0.152,0.18,0.227,0.08,0.065,0.068,4.601,5.491,0.633,0.225,0.298,3.434,3.186,0.979,2.417
0.171,0.191,0.406,0.078,0.068,0.128,4.059,4.665,0.73,0.227,0.296,3.435,3.296,1.646,1.794
0.153,0.182,0.391,0.076,0.076,0.073,4.472,5.334,0.647,0.224,0.296,4.253,3.287,1.015,4.213
0.153,0.193,0.23,0.079,0.066,0.066,4.895,4.881,0.55,0.278,0.294,3.889,3.128,0.969,1.04
0.158,0.181,0.369,0.083,0.072,0.103,4.505,4.518,0.696,0.224,0.296,3.849,3.23,1.078,1.127
0.159,0.195,0.232,0.088,0.068,0.066,6.834,5.015,1.116,0.229,0.313,3.378,3.524,2.616,1.872
0.156,0.222,0.387,0.076,0.117,0.106,4.687,4.389,0.86,0.224,0.298,3.423,3.216,0.966,1.458
0.157,0.187,0.639,0.081,0.074,0.073,4.648,4.428,0.642,0.223,0.31,3.404,3.786,3.216,1.389
0.157,0.187,0.222,0.077,0.068,0.075,4.168,4.792,0.617,0.223,0.314,3.655,3.165,0.857,1.596
0.153,0.195,0.442,0.091,0.064,0.067,5.205,5.671,0.616,0.225,0.332,3.745,3.505,0.894,0.979
0.155,0.196,0.369,0.076,0.06,0.058,4.408,5.615,1.478,0.314,0.313,4.589,5.853,2.603,1.756
0.155,0.185,0.22,0.145,0.07,0.067,4.691,4.455,0.76,0.336,0.296,3.484,3.171,0.881,2.9
0.212,0.262,0.223,0.08,0.14,0.071,4.676,4.653,0.859,0.281,0.466,3.759,3.493,1.197,1.749
0.185,0.182,0.224,0.075,0.066,0.069,5.069,5.548,0.621,0.224,0.463,5.053,3.981,0.988,1.93
0.615,0.356,0.241,0.095,0.113,0.099,4.968,5.035,1.448,0.285,0.293,3.815,1.703,1.878,2.439
0.151,0.189,0.242,0.08,0.068,0.143,5.669,5.178,0.64,0.225,0.294,3.344,3.525,2.521,1.91
0.153,0.182,0.291,0.08,0.07,0.087,5.115,4.524,0.63,0.273,0.297,3.353,3.173,1.959,1.039
0.155,0.182,0.276,0.082,0.068,0.079,5.813,4.997,1.128,0.237,0.307,3.34,3.13,1.338,1.969
0.159,0.174,0.329,0.079,0.069,0.066,4.346,4.438,0.645,0.325,0.301,3.794,3.136,2.135,3.258
0.275,0.183,0.23,0.077,0.072,0.064,4.526,4.369,0.559,0.307,0.561,3.471,3.134,1.896,1.805
0.151,0.18,0.228,0.078,0.109,0.124,5.153,4.619,0.628,0.34,0.293,3.46,3.144,1.261,1.101
0.196,0.215,0.391,0.084,0.076,0.172,4.39,4.5,1.625,0.225,0.789,3.754,4.601,1.121,1.238
0.161,0.354,0.23,0.092,0.071,0.063,4.369,5.215,2.335,0.253,0.299,4.097,3.567,1.681,2.688
0.151,0.249,0.43,0.227,0.079,0.123,6.176,5.255,1.522,0.487,0.336,5.759,5.519,1.789,1.977
0.153,0.368,0.247,0.088,0.072,0.123,4.975,5.49,1.02,0.225,0.324,3.578,3.287,1.042,2.731
0.157,0.183,0.359,0.077,0.072,0.068,4.164,5.018,2.467,0.246,0.293,3.296,3.511,1.044,2.439
