native,quick,fastsort,countingObj,countingObj2,countingObj3,gnome,shaker,lodash,bucket,merge,bubble,sbubble,insertion,selection
0.424,1.342,2.399,0.394,0.349,0.369,8.12,7.617,2.76,4.61,1.766,15.024,6.1,5.118,4.765
0.394,1.092,1.376,0.395,0.262,0.263,8.239,7.708,2.759,4.231,1.759,12.713,5.95,4.838,4.614
0.402,1.17,1.242,0.264,0.256,0.264,7.881,7.283,3.331,4.218,4.008,13.416,6.424,4.872,7.976
0.38,1.368,1.225,0.284,0.241,0.266,15.864,9.349,3.789,4.099,2.272,13.443,5.915,6.555,4.965
0.388,1.452,1.216,0.293,0.32,0.261,7.902,8.162,2.885,4.74,1.716,15.206,6.179,5.044,4.517
