native,quick,fastsort,counting,counting1,counting2,counting3,heap,radix,shell,gnome,shaker,lodash,bucket,merge,bubble,sbubble,insertion,selection
3.43,2.43,3.632,0.304,0.305,0.532,0.301,3.779,4.539,2.694,7.315,7.385,7.207,3.282,4.282,12.497,5.064,2.974,13.91
2.739,1.534,3.052,0.294,0.266,0.333,0.293,5.012,2.481,2.604,7.005,7.084,10.139,3.124,4.148,14.972,4.958,2.865,15.751
2.434,3.082,3.142,0.371,0.344,0.378,0.369,4.937,2.5,2.5,7.227,7.072,9.157,3.233,3.087,13.629,5.355,2.794,13.994
2.318,2.701,4.056,0.444,0.396,0.435,0.394,4.046,2.957,3.421,8.033,7.078,8.657,3.695,5.225,13.033,4.669,3.096,14.091
2.253,1.662,2.645,0.335,0.272,0.543,0.31,3.296,2.68,3.229,8.154,7.188,7.313,3.334,4.192,12.903,5.166,3.09,15.108
4.026,2.739,2.398,0.28,0.342,0.383,0.372,5.001,2.569,2.556,7.865,9.162,12.374,3.32,3.1,13.799,4.825,3.555,14.965
2.187,1.942,2.866,0.294,0.269,0.305,0.293,4.399,4.501,2.576,7.621,7.529,8.578,3.273,3.239,12.605,5.796,2.876,13.842
2.269,1.599,4.869,0.399,0.297,0.304,0.287,5.049,2.777,2.608,7.8,7.297,7.742,3.544,4.278,12.614,4.725,2.898,13.494
2.201,3.237,5.222,0.376,0.368,0.506,1.103,3.947,3.553,4.618,7.823,7.228,7.163,3.245,3.023,14.043,5.119,3.009,14.055
2.381,2.585,1.686,0.294,0.587,0.38,0.364,3.354,2.681,2.579,7.164,11.06,8.808,3.194,3.035,14.203,4.866,2.976,14.642
2.172,1.638,3.893,0.295,0.272,0.305,0.291,3.76,2.498,2.661,7.719,7.434,6.831,3.203,3.998,13.238,5.467,3.439,13.799
2.323,1.521,2.164,0.404,0.369,0.652,0.434,6.361,2.849,2.757,6.875,7.208,8.786,8.695,4.567,12.926,4.994,3.098,13.982
2.165,2.54,4.415,0.35,0.347,0.367,0.359,3.672,3.223,2.534,7.662,7.046,7.486,3.315,2.93,12.975,4.795,3.312,14.539
2.38,2.12,3.485,0.296,0.269,0.3,0.296,5.437,2.679,2.899,7.343,7.411,6.283,3.223,2.874,12.298,4.748,2.922,14.649
3.803,2.582,2.797,0.295,0.544,0.376,0.361,5.446,2.563,2.847,7.378,7.103,8.541,3.213,4.452,13.11,4.999,3.213,14.925
2.31,3.365,3.909,0.29,0.278,0.329,0.312,3.315,2.612,2.538,7.367,7.117,10.589,4.573,3.084,12.543,6.232,3.3,18.213
2.356,1.676,2.687,0.528,0.49,0.281,0.366,3.594,2.501,2.642,6.911,7.524,8.888,3.211,4.484,12.751,4.904,2.787,13.597
2.4,2.776,3.587,0.503,0.434,0.845,0.292,5.924,4.551,2.917,7.049,7.394,8.22,3.37,2.922,12.341,4.857,3,14.064
4.031,2.827,2.961,0.344,0.343,0.658,0.366,3.471,2.719,2.751,7.546,7.011,11.851,4.903,4.163,18.706,4.787,2.936,53.356
2.345,1.922,4.081,0.534,0.359,0.587,0.361,5.961,2.67,2.634,7.55,7.991,8.108,3.553,4.958,12.759,5.093,2.88,13.282
2.337,1.716,5.259,0.364,0.382,0.302,0.323,3.393,2.576,2.608,7.64,7.18,9.886,3.299,2.955,15.022,4.742,2.796,14.087
3.857,1.613,4.018,0.275,0.325,0.609,0.386,3.577,2.662,2.697,7.936,7.238,8.903,3.286,3.008,13.298,4.874,2.967,16.028
2.377,1.681,3.046,0.35,0.362,0.636,0.362,5.241,2.515,2.573,7.671,7.989,7.239,3.216,6.018,12.692,4.859,2.851,14.766
3.107,2.805,3.811,0.282,0.355,0.369,0.358,3.518,2.812,2.512,7.251,7.086,7.337,4.205,2.859,13.177,4.812,2.838,16.096
2.368,1.603,2.391,0.302,0.278,0.292,0.299,5.378,3.132,2.546,7.61,7.095,6.78,4.238,2.915,12.622,4.73,2.879,13.711
2.721,2.025,4.592,0.292,3.874,0.425,0.293,5.555,2.631,2.536,8.53,8.01,6.414,3.825,5.868,14.82,4.768,3.259,14.654
2.22,2.8,3.801,0.279,0.344,0.373,0.36,5.872,3.075,2.663,8.364,7.864,17.498,3.459,2.884,14.184,4.767,2.893,18.438
2.672,2.436,4.076,0.3,0.336,0.284,0.368,5.924,2.738,2.765,7.57,8.547,11.028,3.188,2.873,14.403,5.756,3.183,14.886
2.514,2.223,3.661,0.275,0.357,0.365,0.358,5.043,2.537,2.65,7.407,7.849,6.879,3.602,3.179,13.736,5.689,3.122,15.026
2.899,1.741,4.255,0.321,0.355,0.396,0.362,4.841,2.609,2.864,7.311,7.722,7.344,4.066,6.568,18.148,5.649,3.151,15.041
3.035,2.756,4.377,0.279,0.339,0.375,0.562,3.281,2.496,2.523,7.861,7.832,7.232,4.366,2.837,14.272,5.324,2.994,15.294
2.463,2.379,3.25,0.288,0.267,1.013,0.309,10.27,2.82,3.176,9.14,9.527,14.486,3.293,3.821,15.579,5.152,2.926,14.498
2.265,2.571,3.278,0.306,0.268,0.527,0.295,5.041,2.537,2.529,7.882,8.02,5.718,3.11,2.9,12.728,5.173,2.954,13.997
2.475,1.598,2.694,0.441,0.347,0.375,0.449,3.583,2.751,2.972,7.597,7.361,9.204,3.654,3.365,12.443,4.828,2.908,14.306
2.55,1.59,2.506,0.274,4.549,0.403,0.362,4.944,2.545,2.66,8.255,9.009,11.895,3.487,6.701,18.992,8.098,3.253,17.154
2.245,2.767,3.216,0.519,0.265,0.297,0.292,3.293,2.71,2.517,7.17,7.328,10.033,3.252,3.538,13.125,4.66,2.911,14.225
2.24,1.984,4.852,0.589,0.479,0.747,0.307,4.859,3.216,2.817,11.588,8.327,8.372,3.366,3.03,14.281,5.187,2.767,13.908
2.447,1.735,2.931,0.276,0.338,0.422,0.36,3.857,3.071,2.532,7.79,7.343,11.785,2.994,2.768,13.939,5.681,2.922,14.089
2.2,1.586,3.625,0.281,0.264,0.293,0.291,4.952,2.802,2.507,7.611,7.09,8.277,3.372,5.971,12.95,6.156,2.772,14.554
2.443,1.857,5.062,0.29,0.455,0.361,0.358,4.939,2.844,3.832,7.285,7.913,10.259,4.629,4.385,12.583,4.865,2.892,15.292
2.356,1.636,3.483,0.587,0.34,0.546,0.372,4.812,2.717,2.956,7.545,7.836,8.105,3.251,5.424,13.433,5.803,3.155,14.374
2.284,1.696,5.646,0.416,0.338,0.356,4.916,3.37,2.527,2.631,7.677,8.167,11.973,3.234,3.494,14.189,4.832,3.352,13.945
3.128,2.654,2.765,0.415,0.268,0.298,0.294,4.813,2.643,3.126,7.621,7.367,7.146,3.137,3.463,13.097,4.854,3.42,14.618
2.707,2.1,2.922,0.276,0.269,0.299,0.296,3.33,4.683,2.588,7.162,7.943,8.602,3.357,3.258,13.568,4.89,3.286,14.745
2.884,2.988,4.071,0.3,0.49,0.849,0.318,5.381,2.528,2.526,8.575,7.275,7.592,3.214,3.265,12.89,4.713,2.977,14.424
2.928,2.678,3.24,0.28,0.346,0.379,0.381,5.336,2.713,2.582,7.946,8.536,6.733,3.229,2.857,14.614,4.844,2.725,14.725
2.359,1.701,4.582,0.529,0.274,0.513,0.295,5.515,2.62,2.569,7.211,7.126,8.376,3.256,3.662,12.626,5.666,3.141,14.308
4.658,2.009,3.483,0.293,0.26,0.281,0.31,5.398,2.49,2.608,9.509,7.964,11.465,2.994,3.125,12.591,4.867,2.998,15.116
2.246,1.598,3.282,0.279,0.354,0.298,0.293,3.283,2.804,2.563,7.347,9.8,7.829,3.258,2.947,13.14,4.858,3.109,15.276
2.388,3.115,3.277,0.295,0.352,0.371,0.365,4.746,2.499,2.77,7.634,7.4,9.81,4.89,3.626,15.737,5.242,3.105,14.605
2.307,1.863,3.534,0.296,0.398,0.608,0.365,5.01,2.48,2.687,6.864,7.645,8.299,3.192,6.679,12.632,4.905,3.537,13.816
2.29,1.597,4.148,0.296,0.387,0.297,0.364,4.818,2.494,2.584,6.983,7.123,8.464,3.193,2.765,12.514,4.774,2.879,14.185
2.588,1.608,3.434,0.326,0.275,0.292,0.299,3.55,2.641,2.526,7.508,7.84,7.981,3.121,3.82,12.996,5.08,3.024,13.683
2.744,1.668,3.338,0.4,0.268,0.297,0.29,5.088,2.619,2.62,7.828,7.087,7.418,3.325,5.689,12.23,4.743,3.207,15.871
2.353,1.631,3.22,0.508,0.407,0.379,0.403,3.856,2.661,2.6,7.182,7.57,6.219,3.229,4.62,12.865,5.326,3.018,14.972
2.263,1.93,5.047,0.294,0.463,0.558,0.533,12.545,4.617,3.751,12.042,8.99,8.562,3.218,4.026,13.825,4.962,2.874,14.033
2.131,2.728,2.745,0.276,0.332,0.364,0.361,6.298,4.119,2.767,8.205,6.801,8.595,3.129,4.214,13.271,4.761,2.991,14.583
2.238,3.02,2.495,0.295,0.338,0.372,0.356,3.997,5.543,2.59,7.687,8.623,10.871,3.056,4.258,13.13,4.735,2.873,14.452
2.435,1.939,3.243,0.545,0.272,0.289,0.506,4.568,2.81,2.594,7.736,7.286,11.821,3.173,6.742,13.263,4.771,2.94,14.339
2.208,2.932,2.68,0.275,0.352,0.781,0.364,3.427,2.629,2.564,7.711,8.236,8.552,3.165,2.935,12.623,4.851,2.93,13.888
2.429,1.706,4.239,0.285,0.337,0.708,0.363,3.799,2.551,2.868,8.049,7.424,8.106,3.228,2.844,13.511,4.696,3.002,14.948
2.339,2.845,2.532,0.299,0.265,0.319,0.286,5.846,2.736,2.595,7.398,8.144,10.672,3.301,5.106,12.794,4.703,3.281,14.385
2.216,1.769,2.314,0.32,0.267,0.445,0.31,3.482,2.518,2.818,7.265,6.988,13.538,3.636,4.026,12.595,4.934,3.764,14.218
2.52,2.735,2.561,0.421,0.409,0.303,0.288,3.312,3.328,2.608,7.29,7.394,10.049,3.191,2.896,13.352,4.719,3.167,14.192
2.425,2.259,4.365,0.28,0.361,0.377,0.366,6.102,2.806,2.562,7.388,7.426,8.432,3.167,4.341,13.178,4.928,2.982,14.053
2.465,1.633,2.86,0.48,0.268,0.292,0.291,5.042,2.756,3.071,7.863,7.543,8.157,3.324,4.611,12.71,4.789,2.888,14.267
3.809,1.815,4.11,0.291,0.266,0.334,0.292,4.683,2.826,2.705,7.592,7.112,8.241,3.683,4.315,13.983,5.237,3.026,13.183
3.467,2.593,2.717,0.296,0.344,0.369,0.385,4.96,2.643,2.517,7.924,7.37,14.746,3.173,2.853,13.081,4.845,2.855,14.322
3.674,1.84,3.856,0.358,0.267,0.606,0.291,3.451,2.69,2.598,7.813,7.443,7.257,3.209,4.582,13.422,4.769,2.983,15.077
3.355,1.604,3.069,0.386,0.372,0.3,0.291,10.471,2.797,2.626,7.37,7.063,7.096,4.035,4.733,16.516,4.754,2.826,12.911
2.573,1.728,2.527,0.278,0.335,0.694,3.856,3.694,3,2.563,6.887,7.213,10.225,3.269,2.8,13.022,4.562,3.03,14.149
2.294,2.876,2.382,0.296,0.264,0.303,0.293,4.898,2.656,2.749,7.048,7.017,7.231,3.295,3.11,13.281,5.056,2.989,14.149
2.283,2.775,3.809,0.276,0.336,0.372,0.364,3.383,4.744,2.627,7.727,7.034,8.044,3.334,3.202,13.661,4.884,3.275,14.015
2.457,1.994,3.128,0.299,0.337,0.419,0.419,4.771,2.453,2.72,7.291,7.382,8.047,3.298,2.864,14.77,7.059,3.551,16.964
2.392,2.288,3.729,0.296,0.36,0.374,0.363,5.4,2.596,2.521,7.122,7.982,10.61,4.537,4.087,13.891,5.202,2.801,14.406
4.502,2.676,2.714,0.46,0.281,0.296,0.285,4.654,2.702,2.617,7.875,7.494,6.821,3.289,4.275,12.717,4.812,2.911,13.243
2.261,2.697,2.638,0.295,0.277,0.297,0.29,5.762,2.716,2.847,7.493,7.212,8.41,3.172,5.804,12.788,4.836,2.96,13.384
2.502,1.76,2.524,0.312,0.345,0.383,0.657,5.348,2.88,2.604,7.045,7.145,7.676,3.879,3.463,12.825,4.722,3.047,13.677
2.728,1.857,3.88,0.294,0.363,0.356,0.381,4.368,2.762,2.781,7.068,6.977,7.964,3.448,4.181,12.978,5.053,3.253,13.691
2.333,3.384,4.056,0.278,0.45,0.302,0.294,4.18,2.74,2.947,10.412,7.753,8.911,3.168,3.394,13.913,4.856,2.913,13.629
2.416,1.849,2.134,0.872,0.354,0.384,0.372,5.047,2.806,2.706,7.931,7.226,6.433,3.407,3.712,12.865,4.935,2.778,14.554
2.238,1.726,3.43,0.289,0.518,0.297,0.327,5.245,2.727,2.49,7.547,7.327,11.342,3.301,4.261,13.287,5.108,2.985,15.021
2.242,2.607,4.304,0.291,0.337,0.382,0.365,4.826,4.297,3.52,7.396,6.775,7.657,3.332,2.746,12.671,4.81,2.936,14.784
2.282,2.574,2.812,0.553,0.335,0.627,0.356,4.098,3.247,2.53,7.672,7.098,12.529,3.129,4.333,12.857,4.788,2.86,14.126
2.464,2.098,3.131,0.296,0.424,0.379,0.363,3.51,3.025,2.562,7.466,7.129,9.17,4.139,2.929,13.091,5.118,3.016,12.85
2.374,4.592,2.884,0.276,0.337,0.48,0.442,5.915,2.542,2.695,7.248,8.091,9.139,3.185,5.216,13.517,4.676,3.229,13.812
2.395,2.733,3.533,0.357,0.344,0.373,0.38,3.391,2.472,2.607,7.853,7.849,7.748,3.251,3.17,14.465,4.759,3.006,13.186
2.339,2.755,3.436,0.32,0.281,0.28,0.308,3.784,3.066,2.58,7.694,7.505,9.324,3.054,3.281,12.814,4.708,3.088,13.837
2.42,2.556,3.747,0.322,0.342,0.382,0.367,5.116,2.512,2.598,7.438,8.127,8.968,3.183,4.906,13.265,5.003,3.05,14.317
2.291,3.625,2.552,0.275,0.279,0.299,0.425,4.954,2.817,2.688,8.271,7.003,11.927,3.191,3.793,12.609,4.923,2.934,13.904
2.336,1.579,2.977,0.276,0.335,0.411,0.367,3.502,2.574,2.556,8.304,7.727,8.626,3.205,4.697,14.017,4.796,3.082,14.447
3.017,2.703,2.833,0.305,0.42,0.598,0.48,7.024,3.66,2.856,7.947,7.25,9.224,3.124,4.32,12.794,5.628,5.793,21.199
2.466,1.616,3.52,0.397,0.375,0.366,0.368,3.636,2.579,2.592,6.909,7.106,8.328,3.832,3.044,13.535,4.903,2.941,13.96
2.206,1.647,3.71,0.279,0.287,0.398,0.344,5.285,2.878,2.572,7.463,8.054,10.331,3.691,4.587,15.249,5.993,3.012,13.747
3.195,2.967,3.464,0.474,0.656,0.657,0.38,4.235,2.682,2.744,7.797,7.799,8.744,3.422,3.243,13.819,5.443,4.869,14.778
5.6,3.175,3.302,0.502,0.276,0.295,0.3,5.737,2.772,2.524,7.098,8.377,8.289,3.117,3.526,13.417,4.853,3.132,13.468
2.595,1.698,2.648,0.293,0.378,0.369,0.356,5.141,2.695,2.486,8.132,7.033,7.714,3.104,4.219,12.878,5.125,2.761,14.742
2.821,1.722,3.352,0.296,0.361,0.378,0.382,4.839,3.053,2.6,8.227,7.379,6.492,4.413,3.368,13.03,4.718,2.869,14.163
2.577,2.863,4.588,0.292,0.34,0.378,0.377,4.866,2.672,2.56,7.464,7.38,8.906,3.305,7.375,14.01,5.417,3.272,13.813
2.427,2.18,7.826,0.274,0.341,0.362,0.369,5.12,2.503,2.767,7.487,7.219,6.97,3.327,3.669,13.891,4.8,2.952,14.743
2.417,1.606,4.135,0.297,0.353,1.008,0.396,3.441,2.688,2.555,7.314,7.321,7.61,3.102,2.944,12.812,4.8,2.739,14.135
2.1,3.98,4.38,0.279,0.343,0.365,0.364,5.551,2.558,2.589,7.623,7.126,8.796,3.414,2.895,12.833,5.209,2.906,13.605
2.434,1.785,4.318,0.361,0.412,0.371,0.362,5.378,2.53,2.614,7.745,7.408,8.92,3.252,5.332,13.661,4.885,2.78,14.322
2.534,1.817,4.395,0.322,0.596,0.411,0.407,7.177,3.178,3.458,10.179,7.388,9.018,3.28,3.609,12.628,5.547,2.875,14.365
2.834,2.74,2.957,0.33,0.336,0.378,0.372,4.906,2.815,2.581,8.316,7.515,13.783,3.347,3.159,13.757,4.768,2.931,14.087
2.397,2.675,3.965,0.276,0.747,0.369,0.354,5.75,2.54,2.776,7.219,8.201,9.271,3.213,4.434,12.771,4.719,2.919,14.254
2.661,1.708,2.652,0.287,0.326,0.376,0.354,3.412,2.718,2.684,8.354,7.443,9.841,3.786,2.939,13.863,4.825,4.164,14.269
2.393,2.869,2.938,0.303,0.751,0.299,0.289,3.241,2.71,2.557,7.57,7.27,8.735,3.151,4.705,12.909,5.108,2.869,14.267
3.187,2.385,3.21,0.277,0.265,0.435,0.289,4.626,2.697,2.503,7.857,7.633,11.842,3.297,2.989,13.492,4.857,3.56,15
2.421,1.625,2.684,0.291,0.338,0.401,0.363,4.008,2.748,3.075,8.081,7.349,10.515,3.208,2.83,12.898,4.806,3.037,15.834
2.667,2.021,3.528,0.279,0.336,0.38,0.465,5.01,2.555,2.929,7.132,7.322,9.155,3.255,5.887,14.02,5.193,2.909,14.084
2.905,1.59,3.817,0.291,0.334,0.413,0.356,5.289,3.024,2.626,7.422,7.412,6.903,3.239,2.812,13.698,5.865,3.485,13.992
2.823,1.659,4.202,0.336,0.361,0.38,0.4,3.701,2.758,2.74,7.165,7.42,12.224,3.862,3.854,15.093,5.244,3.508,16.174
2.535,2.443,3.223,0.28,0.355,0.423,0.367,5.645,2.672,2.68,7.857,7.866,13.633,3.485,3.269,14.565,5.444,3.9,15.6
2.442,1.832,2.499,0.534,0.356,0.637,0.381,10.181,4.072,2.818,924.105,9.435,8.411,3.165,2.841,13.119,4.835,3.012,16.042
3.236,3.353,3.047,0.4,0.625,0.471,0.424,5.218,3.414,3.475,8.922,8.544,14.012,4.151,3.202,12.935,4.991,3.18,14.845
2.497,1.555,4.215,0.291,0.35,0.401,0.354,5.252,2.505,2.89,7.333,7.441,12.733,3.192,3.104,12.796,4.817,2.822,14.141
3.04,3.935,3.69,0.295,0.464,0.378,0.362,5.907,3.642,2.575,8.843,7.427,9.684,3.151,5.168,13.664,5.027,3.099,14.463
2.136,3.527,5.456,0.303,0.345,0.341,0.369,4.891,2.727,2.547,7.733,7.435,8.967,2.998,4.347,13.375,4.703,2.881,14.425
2.278,1.772,3.785,0.294,0.349,0.491,0.362,3.272,2.498,2.539,7.531,8.101,9.418,3.257,3.193,13.158,4.926,2.751,13.055
2.511,1.724,3.308,0.319,0.359,0.393,0.388,5.945,2.648,2.601,7.954,7.471,11.719,3.224,5.437,19.066,5.03,3.045,14.411
2.461,2.676,3.402,0.327,0.35,0.583,0.372,5.621,2.682,2.764,7.354,7.238,7.091,3.501,2.864,12.589,4.717,3.041,14.442
2.598,2.134,2.819,0.283,0.357,0.383,0.412,5.426,2.798,2.984,10.382,7.713,10.242,3.127,4.322,13.379,4.816,2.918,14.265
2.9,1.619,4.103,0.284,0.371,0.377,0.365,3.302,2.562,2.872,7.881,7.306,10.743,3.495,2.804,12.621,5.995,3.037,14.806
2.961,3.51,2.756,0.544,0.337,0.515,0.377,6.524,2.603,2.668,7.244,6.803,11.632,3.364,2.725,12.665,4.845,3.049,13.535
2.439,1.83,3.552,0.291,0.462,0.473,0.307,5.677,3.836,4.52,12.48,12.389,10.309,3.128,4.557,18.879,4.819,3.223,14.381
2.265,1.968,5.5,0.291,0.263,0.295,0.293,4.406,2.811,2.566,7.346,7.056,9.888,3.219,3.046,13.008,4.83,3.102,13.293
3.102,1.631,2.83,0.274,0.394,0.402,0.391,4.596,2.796,2.544,7.424,7.935,8.525,3.093,3.065,13.703,4.672,2.856,13.591
2.274,2.027,3.67,0.392,0.34,0.3,0.299,4.281,2.64,2.838,7.722,7.011,8.103,3.539,3.958,12.908,5.198,2.952,13.216
2.291,1.552,3.052,0.295,0.341,0.371,0.39,5.003,2.516,2.663,8.24,7.62,12.234,3.829,3.079,15.642,4.958,3.075,14.521
2.205,1.659,3.046,0.313,0.268,0.348,0.288,5.289,2.613,2.581,6.861,6.897,7.994,3.799,4.802,12.811,5.194,2.939,13.495
2.342,4.482,1.646,0.295,0.276,0.294,3.669,5.167,2.492,2.963,6.861,7.983,8.26,3.21,3.02,13.061,4.744,3.274,12.902
2.56,1.932,3.102,0.329,0.348,0.518,0.365,3.292,2.456,2.707,7.507,7.122,9.327,3.196,4.549,12.506,6.168,2.957,13.127
2.728,2.984,3.843,0.275,0.262,0.298,0.294,3.857,2.632,2.583,7.315,7.393,13.29,3.255,4.964,12.999,5.165,3.181,14.338
2.396,2.015,2.654,0.277,0.361,4.688,0.368,5.281,2.779,2.604,7.324,7.065,8.419,3.389,3.311,16.623,4.957,3.025,14.406
3.245,1.925,3.585,0.296,0.275,0.293,0.297,3.543,2.551,2.569,7.047,7.031,8.63,3.184,4.453,12.396,4.772,2.866,14.435
3.706,1.733,5.346,0.296,0.273,0.321,0.287,5.221,3.113,2.518,7.854,7.532,10.815,3.387,2.864,12.328,4.731,3.118,12.897
2.471,1.996,4.454,0.279,0.335,0.378,0.368,5.746,2.648,2.72,7.387,7.539,8.597,3.68,2.913,12.427,5.237,2.785,13.62
2.344,3.199,3.469,0.293,0.264,0.494,0.29,4.059,2.588,2.553,7.144,7.08,7.924,3.052,5.966,12.274,4.905,3.019,17.891
2.851,2.726,3.096,0.281,0.264,0.531,0.299,5.081,2.561,2.694,7.574,7.835,10.056,3.602,3.851,13.434,4.949,2.826,13.773
2.348,1.816,3.334,0.39,0.279,0.391,0.352,3.368,2.84,2.577,7.963,7.407,8.452,4.695,4.201,15.324,4.79,2.945,14.699
2.349,1.847,4.377,0.287,0.26,0.332,0.293,4.834,2.703,2.839,7.926,7.661,9.99,3.378,3.13,12.835,4.943,3.06,13.843
3.332,1.62,4.567,0.275,0.383,4.137,0.36,4.365,3.681,2.766,8.587,7.389,8.647,3.144,2.898,12.774,5.008,2.895,14.636
2.562,3.061,1.591,0.291,0.263,0.298,0.292,7.125,3.057,3.267,9.908,8.702,13.798,3.145,3.017,15.767,5.31,3.264,13.332
2.425,3.174,2.996,0.276,0.357,0.362,0.359,4.996,3.087,2.802,7.428,7.399,7.049,5.729,3.047,13.171,4.799,2.972,14.067
2.317,1.608,3.704,0.289,0.392,0.378,0.371,5.392,2.524,2.64,7.25,7.945,6.224,3.578,4.872,12.508,4.949,2.788,13.857
2.477,1.751,3.293,0.351,0.339,1.177,0.447,5.264,2.64,2.591,7.694,8.296,6.694,3.239,3.939,16.439,5.306,3.001,14.627
2.865,2.862,3.857,0.282,0.354,0.382,0.451,3.58,2.695,2.832,7.668,7.369,8.872,3.28,3.046,13.082,5.753,3.414,14.843
2.364,2.043,4.043,0.279,0.405,0.379,0.356,7.722,2.796,2.651,7.315,7.47,9.037,2.99,4.826,12.473,4.928,2.984,14.983
3.281,1.614,2.921,0.362,0.34,0.375,0.373,6.614,2.675,2.664,7.418,6.896,8.91,3.194,3.303,12.751,4.968,3.174,13.244
2.911,3.05,3.86,0.294,0.332,0.37,0.363,5.768,2.62,2.54,7.659,7.03,14,3.31,3.034,13.057,4.986,5.318,14.755
2.312,1.659,4.718,0.315,0.277,0.53,0.309,3.696,2.963,3.021,7.778,7.138,8.317,4.837,2.955,12.576,4.695,2.864,13.168
2.44,3.501,2.525,0.293,0.492,0.375,0.42,7.93,2.596,4.186,7.388,7.361,8.036,3.265,5.013,14.277,4.905,3.112,14.399
