native,quick,fastsort,countingObj,countingObj2,countingObj3,gnome,shaker,lodash,bucket,merge,bubble,sbubble,insertion,selection
2.556,2.55,2.714,0.855,3.008,0.663,26.968,21.812,6.008,7.001,3.538,48.13,18.039,14.234,11.891
2.423,3.443,2.469,0.521,0.512,0.494,27.551,20.708,7.587,5.378,3.588,48.353,18.207,13.358,14.162
2.313,4.412,2.78,0.507,0.819,0.783,27.029,20.932,5.475,6.196,4.078,49.277,17.227,13.826,12.907
2.344,5.271,2.23,0.518,0.528,0.494,32.363,22.457,6.626,7.751,3.965,47.751,17.295,13.566,12.121
2.395,3.606,2.351,0.434,0.463,0.44,26.296,20.622,4.983,6.131,5.711,46.77,18.522,13.813,12.418
4.064,3.531,2.723,0.476,0.454,0.434,28.971,21.658,5.011,6.322,4.045,46.69,17.775,13.51,13.508
3.295,3.279,2.555,0.595,0.535,0.552,26.37,22.001,5.531,5.426,4.417,47.281,17.079,16.217,12.508
2.538,3.819,2.55,0.436,0.424,0.402,27.35,21.257,6.017,6.139,4.113,46.883,17.324,14.382,11.88
2.598,3.625,1.835,0.607,0.472,0.505,31.462,22.943,7.246,6.511,3.46,48.071,17.249,14.358,13.165
2.321,2.591,2.299,0.581,0.547,0.568,25.799,20.983,5.944,5.936,5.142,51.467,17.175,14.375,12.225
2.45,3.697,2.545,0.489,0.428,0.486,25.904,22.054,5.84,6.365,5.772,47.373,17.393,14.337,12.639
3.148,3.533,2.032,0.535,0.525,0.503,27.184,22.299,5.121,6.968,3.522,48.217,17.742,13.412,11.8
2.265,4.376,2.642,0.523,0.514,0.54,27.896,21.392,5.514,6.346,5.332,48.549,17.37,14.62,12.591
2.484,3.092,2.718,0.585,0.861,0.697,27.042,22.467,7.425,6.291,3.705,47.692,17.452,14.777,12.457
2.114,2.76,1.87,0.974,0.82,1.06,27.337,22.659,6.928,6.741,3.444,47.059,18.353,13.758,12.871
2.538,2.712,2.571,0.437,0.456,0.416,26.385,21.116,6.486,6.799,3.496,48.459,21.471,17.101,13.108
2.36,2.637,2.55,1.092,0.56,0.538,26.296,20.767,5.305,6.258,3.46,46.939,17.599,14.463,12.115
2.443,6.604,2.388,0.949,0.6,0.506,26.87,21.018,6.049,5.913,5.962,47.335,17.272,14.483,13.092
3.764,4.493,2.29,0.45,0.411,0.411,27.276,21.677,7.433,5.473,5.117,48.07,17.713,15.112,12.524
2.534,3.584,2.28,0.459,0.48,0.438,26.597,20.958,7.208,5.835,5.263,47.134,18.294,15.694,12.584
2.708,3.349,1.821,0.452,0.454,0.473,26.333,21.38,6.259,9.09,4.106,47.747,17.762,17.719,14.195
2.396,2.244,2.222,0.45,0.428,0.425,26.114,21.635,5.449,6.162,3.461,47.701,17.827,13.743,12.055
2.449,2.564,2.372,0.439,0.421,0.413,32.08,20.781,4.961,6.427,4.203,46.933,17.626,13.733,12.317
3.817,3.157,2.283,0.454,0.503,0.413,26.274,24.977,7.251,9.268,8.327,56.415,18.325,16.995,12.39
2.376,2.411,2.264,0.435,0.696,0.428,26.465,21.724,8.167,5.629,3.56,48.295,17.333,14.651,13.257
2.37,2.255,1.729,0.436,0.469,0.411,26.873,20.81,6.073,13.914,3.73,53.97,18.389,13.7,13.479
2.624,3.749,1.754,0.552,0.64,0.493,26.529,20.921,8.407,6.691,4.249,49.836,19.555,13.488,12.462
2.319,3.585,2.279,0.505,5.855,0.76,25.774,21.493,5.128,7.339,5.495,45.8,17.743,13.654,12.241
3.774,3.034,2.507,0.507,0.515,0.518,27.667,21.024,7.635,6.496,3.419,47.398,16.711,13.991,12.711
2.509,1.952,2.866,0.719,0.503,0.549,26.764,22.332,5.689,6.153,5.206,47.821,18.679,16.114,12.276
2.609,2.189,3.224,0.504,0.457,0.422,28.079,24.051,6.722,6.725,4.506,70.553,19.042,14.01,14.173
2.809,3.454,3.799,0.536,0.526,0.957,28.695,22.278,6.486,6.136,3.913,51.657,20.165,14.505,15.583
3.21,3.238,4.02,0.566,0.518,0.608,30.968,28.093,7.037,5.992,4.525,55.724,26.555,14.969,12.167
2.409,4.872,2.394,0.519,0.512,0.517,26.448,22.202,5.674,5.819,4.682,47.845,17.358,13.514,13.668
2.344,1.978,2.895,0.565,0.441,0.586,29.309,22.649,6.214,5.807,6.407,54.753,18.746,13.902,12.588
2.473,5.434,2.289,0.436,0.418,0.412,27.273,22.256,7.292,6.515,6.176,49.538,18.51,14.861,12.736
4.59,4.048,2.9,0.832,0.555,0.813,34.813,25.176,4.823,7.537,16.452,63.837,17.466,13.476,13.409
2.363,3.905,2.157,0.704,0.432,0.414,25.83,21.096,7.323,5.546,3.496,46.974,17.363,13.481,12.521
2.362,2.64,2.415,0.447,0.416,0.41,26.675,22.468,5.964,6.278,3.467,47.961,19.517,14.441,12.618
2.466,3.785,2.082,0.589,0.541,0.527,27.091,23.244,7.34,6.508,4.45,70.032,23.391,15.505,19.68
2.392,2.387,2.047,0.448,0.532,0.403,26.154,21.396,5.689,6.407,4.04,46.688,18.629,13.387,12.072
2.703,2.948,3.236,0.719,0.557,0.529,37.054,25.341,9.606,6.94,3.457,48.149,17.506,14.143,12.321
2.585,4.141,2.334,0.437,0.416,0.483,26.204,22.002,5.973,6.327,5.383,47.08,24.087,13.571,12.545
3.826,3.122,1.952,0.431,0.43,0.457,26.629,22.402,7.88,6.287,3.618,46.569,16.889,13.509,12.552
2.45,2.406,2.094,0.467,0.439,0.407,27.093,23.836,7.753,6.985,3.39,48.766,17.063,13.425,12.49
2.966,4.07,1.927,0.547,0.529,0.515,26.055,20.992,5.732,5.414,3.445,48.838,16.828,13.955,12.4
3.11,3.244,2.273,1.358,0.522,0.489,26.967,21.092,5.525,6.498,3.56,47.952,16.596,13.668,12.656
2.858,3.738,1.975,0.524,0.524,0.515,25.058,22.453,5.251,5.654,3.452,47.762,17.639,13.735,11.931
2.683,3.646,2.462,0.437,0.663,0.413,26.877,21.561,6.146,6.64,3.755,47.355,24.973,13.435,12.241
4.829,2.425,3.051,0.563,0.472,0.452,26.259,20.672,5.207,6.539,4.911,48.807,16.732,13.22,12.319
2.71,3.563,2.398,0.53,0.526,0.563,27.016,22.955,4.653,6.355,5.194,46.321,17.492,13.76,12.593
4.299,2.723,1.924,0.723,0.591,0.491,25.933,21.859,4.724,5.682,4.024,48.012,17.481,13.45,14.418
2.629,2.617,2.424,0.445,0.689,0.424,28.686,25.779,4.934,5.846,4.392,47.267,17.152,13.98,12.394
2.284,3.309,2.294,0.852,0.517,0.497,26.379,23.36,7.115,6.059,3.52,46.109,17.357,14.335,12.064
2.465,2.586,2.118,0.442,0.509,0.446,27.432,21.69,8.641,6.828,6.457,53.686,17.522,13.778,12.595
1.858,2.744,2.156,0.451,0.595,0.431,26.546,20.754,7.959,6.575,5.953,47.215,17.425,13.797,12.164
2.29,2.634,1.568,0.531,0.584,0.496,26.634,22.022,7.889,6.416,5.639,45.213,17.761,13.223,11.997
2.436,2.566,2.352,0.518,0.526,0.503,26.062,24.571,7.511,6.395,4.013,46.511,18.834,13.728,12.357
2.875,2.647,2.568,0.544,0.532,0.535,28.993,20.812,6.146,7.542,5.806,47.388,17.415,13.303,13.19
2.728,2.208,2.301,0.466,0.441,0.536,26.616,21.458,5.514,5.548,4.8,47.077,17.135,15.117,12.432
2.39,3.68,3.204,0.84,0.975,0.902,36.539,22.998,6.424,6.473,43.923,48.685,18.795,13.207,12.358
2.862,2.697,2.231,0.448,0.452,0.418,27.225,20.855,4.71,7.084,3.415,53.288,17.076,13.839,12.334
2.485,2.488,2.771,0.529,0.525,0.505,26.424,25.034,6.52,6.065,3.436,47.232,17.452,13.072,12.19
2.586,2.434,2.784,0.524,0.532,0.488,26.427,21.216,5.848,5.741,7.066,47.417,19.322,14.068,12.209
3.52,2.703,2.292,0.547,0.511,0.725,27.114,21.877,5.393,5.971,3.893,46.812,17.366,13.906,11.865
3.026,3.598,1.78,0.571,0.629,0.502,26.688,20.982,4.919,6.505,5.698,48.293,18.322,13.918,12.647
2.791,3.611,2.057,0.529,0.52,0.507,27.178,21.141,5.801,7.105,3.426,48.337,17.091,14.211,12.559
3.177,2.512,2.45,0.529,0.571,0.484,30.85,24.269,7.753,6.276,3.406,48.554,17.091,14.464,13.692
4.554,2.534,3.151,0.517,0.51,0.505,25.947,21.126,5.881,7.26,6.942,46.007,17.987,14.074,12.317
2.472,2.256,2.957,0.526,0.497,0.494,27.294,21.377,5.506,7.184,3.805,48.233,17.271,14.319,12.829
2.446,3.824,2.716,0.534,0.446,0.498,25.849,21.973,6.248,6.46,4.044,48.242,16.911,13.943,12.438
2.908,3.15,1.916,0.45,0.428,0.433,28.23,21.404,5.456,6.874,3.633,47.799,18.435,14.172,11.942
3.608,3.516,3.369,0.514,0.518,0.486,28.024,20.633,6.973,7.212,4.026,46.722,17.299,13.693,13.474
2.57,2.964,1.997,0.538,0.551,0.614,25.303,20.999,8.313,6.425,5.268,47.852,17.971,13.493,11.84
2.55,2.116,2.258,0.436,0.42,0.402,27.229,20.91,6.98,6.25,3.867,54.996,16.679,15.732,12.259
2.304,4.24,2.547,0.62,0.595,0.435,26.063,21.524,6.053,6.064,3.721,46.692,19.201,14.116,12.23
2.383,2.667,2.465,0.448,0.451,0.952,25.574,22.28,4.977,6.491,5.192,47.309,16.797,15.118,12.299
3.498,3.574,2.844,0.54,0.513,0.631,26.47,21.523,5.294,7.435,5.14,48.852,17.587,14.1,12.538
2.541,2.429,2.027,0.441,0.413,0.399,25.46,21.481,5.495,6.4,6.558,68.933,25.101,19.228,17.757
2.947,2.804,2.018,0.432,0.427,0.414,25.346,22.613,6.909,6.817,4.826,46.898,17.815,13.321,12.596
2.878,3.393,2.371,0.437,0.429,0.518,26.661,21.199,4.404,7.198,3.573,49.5,16.832,14.541,12.52
2.423,4.037,2.274,0.458,0.442,0.438,26.259,20.726,6.704,6.619,4.026,47.408,17.881,13.544,12.298
2.684,2.067,2.575,0.459,0.424,0.422,26.116,22.569,4.917,5.551,5.286,47.477,17.737,13.021,12.403
2.306,2.844,1.794,0.451,0.569,0.425,26.064,22.078,5.061,6.758,3.583,48.056,18.418,15.148,11.997
2.397,2.467,3.238,0.645,0.559,0.64,27.741,21.104,7.147,6.844,5.702,49.255,16.574,13.556,12.129
2.466,2.647,2.294,0.831,0.525,0.489,25.54,22.193,5.869,5.724,5.222,49.424,17.56,13.671,11.979
2.339,3.765,2.273,0.457,0.415,0.423,25.668,22.569,5.443,6.549,5.312,47.411,17.321,13.424,12.899
2.467,3.399,2.827,0.485,0.445,0.426,26.471,22.466,6.451,6.369,6.171,50.348,17.843,14.015,12.354
3.479,2.5,1.717,0.432,0.433,0.633,26.079,22.306,4.929,6.143,4.952,46.989,17.009,15.006,12.446
2.317,3.801,3.419,0.446,0.438,0.419,28.627,21.38,5.344,7.901,3.522,54.087,19.207,15.797,12.571
3.019,2.496,2.114,0.521,0.502,0.526,26.151,21.62,9.461,6.345,4.172,48.677,18.828,14.175,13.617
2.634,3.611,2.503,0.437,0.429,0.407,25.966,20.728,5.339,6.894,3.557,55.558,18.602,13.806,12.06
3.754,2.461,2.424,0.533,0.525,0.52,25.778,21.116,5.143,5.677,3.429,47.278,19.023,14.505,12.144
3.149,3.435,2.268,0.451,0.42,0.417,26.058,21.615,5.742,5.734,5.222,47.532,16.966,13.354,12.501
2.414,3.752,2.597,0.546,0.511,0.623,25.556,23.614,8.649,6.205,3.479,49.464,17.063,14.081,12.417
2.803,2.799,2.394,0.433,0.428,0.563,25.606,32.42,6.429,5.7,5.14,47.864,17.871,13.597,12.666
2.843,2.862,2.347,0.562,0.53,0.541,26.816,21.625,5.14,6.968,5.376,46.998,24.831,20.524,13.849
2.393,3.9,2.087,0.824,0.544,0.571,25.209,21.678,5.695,7.048,4.928,47.558,17.949,13.259,11.76
2.372,2.405,2.157,0.538,0.522,0.499,26.335,21.372,7.799,7.339,3.936,54.045,17.828,13.44,12.316
3.188,4.078,3.072,0.701,0.535,0.558,29.053,23.215,6.842,5.986,4.151,52.116,18.292,15.591,14.372
2.682,4.03,2.406,1.42,0.539,0.832,25.681,21.51,7.294,6.451,4.886,45.772,17.244,14.41,11.675
2.324,2.414,2.515,0.542,0.52,0.505,27.247,21.391,4.718,5.583,5.154,48.032,16.449,13.714,12.062
2.48,2.482,2.449,0.596,0.512,0.487,26.464,20.756,5.349,6.443,5.318,47.862,17.368,13.277,12.515
2.942,3.017,3.437,0.522,0.822,0.502,28.238,21.689,5.874,6.64,4.995,54.587,19.638,13.917,12.05
2.852,3.077,2.671,0.933,0.51,0.565,26.207,22.108,6.766,6.605,3.399,48.185,17.586,13.966,12.574
2.421,3.379,2.399,0.525,0.532,0.51,25.495,21.767,5.356,6.473,3.71,48.51,16.846,14.381,12.048
2.419,2.345,1.657,0.6,0.506,0.493,26.439,23.06,9.63,6.896,3.968,46.074,17.411,14.112,12.317
2.727,3.446,1.731,0.433,0.418,0.398,26.182,21.735,5.178,6.412,3.393,46.851,17.326,14.371,14.034
2.351,3.524,1.817,0.536,0.503,0.607,30.443,20.955,5.734,6.202,3.729,47.358,16.599,13.903,12.833
3.46,3.83,2.744,0.54,0.51,0.514,25.784,21.509,5.478,6.42,3.767,47.539,17.87,13.711,12.471
2.429,2.281,2.263,0.451,0.477,0.41,25.61,22.352,5.935,5.61,5.922,47.074,18.748,14.444,13.031
2.721,3.486,4.127,0.544,0.735,0.537,27.044,22.222,4.832,7.116,5.094,48.968,16.739,14.023,12.801
2.627,3.238,1.989,0.452,0.826,0.493,26.028,21.849,6.055,6.6,4.221,47.993,17.045,13.39,12.437
2.721,4.863,3.817,0.554,0.52,0.497,26.585,20.963,6.49,5.962,3.65,47.159,16.638,13.244,12.422
2.476,2.637,2.678,0.526,0.512,0.486,26.278,21.247,6.217,6.844,3.796,46.499,17.207,13.006,12.339
3.014,3.464,1.909,0.456,0.487,0.412,25.984,21.33,5.463,8.33,6.522,47.216,17.334,13.535,11.904
2.67,2.423,2.02,0.546,0.424,0.417,26.35,21.717,5.363,6.025,3.735,47.916,17.775,13.803,12.872
2.871,3.238,2.501,0.453,0.427,0.435,27.82,21.328,6.128,6.724,4.934,54.251,18.986,16.053,14.991
2.289,2.391,2.284,0.473,0.521,0.447,30.062,21.837,7.689,7.205,5.218,50.914,19.523,15.533,15.191
2.233,2.537,1.769,0.46,3.544,0.441,30.741,24.697,7.502,6.549,5.177,48.348,18.005,13.67,12.254
3.562,3.878,2.298,0.623,0.599,2.207,27.15,26.365,7.45,7.511,3.879,47.897,16.744,14.06,12.978
2.615,3.926,1.765,0.557,0.507,0.862,29.318,21.152,5.068,7.174,3.469,47.495,17.256,14.112,12.728
2.407,3.142,2.303,0.44,0.418,0.54,25.935,21.635,5.359,5.973,4.181,48.92,17.993,14.453,12.609
2.395,4.334,1.874,0.436,0.427,0.407,27.311,21.466,5.33,5.614,6.002,48.011,18.159,15.729,13.005
2.408,6.111,1.988,0.438,0.462,0.404,28.529,20.863,6.083,5.724,4.625,46.938,18.36,13.711,12.555
4.04,2.393,1.949,0.436,1.058,0.414,27.049,21.046,6.895,6.245,6.105,47.577,18.995,14.235,12.705
2.545,3.926,2.458,0.693,0.69,0.501,26.851,21.495,7.67,6.542,3.566,48.045,17.167,13.884,12.626
3.4,3.881,1.917,0.533,0.506,0.653,42.922,22.784,5.053,6.795,3.809,48.261,18.53,13.733,12.294
2.37,3.675,2.545,0.535,0.514,0.499,26.344,20.635,5.963,7.46,3.374,48.064,17.64,13.856,13.738
3.114,2.397,2.302,0.549,0.513,0.503,26.336,21.239,5.976,6.656,5.244,47.17,17.418,13.658,11.735
3.296,2.402,1.599,0.935,0.639,0.528,45.156,31.745,6.375,7.027,4.076,96.379,19.39,13.924,11.909
2.398,5.227,2.496,0.527,0.502,0.505,27.514,23.039,5.835,6.489,6.56,47.176,17.308,13.948,12.948
2.989,3.521,2.581,0.521,0.497,0.49,25.627,21.864,6.035,6.251,6.324,49.113,18.476,13.714,11.853
2.491,2.567,3.062,0.564,0.512,0.501,26.235,22.186,4.447,5.785,3.59,47.412,18.345,14.133,11.99
2.602,2.385,2.805,0.601,0.428,0.418,25.424,20.89,6.599,7.989,5.571,56.621,16.98,14.13,13.188
2.878,3.286,2.48,0.531,0.499,0.622,25.708,20.865,6.317,5.758,4.084,46.237,18.545,14.749,12.035
1.95,2.399,1.734,0.458,0.503,0.424,26.513,21.288,5.563,6.276,3.507,46.422,17.078,14.28,12.03
2.974,3.414,2.639,0.433,0.423,0.454,26.925,20.885,5.252,6.87,6.547,49.812,17.503,13.656,12.754
2.61,2.205,1.626,0.695,1.124,0.695,26.53,20.59,5.45,6.887,3.464,47.215,17.986,14.543,12.489
2.399,3.456,2.475,0.521,0.518,0.497,26.748,21.196,5.186,6.952,5.566,53.316,17.186,13.825,12.078
2.923,2.638,2.219,0.526,0.523,0.494,26.14,21.589,6.591,5.929,3.775,47.598,17.705,13.853,12.899
2.69,2.836,1.617,0.437,0.447,0.444,26.397,20.675,7.029,6.938,3.648,48.467,17.446,13.983,12.804
2.432,2.509,3.274,0.431,0.421,0.418,26.2,20.925,5.459,8.407,3.841,47.5,16.627,13.35,11.944
3.064,3.495,2.221,0.523,0.498,1.324,25.809,20.92,8.626,6.415,5.86,48.003,17.086,16.385,11.896
2.547,3.51,2.482,0.568,0.546,0.436,26.715,22.897,8.128,7.383,3.948,47.293,17.231,12.885,12.475
2.48,2.425,2.449,0.527,0.531,0.51,26.271,20.983,5.061,8.343,3.863,48.317,17.244,13.204,12.007
2.335,2.934,1.825,0.444,0.441,0.407,27.278,21.433,4.731,6.953,6.342,47.449,17.767,13.515,13.207
2.705,3.06,1.75,0.545,0.422,0.414,26.817,20.615,8.165,7.37,5.396,49.677,16.717,13.461,13.228
2.117,2.444,1.712,0.653,0.543,0.558,39.845,32.193,6.058,5.675,3.679,93.099,17.758,14.854,12.275
2.834,2.274,2.542,0.522,0.524,0.503,25.886,20.956,5.388,6.517,5.236,48.165,16.733,13.595,12.427
2.659,3.585,2.215,0.515,0.553,0.504,26.439,21.562,6.163,6.488,3.678,48.125,19.14,14.39,12.273
2.419,2.94,2.321,0.457,0.462,0.815,26.242,21.156,5.339,5.621,6.287,53.302,17.459,13.108,12.154
3.074,3.136,2.258,0.517,0.527,0.544,25.754,21.282,5.369,6.582,5.205,45.825,17.927,12.9,12.125
2.391,2.889,2.562,0.433,0.681,0.403,25.608,20.549,5.331,5.746,4.187,47.735,17.499,13.861,12.897
2.906,3.164,2.548,0.454,0.413,0.422,26.462,22.065,7.194,6.523,4.982,47.929,17.198,14.02,12.321
2.913,4.451,2.175,0.437,0.433,0.456,26.948,22.487,4.985,6.649,3.391,47.273,17.432,13.557,12.729
2.842,3.801,2.269,0.967,0.612,0.541,26.904,21.257,6.82,6.264,3.729,49.26,16.855,13.916,12.048
2.693,2.556,2.415,0.529,0.567,0.419,27.112,21.694,4.908,7.452,5.349,47.983,18.007,13.935,12.722
3.138,3.501,2.082,0.473,0.418,0.407,27.021,20.404,6.139,7.508,3.564,49.887,20.129,15.741,12.821
2.471,4.209,2.305,0.524,0.606,0.5,26.48,21.032,4.931,5.923,4.057,46.683,20.015,13.576,12.696
2.707,3.114,3.344,0.527,0.545,0.518,26.088,21.432,6.074,6.377,4.554,46.57,17.175,13.556,12.547
2.538,2.888,1.997,0.435,0.43,0.414,25.845,22.925,5.164,6.287,5.268,48.237,17.104,14.959,11.983
2.535,2.337,3.347,0.453,0.418,0.414,25.773,21.443,4.851,8.35,7.709,46.69,17.121,13.496,14.031
2.618,1.996,1.994,0.527,0.499,0.716,26.965,25.429,7.131,6.314,3.438,47.235,17.279,15.087,12.007
3.05,3.853,2.732,0.523,0.51,0.547,25.879,21.507,5.642,6.737,4.315,47.053,17.735,13.385,12.328
2.323,2.726,2.353,0.479,0.423,0.406,25.957,21.442,7.794,6.636,3.933,48.443,17.501,13.757,13.505
4.398,3.618,1.912,0.984,0.561,0.604,41.126,29.547,5.455,6.498,7.404,80.244,17.91,13.208,12.175
2.596,3.609,2.563,0.455,0.453,0.441,25.668,21.581,5.208,5.831,3.899,51.134,17.844,13.143,11.988
3.399,3.133,1.833,0.43,0.414,0.41,25.268,20.637,7.926,6.964,5.276,58.041,17.776,14.764,12.933
2.438,2.619,2.556,0.437,0.419,0.413,29.472,21.527,5.168,6.706,3.795,47.504,17.098,13.697,12.649
2.942,1.928,2.4,0.44,0.426,0.404,25.818,21.425,5.858,5.716,5.334,46.234,17.358,13.112,13.05
2.631,3.457,2.274,0.44,0.415,0.451,26.196,20.647,5.103,6.92,5.083,46.817,16.575,13.402,12.616
2.998,1.78,2.344,0.434,0.415,0.409,26.435,22.234,4.72,7.811,3.387,46.883,17.964,14.019,11.919
3.643,3.645,2.262,0.55,0.556,0.521,27.706,23.146,6.718,7.109,4.005,46.386,17.036,14.373,13.971
2.369,3.705,2.108,0.521,0.509,0.511,28.193,22.466,5.033,6.727,3.904,48.114,16.864,15.279,12.882
2.285,2.371,2.032,0.545,0.779,0.723,28.349,21.265,6.701,6.793,4.274,46.715,17.326,14.516,12.391
3.487,2.902,2.495,0.457,0.419,0.421,26.696,21.842,4.793,5.907,3.715,46.978,17.433,14.283,12.729
2.713,3.972,2.525,0.612,0.575,5.527,26.866,21.42,5.065,6.662,5.356,47.557,17.475,14.363,12.132
1.87,5.265,1.597,0.429,0.437,0.405,27.237,21.777,5.887,5.375,5.137,51.946,21.176,13.884,12.355
2.42,2.469,2.212,0.551,0.534,0.507,26.816,20.553,5.341,6.701,5.144,46.919,16.787,13.832,12.725
3.574,3.528,2.187,0.452,0.436,0.428,26.601,21.06,6.665,7.907,3.463,55.474,18.123,14.1,12.733
2.346,2.397,2.485,0.526,0.51,3.528,31.103,21.46,4.992,6.473,6.034,47.91,18.287,14.124,12.285
2.434,2.673,2.239,0.441,0.454,0.4,29.683,22.541,6.178,6.593,4.71,49.436,18.103,13.555,12.437
2.422,2.219,2.391,0.459,0.424,0.426,27.689,20.648,5.271,6.03,5.207,47.066,17.852,13.372,12.467
4.269,3.487,2.217,0.56,0.536,0.496,26.775,22.443,5.433,6.689,5.801,49.363,18.302,14.408,14.637
2.355,2.24,2.267,0.49,0.44,0.425,27.092,31.363,7.187,9.285,5.537,59.943,20.929,15.608,11.685
6.226,2.404,1.491,0.512,0.535,0.494,25.84,21.706,6.831,6.449,3.82,49.028,16.931,14.541,12.632
2.464,5.031,1.5,0.928,0.796,0.541,26.598,22.013,5.409,5.818,5.192,47.476,18.257,16.127,12.096
3.292,2.693,1.994,0.437,0.566,0.407,26.55,22.035,5.563,6.623,5.632,56.31,18.323,14.471,12.863
3.136,2.414,2.172,0.513,0.505,0.488,26.477,21.289,5.353,7.797,5.243,46.833,20.664,15.304,12.502
2.478,2.618,2.07,1.279,0.558,0.49,29.12,20.637,5.935,6.925,3.977,46.927,16.8,13.686,12.556
2.331,2.387,2.791,0.452,0.415,0.414,27.113,21.469,5.967,6.449,3.466,48.975,17.141,14.264,12.223
3.074,2.535,1.97,0.519,0.501,0.494,26.857,21.314,4.228,6.723,3.695,49.295,17.242,14.155,12.45
2.398,2.394,2.41,0.452,0.438,0.403,27.572,22.577,7.04,7.769,6.102,48.441,17.993,13.381,14.685
2.843,3.762,1.943,0.553,0.537,0.513,25.873,21.16,5.387,6.504,3.939,48.22,20.628,13.831,12.17
3.328,2.483,2.345,0.525,0.523,0.493,25.748,21.345,4.923,5.662,5.56,45.675,17.834,13.92,14.483
2.447,2.133,2.733,0.652,0.518,0.698,28.381,20.523,5.33,6.622,3.468,47.908,17.866,13.936,12.631
2.619,2.435,2.24,0.538,0.515,0.494,26.442,21.296,5.525,7.78,5.233,47.995,18.181,14.13,13.038
3.051,5.122,3.096,0.434,0.417,0.559,26.397,21.027,6.991,7.498,3.908,47.666,16.413,13.741,12.348
2.93,2.995,2.565,0.465,0.438,0.42,26.865,21.46,7.637,6.097,3.482,47.726,17.972,13.653,12.936
3.552,4,2.788,0.442,1.734,0.933,28.281,23.36,5.165,8.353,4.44,48.103,17.115,14.469,13.015
2.843,3.964,1.944,0.518,0.507,0.487,28.354,21.175,6.353,6.326,5.296,47.569,17.544,14.044,12.482
2.786,2.489,2.05,0.432,0.419,0.401,27.011,20.574,4.724,5.746,5.109,50.509,17.526,14.06,13.06
2.445,3.775,2.783,0.744,0.52,0.51,25.304,21.024,4.664,5.66,5.135,59.966,21.042,18.592,14.353
2.42,3.95,2.185,0.443,0.432,0.714,26.415,20.836,5.488,6.342,5.595,45.769,17.122,14.097,12.071
2.351,2.876,2.448,0.538,0.526,0.519,26.151,20.736,5.464,6.545,6.235,46.635,18.49,13.794,13.981
2.648,3.729,2.243,0.589,0.534,0.496,30.063,21.306,5.088,6.712,3.445,46.612,17.918,13.843,12.197
