native,quick,fastsort,counting,counting1,counting2,counting3,heap,radix,shell,gnome,shaker,lodash,bucket,merge,bubble,sbubble,insertion,selection
0.076,0.066,0.107,0.029,0.034,0.032,0.033,0.232,0.101,0.101,0.48,0.282,0.429,0.125,0.14,0.523,0.198,0.334,0.676
0.077,0.062,0.114,0.024,0.031,0.032,0.032,0.209,0.097,0.064,0.477,0.521,0.432,0.179,0.14,0.586,0.177,0.144,0.187
0.077,0.108,0.114,0.027,0.032,0.033,0.034,0.206,0.102,0.066,0.434,0.324,0.522,0.192,0.14,0.573,0.189,1.067,0.188
0.119,0.132,0.113,0.026,0.034,0.033,0.036,0.217,0.123,0.075,0.439,0.284,0.422,0.138,0.25,0.774,0.402,0.216,0.446
0.075,0.063,0.109,0.028,0.03,0.031,0.034,0.198,0.088,0.065,0.444,0.356,0.444,0.136,0.193,1.455,0.259,0.311,0.23
0.07,0.063,0.112,0.028,0.055,0.042,0.037,0.211,0.098,0.083,1.986,0.365,0.503,0.13,0.14,1.603,0.211,0.183,0.199
0.084,0.071,0.122,0.024,0.033,0.032,0.056,0.202,0.092,0.065,0.435,0.303,0.476,0.132,0.16,0.486,0.383,0.164,0.169
0.085,0.063,0.121,0.03,0.031,0.033,0.039,0.257,0.106,0.132,0.397,0.277,0.422,0.125,0.139,1.725,0.168,0.154,0.165
0.071,0.068,0.102,0.026,0.034,0.033,0.038,0.2,0.096,0.059,0.477,0.305,0.659,0.125,0.139,0.532,0.21,0.184,0.21
0.075,0.068,0.116,0.025,0.032,0.032,0.035,0.199,0.093,0.067,0.599,0.362,0.883,0.136,0.146,0.597,0.207,0.25,0.188
0.076,0.065,0.117,0.029,0.04,0.043,0.04,0.199,0.096,0.066,0.527,0.313,0.426,0.385,0.152,1.721,0.195,0.166,0.178
0.076,0.064,0.11,0.025,0.034,0.067,0.047,0.201,0.115,0.083,0.455,0.301,0.492,0.124,0.138,0.646,0.375,0.251,0.168
0.076,0.061,0.116,0.027,0.035,0.031,0.032,0.197,0.092,0.068,0.585,0.396,0.435,0.123,0.157,0.587,0.207,0.174,0.2
0.08,0.059,0.103,0.025,0.028,0.028,0.029,0.205,0.102,0.061,0.431,0.338,0.479,0.131,0.147,0.634,0.196,1.903,0.175
0.079,0.067,0.139,0.091,0.034,0.03,0.033,0.202,0.113,0.067,0.635,0.284,0.43,0.127,0.146,0.549,0.239,0.169,0.194
0.077,0.071,0.111,0.024,0.033,0.031,0.031,0.233,0.183,0.086,1.072,0.319,0.48,0.133,0.158,0.585,0.197,0.346,0.18
0.147,0.066,0.112,0.029,0.032,0.03,0.033,0.203,0.096,0.062,0.422,0.278,0.452,0.136,0.147,1.844,0.192,0.175,0.182
0.073,0.065,0.144,0.023,0.033,0.031,0.032,0.204,0.104,0.063,0.441,0.291,0.544,0.148,0.142,0.601,0.206,0.247,0.19
0.074,0.061,0.112,0.028,0.033,0.035,0.045,0.205,0.102,0.091,0.76,0.281,0.647,0.226,0.163,1.61,0.197,0.168,0.495
0.081,0.065,0.111,0.023,0.03,0.03,0.031,0.203,0.096,0.061,0.447,0.284,0.425,0.134,0.147,0.563,0.195,0.16,0.173
0.073,0.06,0.112,0.023,0.03,0.032,0.042,0.232,0.146,0.066,0.446,0.279,0.41,0.146,0.147,0.54,0.191,0.334,0.179
0.083,0.062,0.118,0.024,0.029,0.029,0.031,0.199,0.097,0.092,0.474,1.462,0.515,0.136,0.19,0.564,0.201,0.269,0.184
0.074,0.06,0.297,0.026,0.033,0.051,0.035,0.31,0.11,0.069,0.455,0.293,0.739,0.138,0.146,1.79,0.192,0.24,0.348
0.072,0.063,0.109,0.023,0.072,0.035,0.032,0.201,0.095,0.061,0.471,0.273,1.958,0.124,0.351,0.701,0.209,0.177,0.194
0.075,0.061,0.108,0.026,0.03,0.031,0.033,0.201,0.092,0.064,0.457,0.316,0.441,0.133,0.146,0.504,0.58,0.171,0.233
0.07,0.213,0.107,0.028,0.027,0.032,0.033,0.199,0.099,0.06,0.439,0.405,0.511,5.477,0.14,1.72,0.269,0.164,0.364
0.159,0.061,0.193,0.025,0.031,0.033,0.03,0.201,0.093,0.061,0.489,0.28,0.453,0.131,0.136,2.15,0.178,0.815,0.17
0.07,0.062,0.117,0.039,0.035,0.034,0.033,0.197,0.091,0.058,0.716,0.278,0.443,0.137,0.24,1.843,0.326,0.165,0.193
0.073,0.06,0.122,0.032,0.049,0.051,0.033,0.195,0.09,0.089,0.491,0.276,0.413,0.132,0.136,0.573,0.221,0.176,0.19
0.072,0.062,0.11,0.031,0.029,0.035,0.036,0.198,0.093,0.059,0.427,0.277,0.587,0.133,0.142,1.647,0.441,0.237,0.327
0.075,0.08,0.101,0.033,0.033,0.032,0.03,0.206,0.099,0.071,0.488,0.352,0.416,0.13,0.138,0.533,0.19,0.354,0.177
0.076,0.057,0.141,0.03,0.046,0.034,0.03,0.202,0.25,0.067,0.718,0.274,0.435,0.132,0.145,0.596,0.186,0.163,0.172
0.067,0.106,0.12,0.023,0.03,0.03,0.031,0.202,0.095,0.06,0.481,0.597,0.409,0.125,0.138,0.542,0.236,0.172,0.184
0.15,0.096,0.126,0.025,0.034,0.033,0.032,0.221,0.118,0.074,0.697,0.298,0.561,0.265,0.268,2.765,0.413,0.429,0.71
0.072,0.087,0.101,0.022,0.029,0.029,0.032,0.195,0.092,0.063,0.439,0.438,0.412,0.126,0.135,0.625,0.19,0.161,0.175
0.072,0.058,0.15,0.025,0.027,0.047,0.042,0.195,0.094,0.06,0.577,0.523,0.488,0.123,6.052,0.606,0.192,0.164,0.186
0.135,0.057,0.101,0.034,0.029,0.028,0.031,0.196,0.087,0.062,0.399,0.276,0.393,0.124,0.134,0.556,0.181,0.149,0.341
0.073,0.058,0.105,0.024,0.084,0.035,0.03,0.196,0.093,0.06,0.571,0.293,0.448,0.121,0.145,1.719,0.188,0.17,0.201
0.079,0.06,0.106,0.041,0.028,0.029,0.029,0.236,0.094,0.063,0.442,0.351,0.694,0.139,0.138,0.571,0.303,0.156,0.173
0.068,0.071,0.129,0.027,0.027,0.028,0.03,0.216,0.092,0.063,0.42,0.274,0.406,0.127,0.156,1.014,0.183,0.157,0.176
0.072,0.113,0.101,0.027,0.034,0.035,0.03,0.205,0.091,0.062,1.02,0.28,0.416,0.122,0.138,1.557,0.303,0.165,0.22
0.069,0.059,0.179,0.024,0.029,0.028,0.029,0.198,0.099,0.064,0.542,0.335,0.849,0.227,0.14,0.636,0.202,0.307,0.192
0.072,0.062,0.151,0.052,0.053,0.032,0.041,0.195,0.096,0.059,0.444,0.341,0.423,0.16,0.142,0.584,0.195,0.167,0.181
0.108,0.066,0.1,0.021,0.029,0.033,0.032,0.199,0.109,0.065,0.438,0.331,0.406,0.123,0.135,1.007,0.197,0.167,0.18
0.072,0.06,0.109,0.021,0.029,0.035,0.042,0.287,0.107,0.06,0.488,0.291,0.417,0.13,0.193,0.452,0.184,0.155,0.174
0.128,0.109,0.107,0.022,0.035,0.031,0.038,0.195,0.096,0.059,0.452,0.276,0.459,0.128,0.141,0.595,0.205,0.162,0.184
0.081,0.059,0.117,0.041,0.027,0.028,0.03,0.194,0.092,0.06,0.487,0.383,0.885,0.133,0.144,1.717,0.595,0.182,0.197
0.092,0.06,0.108,0.026,0.027,0.028,0.029,0.201,0.095,0.065,0.474,0.278,0.424,0.122,0.244,1.717,0.233,0.162,0.206
0.071,0.062,0.113,0.026,0.026,0.029,0.03,0.199,0.096,0.061,0.509,0.274,0.457,0.131,0.147,0.8,0.399,1.209,0.188
0.069,0.064,0.119,0.049,0.032,0.029,0.039,0.195,0.088,0.06,0.446,0.271,0.395,0.153,0.224,0.922,0.189,0.361,0.178
0.072,0.058,0.126,0.026,0.031,0.028,0.03,0.199,0.095,0.062,0.446,0.284,0.446,0.127,0.167,0.581,0.197,0.169,0.169
0.078,0.066,0.19,0.022,0.029,0.028,0.028,0.197,0.093,0.058,0.439,0.276,0.643,0.132,0.143,1.879,0.212,0.18,0.175
0.074,0.062,0.108,0.026,0.029,0.03,0.031,0.2,0.114,0.068,0.433,0.277,0.459,0.124,0.141,1.702,0.176,0.159,0.161
0.069,0.06,0.104,0.024,0.028,0.028,0.03,0.196,0.098,0.063,0.484,0.286,0.445,0.121,0.179,0.545,0.272,0.344,0.203
0.072,0.116,0.15,0.028,0.027,0.036,0.05,0.207,0.1,0.062,0.473,0.274,0.418,0.122,0.155,0.566,0.274,0.223,0.233
0.171,0.064,0.113,0.047,0.031,0.03,0.033,0.305,0.168,0.109,0.705,0.291,0.535,0.131,0.232,1.767,0.182,0.157,0.159
0.08,0.062,0.098,0.027,0.029,0.029,0.029,0.209,0.145,0.058,0.488,0.272,0.51,0.127,0.137,0.557,0.217,0.379,0.178
0.072,0.059,0.156,0.031,0.029,0.029,0.03,0.193,0.093,0.062,0.589,0.28,0.465,0.137,0.146,1.636,0.214,0.359,0.196
0.072,0.062,0.102,0.023,0.031,0.031,0.036,0.192,0.091,0.061,0.468,0.373,0.408,0.128,0.136,0.582,0.213,0.19,0.483
0.068,0.058,0.135,0.023,0.028,0.028,0.029,0.225,0.122,0.063,0.432,0.526,0.436,0.147,0.239,0.51,0.192,0.162,0.199
0.074,0.106,0.132,0.028,0.053,0.04,0.036,0.214,0.101,0.065,0.462,0.293,0.66,0.265,0.247,1.69,0.417,0.167,0.175
0.072,0.059,0.159,0.022,0.031,0.032,0.031,0.196,0.093,0.06,0.528,0.275,0.427,0.126,0.178,0.585,0.211,0.173,0.185
0.072,0.06,0.109,0.022,0.028,0.03,0.033,0.249,0.096,0.062,0.459,0.333,0.862,0.134,0.139,0.558,0.295,0.22,0.259
0.07,0.063,0.112,0.021,0.029,0.028,0.029,0.2,0.097,0.058,0.451,1.234,0.554,0.127,0.137,0.78,0.187,0.167,0.171
0.069,0.059,0.108,0.023,0.03,0.028,0.029,0.266,0.094,0.06,0.468,0.3,0.467,0.154,0.135,1.791,0.209,0.178,0.223
0.074,0.062,0.133,0.025,0.029,0.028,0.078,0.197,0.091,0.058,0.683,0.276,0.435,0.127,0.137,0.573,0.385,0.183,0.196
0.177,0.058,0.152,0.02,0.026,0.027,0.031,0.349,0.1,0.061,0.49,0.275,0.41,0.166,0.17,0.565,0.212,0.173,0.182
0.078,0.063,0.144,0.026,0.031,0.032,0.032,0.203,0.093,0.063,0.508,0.335,0.41,0.15,0.141,0.554,0.229,0.226,0.207
0.074,0.06,0.105,0.022,0.028,0.027,0.028,0.198,0.092,0.058,0.449,0.283,0.498,0.126,0.144,1.102,0.203,0.264,0.237
0.073,0.108,0.115,0.026,0.026,0.029,0.028,0.203,0.097,0.063,0.574,0.323,0.422,0.13,0.135,0.585,0.233,0.171,0.378
0.075,0.057,0.104,0.021,0.03,0.031,0.031,0.283,0.098,0.066,0.554,0.49,0.533,0.137,0.226,1.281,0.304,0.318,0.402
0.127,0.099,0.113,0.047,0.05,0.035,0.034,0.354,0.193,0.129,0.892,0.525,0.729,0.17,0.209,1.022,0.35,0.382,0.403
0.07,0.064,0.103,0.021,0.027,0.029,0.029,0.196,0.097,0.065,0.479,0.294,0.421,0.133,0.253,0.601,0.242,0.251,0.186
0.072,0.064,0.1,0.027,0.029,0.029,0.03,0.196,0.128,0.065,0.489,0.299,0.404,0.122,0.136,0.754,0.288,0.304,0.172
0.08,0.089,0.107,0.022,0.029,0.028,0.031,0.202,0.089,0.058,0.565,0.273,0.44,0.163,0.142,0.593,0.218,0.185,0.357
0.145,0.061,0.101,0.026,0.029,0.029,0.032,0.237,0.096,0.061,0.452,0.282,0.432,0.132,0.161,0.747,0.396,0.175,0.275
0.08,0.087,0.115,0.025,0.026,0.029,0.029,0.196,0.093,0.065,0.57,0.37,0.431,0.131,0.138,0.516,0.2,0.163,0.47
0.068,0.06,0.104,0.022,0.027,0.027,0.029,0.196,0.092,0.061,0.552,0.31,0.39,0.124,0.138,0.572,0.461,0.408,0.207
0.071,0.154,0.16,0.024,0.029,0.03,0.031,0.196,0.096,0.06,0.422,0.278,0.43,0.121,0.136,1.676,0.3,0.302,0.179
0.07,0.058,0.239,0.03,0.033,0.031,0.033,0.194,0.091,0.076,0.486,0.276,0.409,0.127,0.14,0.55,0.214,0.172,0.246
0.075,0.083,0.404,0.027,0.057,0.034,0.033,0.196,0.088,0.06,0.433,0.277,0.517,0.122,0.138,1.264,0.183,0.165,0.18
0.07,0.063,0.109,0.026,0.03,0.06,0.037,0.197,0.096,0.06,0.477,0.279,0.425,0.191,0.144,0.455,0.243,0.168,0.186
0.075,0.06,0.135,0.021,0.029,0.029,0.03,0.22,0.095,0.059,0.423,0.29,0.434,0.244,0.138,0.568,0.237,0.314,0.309
0.069,0.061,0.118,0.027,0.027,0.037,0.03,0.197,0.171,0.06,0.435,0.301,0.419,0.129,0.241,0.579,0.194,0.165,0.173
0.076,0.058,0.103,0.021,0.028,0.031,0.039,0.197,0.102,0.071,0.513,0.361,0.424,0.226,0.142,0.689,0.192,0.167,0.178
0.073,0.061,0.106,0.021,0.029,0.027,0.03,0.2,0.095,0.068,0.406,0.368,0.415,0.126,0.149,0.529,0.304,0.159,0.304
0.07,0.059,0.175,0.026,0.032,0.031,0.03,0.24,0.131,0.062,0.485,0.278,0.418,0.121,0.142,0.555,0.398,0.16,0.179
0.069,0.061,0.119,0.063,0.027,0.028,0.03,0.224,0.111,0.069,0.464,0.406,0.49,0.157,0.171,2.326,0.497,0.171,0.19
0.075,0.059,0.146,0.026,0.029,0.028,0.031,0.197,0.092,0.059,0.733,0.354,0.413,0.139,0.154,0.528,0.358,0.166,0.181
0.076,0.09,0.125,0.03,0.031,0.028,0.05,0.217,0.091,0.116,0.533,0.274,0.425,0.124,0.14,0.579,0.182,0.151,0.17
0.068,0.058,0.099,0.023,0.034,0.031,0.032,0.195,0.11,0.066,0.557,0.331,0.417,0.128,0.141,1.927,0.279,0.187,0.385
0.088,0.058,0.121,0.021,0.03,0.03,0.034,0.199,0.092,0.064,0.489,0.274,0.471,0.127,0.151,0.571,0.221,0.186,0.445
0.085,0.059,0.098,0.021,0.027,0.03,0.034,0.196,0.095,0.061,0.45,0.339,0.436,0.134,0.26,0.783,0.436,0.171,0.434
0.07,0.095,0.104,0.024,0.03,0.029,0.034,0.211,0.116,0.106,0.448,0.324,0.446,0.13,0.165,0.557,0.188,0.325,0.266
0.076,0.06,0.115,0.022,0.027,0.027,0.028,0.23,0.1,0.063,0.663,0.294,0.467,0.136,0.144,1.671,0.25,0.172,0.186
0.189,0.098,0.11,0.022,0.032,0.03,0.032,0.291,0.096,0.059,0.41,0.317,0.412,0.122,0.138,1.66,0.387,0.286,0.167
0.067,0.061,0.127,0.027,0.029,0.03,0.031,0.201,0.097,0.129,0.432,0.347,0.536,0.128,0.225,0.535,0.194,0.154,0.188
0.071,0.058,0.106,0.044,0.034,0.031,0.046,0.192,0.094,0.062,0.47,0.274,0.782,0.172,0.144,0.601,0.231,0.165,0.192
0.069,0.057,0.141,0.023,0.028,0.029,0.032,0.199,0.092,0.087,0.589,0.278,0.424,0.158,0.136,0.623,0.2,0.167,0.389
0.069,0.058,0.138,0.045,0.028,0.028,0.031,0.204,0.088,0.06,0.471,0.276,0.749,0.133,0.142,0.696,0.206,0.171,0.183
0.071,0.059,0.106,0.027,0.028,0.029,0.03,0.196,0.091,0.061,0.428,0.336,0.413,0.13,0.198,0.576,0.19,0.152,0.28
0.074,0.103,0.159,0.03,0.027,0.03,0.03,0.2,0.094,0.061,0.456,0.274,0.433,0.123,0.136,0.503,0.192,0.16,0.174
0.07,0.059,0.116,0.028,0.027,0.028,0.031,0.196,0.111,0.062,0.407,0.29,0.447,0.13,0.139,0.492,0.188,0.319,0.177
0.082,0.06,0.105,0.02,0.028,0.033,0.033,0.197,0.098,0.062,0.426,0.276,0.424,0.202,0.142,1.672,0.282,0.208,0.169
0.074,0.114,0.199,0.026,0.036,0.038,0.032,0.201,0.091,0.064,0.445,0.294,0.55,0.133,0.158,1.646,0.267,0.165,0.178
0.075,0.059,0.099,0.026,0.029,0.029,0.03,0.2,0.195,0.06,0.41,0.378,0.411,0.127,0.137,0.564,0.349,0.151,0.163
0.075,0.064,0.537,0.038,0.035,0.043,0.127,0.197,0.094,0.057,0.432,0.289,0.446,0.129,0.135,1.522,0.199,0.166,0.177
0.074,0.06,0.197,0.081,0.03,0.029,0.03,0.198,0.094,0.138,0.531,0.284,0.432,0.126,0.134,0.6,0.2,0.164,0.182
0.074,0.058,0.12,0.022,0.03,0.031,0.032,0.194,0.088,0.057,0.439,0.276,0.429,0.123,0.141,0.597,0.178,0.141,0.155
0.084,0.057,0.103,0.022,0.028,0.064,0.043,0.197,0.094,0.06,0.426,0.304,0.421,0.157,0.14,0.57,0.193,0.156,0.17
0.077,0.059,0.386,0.027,0.028,0.028,0.032,0.212,0.309,0.071,0.453,0.276,0.452,0.139,0.213,1.012,0.19,0.166,0.174
0.128,0.105,0.202,0.024,0.03,0.031,0.035,0.225,0.095,0.064,0.702,0.316,0.427,0.16,0.138,1.638,0.382,0.156,0.334
0.067,0.058,0.287,0.024,0.029,0.029,0.03,0.213,0.091,0.062,0.457,0.276,0.399,0.128,0.14,0.757,0.365,0.378,0.199
0.075,0.058,0.103,0.023,0.029,0.03,0.032,0.196,0.092,0.061,0.43,0.355,0.443,0.133,0.137,0.685,0.193,0.261,0.292
0.093,0.057,0.103,0.021,0.028,0.033,0.029,0.197,0.125,0.067,0.401,0.28,0.44,0.129,9.214,0.637,0.259,0.147,0.157
0.068,0.061,0.153,0.027,0.028,0.029,0.029,0.193,0.158,0.07,0.669,0.273,0.476,0.158,0.137,0.545,0.195,0.161,0.188
0.074,0.111,0.111,0.022,0.027,0.033,0.036,0.252,0.106,0.063,0.56,0.282,0.472,0.13,0.286,2.361,0.31,0.169,0.165
0.069,0.059,0.118,0.025,0.046,0.044,0.036,0.196,0.093,0.066,0.493,0.48,0.46,0.252,0.14,0.495,0.199,0.162,0.297
0.09,0.101,0.114,0.027,0.028,0.028,0.029,0.445,0.095,0.062,0.459,0.464,0.671,0.159,0.137,0.49,0.259,0.341,0.185
0.074,0.063,0.107,0.023,0.028,0.027,0.029,0.194,0.091,0.1,0.475,0.272,0.384,0.159,0.136,0.707,0.2,0.174,0.189
0.071,0.058,0.162,0.022,0.028,0.027,0.028,0.199,0.102,0.066,0.594,0.293,0.477,0.13,0.146,0.856,0.266,0.241,0.257
0.087,0.06,0.224,0.026,0.029,0.029,0.028,0.197,0.091,0.059,0.453,0.447,0.449,0.126,0.134,0.649,0.309,0.339,0.235
0.074,0.099,0.171,0.027,0.029,0.069,0.037,0.198,0.097,0.059,0.48,0.286,0.423,0.122,0.136,0.553,0.214,0.362,0.19
0.073,0.062,0.103,0.025,0.029,0.029,0.03,0.198,0.088,0.062,0.412,0.286,0.572,0.19,0.138,0.547,0.196,0.15,0.219
0.069,0.057,0.101,0.023,0.03,0.03,0.03,0.198,0.093,0.061,0.524,0.275,0.414,0.163,0.139,1.757,0.192,0.162,0.169
0.073,0.061,0.117,0.043,0.029,0.029,0.032,0.196,0.091,0.057,0.507,0.378,0.606,0.15,0.145,1.578,0.204,0.362,0.312
0.067,0.108,0.134,0.026,0.027,0.028,0.031,0.198,0.089,0.061,0.49,0.29,0.414,0.132,0.249,1.169,0.205,0.179,0.224
0.082,0.062,0.126,0.031,0.045,0.063,0.04,0.373,0.137,0.071,0.524,0.291,0.53,0.239,0.162,0.811,0.474,0.362,0.383
0.069,0.111,0.115,0.028,0.031,0.031,0.031,0.207,0.101,0.071,0.87,0.483,0.426,0.127,0.15,0.557,0.222,0.25,0.19
0.069,0.06,0.108,0.022,0.034,0.039,0.034,0.196,0.098,0.063,0.453,0.333,0.428,0.238,0.263,0.969,0.183,0.151,0.166
0.073,0.062,0.105,0.025,0.026,0.03,0.029,0.219,0.093,0.065,0.516,0.284,0.547,0.144,0.138,1.699,0.221,0.188,0.214
0.171,0.06,0.112,0.045,0.033,0.03,0.038,0.197,0.096,0.058,0.438,0.274,1.789,0.394,0.139,0.521,0.212,0.151,0.167
0.074,0.057,0.185,0.034,0.047,0.055,0.037,0.218,0.099,0.059,0.534,0.314,0.598,0.124,0.188,1.661,0.204,0.171,0.185
0.074,0.058,0.102,0.021,0.029,0.072,0.033,0.193,0.093,0.057,0.448,0.279,0.419,0.146,6.639,1.655,0.191,0.177,0.436
0.083,0.058,0.119,0.034,0.027,0.028,0.029,0.286,0.101,0.063,0.426,0.295,0.46,0.122,0.183,1.861,0.191,0.519,0.568
