native,quick,fastsort,countingObj,countingObj2,countingObj3,gnome,shaker,lodash,bucket,merge,bubble,sbubble,insertion,selection
0.37,0.479,0.705,0.135,0.225,0.123,5.352,5.376,1.92,0.51,0.862,6.089,3.652,3.055,2.262
0.507,0.557,0.585,0.144,0.134,0.191,4.912,5.193,1.932,0.478,0.84,5.279,4.212,3.253,2.204
0.368,0.464,0.809,0.143,0.13,0.127,4.71,5.521,2.889,0.901,1.303,4.891,4.494,3.157,2.158
0.49,0.471,0.685,0.138,0.28,0.136,4.874,5.346,2.007,1.628,0.864,4.996,3.643,3.182,2.18
0.409,0.425,0.821,0.128,0.133,0.135,4.966,5.264,2.866,0.613,0.962,5.446,3.383,3.627,2.398
0.477,0.428,0.755,0.146,0.206,0.124,4.938,5.949,1.91,2.976,1.117,5.289,3.632,4.074,2.384
0.407,1.202,0.753,0.254,0.145,0.137,4.939,5.349,2.286,0.857,0.841,5.179,3.8,3.744,2.085
0.433,0.483,0.935,0.141,0.13,0.127,4.773,4.925,4.152,0.552,0.883,5.229,3.457,4.596,6.024
0.547,1.623,0.593,0.14,0.244,0.134,4.831,6.726,2.148,0.586,1.092,5.356,4.286,4.752,2.636
0.71,0.594,1.181,0.15,0.132,0.212,8.343,5.51,4.805,1.507,0.895,5.96,4.009,6.032,3.007
0.384,0.494,1.003,0.511,0.251,0.248,5.055,6.092,2.53,0.499,0.858,5.467,3.727,3.294,2.587
0.495,0.473,0.884,0.139,0.207,0.234,4.846,5.232,1.598,1.28,1.042,4.903,3.514,3.28,2.255
0.378,0.421,1.359,0.127,0.133,0.132,4.963,5.619,2.106,0.506,0.975,5.06,3.355,3.22,2.162
0.398,0.524,0.685,0.279,0.133,0.133,4.634,5.218,5.926,0.489,0.838,4.955,3.463,3.265,2.403
0.355,0.413,0.654,0.146,0.137,0.166,4.827,5.905,1.64,0.837,1.153,5.714,3.484,3.348,2.217
0.361,0.669,0.669,0.129,0.118,0.133,4.878,5.136,1.915,2.818,0.826,5.277,3.46,3.27,2.571
0.501,0.571,1.094,0.142,0.212,0.135,5.019,5.187,3.021,0.821,0.903,8.533,8.439,3.652,3.486
0.407,0.42,0.928,0.133,0.136,0.123,4.846,5.111,2.096,0.484,0.922,5.541,3.764,3.349,2.236
0.471,0.421,0.653,0.149,0.135,0.13,4.948,5.211,1.251,0.476,0.977,5.881,4.209,3.354,2.427
0.673,0.881,0.685,0.137,0.224,0.184,4.686,5.311,3.184,1.148,0.83,5.217,3.298,3.142,2.18
0.382,0.639,0.736,0.158,0.13,0.13,4.871,5.318,2.079,1.293,0.941,6.034,3.616,3.188,2.273
1.055,3.642,1.26,0.13,0.142,0.281,5.039,5.839,2.093,0.652,1.582,5.452,3.69,3.088,2.642
0.867,1.533,0.617,0.134,0.135,0.135,5.151,5.524,3.066,2.747,1.1,5.244,4.894,3.495,2.367
0.717,0.694,0.749,0.134,0.245,0.12,5.038,7.558,3.422,1.504,1.574,7.025,4.308,3.518,2.75
0.379,0.663,0.705,0.139,0.127,0.131,5.25,5.714,2.429,0.994,0.981,5.692,3.656,3.419,2.197
0.369,2.344,1.13,0.15,2.149,0.132,8.96,11.647,3.721,1.558,1.017,10.224,9.686,6.881,3.059
5.642,0.414,0.754,0.137,0.229,0.122,4.818,5.541,5.233,1.396,0.991,5.095,3.492,3.246,2.143
0.428,0.45,0.966,0.138,0.233,0.122,4.941,5.241,2.739,1.233,0.892,5.029,3.669,3.145,2.239
0.552,0.448,1.019,0.14,0.118,0.126,4.703,4.988,2.213,0.665,1.834,5.335,4.202,3.154,2.271
0.365,0.491,0.67,0.221,0.14,0.126,4.64,5.251,2.094,0.489,0.84,6.842,4.127,3.532,2.36
0.685,0.408,1.554,0.146,0.373,0.13,4.855,5.143,3.065,0.81,1.062,5.387,3.862,3.041,2.193
0.385,0.439,1.326,0.129,0.209,0.135,5.101,5.344,5.543,1.294,1.667,5.197,4.27,3.502,2.555
0.36,0.537,0.731,0.138,0.127,0.237,7.848,7.724,3.17,1.156,0.965,5.423,4.77,4.176,2.354
0.591,0.565,0.461,0.148,0.135,0.126,5.421,5.677,2.185,0.486,0.86,5.109,4.133,3.558,2.157
0.371,0.683,0.585,0.14,0.135,0.132,4.978,6.321,1.646,3.12,0.947,5.51,3.671,3.237,2.474
0.487,0.432,0.663,0.142,0.138,0.12,4.637,5.243,2.494,0.476,1.331,4.859,4.733,3.553,2.291
0.446,0.453,0.949,0.158,0.197,0.132,5.447,5.613,2.1,0.522,0.83,5.33,3.806,3.188,2.294
0.366,0.438,0.805,0.138,0.13,0.127,5.388,5.98,1.934,0.801,0.834,5.22,3.725,3.242,2.098
0.516,0.516,0.66,0.127,0.231,0.127,4.643,5.219,3.135,0.838,0.991,4.971,4.748,3.243,2.399
0.361,0.617,0.659,0.131,0.132,0.133,4.789,5.083,1.503,0.824,1.482,5.187,3.418,3.171,2.26
0.59,0.437,0.902,0.138,0.27,0.142,4.821,5.271,1.564,0.504,4.06,5.575,3.375,3.499,2.306
0.41,0.559,0.644,0.137,0.132,0.125,4.686,5.376,2.214,0.824,0.976,5.154,4.131,3.233,2.357
0.518,0.904,0.65,0.143,0.129,0.164,5.087,5.266,1.976,0.834,1.208,6.211,3.59,3.168,2.584
0.476,0.62,0.674,0.138,0.134,0.135,5.157,5.774,1.47,2.386,0.831,5.603,4.034,4.075,2.841
0.441,0.61,0.675,0.148,0.128,0.114,4.96,5.294,2.74,0.511,0.832,5.377,3.489,3.619,2.917
1.304,0.463,1.018,0.131,0.216,0.123,5.026,5.057,2.333,0.917,0.935,5.746,3.224,3.607,2.253
0.367,0.546,0.691,0.132,0.13,0.304,4.639,5.209,3.9,0.821,1.06,5.021,3.455,3.524,2.256
0.498,0.424,0.698,0.139,0.128,0.12,4.737,5.251,1.528,0.823,0.836,4.812,3.591,3.076,2.17
0.37,0.434,0.839,0.136,0.13,0.119,4.665,5.357,1.579,0.504,0.836,6.681,3.317,3.288,2.453
0.36,0.799,0.631,0.132,0.226,0.136,4.885,5.283,2.081,0.484,0.926,5.586,3.619,5.124,2.498
0.503,0.654,0.942,0.24,0.131,0.125,4.691,5.336,3.325,2.45,1.031,5.635,4.11,4.065,2.657
0.388,0.419,1.082,0.134,0.134,0.12,4.643,5.232,2.239,0.823,0.962,5.872,3.512,3.332,2.363
0.797,1.996,0.777,0.142,0.13,0.125,7.034,10.083,2.135,0.93,1.272,6.892,3.698,3.422,2.314
1.323,0.475,0.741,0.144,0.226,0.153,4.792,5.801,2.045,0.566,1.072,7.334,3.845,3.591,2.518
0.385,0.765,0.674,0.287,0.151,0.129,4.832,5.201,2.189,0.745,0.831,5.69,4.007,3.774,2.951
0.418,0.638,0.689,0.136,0.126,0.125,4.927,5.452,2.219,1.305,5.372,5.368,3.246,3.403,2.428
0.456,0.42,0.591,0.131,0.115,0.126,4.454,5.313,1.452,0.894,0.905,5.427,3.396,3.355,2.529
0.378,0.433,0.605,0.142,0.125,0.117,4.617,5.078,2.214,0.49,0.833,6.072,3.316,3.495,2.263
0.74,1.009,0.824,0.132,0.128,0.113,4.638,5.295,2.659,0.521,0.829,5.058,3.364,3.298,2.922
0.479,0.471,0.711,0.129,0.168,0.124,4.346,5.272,2.787,1.041,0.836,5.032,3.484,3.879,2.158
0.414,0.563,1.457,0.156,0.16,9.05,5.168,6.058,1.581,0.829,0.959,5.369,4.167,4.113,2.175
0.777,0.48,1.247,0.128,0.135,0.127,4.736,5.408,1.76,0.492,0.911,5.169,3.398,5.243,3.007
0.363,0.75,1.508,0.243,0.125,0.122,4.913,5.79,2.034,3,0.957,5.394,4.131,3.121,2.396
0.388,0.638,1.253,0.134,0.139,0.147,4.831,5.931,2.854,1.326,0.849,5.338,3.374,3.216,2.417
0.42,0.528,1.124,0.136,0.133,0.124,4.689,5.496,2.642,0.694,1.65,6.451,5.576,3.569,2.253
0.411,0.46,0.556,0.143,0.136,0.128,5.742,4.971,2.271,0.481,0.88,5.467,4.185,3.518,2.194
0.455,0.665,0.644,0.217,0.241,0.126,4.95,5.336,3.933,0.957,0.863,5.576,3.325,3.42,2.232
0.422,0.431,0.847,0.137,0.187,0.12,5.062,4.975,2.402,0.798,1.167,8.144,4.845,3.974,3.656
0.452,0.55,1.196,0.224,0.135,0.125,5.11,5.29,2.542,0.826,0.828,6.979,3.321,3.541,2.855
0.549,0.419,0.773,0.139,0.16,0.131,6.26,8.652,3.72,0.758,1.23,11.759,7.445,3.479,2.132
0.677,0.786,0.957,0.244,0.131,0.426,6.896,5.45,3.507,0.927,1.51,10.235,5.561,5.836,4.104
0.554,0.555,1.151,0.231,0.203,0.123,4.982,6.822,13.941,36.338,1.468,6.96,5.845,9.357,24.669
0.381,0.417,0.95,0.151,0.133,0.125,4.827,7.023,5.447,0.94,1.012,6.044,3.146,3.241,2.391
0.391,0.422,0.558,0.236,0.132,0.119,5.726,5.154,1.869,0.708,1.354,6.598,3.505,3.199,2.36
0.369,0.572,0.631,0.138,0.127,0.118,4.702,5.413,6.454,0.478,1.135,5.113,4.697,3.072,2.118
0.368,0.547,0.782,1.296,0.123,0.116,5.133,5.282,2.136,0.822,0.83,4.907,3.871,3.533,2.207
0.4,0.462,0.849,0.135,0.133,0.326,4.999,5.439,2.01,1.312,0.954,5.151,3.474,3.164,2.179
0.365,0.69,0.635,0.154,0.142,0.127,4.957,5.174,1.893,0.48,0.9,4.945,3.313,3.38,2.435
0.508,0.505,1.102,0.155,0.141,0.12,6.593,6.481,2.086,0.581,3.234,5.928,3.416,6.498,3.019
0.41,0.516,0.757,0.191,0.215,0.134,4.833,5.577,1.135,0.817,2.135,4.841,3.635,3.199,2.23
0.482,0.612,0.704,0.141,0.138,0.118,6.21,5.021,2.768,4.311,0.973,5.7,6.192,3.2,2.474
0.369,0.577,0.937,0.228,0.222,0.212,5.745,7.134,1.639,4.243,1.097,6.099,3.532,3.126,2.8
0.383,0.584,1.326,0.134,0.122,0.122,7.232,6.314,2.084,0.568,1.353,6.041,3.306,3.279,3.061
0.363,0.837,0.701,0.576,0.227,0.165,5.372,6.51,7.49,0.492,0.829,5.029,4.148,3.779,2.181
0.409,0.601,0.55,0.138,0.125,0.127,6.318,5.571,2.067,0.842,0.831,5.571,3.821,3.917,2.077
0.454,0.557,0.667,0.142,0.135,0.224,4.95,5.169,2.56,0.802,0.89,4.959,3.525,3.583,2.138
0.677,1.029,0.769,0.186,0.137,0.228,7.061,5.626,2.136,0.586,0.882,5.635,4.176,3.577,2.661
0.485,0.601,0.625,0.144,0.138,0.123,5.331,6.38,1.534,0.481,0.925,5.192,3.306,3.352,2.623
0.368,0.412,0.654,0.221,0.133,0.132,4.814,5.46,2.763,0.824,0.992,5.847,4.972,4.045,2.362
0.417,0.518,0.986,0.134,0.189,0.13,6.916,5.718,5.567,1.377,0.855,5.207,3.866,3.271,2.269
0.47,0.555,0.755,0.227,0.129,0.114,5.902,5.305,2.158,0.522,1.153,5.068,3.364,3.085,2.281
0.706,0.414,0.654,0.129,0.343,0.187,4.778,5.009,2.306,3.177,0.921,5.323,3.435,3.198,2.395
0.477,0.492,1.198,0.129,0.152,0.133,4.833,5.006,1.977,0.823,1.379,9.872,3.85,3.566,2.255
0.517,0.758,0.72,0.135,0.132,0.123,4.931,5.029,2.356,0.487,0.936,5.389,3.451,5.028,3.028
0.424,0.495,0.44,0.137,0.131,0.127,5.005,5.078,2.338,0.481,0.883,4.957,3.825,3.181,2.51
0.37,2.803,0.649,0.236,0.131,0.139,5.148,5.476,1.686,0.818,0.95,6.821,3.477,3.973,2.449
0.487,0.528,0.833,0.143,0.222,0.293,8.627,6.359,3.679,5.134,1.038,5.869,4.593,4.782,3.657
0.432,0.739,0.734,0.141,0.132,0.175,5.522,6.472,1.932,1.727,0.855,5.666,4.012,3.945,2.947
0.379,0.408,0.721,0.133,0.124,0.134,5.285,5.764,3.678,0.58,0.936,5.436,4.412,4.256,2.684
0.462,1.247,1.098,0.146,0.13,0.134,4.973,7.212,2.121,0.993,0.833,7.27,8.491,5.06,2.148
0.377,0.583,0.861,0.129,0.195,0.119,4.709,6.22,2.477,1.53,0.914,5.017,4.122,3.206,2.334
0.538,0.654,0.857,0.137,0.125,0.116,5.179,5.666,1.662,0.937,0.935,5.207,3.78,3.381,2.302
0.361,0.43,0.905,0.239,0.137,0.236,4.577,5.625,3.025,0.507,1.135,5.063,3.483,3.42,2.276
0.691,0.432,1.165,0.139,0.227,0.137,5.198,5.614,1.67,0.823,0.937,5.431,3.276,3.42,2.237
0.374,0.491,0.857,0.474,0.13,0.116,4.646,5.517,1.086,1.317,0.945,6.998,4.267,3.673,2.416
0.503,0.472,1.137,0.138,0.134,0.124,5.661,4.953,1.857,1.309,0.958,5.04,3.316,3.087,2.848
0.367,0.503,0.72,0.127,0.233,0.129,4.774,5.138,2.224,0.484,0.84,5.317,3.384,3.294,2.267
0.402,0.658,1.15,0.231,0.134,0.127,5.572,5.823,3.171,0.584,2.129,5.462,3.493,3.258,2.506
0.561,0.399,1.027,0.148,0.136,0.132,5.191,23.836,6.484,7.576,1.253,5.704,4.265,4.758,2.553
0.505,0.616,0.757,0.243,0.194,0.245,5.259,8.315,10.886,2.643,5.304,7.014,3.826,3.313,3.569
0.385,0.782,0.946,0.138,0.196,0.208,6.962,6.405,1.586,0.505,0.978,5.602,3.802,3.533,2.238
0.362,0.755,0.971,0.126,0.131,0.123,4.996,5.706,3.907,1.189,1.136,5.27,3.938,3.419,2.257
0.535,0.552,1.57,0.148,0.181,0.119,5.151,5.181,2.657,1.35,0.902,5.725,4.866,3.431,2.735
0.706,0.416,0.982,0.132,0.129,0.121,5.259,6.118,1.836,0.681,0.936,5.717,3.789,3.689,2.603
0.377,0.883,0.7,0.134,0.121,0.205,5.489,6.283,2.239,0.653,5.529,5.738,3.521,3.93,3.032
0.532,0.765,0.742,0.131,0.119,0.123,4.559,6.887,5.621,0.566,1.228,6.188,3.511,3.597,3.582
0.394,0.434,0.86,0.145,0.121,0.114,4.829,5.018,1.758,0.79,0.879,5.305,3.421,3.222,2.052
0.401,0.726,0.696,0.194,0.134,0.12,4.898,5.487,1.469,0.792,0.925,4.805,3.662,3.4,2.467
0.511,0.46,0.628,0.14,0.135,0.122,4.641,5.286,2.182,0.477,1.415,5.05,3.383,3.256,2.184
0.399,0.438,1.034,0.144,0.213,0.131,5.739,4.995,4.805,0.478,0.834,5.112,3.517,3.425,2.036
0.758,1.29,1.131,0.142,0.121,0.166,4.603,5.223,1.835,0.808,0.877,5.033,3.397,3.141,2.173
0.396,0.674,1.314,0.238,0.132,0.123,5.128,5.111,2.026,0.812,0.826,5.08,3.392,3.215,2.056
0.365,0.843,0.964,0.138,0.129,0.128,4.872,5.019,1.946,0.572,0.872,5.229,3.451,3.125,2.162
0.363,0.507,0.867,0.267,0.13,0.124,4.631,5.603,2.188,0.505,0.906,4.808,3.433,3.465,2.252
0.371,0.398,1.013,0.131,0.13,0.129,6.088,6.048,1.495,0.816,0.971,5.355,3.566,3.085,2.213
0.466,0.637,1.073,0.144,0.132,0.227,5.333,5.095,2.87,0.983,0.913,5.262,3.427,4.534,2.22
0.361,0.409,0.992,0.136,0.127,0.118,4.704,4.979,2.739,0.826,1.387,5.125,3.492,3.463,2.238
0.473,0.47,0.788,0.137,0.13,0.124,4.628,5.447,1.537,0.495,0.829,5.077,3.902,3.803,2.403
0.36,0.875,0.744,0.234,0.125,0.12,5.162,5.651,2.572,0.866,0.964,5.155,3.489,3.415,2.163
0.992,0.75,1.051,0.139,0.133,0.153,4.871,5.021,1.736,1.32,1.084,5.967,4.035,3.158,2.3
0.475,0.461,0.84,1.312,0.124,0.111,4.71,5.128,3.588,1.037,0.832,5.238,3.48,3.129,2.217
0.47,0.967,1.2,0.137,0.131,0.119,5.139,6.377,2.239,0.481,0.831,5.507,3.54,3.363,2.177
0.385,0.664,0.968,0.15,0.23,0.163,11.848,6.61,5.527,0.783,1.844,11.811,5.309,4.554,2.513
0.715,0.813,1.026,0.138,0.137,0.17,6.21,9.279,5.025,0.837,0.949,5.862,3.681,4.901,2.234
0.405,0.496,0.873,0.279,0.254,0.399,7.957,6.68,2.018,0.503,0.929,5.365,6.493,3.561,3.163
0.486,0.425,0.6,0.13,0.13,0.12,4.85,5.04,2.417,1.376,0.931,5.504,3.458,3.649,2.163
0.371,0.716,0.64,0.128,0.227,0.123,5.104,5.356,2.903,0.504,0.916,6.064,3.387,3.155,2.485
0.556,0.631,0.684,0.243,0.136,0.126,10.627,8.512,3.487,1.037,1.031,5.611,4.159,3.501,2.907
0.555,0.404,0.957,0.146,0.121,0.127,4.724,5.485,2.293,0.997,1.22,5.249,3.371,3.362,2.268
0.355,0.917,0.714,0.235,0.142,0.216,6.369,6.588,3.782,1.18,0.918,6.306,4.804,3.219,2.592
0.412,0.398,1.48,0.135,0.132,0.128,5.402,5.608,3.618,1.64,0.947,5.535,4.022,3.28,2.478
0.383,0.726,1.109,0.144,0.222,0.2,5.797,5.201,1.909,0.477,1.266,5.142,3.501,3.056,2.948
0.465,1.733,1.111,0.142,0.129,0.122,10.649,6.889,1.31,0.562,1.046,5.284,4.281,3.405,2.511
0.378,0.642,0.837,0.163,0.119,0.123,5.756,6.882,1.849,1.274,0.925,7.009,4.883,3.299,2.655
0.498,1.527,3.664,0.139,0.135,0.123,4.78,6.854,1.582,0.827,0.882,6.198,3.528,3.616,2.709
0.433,0.676,1.034,0.133,0.179,0.226,4.896,5.552,2.544,0.487,0.994,6.042,3.377,3.432,2.27
0.428,0.436,1.115,0.232,0.133,0.128,4.702,5.923,1.958,0.647,0.902,5.423,3.626,3.278,2.449
0.468,0.464,0.858,0.134,0.134,0.125,4.712,6.655,1.97,0.816,1.163,4.85,3.778,3.188,2.159
0.375,0.747,0.872,0.138,0.135,0.183,4.941,5.224,2.754,3.828,0.913,9.556,3.596,3.236,3.526
0.765,0.635,0.998,0.144,0.13,0.141,4.954,8.109,6.034,0.483,0.87,5.23,4.241,5.581,4.65
0.39,0.814,1.317,0.13,0.137,0.127,6.914,6.885,1.782,0.635,0.83,5.84,3.504,3.485,2.355
0.654,0.441,1.914,0.263,0.203,0.125,5.307,8.673,6.26,0.833,1.041,7.422,3.255,3.381,4.98
0.373,0.436,1.333,0.129,0.128,0.122,4.729,5.688,4.855,0.817,0.835,6.022,3.308,4.455,2.131
0.371,0.438,0.641,0.142,0.136,0.122,4.902,7.291,1.648,1.276,0.856,6.168,3.4,4.427,2.429
0.362,0.54,0.825,0.13,0.134,0.243,28.343,9.061,3.359,1.369,2.588,5.92,4.344,3.688,2.299
0.365,0.84,0.816,0.139,0.132,0.123,5.403,6.296,2.594,0.503,1.099,4.893,3.433,3.337,2.172
0.866,0.985,1.167,0.13,0.129,0.119,5.492,8.599,1.177,0.832,0.978,5.283,3.689,3.549,2.294
0.515,0.454,0.912,0.142,0.126,0.12,4.805,5.417,1.816,0.802,0.875,4.834,3.272,4.065,5.601
0.46,0.438,1.475,0.133,0.137,0.131,7.507,6.546,1.601,0.521,0.852,5.46,3.942,3.658,2.198
0.389,0.625,1.13,0.135,0.177,0.16,7.147,17.023,3.214,0.482,0.912,5.484,3.429,3.268,5.894
0.371,0.491,0.435,0.236,0.137,0.253,4.986,6.007,2.65,1.057,1.469,5.903,3.469,3.24,2.214
0.387,0.613,0.98,0.235,0.139,0.122,4.916,5.446,2.648,1.155,1.095,5.691,3.692,3.167,3.198
0.463,0.417,0.516,0.237,0.133,0.132,4.721,6.021,1.737,0.732,0.915,5.898,3.626,3.311,3.242
0.441,0.411,0.704,0.144,0.126,0.119,4.631,5.535,1.904,0.53,0.837,5.185,3.824,3.774,2.275
0.444,0.593,0.806,0.139,0.129,1.824,8.728,6.265,2.527,1.798,0.838,6.648,3.759,3.813,2.429
0.469,4.906,0.685,0.164,0.292,0.122,4.897,5.976,1.577,0.815,1.322,5.579,3.724,3.761,5.278
0.793,2.111,1.242,0.136,0.119,0.125,6.761,10.409,2.08,1.405,5.868,7.171,4.242,3.392,2.875
0.48,0.505,0.958,0.137,0.132,0.122,5.503,5.488,2.604,0.479,0.922,7.539,4.143,3.509,9.341
0.369,0.409,1.003,0.136,0.12,0.123,5.318,6.937,1.13,0.512,2.203,7.4,4.232,3.32,2.279
0.632,0.43,0.426,0.238,0.124,0.128,5.795,13.391,3.579,1.465,2.416,34.63,5.848,3.464,3.015
0.357,0.69,0.471,0.135,0.13,0.12,5.611,5.609,1.41,0.809,1.036,5.745,5.591,3.652,5.524
1.119,0.401,1.411,0.131,0.135,0.124,4.605,5.562,3.228,0.501,1.497,5.396,3.18,3.154,2.528
0.366,0.894,0.807,0.136,0.131,0.196,5.501,5.174,3.16,0.507,0.886,6.87,3.446,3.948,3.359
0.361,0.807,0.911,0.134,0.124,12.681,4.925,5.095,1.528,1.046,1.152,5.16,4.833,4.124,2.667
0.547,0.43,0.608,0.14,0.131,0.12,6.289,5.853,2.365,1.284,0.858,5.541,3.615,3.444,2.251
0.393,0.413,0.784,0.22,0.128,0.121,6.853,5.811,2.735,0.505,0.832,5.471,3.732,3.901,2.274
0.467,0.487,0.571,0.146,0.123,0.225,6.967,7.096,2.445,0.832,1.163,6.516,6.664,3.212,2.418
0.786,0.9,0.799,0.145,0.127,0.112,4.925,5.278,2.472,0.523,1.397,5.922,3.38,3.621,2.919
0.466,0.641,0.711,0.138,0.136,0.287,4.697,5.288,3.012,1.316,0.977,7.232,3.435,5.232,2.217
0.372,0.46,1.031,0.13,0.129,0.177,5.134,5.198,1.885,1.347,1.127,5.312,3.873,3.466,2.23
0.388,0.488,0.998,0.138,0.131,0.126,4.734,5.905,8.335,0.481,0.872,6.056,4.342,3.24,2.318
0.482,0.449,0.805,0.138,0.126,0.128,4.458,5.438,3.138,0.511,1.048,4.786,4.7,3.393,2.257
0.409,0.659,0.832,0.136,0.119,0.124,4.811,5.388,1.786,0.8,0.92,5,3.64,3.122,2.377
0.382,0.545,0.558,0.2,0.137,0.123,4.624,5.443,1.465,0.809,0.831,5.118,3.399,3.483,2.202
0.437,0.559,0.656,0.132,0.131,0.122,4.82,5.195,1.972,0.683,0.829,5.117,4.111,3.421,2.648
0.364,0.411,1.185,0.131,0.562,0.229,5.33,5.276,2.359,2.792,2.079,4.953,3.68,3.645,2.194
0.37,0.497,1.283,0.136,0.129,0.119,4.686,5.158,6.778,0.913,0.987,4.892,3.383,3.19,3.816
0.434,0.423,0.773,0.23,0.202,0.21,4.556,5.959,2.176,0.999,1.09,8.495,5.924,4.623,4.087
0.687,0.591,0.881,0.14,0.127,0.117,6.053,5.956,2.448,0.57,0.94,5.654,4.274,3.326,2.678
0.421,0.431,1.609,0.133,0.127,0.215,5.054,5.031,3.304,0.932,0.836,5.838,3.762,3.202,2.347
0.648,0.791,0.803,0.135,0.131,0.136,5.378,5.169,1.832,0.831,1.079,5.318,3.596,3.326,2.736
0.505,0.534,0.976,0.139,0.183,0.121,4.551,6.207,1.76,0.635,1.095,5.372,3.743,3.277,2.212
0.988,0.42,1.466,0.126,0.137,0.128,5.548,5.918,2.684,0.481,0.921,5.51,3.924,3.571,2.226
0.459,0.536,1.025,0.164,0.314,0.133,10.255,6.412,4.719,2.386,1.057,5.471,3.505,3.296,2.2
0.401,0.94,2.54,0.141,0.131,0.125,5.814,5.724,2.207,1.465,3.428,6.935,3.39,3.215,4.17
0.369,0.433,0.728,0.186,0.131,0.119,5.053,6.519,1.597,0.822,0.833,5.488,3.382,3.784,2.264
0.405,0.79,2.477,0.151,0.138,0.133,5.881,6.134,3.664,1.962,0.874,10.776,7.459,10.945,2.466
0.502,0.469,0.892,0.164,0.126,0.144,5.21,5.132,1.72,0.852,1.077,6.221,3.634,3.922,3.126
0.372,0.414,1.011,0.133,0.146,0.115,5.8,6.583,2.684,3.351,0.858,5.669,3.365,3.345,2.321
0.384,0.541,0.708,0.135,0.133,0.139,5.245,6.372,2.419,0.846,0.862,5.126,4.547,3.581,2.189
0.553,0.817,0.668,0.127,0.13,0.147,5.957,5.469,3.288,0.603,1.148,5.4,3.495,3.219,2.123
0.402,0.487,1.011,0.137,0.126,0.131,4.653,6.518,1.851,0.481,0.837,5.1,3.294,3.332,2.395
0.455,0.558,0.766,0.143,0.127,0.13,4.79,6.295,3.657,0.826,1.045,5.221,4.262,3.42,2.189
0.376,1.136,0.906,0.136,0.137,0.122,4.531,5.348,1.125,1.422,0.92,4.954,3.488,3.822,2.289
0.372,0.428,1.236,0.137,0.336,0.135,8.47,15.809,3.219,0.637,0.889,4.981,3.456,3.157,2.84
0.545,0.555,1.125,0.14,0.126,0.173,5.423,7.215,2.629,0.518,1.096,5.457,3.609,3.335,2.662
0.401,0.559,0.801,0.236,0.131,0.186,7.952,5.181,3.146,0.51,0.834,5.193,5.411,3.165,2.201
0.873,0.396,1.964,0.13,0.129,0.222,4.504,5.69,1.796,0.959,0.88,4.883,3.089,3.059,2.242
0.407,2.168,0.932,0.339,0.249,0.117,4.685,5.284,1.487,0.804,0.955,5.004,3.694,3.285,2.179
