native,quick,fastsort,counting,counting1,counting2,counting3,heap,radix,shell,gnome,shaker,lodash,bucket,merge,bubble,sbubble,insertion,selection
0.515,0.29,1.24,0.073,0.081,0.084,0.081,3.696,0.508,0.308,1.937,2.967,11.501,0.461,0.818,2.375,1.685,1.893,3.617
0.361,0.373,0.599,0.128,0.083,0.083,0.076,1.401,0.501,0.315,2.47,2.721,2.87,0.509,0.812,2.755,1.962,1.615,3.983
0.354,0.274,0.917,0.078,0.135,0.166,0.077,1.196,0.48,0.303,2.243,3.181,3.068,5.177,0.775,2.987,1.692,1.65,4.409
0.435,0.275,1.02,0.087,0.081,0.081,0.081,1.543,0.52,0.299,1.97,2.856,2.31,0.496,1,2.506,1.649,1.877,4.393
0.394,0.3,0.741,0.078,0.08,0.078,0.127,1.231,0.503,0.309,1.881,3.024,2.212,0.504,0.787,4.577,1.805,1.542,4.114
0.512,0.274,0.84,0.073,0.133,0.091,0.149,1.613,0.507,0.516,2.025,7.179,2.673,0.5,0.916,2.571,3.528,2.032,3.859
1.05,0.26,1.165,0.08,0.078,0.121,0.195,2.126,0.489,0.312,2.23,2.81,4.705,0.521,0.777,2.937,1.748,1.999,4.24
0.346,0.429,4.557,0.079,0.081,0.089,0.117,1.417,0.527,0.302,2.161,4.691,2.408,0.468,0.813,2.814,1.697,2.199,6.241
0.328,0.256,0.52,0.074,0.077,0.085,0.088,1.398,0.714,1.425,2.439,4.869,4.025,0.486,0.774,3.431,1.683,2.689,4.739
0.431,0.275,1.021,0.082,0.092,0.089,0.124,1.582,0.482,0.336,2.088,4.68,4.352,0.932,1.565,7.039,2.062,3.545,6.716
0.329,0.272,1.707,0.073,0.078,0.086,0.084,1.448,0.51,0.323,2,2.923,2.388,0.505,0.779,2.526,2.617,1.894,4.271
0.471,0.256,0.886,0.076,0.085,0.083,0.079,1.712,0.543,0.33,2.368,3.107,2.729,0.494,1.52,2.963,1.795,1.696,3.573
0.332,0.559,0.605,0.135,0.127,0.084,0.163,1.439,0.637,0.331,1.873,3.926,3.525,0.49,0.775,2.389,1.796,1.535,3.964
0.344,0.291,0.659,0.075,0.078,0.081,0.084,1.748,0.488,0.324,1.905,3.028,2.951,0.461,0.959,2.314,2.32,1.708,3.839
0.416,0.402,0.629,0.075,0.074,0.087,0.088,1.752,0.535,0.346,4.365,2.928,4.32,0.489,0.833,2.444,3.378,2.117,4.106
0.329,0.283,0.638,0.078,0.13,0.108,0.117,1.232,0.511,0.363,2.753,2.785,3.577,0.487,0.821,2.697,1.756,1.609,4.044
0.326,1.322,0.798,0.072,0.082,0.086,0.08,1.321,0.599,0.335,2.127,6.26,2.69,0.579,0.775,2.552,6.41,1.587,4.44
0.51,0.281,0.856,0.073,0.151,0.143,0.082,3.679,0.471,0.361,1.972,4.76,3.364,0.506,0.834,2.325,1.81,1.922,3.913
0.336,0.275,0.833,0.068,0.081,0.08,0.078,1.346,0.48,0.31,2.206,3.18,5.605,0.493,0.768,3.113,1.78,2.334,3.69
0.352,0.27,1.075,0.07,0.099,0.083,0.076,1.359,0.498,0.323,1.951,2.977,3.266,0.487,0.851,2.337,1.683,1.612,3.955
0.424,0.271,0.8,0.074,0.079,0.082,0.075,1.194,0.493,0.314,2.815,2.777,4.215,0.476,0.772,2.845,1.659,1.621,3.759
0.334,0.275,0.654,0.071,0.08,0.086,0.082,1.207,0.478,0.313,1.921,2.717,2.276,0.488,0.805,2.244,1.656,1.586,4.012
0.478,0.286,0.782,0.16,0.081,0.204,0.083,1.224,0.477,0.355,1.843,2.981,2.296,0.46,0.774,2.269,1.656,1.467,3.537
0.326,0.276,0.69,0.072,0.076,0.093,0.082,1.579,0.484,0.323,2.03,2.694,2.999,0.462,0.859,2.444,1.699,1.591,3.725
0.366,0.279,0.939,0.123,0.191,0.085,0.08,1.221,0.549,0.306,2.007,4.469,3.526,0.891,0.792,2.508,1.686,1.565,3.834
0.322,0.272,0.697,0.072,0.078,0.089,0.079,1.614,0.483,0.316,1.999,2.757,3.373,0.572,1.356,2.332,1.828,1.76,3.68
0.333,0.618,0.755,0.079,0.077,0.079,0.076,2.777,0.485,0.384,2.075,2.817,3.321,0.542,1.289,2.381,1.916,1.848,3.734
0.364,0.273,0.71,0.078,0.083,0.088,0.085,1.398,0.485,0.413,2.807,2.878,2.943,0.519,1.369,3.224,2.914,1.825,6.839
0.444,0.272,0.467,0.134,0.084,0.079,0.081,1.477,0.517,0.341,1.916,3.461,3.655,0.547,0.776,4.347,1.677,1.665,6.526
0.387,0.281,1.153,0.074,0.079,0.084,0.079,1.2,0.503,0.31,1.852,3.504,3.778,0.498,0.847,2.606,1.771,2.125,4.072
0.348,0.269,1.015,0.136,0.08,0.109,0.083,1.633,0.478,0.305,1.955,2.833,2.077,0.473,1.239,2.845,1.707,1.55,3.585
0.579,0.311,0.737,0.077,0.076,0.082,0.147,1.232,0.673,0.331,1.894,2.763,4.038,0.489,6.149,2.533,2.136,1.92,4.263
0.559,0.276,0.872,0.154,0.131,0.383,0.077,1.418,0.471,0.324,2.628,2.633,3.23,0.47,0.925,2.833,1.712,2.158,3.914
0.336,0.272,0.684,0.077,0.079,0.113,0.154,1.395,0.874,0.349,3.134,4.498,4.834,0.497,0.822,2.546,2.335,1.62,3.913
0.45,0.499,0.596,0.079,0.133,0.089,0.075,1.202,0.745,0.312,2.002,3.003,6.29,0.494,0.845,2.373,1.714,1.636,4.396
0.347,0.27,0.74,0.071,0.082,0.095,0.099,1.224,0.471,0.297,2.477,2.612,4.341,0.493,0.786,2.459,1.657,1.924,3.921
1.368,0.327,0.858,0.077,0.096,0.086,0.161,1.407,0.504,0.356,3.393,7.786,5.375,0.688,1.033,2.736,1.725,1.778,5.99
0.337,0.275,0.58,0.073,0.077,0.099,0.39,1.221,0.51,0.736,1.944,4.549,2.348,0.689,0.814,2.248,1.846,1.75,4.967
0.497,0.319,0.755,0.077,0.073,0.089,0.074,1.598,0.48,0.382,2.245,3.019,4.34,0.795,0.863,2.437,1.664,1.638,3.677
0.346,0.274,0.73,0.073,0.079,0.085,0.075,1.223,0.483,0.337,1.974,3.712,3.714,0.462,0.775,2.385,1.774,2.035,4.028
0.348,0.509,0.698,0.073,0.08,0.087,0.074,1.455,0.575,0.321,2.438,2.633,3.038,0.497,0.771,2.495,2.109,1.779,3.726
0.402,0.275,0.606,0.076,0.083,0.355,0.084,1.447,0.526,0.332,2.08,2.783,2.673,0.467,0.777,2.659,1.766,1.774,4.048
0.334,0.321,0.595,0.073,0.08,0.086,0.134,1.317,0.475,0.314,2.22,3.168,3.27,0.608,0.82,2.44,1.691,1.625,3.914
0.342,0.28,0.805,0.077,0.076,0.085,0.154,1.313,0.647,0.316,2.032,2.936,2.968,0.555,0.772,2.413,1.837,2.022,3.933
0.401,0.272,1.69,0.073,1.544,0.105,0.082,5.301,1.144,0.351,2.054,2.915,4.999,0.647,0.812,2.819,2.124,1.577,3.945
0.492,0.268,0.72,0.074,0.073,0.077,0.148,1.965,0.566,0.383,2.571,5.079,2.741,0.725,0.792,2.615,1.957,1.775,4.061
0.367,0.279,0.611,0.071,0.076,0.084,0.079,1.546,0.661,0.308,1.934,2.923,2.44,0.491,0.808,2.888,1.747,1.604,4.427
0.335,0.262,0.869,0.124,0.079,0.084,0.075,1.237,0.482,0.43,2.04,3.19,1.946,0.616,1.114,2.375,1.691,1.49,3.733
0.404,0.489,0.904,0.107,0.082,0.086,0.08,1.252,0.487,0.332,2.546,2.818,2.641,0.46,0.931,2.286,2.986,1.8,3.584
0.327,0.564,0.968,0.07,0.116,0.085,0.086,1.634,0.522,0.309,1.94,2.8,2.456,0.463,0.779,2.509,2.322,2.084,3.596
0.39,0.324,0.704,0.126,0.121,0.081,0.081,1.282,0.698,0.376,2.146,2.937,2.165,0.473,0.84,3.461,1.693,1.619,3.722
0.352,0.639,0.6,0.08,0.082,0.092,0.15,1.434,1.056,0.35,2.536,2.667,4.462,0.632,0.82,2.454,2.654,1.721,3.793
0.355,0.355,0.566,0.161,0.084,0.138,0.095,1.966,0.488,0.461,2.081,2.887,3.656,0.502,0.942,2.355,3.075,1.844,3.545
0.516,0.273,0.69,0.077,0.088,0.124,0.115,1.36,1.516,0.325,2.015,2.933,2.919,0.871,4.097,4.527,1.679,1.683,4.136
0.427,0.294,0.661,0.079,0.078,0.089,0.081,2.898,0.498,0.316,1.93,3.201,3.714,0.543,0.841,3.649,1.745,1.591,4.288
0.327,0.277,1.53,0.073,0.132,0.122,0.075,1.313,0.517,0.328,3.058,2.71,3.554,0.897,0.92,2.778,2.387,1.799,4.594
0.695,0.268,0.637,0.075,0.132,0.12,0.077,1.432,0.745,0.299,1.795,4.141,2.483,0.487,0.817,2.411,1.783,1.602,3.492
0.491,0.267,0.887,0.074,0.08,0.086,0.075,1.58,0.566,0.391,2.547,3.014,3,0.488,1.64,2.585,1.703,1.744,4.189
0.381,0.28,1.044,0.078,0.08,0.094,0.311,1.233,0.586,0.303,2.283,3.112,2.606,0.497,1.111,2.418,1.949,1.93,3.747
0.339,2.161,1.571,0.078,0.104,0.144,0.125,1.235,0.483,0.507,2.008,3.141,3.391,0.522,8.382,3.517,2.026,4.81,4.32
0.345,0.273,1.268,0.074,0.078,0.079,0.078,4.453,1.168,5.608,2.294,3.463,2.193,0.508,1.332,2.863,2.108,1.63,4.52
0.361,0.271,0.993,0.198,0.079,0.079,0.076,1.356,0.481,0.305,2.01,2.958,2.562,0.648,0.773,2.597,1.961,1.839,3.787
0.326,0.276,0.56,0.08,0.079,0.081,0.076,1.349,0.476,0.327,2.06,3.177,3.264,0.489,0.814,2.937,1.896,1.652,3.51
0.333,0.275,0.481,0.077,0.079,0.085,0.08,1.258,0.484,0.314,1.945,2.883,2.275,0.603,0.778,2.4,2.58,1.579,3.931
0.322,0.27,0.686,0.086,0.089,0.084,0.081,1.231,0.48,0.343,2.057,2.819,3.078,0.468,0.777,2.526,1.646,1.674,3.739
0.402,0.276,0.524,0.075,0.076,0.097,0.082,1.284,0.475,0.325,2.052,3.509,2.543,0.462,1.229,2.365,1.684,1.751,4.891
0.4,0.285,0.658,0.069,0.081,0.107,0.168,1.242,0.602,0.303,1.843,6,3.834,0.464,0.772,2.441,1.756,1.586,3.985
0.333,0.278,1.042,0.067,0.077,0.083,0.079,1.443,0.507,0.583,1.947,2.864,2.439,0.698,0.773,2.294,1.689,1.685,3.625
0.42,0.27,0.476,0.07,0.084,0.084,0.082,1.274,0.572,0.34,1.984,2.739,2.108,0.734,0.821,2.76,1.582,1.764,5.956
0.335,0.269,0.638,0.069,0.078,0.084,0.088,1.391,0.529,0.315,2.2,3.059,2.912,0.499,0.977,2.524,1.679,1.807,3.732
0.328,0.471,0.546,0.08,0.075,0.135,0.084,1.576,0.549,0.383,2.385,3.349,2.355,0.466,0.775,2.314,1.58,1.636,3.784
0.409,0.285,0.611,0.07,0.079,0.085,0.082,1.553,0.573,0.35,1.997,2.97,2.802,0.744,0.853,2.327,1.682,1.792,3.516
0.329,0.477,0.662,0.075,0.079,0.083,0.078,1.409,0.617,0.361,2.245,3.063,2.147,0.601,1.312,2.692,1.671,1.599,3.908
0.335,0.27,0.745,0.07,0.08,0.086,0.091,1.807,0.522,0.337,1.92,2.956,3.225,0.506,0.778,2.37,1.734,1.647,3.709
0.438,0.266,0.84,0.085,0.081,0.088,0.083,1.29,1.372,0.333,2.542,2.806,3.521,0.923,0.772,2.486,1.654,1.65,3.568
0.339,0.275,0.829,0.135,0.083,0.086,0.095,1.349,0.48,0.295,2.276,2.989,2.015,0.493,1.281,2.358,1.812,1.781,3.907
0.574,0.268,1.132,0.076,0.08,0.088,0.084,1.585,0.498,0.303,2.057,2.875,3.16,0.479,0.82,2.566,1.991,1.569,3.963
0.382,0.268,0.654,0.076,0.079,0.081,0.085,1.344,0.482,0.336,1.961,2.811,5.757,0.485,0.818,2.423,1.735,1.918,3.795
0.316,0.275,0.897,0.072,0.072,0.099,0.086,1.251,0.498,0.369,1.927,3.04,2.053,0.49,0.821,3.588,1.646,2.085,3.643
0.419,0.262,0.761,0.121,0.078,0.079,0.076,1.44,0.509,0.312,11.429,2.69,3.301,0.462,1.209,2.308,2.066,1.545,3.93
0.373,0.283,0.678,0.072,0.076,0.082,0.079,1.251,0.508,0.531,2.989,3.607,2.759,0.49,0.94,2.515,1.844,1.589,4.475
0.327,0.333,0.826,0.072,0.079,0.083,0.083,1.489,0.475,0.311,2.448,3.239,2.423,0.489,0.773,2.421,1.647,1.621,4.235
0.414,0.273,0.587,0.073,0.08,0.083,0.076,1.229,0.48,0.335,2.356,3.114,3.675,0.464,0.858,3.619,1.604,1.642,3.798
0.333,0.267,0.614,0.073,0.077,0.079,0.076,1.219,0.485,0.315,1.866,2.854,2.618,0.49,1.074,3.372,1.731,1.511,3.47
0.381,0.27,0.692,0.129,0.105,0.079,0.139,1.26,0.473,0.299,1.909,2.86,9.139,0.46,0.819,2.312,1.658,1.597,3.726
0.342,0.482,0.814,0.068,0.075,0.085,0.08,1.199,0.507,0.311,1.895,3.131,2.806,0.489,0.769,2.647,1.809,1.482,3.838
0.378,0.272,0.561,0.074,0.079,0.09,0.081,1.374,0.48,0.312,1.979,3.122,2.512,0.489,0.773,2.643,1.683,1.617,5.392
0.521,0.288,0.743,0.133,0.08,0.079,0.083,1.44,0.483,0.315,4.609,2.822,3.125,0.493,0.773,2.716,1.652,1.674,4.506
0.573,0.28,1.225,0.069,0.074,0.083,0.08,1.539,0.491,0.324,4.045,2.68,3.462,0.466,0.907,2.481,1.818,1.598,3.734
0.403,0.282,0.737,0.082,0.074,0.077,0.084,1.384,0.589,0.31,1.904,3.22,3.1,0.925,0.963,3.421,1.692,1.677,3.908
0.333,0.269,0.844,0.077,0.081,0.087,0.08,1.427,0.519,0.304,1.958,2.803,2.135,0.503,7.554,2.396,1.618,2.223,3.553
0.379,0.272,0.837,0.073,0.08,0.079,0.081,1.617,0.571,0.298,1.917,2.826,4.761,2.557,1.498,2.688,2.869,2.282,5.587
0.339,0.473,1.104,0.081,0.084,0.087,0.084,3.657,0.552,0.335,2.154,3.735,5.296,0.567,0.969,2.56,2.82,1.934,3.98
0.345,0.273,0.676,0.073,0.079,0.148,0.082,1.33,0.479,0.763,3.492,2.811,2.112,0.486,1.12,3.048,4.547,2.075,4.536
0.349,0.282,0.747,0.081,0.081,0.083,0.096,1.554,0.482,0.298,2.991,3.242,5.697,0.464,0.78,2.876,1.674,3.33,3.878
0.326,0.268,0.738,0.075,0.081,0.087,0.083,1.739,0.502,0.319,2.141,3.069,2.336,0.492,0.97,2.625,2.576,1.701,4.555
0.337,0.332,0.935,0.086,0.09,0.159,0.091,1.53,0.496,0.314,1.884,3.387,2.718,0.465,0.812,2.424,2.632,1.692,3.685
0.442,0.272,0.564,0.087,0.092,0.098,0.089,1.381,0.478,0.354,1.898,4.667,2.277,0.462,0.811,2.488,1.59,1.568,3.571
0.352,0.479,0.844,0.077,0.082,0.115,0.158,1.43,0.489,0.301,1.832,2.906,2.421,0.488,0.781,2.352,1.669,1.627,3.99
0.326,0.272,0.718,0.125,0.08,0.088,0.08,2.474,0.481,0.298,2.237,2.788,2.844,0.465,0.873,2.263,1.883,1.511,3.714
0.335,0.271,0.735,0.072,0.138,0.106,0.099,1.302,0.979,0.574,1.992,2.792,3.205,0.567,0.771,2.327,2.052,1.575,4.076
0.327,0.274,0.555,0.072,0.079,0.081,0.086,1.263,0.605,0.333,1.956,2.678,5.037,0.461,0.833,2.384,1.864,1.606,3.87
0.345,0.272,0.59,0.079,0.084,0.083,0.111,1.309,0.479,0.324,2.024,2.867,4.751,0.75,0.956,2.294,1.687,1.487,3.579
0.441,0.341,0.577,0.079,0.078,0.086,0.083,1.378,0.503,0.303,2.087,3.104,2.147,0.622,0.77,2.423,1.652,2.293,3.643
0.325,0.711,0.805,0.072,0.08,0.087,0.084,1.317,0.516,0.425,2.243,2.751,2.612,0.635,2.247,2.452,1.976,1.621,3.939
0.861,0.307,1.006,0.119,0.134,0.134,0.101,1.568,0.502,0.313,3.36,3.78,2.81,0.465,0.887,2.33,1.795,1.742,4.642
0.975,0.514,0.849,0.072,0.078,0.078,0.086,2.822,0.583,0.353,2.161,7.179,2.152,0.502,1.333,2.952,1.694,3.284,4.048
0.355,0.493,0.612,0.073,0.081,0.12,0.138,1.278,0.484,0.316,2.231,3.414,2.633,0.464,1.222,2.584,1.697,1.712,3.969
0.501,0.27,0.96,0.123,0.078,0.081,0.08,1.224,0.474,0.396,1.991,2.768,6.294,0.465,0.775,2.728,1.936,1.617,3.643
0.326,0.27,0.859,0.088,0.075,0.078,0.077,1.343,0.474,0.318,1.969,3.108,2.365,0.488,0.772,3.679,1.678,2.297,3.914
0.34,0.327,0.819,0.075,0.08,0.084,0.083,1.371,0.483,0.303,3.549,3.344,2.358,0.461,0.889,2.316,3.422,1.659,3.64
0.427,0.464,0.632,0.081,0.084,0.081,0.237,1.375,0.732,0.33,1.975,3.132,3.87,1.491,1.029,2.342,2.099,1.781,3.932
0.562,0.482,3.399,0.128,0.136,0.578,0.154,3.339,0.963,0.573,7.147,63.28,3.591,4.775,6.114,16.516,3.922,2.901,8.452
1.917,0.488,1.381,0.24,0.382,0.194,2.837,10.695,0.944,0.508,3.538,4.52,4.212,1.077,12.164,4.304,3.138,3.123,5.227
0.363,0.343,0.677,0.152,0.151,0.18,0.131,1.567,0.736,0.429,2.038,3.577,3.67,0.72,2.58,3.659,2.345,1.728,7.42
0.346,0.275,0.491,0.072,0.074,0.101,0.084,1.545,0.508,0.308,2.113,2.863,2.498,0.535,0.865,2.488,1.662,1.842,4.263
0.547,0.495,0.965,0.133,0.123,0.094,0.087,1.863,0.475,0.312,4.075,4.76,7.879,0.461,0.829,10.579,2.858,3.122,5.315
0.394,0.272,0.649,0.073,0.119,0.084,0.199,1.564,0.514,0.338,2.069,2.882,4.619,0.461,0.808,2.387,2.063,1.736,5.474
0.33,0.269,0.607,0.077,0.078,0.091,0.085,1.243,0.555,0.476,2.001,3.974,2.307,0.473,0.823,4.109,11.041,10.246,6.154
5.058,4.274,1.25,0.08,0.081,0.079,0.101,1.226,14.397,0.597,2.53,2.748,2.283,0.461,0.883,2.467,1.676,1.666,4.822
0.336,0.27,0.612,0.129,0.245,0.081,0.085,1.441,0.479,0.31,2.196,2.86,2.711,0.469,0.815,2.353,1.593,1.562,4.129
0.322,0.269,0.805,0.075,0.075,0.092,0.079,1.32,0.51,0.353,2.149,2.954,2.61,0.487,0.775,2.537,1.861,1.991,4.23
0.397,0.434,0.675,0.069,0.085,0.083,0.084,1.394,0.508,0.569,2.237,3.026,2.726,0.682,0.826,2.484,1.626,1.73,6.527
0.326,0.28,0.485,0.07,0.08,0.126,0.087,1.248,0.657,0.441,3.864,3.041,3.247,0.551,0.998,2.321,1.927,1.681,4.298
0.326,0.271,1.037,0.074,0.077,0.079,0.079,1.409,0.519,0.352,2.649,2.652,3.268,0.531,0.848,2.792,1.686,1.65,3.725
0.429,0.269,0.631,0.128,0.081,0.083,0.083,1.222,0.487,0.347,2.104,2.766,2.752,0.492,1.066,2.34,1.751,1.521,3.804
0.323,0.28,0.924,0.07,0.081,0.086,0.124,1.237,0.509,0.358,2.289,3.671,2.159,0.537,0.78,3.275,1.828,2.021,3.886
0.564,0.274,0.808,0.074,0.093,0.146,0.082,1.22,0.852,0.33,2.343,3.364,2.668,0.462,1.468,6.905,4.75,1.792,6.671
0.653,0.271,0.731,0.075,0.083,0.162,0.158,4.462,0.528,0.654,5.046,4.467,3.208,0.461,1.234,2.438,1.989,1.783,5.285
0.547,0.273,1.709,0.073,0.135,0.149,0.161,3.366,0.508,0.487,4.349,4.607,2.965,0.477,0.984,2.517,1.766,1.801,3.991
0.484,0.275,1.448,0.074,0.079,0.149,0.094,1.635,0.515,0.512,2.407,3.904,5.225,7.661,1.25,2.351,2.106,4.99,4.196
0.33,0.268,0.63,0.068,0.081,0.078,0.076,1.249,0.479,0.327,5.183,2.734,8.951,0.495,1.213,6.549,4.028,1.75,4.226
0.525,0.272,0.708,0.118,0.082,0.291,0.086,1.385,0.483,0.313,2.144,4.677,5.392,0.46,1.318,3.838,5.823,2.223,10.719
0.353,0.286,0.765,0.074,0.078,0.089,0.082,1.294,0.477,0.317,2.089,3.436,2.893,0.46,0.782,2.322,2.121,1.74,3.831
1.061,0.26,0.655,0.092,0.078,0.083,0.088,1.554,0.516,0.317,2.393,3.337,3.08,0.487,1.097,2.443,1.573,1.724,3.761
0.359,0.279,0.764,0.074,0.079,0.087,0.082,1.325,0.48,0.301,2.017,2.759,3.854,0.513,1.391,2.649,2.558,1.766,5.495
0.341,0.258,0.914,0.077,0.075,0.079,0.078,1.289,0.476,0.3,2.073,3.692,2.699,0.512,0.946,5.098,5.401,2.028,7.036
0.34,0.271,0.6,0.077,0.078,0.079,0.082,2.777,0.475,0.296,1.856,3.606,4.033,0.469,0.777,2.458,1.772,1.472,3.805
0.327,0.263,0.685,0.077,0.082,0.089,0.083,1.614,0.843,0.461,2.693,4.677,4.519,0.49,0.849,2.268,2.145,1.633,4.745
0.429,0.274,0.708,0.078,0.082,0.081,0.082,1.28,0.526,0.329,2.041,3.164,2.352,0.467,0.814,2.383,1.659,1.698,4.256
0.57,0.277,1.368,0.127,0.084,0.09,0.148,1.823,0.485,0.386,2.274,3.128,3.072,0.697,1.122,3.7,1.689,1.613,4.968
0.331,0.275,0.498,0.073,0.143,0.086,0.122,1.528,11.922,0.321,1.931,3.116,3.222,0.489,0.775,2.966,1.834,1.608,6.324
2.558,0.271,1.119,0.16,0.084,0.087,0.293,8.083,0.516,0.516,2.255,4.967,3.762,1.053,0.887,2.751,2.28,2.525,3.754
0.539,0.275,0.613,0.08,0.082,0.115,0.08,1.569,11.598,0.323,2.348,2.849,3.437,0.461,0.777,7.989,3.406,1.597,6.556
0.399,0.272,0.673,0.093,0.086,0.08,0.087,1.457,0.567,0.316,1.919,2.85,5.355,0.467,0.827,3.019,4.447,1.672,6.681
0.453,0.275,0.746,0.07,0.078,0.161,0.148,1.365,11.883,0.321,2.089,3.737,3.439,0.488,0.803,2.373,2.449,2.107,3.881
0.327,0.274,1.791,0.074,0.078,0.092,0.167,1.622,0.557,0.339,4.737,2.766,3.415,0.46,0.848,2.485,1.702,3.073,6.738
0.329,0.336,0.615,0.076,0.084,0.084,0.075,1.575,19.951,0.43,5.456,5.696,5.107,0.494,1.169,6.587,4.164,5.896,10.394
0.401,0.268,1.906,0.134,0.204,0.088,0.155,4.928,0.479,0.376,2.151,9.286,3.351,0.568,0.785,3.09,2.476,2.021,4.481
0.519,0.282,1.094,0.086,0.081,0.159,0.156,3.06,0.483,0.345,6.268,3.025,2.029,0.491,1.092,3.189,3.406,1.764,3.586
0.341,0.266,0.474,0.079,0.076,0.114,0.147,1.553,0.492,0.335,2.064,2.711,2.722,0.937,0.771,2.47,1.516,1.699,3.725
0.463,0.308,0.752,0.068,0.084,0.13,0.09,1.619,0.482,0.31,3.21,4.712,4.799,0.549,1.94,2.453,2.085,1.842,3.903
2.526,0.466,1.558,0.114,0.132,0.225,0.145,7.735,5.073,4.069,6.543,10.179,10.849,2.236,1.222,5.797,8.839,88.812,27.33
0.36,0.364,0.66,0.132,0.134,0.142,0.199,1.998,0.814,0.418,2.021,2.903,4.834,0.586,0.911,2.513,1.724,1.836,3.776
0.33,0.275,0.65,0.075,0.08,0.089,0.101,1.357,0.542,0.387,3.311,3.01,2.701,0.476,0.823,2.393,1.665,1.691,3.959
0.447,0.277,0.896,0.081,0.081,0.084,0.081,1.516,13.902,0.374,2.145,3.476,2.688,0.484,0.818,2.334,1.684,2.088,3.534
0.386,0.27,0.612,0.073,0.074,0.08,0.086,1.469,0.53,0.316,1.978,3.116,2.37,0.46,0.773,3.017,1.718,1.652,3.847
0.348,0.267,0.648,0.077,0.072,0.082,0.088,1.444,0.506,0.364,2.138,2.737,3.616,0.523,0.776,2.35,1.689,1.675,3.791
0.344,0.283,0.793,0.072,0.082,0.088,0.082,1.211,0.484,0.351,2.077,2.821,2.614,0.522,0.776,2.336,1.83,1.762,4.334
0.341,0.27,0.593,0.069,0.116,0.091,0.077,1.668,19.666,0.529,2.154,2.879,3.725,1.002,0.92,4.097,1.628,1.479,3.538
0.334,0.273,0.694,0.209,0.137,0.087,0.076,1.232,15.629,0.372,2.314,2.903,2.656,0.456,1.342,2.262,1.705,1.573,3.743
0.358,0.269,0.61,0.069,0.083,0.084,0.074,1.204,0.622,0.393,2.29,3.138,2.989,0.483,0.841,2.487,2.161,1.62,3.813
0.339,0.278,0.668,0.079,0.075,0.083,0.076,1.677,0.582,0.379,2.222,3.098,2.605,0.483,0.804,2.457,2.494,1.742,4.931
0.421,0.28,2.159,0.07,0.074,0.088,0.085,1.505,17.798,0.384,2.359,4.234,2.142,0.459,0.773,2.515,1.75,1.785,4.214
0.376,0.275,0.627,0.076,0.136,0.092,0.173,1.207,0.806,0.442,2.232,2.852,3.161,0.485,0.867,2.314,1.683,2.394,4.426
0.324,0.273,0.573,0.072,0.085,0.108,0.14,1.189,0.475,0.445,2.387,3.636,3.127,0.508,1.166,2.394,1.729,1.667,4.168
0.446,0.271,0.582,0.074,0.084,0.079,0.075,2.101,0.534,0.331,2.342,3.201,2.629,0.457,0.86,2.319,1.667,1.568,3.365
0.329,0.278,0.681,0.068,0.08,0.082,0.074,1.317,0.48,0.308,2.087,2.996,2.698,0.46,0.842,2.372,2.072,1.726,3.903
0.331,0.255,0.681,0.075,0.126,0.088,0.079,1.52,0.514,0.319,1.989,2.865,3.224,0.465,1.01,2.567,1.827,1.853,3.582
0.508,0.398,1.578,0.074,0.081,0.089,0.109,2.507,0.534,0.342,1.938,4.075,2.386,0.488,0.775,2.397,1.815,1.687,3.598
0.348,0.271,0.709,0.072,0.16,0.087,0.083,1.223,0.474,0.334,2.422,2.782,3.037,0.463,1.125,2.462,1.663,1.803,5.556
0.343,0.279,0.691,0.075,0.14,0.085,0.082,1.402,0.524,0.553,2.052,2.844,3.246,0.462,0.987,2.316,1.649,2.314,4.213
0.564,0.291,0.863,0.071,0.079,0.083,0.222,1.675,0.527,0.594,2.533,2.942,3.082,0.491,0.818,2.738,1.598,1.625,3.576
0.338,0.272,0.59,0.082,0.083,0.085,0.149,1.665,0.524,0.324,2.146,2.8,3.081,0.556,1.017,2.671,2.219,1.819,3.721
0.327,0.276,0.592,0.073,0.081,0.098,0.152,1.4,0.571,0.332,2.295,5.195,4.607,0.466,0.943,2.744,1.669,1.747,3.555
0.36,0.27,0.734,0.071,0.078,0.083,0.082,1.483,0.494,0.325,1.853,4.34,2.722,0.487,0.918,2.41,1.679,1.686,3.777
0.341,0.373,0.837,0.072,0.133,0.092,0.083,1.787,0.539,0.371,1.885,2.891,2.403,0.46,1.103,118.561,1.689,1.693,4.901
0.356,0.534,1.637,0.131,0.083,0.092,0.076,1.474,0.543,0.332,2.104,3.204,2.826,0.488,2.141,2.805,2.995,1.537,3.59
0.474,0.448,0.754,0.081,0.075,0.093,0.148,1.808,0.774,0.301,1.947,5.226,2.048,0.467,1.474,2.754,4.893,1.66,3.728
0.327,0.276,0.478,0.08,0.081,0.088,0.084,1.549,0.801,0.329,1.954,3.416,2.843,0.463,0.898,2.381,1.67,1.641,3.883
0.425,0.278,0.699,0.075,0.077,0.079,0.145,1.809,0.476,0.327,2.291,4.595,2.815,0.502,0.956,2.375,2.379,1.625,3.783
0.343,0.267,0.503,0.135,0.248,0.082,0.083,1.199,0.504,0.325,2.071,3.591,3.824,0.465,0.903,2.388,1.706,1.513,3.721
0.346,0.527,1.716,0.082,0.136,0.171,0.181,2.114,0.926,0.352,1.962,3.068,2.601,0.465,0.78,2.342,1.697,1.748,3.554
