native,quick,fastsort,countingObj,countingObj2,countingObj3,gnome,shaker,lodash,bucket,merge,bubble,sbubble,insertion,selection
2.014,1.52,1.478,0.227,0.239,0.24,9.636,8.228,4.099,5.756,2.924,14.854,6.81,5.389,4.519
1.408,1.426,2.892,0.245,0.233,0.238,10.577,8.024,3.737,5.472,2.572,14.168,6.392,5.196,4.472
1.456,1.33,1.59,0.217,0.244,0.238,9.099,9.02,3.528,8.2,2.137,13.669,6.245,5.289,4.646
1.311,1.641,2.687,0.429,0.218,0.317,9.46,8.565,4.16,6.2,3.636,13.962,6.005,5.303,4.42
1.17,1.44,0.937,0.244,0.225,0.236,9.506,8.143,4.109,5.992,2.028,13.639,6.63,5.011,4.956
1.319,1.459,1.679,0.234,0.247,0.227,9.708,8.394,3.218,6.507,2.154,14.126,6.268,5.12,4.873
1.009,1.785,2.876,0.234,0.249,0.239,9.357,8.16,2.902,4.967,2.134,14.328,5.94,5.574,4.55
1.125,1.714,2.205,0.24,0.22,0.228,9.363,8.044,2.897,6.265,2.189,13.989,5.936,5.277,4.369
1.458,1.198,2.245,0.218,0.255,0.236,9.474,8.538,2.916,5.34,2.224,14.073,6.142,5.198,4.309
1.05,1.261,3.356,0.241,0.222,0.284,9.155,9.146,6.881,6.457,3.523,15.321,6.044,4.938,4.326
1.454,1.598,1.864,0.721,0.214,0.228,9.269,7.932,3.686,5.267,2.897,14.884,6.387,5.831,4.771
3.879,2.662,2.654,0.231,0.22,0.236,9.572,8.292,3.536,5.33,2.108,13.932,8.564,5.553,4.766
1.9,1.562,2.81,0.261,0.473,0.23,9.19,11.336,6.444,5.461,2.184,15.157,6.004,5.143,4.181
2.46,2.071,1.027,0.273,0.236,0.23,8.431,8.351,3.441,6.058,2.352,14.291,5.94,5.039,4.382
1.117,1.82,1.38,0.238,0.272,0.247,11.805,8.051,4.523,6.941,2.225,15.283,5.889,5.29,4.601
0.934,1.359,1.273,0.259,0.222,0.215,9.101,7.966,3.707,6.1,2.049,13.619,7.307,5.036,4.295
0.823,1.291,1.503,0.247,0.226,0.231,8.704,8.713,4.423,5.856,2.524,13.86,5.732,5.387,4.046
1.26,1.396,1.803,0.227,0.227,0.215,8.836,8.345,3.625,6.475,2.759,13.626,5.919,5.435,4.508
1.005,1.822,2.474,7.676,0.36,0.218,9.33,8.847,4.344,10.282,2.929,15.264,6.171,6.469,5.055
1.183,1.176,1.827,0.419,0.238,0.262,11.353,10.405,4.427,8.012,3.59,19.456,8.731,5.317,4.652
1.041,1.498,1.729,0.23,0.234,0.231,9.303,9.266,5.518,6.302,3.149,13.886,5.832,5.232,3.995
1.296,1.467,1.874,0.322,0.367,0.244,9.873,8.568,3.514,6.196,2.04,14.205,6.316,5.28,4.517
0.908,1.421,2.324,0.268,0.225,0.224,8.801,8.187,2.902,5.019,2.152,13.243,5.701,6.191,4.269
1.302,2.296,2.25,0.243,0.233,0.251,10.273,8.384,3.345,5.878,2.124,13.944,6.17,5.867,4.528
1.055,1.534,1.735,0.264,0.218,0.256,8.969,8.099,5.827,6.857,2.152,14.17,5.987,5.359,4.388
1.505,1.943,1.976,0.23,0.208,0.215,9.07,8.598,8.328,5.464,2.427,13.753,6.012,5.169,4.369
2.088,2.256,1.802,0.233,0.302,0.228,9.27,9.402,2.868,5.3,2.139,13.888,5.855,5.228,4.304
0.91,1.402,2.45,0.221,0.234,0.232,9.652,8.184,3.356,5.643,1.9,13.482,6.03,5.084,4.435
0.972,1.336,2.153,0.235,0.213,0.233,8.957,9.136,4.91,5.482,3.362,13.695,5.884,5.836,4.755
1.315,1.324,2.089,0.293,0.223,0.236,9.283,8.178,3.822,5.799,2.589,13.959,5.981,5.172,4.284
1.413,2.095,2.348,0.262,0.241,0.25,8.987,8.143,3.39,5.271,2.5,14.791,6.812,6.862,4.232
1.07,1.305,1.483,0.235,0.51,0.235,9.744,8.179,3.106,5.651,2.45,14.596,7.272,6.772,4.692
1.321,1.342,1.608,0.248,0.431,1.128,8.811,8.142,3.382,7.055,2.082,13.526,5.779,5.13,4.148
1.632,1.674,1.985,0.231,0.23,0.217,8.953,8.16,3.547,5.664,2.106,13.481,6.367,5.106,4.277
0.947,1.808,1.852,0.219,0.221,0.21,9.463,8.338,3.024,5.586,1.928,14.669,7.059,5.241,5.498
1.522,1.341,1.681,0.223,0.223,0.232,9.323,8.765,3.16,8.513,4.163,14.43,6.728,5.253,4.334
0.934,1.487,1.682,0.254,0.224,0.226,8.824,8.525,3.246,5.979,2.168,13.594,5.759,5.399,4.009
0.88,1.514,1.302,0.244,0.236,0.235,9.008,8.662,3.385,6.24,2.123,14.495,5.997,6.917,4.377
1.304,1.549,1.777,0.237,0.24,0.255,9.493,8.282,4.049,6.313,2.125,13.878,5.94,5.266,4.355
1.382,1.104,2.731,0.23,0.227,0.232,9.44,9.163,4.101,5.491,3.222,15.663,7.173,6.905,4.478
1.145,1.532,1.969,0.249,0.222,0.21,10.123,8.335,3.524,5.133,4.294,15.102,6.761,5.702,4.525
0.947,1.453,1.326,0.234,0.217,1.749,8.95,9.69,3.423,5.977,2.777,15.34,7.329,5.539,4.426
1.024,1.979,2.295,0.234,0.219,0.229,9.967,8.288,3.453,5.392,2.688,14.03,6.114,5.114,4.311
1.516,1.81,1.42,0.223,0.232,0.233,9.828,8.486,6.26,5.439,1.981,13.853,6.748,5.642,4.092
0.973,1.625,2.283,0.238,0.227,0.218,9.472,8.243,10.481,7.171,3.249,15.081,5.99,5.188,4.239
0.853,1.827,2.79,0.267,0.242,0.236,8.952,7.906,3.45,5.314,2.103,14.338,7.075,5.282,4.277
1.221,2.033,1.443,0.237,0.21,0.218,8.773,9.98,7.61,5.151,2.086,14.275,6.043,6.322,4.535
1.159,1.568,1.963,0.222,0.41,0.231,9.103,8.581,6.974,5.577,3.167,14.426,6.105,5.267,5.13
0.955,1.609,2.192,0.243,0.221,0.234,9.262,9.318,4.795,6.326,2.167,13.959,6.178,5.186,6.997
0.944,1.566,2.403,0.232,0.22,0.224,9.68,8.195,3.097,6.645,3.683,14.504,5.853,5.51,4.757
1.004,2.425,2.075,0.217,0.417,0.24,9.555,9.342,3.857,6.037,2.242,14.078,5.996,5.329,4.349
1.117,1.242,1.325,0.239,0.217,0.22,9.195,8.3,6.825,8.171,2.117,14.888,6.687,5.299,4.644
1.515,1.471,2.187,0.218,0.225,0.23,9.568,8.412,4.006,5.662,2.52,14.202,6.048,5.224,4.514
1.312,1.855,2.004,0.223,0.794,0.236,9.21,8.753,4.536,6.482,4.194,13.472,6.084,6.617,4.317
2.562,1.492,2.073,0.228,0.23,0.254,9.874,8.12,4.3,7.099,3.889,15.716,6.195,6.16,4.727
0.918,2.828,1.907,0.238,0.217,0.213,9.439,7.937,4.991,7.712,1.992,15.524,15.09,6.975,4.932
1.073,1.318,2.58,0.439,0.221,0.224,9.116,8.479,4.021,6.402,2.516,13.916,5.956,5.106,4.302
0.899,1.49,2.142,0.232,0.248,0.335,9.687,8.727,3.694,5.275,2.525,14.818,5.984,6.313,4.702
1.083,1.389,2.111,0.22,0.221,0.225,9.395,9.043,3.294,6.674,2.164,13.723,6.128,5.353,4.441
0.99,1.564,1.774,0.238,0.211,0.234,9.048,9.089,4.664,6.097,2.06,14.93,6.005,5.436,4.43
1.006,1.255,2.004,0.243,0.211,0.231,10.699,8.848,3.38,5.773,2.28,19.744,6.129,5.604,4.532
0.898,1.19,2.054,0.229,0.238,0.237,10.467,9.396,6.922,5.365,2.111,15.097,6.493,5.652,4.595
1.014,1.99,1.897,0.23,0.209,0.596,8.8,9.252,6.066,5.366,2.095,14.671,6.345,5.353,4.286
1.057,1.566,3.605,0.223,0.231,0.227,10.355,8.798,3.873,6.862,5.312,18.246,9.132,7.467,5.611
0.924,1.205,1.67,0.231,0.216,0.228,9.043,8.974,10.479,6.125,1.895,13.684,6.388,5.145,4.307
1.485,1.897,2.055,0.231,0.229,0.33,9.022,8.347,4.821,5.822,1.889,14.074,5.863,5.206,4.273
0.978,1.293,2.043,0.231,0.359,0.231,9.117,8.481,3.637,5.498,2.207,14.006,5.897,5.137,4.562
0.909,1.261,2.249,0.241,0.232,0.24,9.125,8.005,3.898,5.718,2.047,13.637,6.101,4.927,4.575
1.614,1.384,1.855,0.231,0.224,0.23,8.791,8.067,3.767,5.83,2.038,14.397,6.168,5.734,4.113
1.257,1.427,1.909,0.427,0.73,0.275,9.444,8.708,4.563,5.73,2.123,15.527,10.426,5.626,4.299
0.939,1.273,2.08,0.411,0.231,0.237,9.446,8.529,4.677,6.509,1.846,13.768,7.118,5.508,4.952
1.077,1.319,2.231,0.346,0.216,0.433,9.445,8.373,3.654,6.159,1.853,14.721,6.205,5.191,5.219
1.041,1.198,2.263,0.243,0.236,0.221,8.562,8.467,3.555,7.221,2.163,15.376,6.261,5.295,5.757
1.039,1.954,1.725,0.24,0.509,0.393,15.808,8.97,4.342,6.066,2.737,18.513,6.474,5.224,4.771
1.199,1.621,1.869,0.258,0.226,0.217,10.087,8.908,4.215,6.335,2.279,13.972,6.672,5.779,4.502
1.706,2.139,1.725,0.247,0.238,0.232,10.673,11.558,6.274,6.859,3.745,16.917,7.137,6.396,5.37
1.111,1.558,2.352,0.238,0.235,0.224,9.862,8.838,7.105,7.388,2.648,14.108,7.084,5.819,4.579
0.909,1.336,1.347,0.325,0.222,0.234,9.453,8.421,5.746,5.889,2.203,15.297,6.403,5.342,4.785
0.973,1.198,1.41,0.236,0.235,0.221,10.948,9.215,4.571,5.552,2.559,16.05,6.208,5.657,4.429
1.338,1.34,2.202,0.242,0.389,0.418,17.66,8.824,4.196,5.461,2.2,15.434,6.632,5.432,4.37
1.428,1.576,3.476,0.232,0.217,0.227,9.097,8.7,3.164,5.443,2.221,14.021,6.09,5.498,4.635
1.323,1.331,1.948,0.241,0.232,0.206,9.292,8.075,4.639,5.596,3.296,14.028,6.118,5.234,4.626
3.858,1.555,2.754,0.237,0.234,0.22,9.736,10.274,3.028,5.686,4.044,13.6,7.69,5.268,5.996
1.536,2.608,1.3,0.243,0.214,0.233,8.534,7.801,4.412,5.496,1.912,14.125,5.921,6.147,4.48
1.591,3.374,1.845,0.228,0.67,0.236,9.377,8.28,4.514,7.516,2.251,15.349,9.232,6.292,5.026
0.998,7.424,8.322,0.24,0.268,0.228,10.278,8.035,3.482,7.052,3.065,13.641,6.506,5.651,4.69
1.619,1.704,1.093,0.24,0.22,0.235,10.026,8.77,3.725,5.721,2.339,13.485,6.65,5.817,4.352
0.941,1.299,2.675,0.235,0.219,0.229,9.662,8.176,4.375,6.198,2.828,14.251,6.014,5.236,4.632
0.931,1.538,1.466,0.241,0.22,0.419,8.894,8.453,3.173,5.99,2.293,14.783,7.676,5.323,4.465
0.952,1.387,3.132,0.239,0.238,0.217,9.765,8.83,4.629,6.732,2.033,13.322,5.891,5.138,4.993
1.176,1.399,2.329,0.229,0.217,0.221,8.862,8.894,3.945,6.075,2.574,20.868,5.905,4.951,4.197
0.842,1.352,1.183,0.233,0.403,0.215,9.427,8.312,3.614,5.124,2.603,14.401,6.629,5.263,4.276
0.992,1.53,2.655,0.218,0.225,0.402,9.195,8.657,1.926,6.687,2.066,14.783,6.341,5.388,5.037
1.016,1.252,1.568,0.238,0.228,0.228,11.485,8.771,3.464,5.409,2.595,15.943,6.098,5.066,4.252
1.792,2.339,1.497,0.244,0.242,0.239,9.341,8.898,3.725,5.399,2.274,14.434,6.292,5.594,4.97
0.942,1.516,3.122,0.223,0.221,0.226,9.276,8.239,7.599,5.565,3.515,14.436,6.069,5.32,4.507
0.906,1.351,2.855,0.238,0.214,0.227,8.949,8.694,3.264,5.211,2.513,13.751,7.957,5.962,4.155
1.155,1.451,1.832,0.319,0.264,0.217,8.672,8.346,3.479,5.553,2.558,13.754,5.965,5.496,4.52
1.81,4.118,1.808,0.264,0.308,0.241,10.654,8.885,4.051,5.709,3.342,18.085,6.981,6.09,4.283
1.77,2.116,1.412,0.417,0.243,0.259,10.644,9.389,4.892,6.958,4.258,15.268,8.148,6.106,6.017
1.323,3.731,3.005,0.335,0.219,0.23,10.451,8.288,5.727,5.53,2.345,14.905,8.236,5.876,6.967
2.265,2.224,1.942,0.24,0.364,0.256,10.124,9.753,5.84,8.088,4.851,17.092,13.379,6.056,5.143
0.949,1.557,2.405,0.242,0.278,0.224,9.375,8.798,3.312,6.003,2.065,15.105,6.358,5.739,4.353
2.004,1.117,2.431,0.233,0.213,0.224,8.587,8.652,3.382,5.796,2.092,13.388,5.878,4.863,4.43
1.1,1.421,1.814,0.405,0.218,0.226,9.239,9.1,4.758,6.147,3.009,16.591,6.008,5.239,4.338
1.347,1.414,3.041,0.231,0.205,0.227,8.842,9.659,4.047,5.805,2.155,15.419,6.075,5.418,4.569
1.25,1.241,1.606,0.225,0.234,0.222,8.664,8.197,3.595,5.899,2.877,14.217,6.795,4.96,4.346
2.05,2.059,1.547,0.236,0.227,0.214,8.851,8.469,3.672,6.314,3.015,13.367,6.775,5.598,4.382
0.97,1.993,1.864,0.234,0.222,0.228,10.501,9.561,3.256,6.474,4.258,14.606,6.576,5.799,4.509
1.02,1.645,1.269,0.222,0.22,0.226,9.948,8.597,6.374,6.72,3.121,14.39,6.076,5.179,6.581
1.304,1.375,1.666,0.246,0.215,0.223,9.675,8.352,4.047,5.377,2.701,14.071,6.236,5.278,4.529
1.075,1.267,2.034,0.227,0.215,0.407,9.331,8.283,3.583,5.386,5.422,13.242,5.958,6.1,4.608
1.291,1.258,1.912,0.245,0.231,0.214,9.575,9.167,3.255,5.5,2.927,15.096,6.268,5.085,4.313
1.71,1.381,1.241,0.222,0.256,0.267,11.535,8.408,5.718,6.452,2.296,14.061,6.195,6.102,4.248
0.872,1.258,1.672,0.403,0.228,0.225,17.058,8.147,4.972,6.608,2.64,13.64,6.22,5.133,4.38
1.775,1.663,1.34,0.229,0.222,0.211,8.986,8.29,3.893,5.687,3.569,13.727,5.834,5.246,4.114
1.024,1.257,1.059,0.232,0.23,0.245,9.158,8.044,5.604,5.887,2.427,13.731,6.304,4.912,4.926
1.338,1.288,1.624,0.242,0.225,0.241,8.939,8.38,6.11,5.37,1.872,14.341,5.925,5.543,4.532
1.146,1.809,2.631,0.252,0.231,0.319,8.665,8.175,3.805,5.483,2.568,13.112,5.882,5.032,4.18
0.933,3.886,2.147,0.225,0.228,0.214,9.074,8.527,6.368,5.982,2.15,14.112,6.013,5.132,4.634
1.794,1.325,2.316,0.332,0.233,0.232,8.936,8.158,3.416,6.08,4.118,14.024,6.365,5.69,4.638
0.949,1.488,1.491,0.235,0.215,0.219,9.498,8.612,3.916,5.777,2.108,13.516,6.214,5.205,4.227
1.007,1.455,1.609,0.225,0.415,0.236,9.861,8.403,5.427,6.136,2.884,13.586,5.854,5.133,4.912
1.303,1.459,1.92,0.227,0.207,0.241,9.251,12.062,4.756,6.631,2.33,13.776,6.187,5.419,6.119
0.914,1.471,1.77,0.362,0.221,0.23,9.167,8.378,3.465,5.887,2.218,13.766,6.291,5.765,5.009
1.306,1.355,3.251,0.392,0.235,0.214,9.965,8.401,3.366,6.074,3.09,13.189,5.821,5.091,4.485
0.917,1.909,1.093,0.26,0.235,0.215,10.227,8.972,3.849,8.747,2.702,15.267,6.174,4.972,4.601
1.205,1.478,1.486,0.235,0.22,0.228,9.466,7.97,3.716,6.502,2.021,14.284,6.064,5.217,4.76
0.989,1.513,2.152,0.236,0.29,0.221,8.933,8.248,2.586,7.21,3.278,13.488,5.949,5.335,4.42
0.937,1.308,4.036,0.758,0.227,0.237,9.384,8.008,3.574,5.458,2.281,14.903,5.817,5.246,4.072
0.952,1.482,1.694,0.22,0.23,0.229,8.818,8.443,3.098,6.397,2.751,13.918,5.899,4.869,5.561
1.067,1.203,1.483,0.232,0.227,0.23,9.189,8.247,3.432,5.4,2.808,13.491,6.024,5.179,4.353
0.984,2.107,1.322,0.233,0.237,0.256,9.168,7.89,3.769,5.521,2.417,13.835,5.872,5.137,5.298
1.065,1.277,2.806,0.228,0.206,0.205,8.882,8.031,4.404,5.766,2.892,15.611,5.766,5.15,4.126
1.389,1.409,1.62,0.216,0.227,0.222,8.854,10.167,3.718,5.842,2.652,13.647,5.879,5.047,3.972
1.07,1.669,1.622,0.327,0.233,0.234,9.178,8.22,5.511,5.588,2.19,13.711,7.049,5.586,4.392
0.933,1.32,2.538,0.214,0.219,0.22,9.3,8.137,3.707,8.584,2.086,13.836,5.842,5.031,4.849
1.305,1.584,1.705,0.22,0.228,0.237,8.895,7.953,3.721,7.572,1.991,13.607,6.363,5.642,4.385
1.528,1.422,1.736,0.218,0.232,0.216,10.333,8.337,3.957,6.5,2.412,13.264,6.049,5.444,4.695
1.82,1.477,1.205,0.219,0.215,0.225,9.125,8.198,5.073,5.811,3.257,14.378,6.199,5.107,4.028
1.348,1.298,1.866,0.234,0.22,0.207,8.939,7.881,3.376,6.729,2.459,15.167,5.88,5.241,4.299
1.031,1.648,2.101,0.277,0.219,0.286,9.581,8.549,4.542,6.241,2.253,13.308,6.157,5.202,4.403
1.462,3.304,1.35,0.218,0.224,0.221,9.461,8.041,3.11,6.367,2.958,17.108,5.759,5.306,4.536
0.908,1.261,2.225,0.214,0.224,0.227,9.132,8.361,3.441,6.464,2.033,13.505,6.241,5.078,4.103
1.031,3.161,1.805,0.231,0.214,0.214,9.147,8.29,5.169,6.55,2.094,13.943,5.91,5.124,4.338
1.065,1.443,3.007,0.42,0.403,0.212,9.097,8.138,3.865,6.878,3.008,14.068,5.88,4.986,4.565
0.911,1.313,1.501,0.22,0.383,0.23,9.282,9.078,3.157,6.789,2.428,15.61,6.355,6.297,4.732
1.528,1.683,2.422,0.253,0.388,0.514,9.597,8.356,3.577,7.088,2.174,14.484,6.056,5.074,4.547
1.785,1.363,1.537,0.224,0.231,0.236,10.303,8.499,4.305,7.675,2.868,13.849,5.835,5.211,4.299
0.935,3.199,1.81,0.239,0.22,0.23,8.943,8.74,4.548,5.291,2.035,13.873,6.373,5.033,5.421
0.922,1.28,1.804,0.233,0.22,0.221,9.545,8.426,3.443,5.743,1.888,13.391,6.322,5.021,4.29
0.843,1.528,2.182,0.216,0.414,0.244,9.236,8.492,3.145,5.938,2.622,14.111,6.204,5.356,4.399
0.911,2.252,1.799,0.233,0.308,0.226,10.365,9.156,4.165,5.594,3.178,13.899,5.863,5.465,4.17
2.06,1.409,1.605,0.226,0.286,0.23,9.396,8.099,3.546,5.627,2.508,13.471,5.844,4.92,5.073
1.374,1.423,2.089,0.284,0.229,0.216,9.945,8.175,4.655,5.902,2.53,14,5.75,4.943,4.23
1.229,1.228,1.404,0.326,0.21,0.228,9.908,8.28,4.21,5.612,1.94,14.499,6.262,5.212,5.065
0.959,2.124,1.568,0.236,0.223,0.229,9.117,8.199,3.071,5.554,2.176,13.733,6.179,6.311,4.502
2.154,2.283,2.74,0.259,0.229,0.408,9.471,8.168,3.627,7.403,2.076,14.289,6.304,7.864,4.496
0.827,1.944,2.04,0.223,0.231,0.231,10.507,8.562,4.291,6.1,1.936,14.212,6.056,5.054,4.335
0.873,1.201,2.404,0.23,0.229,0.227,8.992,8.277,4.507,6.336,3.327,14.035,7.481,5.04,4.22
2.667,2.057,1.682,0.236,0.226,0.211,8.891,8.003,3.622,5.894,2.079,13.438,5.673,4.99,4.108
0.891,1.432,1.624,0.235,0.227,0.213,8.473,8.519,4.326,6.414,1.858,14.575,6.007,5.486,4.414
0.847,1.607,1.505,0.228,0.227,0.244,9.468,9.086,3.311,6.343,3.288,14.162,6.112,5.335,4.561
0.906,1.208,1.805,0.241,0.245,0.225,13.157,8.749,4.405,6.695,2.458,16.216,6.036,4.934,4.455
1.21,2.137,1.782,0.22,0.229,0.221,9.173,9.344,3.456,6.451,3.48,15.25,7.503,4.949,4.384
1.764,1.455,2.208,0.229,0.258,0.21,9.159,8.411,3.443,6.922,3.461,13.656,6.074,5.372,4.37
1.076,1.927,2.441,0.238,0.297,0.228,8.846,8.266,4.949,7.077,1.828,14.914,5.815,4.983,3.944
1.418,1.594,1.348,0.218,0.223,0.222,12.217,8.123,3.188,6.959,2.564,17.08,6.874,5.542,4.73
2.213,1.471,2.183,0.218,0.22,0.224,8.888,8.463,3.131,7.088,2.774,13.888,5.738,5.139,4.488
1.268,1.502,1.196,0.23,0.23,0.383,9.512,8.096,3.227,6.977,1.939,13.676,5.975,4.975,3.938
1.036,1.935,1.741,0.224,0.234,0.224,10.051,8.133,3.323,5.529,2.737,13.608,6.191,4.911,4.369
1.241,1.373,1.428,0.238,0.221,0.228,9.118,8.036,3.551,5.09,2.654,14.001,5.727,5.192,4.117
1.219,1.774,1.58,0.238,0.228,0.22,9.276,8.267,3.144,5.683,2.334,14.101,5.907,5.052,4.505
1.355,1.393,1.854,0.221,0.23,0.238,9.268,8.706,5.066,6.278,2.173,14.691,6.089,5.314,4.585
1.024,1.642,1.991,0.232,0.212,0.221,9.331,8.127,3.543,5.94,2.71,14.019,5.82,5.34,4.507
0.965,1.88,1.339,0.224,0.229,0.223,9.466,8.062,2.741,5.314,2.089,14.442,6.917,5.236,5.152
0.917,1.201,1.882,0.233,0.216,0.223,9.938,10.53,4.008,6.031,2.633,13.724,6.019,5.187,4.443
1.48,1.192,1.848,0.445,0.216,0.228,8.839,8.102,2.936,6.004,2.364,13.346,6.059,5.122,4.319
1.004,1.34,1.658,0.246,0.229,0.208,8.93,9.251,3.676,6.245,2.984,14.143,5.855,5.238,4.657
