native,quick,fastsort,counting,counting1,counting2,counting3,heap,radix,shell,gnome,shaker,lodash,bucket,merge,bubble,sbubble,insertion,selection
1.382,1.007,1.921,0.136,0.371,0.258,0.156,3.989,0.91,1.687,4.491,6.223,6.839,2.893,6.644,7.82,4.43,4.163,7.704
0.707,2.226,2.291,0.135,0.145,0.157,0.15,3.734,0.908,1.585,5.364,3.643,7.672,3.544,1.992,6.449,2.71,2.015,5.834
1.301,0.76,1.454,0.137,0.14,0.14,0.146,2.341,0.983,1.787,3.806,3.77,5.433,3.127,2.503,6.078,2.448,1.912,5.466
1.33,1.071,1.473,0.166,0.139,0.162,0.199,2.829,0.964,1.618,4.056,4.68,7.299,3.715,2.704,8.066,3.055,2.708,5.784
1.32,0.75,0.809,0.143,0.139,0.141,0.151,3.949,0.946,1.533,4.338,4.775,6.229,6.254,2.858,6.08,2.692,2.055,6.023
1.352,0.965,1.326,0.239,0.136,0.149,0.139,2.578,0.935,1.664,4.777,3.798,8.417,2.982,1.922,6.336,2.945,2.057,6.229
1.936,2.494,6.716,0.136,0.145,0.224,0.149,3.731,0.989,1.707,4.473,6.32,5.866,2.986,2.633,6.621,2.42,1.973,5.766
1.217,1.069,3.56,0.129,0.132,0.171,0.145,2.631,1.126,2.434,4.69,3.637,5.592,3.052,2.224,6.328,2.441,1.912,5.515
0.863,0.982,2.105,0.143,0.136,0.161,0.143,3.254,1.254,1.83,3.91,3.567,5.233,3.6,1.931,6.228,2.645,2.21,6.145
1.216,0.738,2.973,0.136,5.842,0.162,0.157,4.49,1.837,3.208,6.571,7.31,5.106,2.984,1.968,5.747,2.792,1.873,5.662
1.148,0.707,1.26,0.242,0.801,0.157,0.151,2.15,0.956,2.457,4.252,4.613,12.362,2.849,2.513,5.853,2.482,1.997,5.378
1.204,1.033,0.667,0.143,0.143,0.154,0.156,2.273,1.049,1.622,4.069,3.858,5.719,3.036,2.57,6.816,2.385,1.992,5.928
0.723,0.757,2.615,0.326,0.134,0.148,0.142,2.482,1.038,1.667,4.015,3.702,5.321,3.617,1.989,6.037,2.56,1.84,5.646
1.221,1.199,1.748,0.144,0.132,0.148,0.156,2.869,0.916,1.807,4.068,3.814,5.691,3.163,2.432,5.759,2.406,2.161,6.047
0.727,0.831,1.012,0.13,0.14,0.144,0.157,2.54,0.939,1.639,4.046,3.877,5.28,3.269,2.629,6.319,2.532,1.835,5.338
0.738,0.741,2.02,0.129,0.143,0.177,0.15,2.501,1.07,1.642,3.828,3.9,6.555,9.269,1.956,5.658,2.471,1.9,8.07
0.854,0.936,1.674,0.227,0.134,0.144,0.151,2.185,0.964,2.451,4.027,4.113,5.267,3.104,2.006,6.098,2.539,2.075,5.865
1.242,0.932,0.813,0.136,0.14,0.146,0.155,2.334,0.978,1.62,3.664,3.625,7.448,3.231,2.337,6.224,2.753,2.083,5.914
0.742,0.843,1.973,0.143,0.142,0.142,0.153,2.321,0.993,1.546,3.772,3.461,5.633,3.236,1.978,6.061,2.429,1.924,5.513
0.718,0.862,1.682,0.134,0.171,0.153,0.662,2.172,1.456,2.395,5.357,4.103,8.24,3.396,2.42,5.912,2.777,1.928,5.387
1.245,0.845,1.834,0.174,0.149,0.157,0.158,2.553,1.169,2.101,3.701,4.097,6.269,3.024,2.094,6.423,2.417,1.823,6.851
1.124,0.749,1.712,0.131,0.162,0.141,0.146,3.232,1.043,1.592,4.772,3.731,5.356,2.973,2.587,6.417,2.428,1.929,5.527
1.349,2.602,2.321,0.136,0.136,0.154,0.149,3.304,0.913,1.665,5.651,4.015,5.7,3.737,2.335,6.213,2.966,3.16,6.806
1.563,0.781,0.906,0.234,0.138,0.147,0.138,3.057,0.967,1.595,4.194,4.224,4.874,3.012,1.919,5.848,2.71,1.954,5.727
2.545,1.015,1.088,0.137,5.452,0.153,0.153,2.382,0.992,1.707,3.909,5.231,6.903,3.205,3.159,5.771,2.431,2.056,5.42
1.444,1.059,3.448,0.134,5.598,0.147,0.141,2.315,1.028,1.637,4.161,3.643,5.012,3.017,1.915,5.847,2.517,2.019,5.791
1.161,0.722,1.946,0.141,0.221,0.147,0.138,2.457,0.922,1.622,3.975,3.693,4.846,3.075,2.053,8.632,2.628,1.93,6.181
1.807,0.647,0.999,0.142,0.244,0.148,0.14,3.019,0.991,1.629,4.128,3.776,5.425,3.106,2.899,6.044,3.023,2.25,5.851
0.707,0.726,1.833,0.132,0.171,0.164,0.156,2.986,0.937,1.658,4.627,3.993,5.339,5.065,2.428,5.775,2.621,1.944,5.512
1.238,0.738,2.454,0.133,0.143,0.154,0.149,3.727,0.98,1.497,3.992,5.85,6.327,2.817,4.128,7.499,2.615,2.089,5.594
1.355,1.675,6.277,0.138,0.143,0.173,0.159,2.266,0.923,1.711,3.659,5.413,4.978,3.7,3.426,6.237,2.477,2.05,5.584
0.788,0.89,2.028,0.142,0.136,0.159,0.139,2.503,1.006,1.515,4.093,4.056,5.113,3.049,1.928,5.9,2.482,2.016,5.478
0.815,0.743,1.987,0.248,0.135,0.153,0.148,2.377,0.919,1.984,4.379,3.943,6.186,3.251,1.95,6.817,2.487,2.049,5.93
0.82,0.846,1.77,0.233,0.156,0.162,0.147,2.562,0.991,1.614,4.187,3.668,6.536,3.107,1.974,6.827,2.624,2.254,5.588
1.718,0.803,2.059,0.254,0.144,7.963,0.145,2.567,0.922,1.592,3.903,4.146,5.66,3.062,2.009,6.821,2.754,2.08,5.589
0.817,0.729,2.241,0.134,0.137,9.464,0.143,2.306,0.944,1.693,3.634,4.245,6.107,3.49,1.922,7.134,2.591,1.955,6.468
1.282,0.82,1.501,0.139,0.146,0.154,0.25,3.046,0.933,1.811,4.689,4.187,4.598,3.164,2.377,5.945,2.565,2.088,5.403
1.424,0.93,2.212,0.241,0.256,0.146,0.138,2.362,0.991,1.503,3.93,4.088,5.279,3.556,2.51,6.001,2.485,2.15,5.359
1.409,0.734,2.224,0.157,0.142,0.152,0.162,2.395,0.938,1.688,3.834,3.973,4.336,3.135,1.947,5.889,2.736,1.97,5.498
1.2,0.966,2.538,0.136,0.245,0.146,0.149,2.239,0.972,1.569,4.533,3.733,5.931,3.299,3.551,6.51,2.474,1.981,5.724
0.764,1.26,2.462,0.145,0.144,0.171,0.139,3.061,0.982,1.48,4.571,3.814,4.694,2.758,1.912,6.024,2.419,1.88,5.64
4.141,1.011,1.377,0.141,0.15,7.445,0.157,6.467,1.001,1.688,4.035,4.085,3.991,3.038,1.997,5.917,2.613,1.905,5.818
2.294,0.705,2.821,0.144,0.245,0.152,0.146,2.21,1.029,1.64,4.561,3.592,6.309,3.049,2.364,6.239,2.491,1.936,5.251
1.44,0.947,1.641,0.139,0.138,0.146,0.153,4.09,0.914,1.732,4.627,4.449,7.459,4.885,2.079,6.258,2.577,1.983,5.564
1.204,0.941,1.575,0.136,0.139,0.156,0.149,2.386,0.964,2.533,3.834,3.866,3.913,2.921,2.029,5.888,2.475,2.127,5.566
1.537,0.808,1.045,0.147,0.148,0.157,0.148,2.475,0.922,1.596,4.233,3.746,4.901,2.922,1.96,5.777,2.677,2.658,5.676
1.186,0.836,2.394,0.159,0.137,0.142,0.149,2.316,0.937,1.884,3.858,3.936,4.95,3.191,3.064,6.264,2.696,1.924,5.241
0.756,1.014,1.994,0.136,0.144,0.146,0.228,2.316,1.831,1.654,3.668,3.919,6.856,6.796,2.391,6.2,2.705,1.983,5.231
1.258,0.964,2.451,0.141,0.251,0.158,0.147,2.852,1.033,1.666,4.084,4.825,7.031,5.543,2.777,5.895,2.55,2.019,6.348
1.159,0.558,1.926,0.222,0.141,0.171,0.143,3.513,0.987,1.734,4.334,5.393,4.846,3.714,3.281,7.227,4.768,1.829,5.857
1.415,0.73,2.174,0.134,0.241,0.147,0.149,2.459,1.861,1.628,4.49,3.998,5.663,3.088,3.403,6.636,2.761,2,5.853
0.798,0.747,1.869,0.13,0.136,0.148,0.161,2.957,0.989,1.709,4.02,4.138,5.119,3.082,1.955,6.8,2.496,1.793,5.638
1.225,0.748,1.698,0.134,7.018,0.148,0.14,3.201,1.066,1.927,3.67,3.815,3.961,3.652,2.057,6.415,2.387,2.066,5.796
1.226,0.955,1.698,0.138,0.145,0.157,0.152,2.387,0.994,1.729,3.825,4.014,11.049,3.071,2.409,5.858,2.58,2.214,5.772
1.236,0.743,2.355,0.242,0.142,0.15,0.278,4.044,0.999,1.674,3.883,3.742,5.405,3.578,2.478,5.86,2.712,2.112,5.369
1.559,1.424,2.215,0.155,0.134,0.145,0.143,2.842,1.051,1.871,3.619,5.217,4.949,3.022,2.941,5.885,2.384,1.802,5.561
0.809,0.722,2.183,0.137,0.135,0.656,0.144,2.296,0.989,1.613,3.808,3.804,5.968,3.44,2.909,6.836,2.578,1.901,5.349
1.3,0.526,2.063,0.144,0.142,0.151,0.139,2.396,0.94,1.796,4.036,3.804,6.064,3.206,2.049,6.226,2.574,1.838,5.585
1.221,0.718,1.675,0.135,0.134,0.151,0.147,2.344,0.972,1.584,4.063,3.906,3.941,2.996,2.983,6.43,3.423,2.428,5.916
0.71,0.837,2.03,0.201,0.134,0.142,0.194,3.887,0.995,1.608,4.013,3.911,5.635,3.984,2.475,5.828,2.408,1.809,5.539
1.22,0.835,1.501,0.127,0.133,0.155,0.171,2.636,0.925,1.511,4.03,4.102,5.661,2.864,2.136,5.718,2.634,2.717,7.16
1.199,0.805,1.461,0.134,0.141,0.14,0.153,3.762,0.96,2.361,3.873,4.075,4.642,2.872,1.954,6.159,2.653,2.132,6.142
0.738,0.733,1.978,0.222,0.141,0.148,0.155,3.989,0.951,1.962,3.973,4.406,5.327,3.111,1.969,5.844,2.538,1.924,5.724
1.696,1.044,1.334,0.134,0.141,0.173,0.15,2.362,0.957,1.82,3.86,4.397,5.82,2.856,2.123,5.767,2.649,1.954,5.616
1.229,1.056,2.261,0.134,0.244,0.155,0.156,2.695,1.831,1.609,3.766,3.946,5.763,2.92,1.972,6.063,2.567,2.379,5.708
0.879,0.737,2.136,0.132,0.147,0.151,0.165,4.488,1.137,1.638,4.288,4.417,4.985,2.96,2.708,6.069,2.809,2.034,5.47
1.238,1.07,2.193,0.141,0.143,0.148,0.152,2.091,0.974,1.708,3.613,3.573,5.276,2.899,2.04,6.207,2.36,1.897,5.835
0.745,1.148,1.321,0.243,0.146,0.147,0.149,2.348,0.965,1.807,3.879,3.774,4.19,2.946,1.968,5.694,2.497,2.452,6.969
0.742,1.425,1.754,0.246,0.142,0.148,0.151,3.218,1.176,1.692,4.103,3.772,4.457,2.943,1.962,6.052,2.668,2.028,5.515
0.753,0.824,2.195,0.237,0.145,0.139,0.157,2.996,0.994,1.698,4.614,4.489,5.226,4.992,5.056,6.689,2.386,2.064,5.676
1.326,1.053,2.255,0.133,0.141,0.151,0.149,2.35,0.93,1.686,3.896,4.045,4.727,3.228,5.146,7.122,2.573,2.086,5.681
0.729,0.763,1.86,0.176,7.282,0.142,0.148,4.248,0.986,1.752,3.965,3.599,4.19,3.105,5.223,6.311,2.658,2.05,5.59
1.171,0.849,1.916,0.14,0.137,0.154,0.151,3.459,1.28,1.713,4.015,3.688,12.537,3.021,2.425,5.821,2.452,1.907,5.555
1.167,0.809,2.551,0.134,0.141,0.245,0.151,2.401,1.019,1.695,4.593,3.593,7.44,2.896,2.379,7.136,2.497,1.811,5.952
1.283,0.725,1.625,0.134,0.141,0.15,0.15,2.402,0.966,1.873,3.752,3.423,6.38,3.263,3.57,10.512,2.368,1.909,5.685
1.303,0.723,2.381,0.133,0.175,0.147,0.143,2.442,0.93,1.715,3.742,3.575,12.512,4.905,2.447,5.821,2.55,2.176,6.348
1.441,0.827,1.004,0.135,0.251,0.149,0.153,3.455,0.969,2.122,3.995,4.284,8.827,2.798,2.022,5.997,2.791,2.049,5.559
1.228,0.767,2.729,0.135,0.256,0.149,0.142,2.392,0.963,1.605,4.992,3.931,7.572,2.955,2.005,5.818,2.433,1.961,5.78
1.545,0.748,1.839,0.141,0.148,0.152,0.148,2.479,0.929,1.708,3.823,3.724,5.707,3.446,1.987,6.383,2.568,1.98,7.013
1.266,0.753,2.571,0.133,0.139,0.151,0.14,3.224,0.969,1.492,4.245,4.569,6.664,4.356,2.654,6.031,2.918,2.003,5.913
1.452,0.735,1.82,0.135,0.144,0.147,0.142,2.778,0.933,1.698,4.437,4.371,4.776,3.476,1.919,6.025,2.963,1.929,5.184
1.306,0.842,2.003,0.143,0.134,0.146,0.338,5.881,0.918,1.496,4.041,6.799,5.3,2.914,1.972,5.614,2.909,2.038,5.639
0.755,0.744,2.122,0.145,0.154,0.276,0.157,2.725,0.904,1.616,3.992,4.036,14.846,4.797,2.045,5.875,2.691,1.929,6.022
0.8,0.771,2.335,0.139,0.148,0.266,0.178,3.699,0.92,1.636,4.092,4.218,15.754,2.966,2.559,6.376,2.681,1.989,5.961
1.27,0.879,2.163,0.127,0.131,0.14,0.146,3.866,0.978,1.597,3.99,5.504,7.185,3.355,5.204,6.423,2.538,1.941,6.484
1.136,0.816,2.257,0.145,0.154,0.163,0.147,4.571,0.913,1.59,4.236,4.42,8.151,3.928,1.968,7.075,4.546,3.161,5.528
1.215,0.719,1.982,0.127,0.145,0.151,0.15,2.262,0.903,1.656,3.918,4,4.279,3.432,2.509,6.144,2.389,2.054,5.499
1.185,0.744,2.125,0.133,0.158,0.143,0.139,2.46,0.911,1.651,4.719,4.482,4.331,3.085,1.93,5.519,2.539,1.956,5.758
1.314,0.628,1.996,0.142,6.808,0.154,0.183,2.275,0.906,1.655,3.995,3.886,4.309,3.184,2.587,6.188,2.476,1.992,5.555
1.167,0.991,1.876,0.134,7.063,0.141,0.14,2.301,0.981,1.591,4.62,4.664,4.203,3.234,1.977,6.038,2.659,2.188,5.735
1.19,0.726,1.655,0.239,0.169,0.173,0.153,2.395,1.17,1.67,3.668,4.25,9.641,3.56,2.531,7.849,2.612,2.612,5.57
1.131,0.6,2.076,0.143,0.133,0.144,0.145,2.883,1.405,1.795,4.19,4.206,8.065,4.024,1.897,6.616,2.435,1.889,5.694
1.454,0.815,2.166,0.137,0.136,0.148,0.149,4.63,0.97,1.689,3.759,6.675,7.036,3.611,3.745,6.137,2.646,2.087,5.422
1.198,0.798,1.776,0.13,0.148,0.157,0.144,3.192,0.927,1.729,4.118,5.216,13.226,3.908,2.737,8.741,2.972,3.489,8.071
0.76,0.759,1.988,0.139,0.136,0.155,0.14,2.059,0.968,1.571,3.659,3.537,4.651,3.904,1.95,6.574,2.569,1.91,5.448
0.831,0.757,3.018,0.141,0.149,0.147,0.212,2.814,0.929,1.664,3.732,4.555,5.127,3.021,1.936,5.703,2.659,2.329,5.449
1.252,0.735,1.652,0.246,0.165,0.148,0.139,2.159,1.214,2.863,3.788,4.794,5.25,3.005,2.583,6.36,2.424,1.909,6.092
1.15,0.651,1.837,0.698,0.209,0.154,0.158,2.935,0.927,1.668,3.845,4.534,5.144,3.324,1.923,5.902,2.557,1.908,6.447
1.351,0.904,1.762,0.136,0.139,0.146,0.156,3.4,0.928,1.741,3.967,3.716,6.57,3.346,1.924,5.851,2.478,2.226,5.809
0.779,0.937,2.541,0.142,0.153,0.162,0.153,2.586,1.054,1.706,4.297,3.963,4.06,3.492,3.497,6.064,2.652,2.644,6.571
1.296,0.566,1.624,0.136,0.694,8.709,0.148,3.909,1.039,2.172,3.839,4.146,7.082,5.465,1.96,6.038,2.806,1.836,6.142
1.186,0.759,2.246,0.142,0.135,0.138,0.151,2.385,1.257,1.671,3.882,3.707,4.681,2.958,1.95,7.828,2.531,1.903,5.763
1.171,0.534,1.89,0.133,0.209,0.139,0.151,3.542,0.962,1.692,4.467,3.827,8.874,3.253,2.18,6.484,2.833,2.202,6.635
1.48,1.052,1.934,0.463,0.192,0.227,0.167,5.237,1.171,1.835,9.648,3.653,3.626,3.637,2.419,6.221,2.785,2.01,5.813
1.237,1,1.102,0.136,0.146,0.155,0.167,4.14,0.995,1.6,4.435,4.068,7.597,3.388,2.025,5.647,2.924,2.099,5.619
1.366,1.529,1.975,0.146,0.24,0.155,0.307,4.087,1.033,2.836,4.257,6.139,5.772,3.217,4.091,9.968,3.267,2.274,6.281
1.35,0.724,1.915,0.129,0.14,0.14,0.155,2.548,0.919,2.079,4.689,3.845,8.703,3.807,2.777,8.377,2.698,2.403,7.08
0.737,0.987,1.72,0.14,7.715,0.149,0.153,2.844,0.959,1.761,5.418,3.717,6.177,3.851,1.966,7.073,2.789,1.936,5.994
1.244,0.861,3.832,0.197,0.141,0.5,0.218,2.168,2.043,1.752,4.076,5.342,5.452,3.291,1.933,9.484,3.295,2.112,5.438
0.762,0.841,1.66,0.144,8.791,0.255,0.232,2.944,1.924,1.81,4.429,4.759,4.014,3.033,1.953,7.371,2.396,1.983,5.577
0.732,0.755,2.819,0.141,0.14,0.154,0.2,2.419,0.995,1.64,3.752,5.716,3.792,2.99,1.981,5.816,2.335,2.04,5.671
1.151,0.876,3.737,0.135,0.147,0.154,0.147,2.194,0.925,1.645,3.826,4.235,5.41,3.135,2.622,6.099,2.904,1.987,5.787
1.27,0.87,1.447,0.128,0.177,0.145,0.156,5.149,0.917,1.636,4.124,3.718,5.131,3.042,2.507,6.286,2.549,1.977,5.925
1.257,1.293,0.788,0.141,7.5,0.2,0.146,2.676,0.964,1.607,3.763,3.818,4.09,2.861,1.941,6.481,2.662,2.226,5.401
0.743,0.802,1.744,0.223,0.139,0.283,0.14,3.242,1.323,1.653,3.966,3.74,6.358,4.5,2.825,6.415,2.453,3.281,5.813
1.269,1.273,2.394,0.142,0.147,0.158,1.056,2.912,1.076,2.454,4.168,3.472,5.528,4.689,5.343,5.741,2.475,2.037,5.545
1.29,0.932,1.042,0.135,0.173,0.174,0.148,2.49,0.916,1.838,3.895,3.971,4.051,3.556,2.069,6.129,2.938,2.38,6.036
1.138,1.057,2.22,0.139,0.16,0.163,0.14,2.751,0.908,1.598,4.214,4.528,5.712,2.978,2.125,5.689,2.336,1.922,5.954
1.179,0.721,2.98,0.142,0.141,0.141,0.219,2.408,0.93,1.748,3.87,5.475,5.52,3.261,1.895,6.499,2.803,2.25,5.755
1.357,0.732,1.526,0.245,0.158,0.185,0.163,2.687,0.959,1.679,4.26,3.772,6.718,3.745,1.962,5.804,2.58,1.954,8.132
1.466,0.752,2.193,0.137,0.142,0.147,0.175,3.082,1.037,1.701,4.032,3.707,5.035,3.223,2.009,6.106,2.819,1.976,5.616
0.818,1.555,1.426,0.14,0.141,0.151,0.282,2.455,1.986,2.279,4.03,3.977,5.991,3.079,3.906,5.834,2.717,1.95,5.906
1.142,0.756,1.879,0.134,0.145,0.147,0.15,2.254,1.001,1.526,3.887,4.172,8.949,3.225,1.982,5.673,2.523,1.95,5.551
1.422,0.784,2.881,0.135,0.15,0.139,0.137,2.408,1.005,1.634,4.074,3.729,5.025,3.177,4.831,6.52,2.518,1.917,5.575
3.042,1.2,1.463,0.141,8.523,0.144,0.146,2.416,0.971,1.823,4.838,4.134,5.064,3.231,1.958,6.98,3.244,1.948,5.637
1.15,0.836,2.456,0.269,0.137,0.158,0.173,3.003,0.981,1.51,3.89,3.742,4.363,3.151,2.412,6.449,2.395,1.931,5.806
1.306,0.944,1.78,0.135,0.238,0.145,0.139,2.273,1.186,1.587,3.807,3.705,11.334,2.959,2.359,5.918,2.663,2.041,5.454
1.131,0.72,1.532,0.144,0.144,0.139,0.15,2.438,0.923,1.683,4.14,3.856,4.189,2.996,2.615,6.783,2.491,1.944,5.28
1.805,1.311,3.873,0.145,0.379,0.263,0.303,3.615,1.025,1.799,4.263,4.133,4.713,3.261,4.832,6.89,2.888,2.489,6.211
0.746,0.945,1.163,0.171,0.304,0.168,0.519,3.657,1.389,1.828,5.766,5.512,6.602,3.549,3.309,6.257,2.775,2.15,6.76
1.835,0.851,2.258,0.142,0.144,0.141,0.137,2.372,1.045,1.901,4.227,3.596,6.448,3.062,1.927,5.976,2.502,1.941,5.663
1.393,1.453,2.332,0.251,0.168,0.169,0.162,3.363,1.093,2.167,5.1,4.981,11.138,3.398,3.084,6.31,3.833,2.149,5.962
1.158,0.941,3.361,0.143,0.141,0.141,0.145,3.022,1.154,1.651,3.919,3.964,6.122,3.87,2.271,6.067,2.665,2.174,5.862
0.728,0.742,1.9,0.249,0.142,0.155,0.153,3.034,0.926,1.581,3.974,4.065,5.557,3.178,1.895,6.163,3.033,1.893,5.509
1.549,0.714,2.586,0.138,0.144,0.15,0.142,2.205,0.971,1.592,5.436,4.003,4.047,3.215,1.892,5.993,3.009,2.226,5.354
0.891,0.533,2.087,0.136,0.139,0.14,0.151,4.278,0.922,1.786,5.997,4.028,5.146,3.35,2.229,5.993,2.458,2.229,5.616
0.787,0.739,2.554,0.133,0.142,0.145,0.168,2.385,1.024,1.722,3.887,4.031,5.469,4.231,1.939,5.969,2.424,1.873,5.833
1.457,0.935,2.202,0.141,0.146,0.173,0.15,2.422,0.967,1.611,3.65,3.443,4.335,3.117,2.749,6.638,2.583,2.121,6.058
1.187,1.105,2.005,0.142,0.147,0.147,0.143,3.707,2.195,1.784,4.007,3.626,7.577,3.669,4.473,6.167,2.454,2.155,5.777
1.308,0.796,1.473,0.135,0.181,0.158,0.151,3.907,1.318,1.69,3.9,5.707,5.639,3.21,2.496,6.657,4.156,1.989,7.084
0.881,0.742,2.702,0.272,0.139,0.142,0.139,3.387,1.002,1.725,4.927,3.935,4.447,3.117,1.989,5.991,2.653,1.785,5.673
1.279,0.725,1.759,0.135,0.14,0.139,0.211,2.751,0.927,1.672,4.105,4.145,5.141,2.962,2.075,5.635,2.711,1.899,5.702
0.721,0.918,1.959,0.126,0.142,0.14,0.151,3.306,0.922,1.556,3.963,4.029,4.415,3.105,2.397,6.053,2.461,1.902,5.729
1.287,0.853,1.224,0.143,0.143,0.288,0.153,2.813,0.92,1.959,4.065,4.405,5.029,3.086,1.967,6.208,2.792,2.091,5.517
0.72,0.774,1.081,0.142,0.204,0.242,0.246,3.416,1.001,1.778,9.138,3.779,5.48,3.624,2.545,5.663,2.646,2.199,5.661
1.939,0.922,1.753,0.13,0.143,0.148,0.152,2.554,1.005,2.655,4.046,3.629,4.657,3.024,2.36,6.083,2.497,2.267,5.45
1.191,1.055,1.312,0.135,0.145,0.143,0.156,2.174,0.985,1.534,3.928,3.771,7.032,4.253,3.026,6.318,2.731,1.838,6.557
0.715,0.755,2.04,0.135,0.144,0.15,0.154,3.342,0.963,2.601,4.083,3.563,6.089,3.149,2.015,6.595,2.79,2.05,6.17
1.224,1.148,2.599,0.231,0.146,0.153,0.149,2.403,0.949,2.251,3.778,4.975,5.151,3.094,1.943,5.995,2.432,1.841,5.749
1.144,0.84,2.486,0.127,0.138,0.15,0.153,2.317,0.939,1.665,4.698,3.569,5.797,3.565,1.968,6.331,2.44,2.11,5.547
1.352,0.846,1.713,0.142,0.139,0.148,0.151,2.302,1.153,1.739,3.97,4.064,4.731,3.133,2.77,5.963,2.67,2.045,5.764
1.402,0.761,1.804,0.149,0.138,0.141,0.154,2.664,0.925,3.124,3.893,3.837,5.247,3.047,1.98,5.753,2.284,2.412,5.662
1.171,0.731,2.192,0.129,0.142,0.25,0.157,2.278,1.033,1.659,4.143,4.479,5.19,3.835,2.397,5.925,2.652,2.089,5.407
0.714,0.737,3.098,0.134,0.143,0.142,0.159,3.559,0.989,1.509,3.784,3.801,5.236,3.643,1.996,5.811,2.897,1.91,6.121
1.253,0.733,2.021,0.248,0.146,0.143,0.148,3.066,0.979,1.645,3.98,3.556,4.002,3.033,3.331,5.753,2.468,1.934,5.626
1.05,0.785,2.005,0.136,0.144,0.169,0.153,3.061,0.931,1.577,4.625,3.512,5.54,3.349,2.069,6.006,2.539,1.944,5.501
0.73,0.899,0.903,0.14,0.146,0.15,0.172,3.344,0.926,1.501,4.244,3.707,3.58,3.373,1.965,5.643,2.588,2.141,6.04
0.79,0.751,1.932,0.136,0.219,0.141,0.14,2.221,1.066,1.66,3.754,4.005,4.52,3.17,1.894,6.09,2.432,1.904,7.047
1.245,0.762,3.117,0.146,0.161,0.331,0.149,2.416,0.924,1.63,4.121,3.934,5.128,3.026,2.521,6.104,2.551,1.992,5.782
1.154,0.532,2.367,0.214,0.224,0.253,0.248,3.008,1.367,1.656,4.432,3.839,5.967,3.117,2.406,5.909,3.515,3.259,5.441
