native,quick,fastsort,countingObj,countingObj2,countingObj3,gnome,shaker,lodash,bucket,merge,bubble,sbubble,insertion,selection
0.172,0.193,0.214,0.081,0.128,0.088,4.392,4.262,1.187,0.223,0.36,2.957,1.717,0.807,0.901
0.152,0.162,0.199,0.072,0.125,0.081,3.633,5.673,0.677,0.207,0.317,3.694,3.113,1.927,0.332
0.143,0.159,0.207,0.072,0.067,0.109,5.2,4.188,0.81,0.208,0.32,2.817,2.61,0.84,1.526
0.15,0.168,0.199,0.067,0.059,0.101,3.471,4.212,0.721,0.219,0.319,2.987,2.635,0.93,2.223
0.17,0.158,0.195,0.083,0.087,0.061,3.31,4.303,0.589,0.206,0.316,3.759,2.775,1.658,1.633
0.142,0.158,0.215,0.092,0.084,0.08,3.481,4.689,0.65,0.206,0.315,3.102,2.689,0.93,3.065
0.247,0.25,0.216,0.11,0.102,0.095,3.459,4.981,0.601,0.212,0.315,2.924,2.732,2.423,0.879
0.15,0.165,0.259,0.071,0.067,0.063,3.447,4.483,0.694,0.205,0.385,3.18,2.749,6.449,1.632
0.145,0.283,0.236,0.079,0.063,0.066,3.741,4.442,0.708,0.207,0.387,4.433,2.907,3.516,4.778
0.137,0.159,0.234,0.12,0.074,0.075,3.35,4.342,1.005,0.217,0.325,3.17,2.972,0.833,0.883
0.143,0.587,0.242,0.08,0.085,0.083,3.604,4.452,0.652,0.203,0.371,2.92,2.635,0.902,0.948
0.135,0.212,0.2,0.077,0.066,0.067,3.834,4.298,0.618,0.206,0.357,2.785,2.499,1.947,0.268
0.147,0.161,0.883,0.078,0.068,0.065,7.354,4.385,0.571,0.216,0.345,3.036,2.701,1.957,1.53
0.14,0.161,0.402,0.071,0.063,0.066,3.727,4.339,0.622,0.213,0.338,3.024,2.749,1.704,1.754
0.136,0.151,0.216,0.088,0.068,0.086,3.387,4.595,0.675,0.286,0.392,2.997,2.693,2.062,1.081
0.151,0.152,0.197,0.07,0.062,0.066,3.291,4.113,0.683,0.218,0.375,3.052,2.585,2.025,1.492
0.13,0.162,0.178,0.067,0.097,0.069,4.302,4.252,1.125,0.21,0.316,2.837,2.815,1.608,0.883
0.136,0.157,0.325,0.096,0.131,0.133,3.591,4.451,0.674,0.206,0.33,3.707,2.716,0.977,3.162
0.153,0.208,0.2,0.075,0.07,0.085,3.39,4.527,1.06,0.209,0.334,3.31,2.635,2.441,1.252
0.158,0.157,0.372,0.07,0.066,0.096,3.454,5.185,0.572,0.224,0.319,3.657,2.851,3.647,1.047
0.144,0.225,0.443,0.097,0.076,0.078,3.64,4.351,1.003,0.222,0.323,2.955,2.794,1.188,1.516
0.15,0.164,0.215,0.071,0.063,0.065,3.646,4.539,0.813,0.207,0.316,2.789,2.985,2.619,6.1
0.139,0.162,0.317,0.07,0.066,0.069,3.613,4.14,0.785,0.237,0.56,3.194,2.943,1.562,1.588
0.148,0.301,0.31,0.081,0.123,0.115,4.277,4.759,1.296,0.216,0.653,5.206,2.886,0.891,1.035
0.133,0.158,0.209,0.069,0.07,0.065,3.713,4.615,0.566,0.216,0.316,2.825,2.724,0.925,1.006
0.14,0.154,0.184,0.2,0.084,0.097,3.559,4.822,0.687,0.241,0.325,2.98,2.681,2.029,1.863
0.169,0.185,0.279,0.074,0.064,0.068,5.04,4.921,0.59,0.218,0.318,3.15,2.636,0.873,1.049
0.148,0.242,0.272,0.077,0.064,0.113,3.711,5.244,1.17,0.216,0.331,2.82,2.916,2.276,2.215
0.134,0.155,0.241,0.073,0.065,0.068,3.843,5.517,0.867,0.249,0.526,3.057,2.766,1.488,2.866
0.147,0.255,0.24,0.14,0.074,0.11,4.494,4.359,0.601,0.222,0.342,2.901,2.62,1.45,1.428
0.142,0.152,0.324,0.071,0.066,0.065,3.507,5.523,0.66,0.309,0.317,3.21,3.077,0.925,1.704
0.229,0.155,0.228,0.095,0.074,0.077,3.477,4.724,0.635,0.206,0.315,3.018,2.756,0.937,0.918
0.16,0.156,0.241,0.069,0.076,0.077,3.766,4.354,0.756,0.211,0.319,2.862,2.846,2.096,1.434
0.137,0.155,0.337,0.07,0.063,0.069,4.369,4.678,0.901,0.26,0.373,2.982,2.802,1.02,1.026
0.24,0.165,0.254,0.082,0.074,0.067,3.93,4.375,0.595,0.207,0.325,2.995,2.585,0.939,1.622
0.142,0.213,0.33,0.07,0.064,0.089,3.678,4.98,0.698,0.218,0.317,2.867,2.857,0.913,1.081
0.134,0.157,0.213,0.069,0.078,0.061,4.075,4.436,0.905,0.21,0.316,3.08,3.286,1.771,1.95
0.173,0.371,0.255,0.075,0.062,0.125,3.841,4.491,0.578,0.409,0.58,2.878,2.62,0.884,0.949
0.139,0.337,0.211,0.075,0.062,0.069,3.547,4.449,1.076,0.208,0.318,2.912,3.089,1.106,0.93
0.241,0.157,0.365,0.131,0.08,0.075,6.133,6.108,1.106,0.322,0.601,5.488,4.523,2.192,0.462
0.286,0.274,0.462,0.131,1.533,3.995,25.266,18.245,2.155,3.494,0.569,30.616,28.605,16.643,49.911
0.153,0.24,0.213,0.16,0.15,0.157,3.698,4.626,0.78,0.231,0.334,3.078,2.835,1.915,1.85
0.134,0.164,0.347,0.071,0.061,0.06,4.706,4.322,0.633,0.206,0.317,2.892,2.724,0.99,0.956
0.137,0.156,0.194,0.076,0.083,0.064,3.451,4.364,0.634,0.208,0.511,3.023,2.667,2.338,1.447
0.14,0.162,0.317,0.071,0.071,0.177,3.549,4.717,1.184,0.211,0.316,3.207,2.667,0.911,1.742
0.146,0.274,0.197,0.077,0.064,0.071,3.572,4.706,0.561,0.214,0.319,2.812,2.639,1.387,1.417
0.138,0.155,0.228,0.068,0.061,0.074,3.45,4.376,1.493,0.456,0.323,2.861,3.292,0.932,0.976
0.14,0.158,0.205,0.07,0.062,0.06,3.563,4.126,0.571,0.216,0.319,3.003,2.755,1.71,0.724
0.157,0.194,0.645,0.084,0.166,0.081,3.426,4.47,0.939,0.208,0.318,3.531,2.575,1.105,1.65
0.155,0.157,0.205,0.075,0.062,0.061,3.819,4.511,0.859,0.237,0.427,3.015,2.856,3.043,1.063
0.135,0.15,0.499,0.072,0.062,0.061,3.261,4.237,0.598,0.291,0.373,2.949,2.651,1.629,1.719
0.137,0.158,0.204,0.09,0.066,0.067,3.436,4.417,0.536,0.206,0.319,2.817,2.98,1.758,1.719
0.138,0.156,0.204,0.069,0.065,0.113,3.875,4.516,0.865,0.222,0.335,3.473,2.626,1.884,1.701
0.143,0.165,0.226,0.09,0.075,0.075,3.805,4.466,0.943,0.208,0.322,2.88,2.618,0.892,0.9
0.381,0.153,0.213,0.074,0.064,0.067,3.281,5.377,0.644,0.215,0.426,3.061,2.566,0.931,1.487
0.149,0.165,0.404,0.09,0.064,0.086,3.777,4.125,0.621,0.279,0.591,3.484,5.134,4.18,1.799
0.136,0.158,0.342,0.074,0.092,0.089,3.894,4.71,0.733,0.222,0.335,2.917,3.095,2.119,1.991
0.141,0.164,0.197,0.069,0.062,0.101,3.901,4.413,0.969,0.23,0.316,2.82,2.592,2.737,1.534
0.137,0.16,0.218,0.069,0.062,0.061,3.254,4.247,0.72,13.911,0.374,4.111,2.583,1.508,1.52
0.139,0.157,0.457,0.107,0.08,0.07,4.131,4.252,1.399,0.225,0.319,2.837,2.712,2.431,1.122
0.132,0.159,0.196,0.069,0.081,0.065,3.299,4.163,0.595,0.217,0.317,2.939,2.724,1.249,2.905
0.135,0.321,0.31,0.068,0.062,0.063,3.563,4.475,0.531,0.265,0.316,3.327,2.689,1,1.822
0.216,0.299,0.211,0.074,0.124,0.098,4.904,5.435,1.103,0.205,0.343,3.115,2.882,0.97,2.833
0.136,0.155,0.2,0.069,0.066,0.066,3.622,4.562,0.536,0.217,0.32,2.937,2.786,1.706,0.98
0.138,0.154,0.324,0.07,0.095,0.116,3.589,7.659,0.64,0.204,0.426,2.834,2.586,1.253,1.536
0.158,0.167,0.215,0.069,0.064,0.075,3.442,4.755,0.593,0.207,0.317,2.822,2.667,0.815,0.917
0.189,0.268,0.22,0.071,0.061,0.063,3.355,4.988,0.596,0.218,0.378,3.109,2.76,0.797,1.526
0.142,0.16,0.222,0.092,0.076,0.076,3.974,4.287,0.719,0.207,0.38,2.796,2.855,2.445,0.982
0.137,0.328,0.201,0.121,0.062,0.072,3.285,5.109,1.44,0.208,0.391,3.1,2.721,0.94,1.468
0.134,0.156,0.204,0.08,0.064,0.065,3.395,4.371,0.947,0.299,0.399,3.074,2.613,0.975,1.52
0.139,0.162,0.211,0.071,0.061,0.079,3.553,4.653,0.604,0.212,0.318,3.578,2.766,2.405,1.089
0.138,0.157,0.218,0.075,0.089,0.105,3.543,4.937,0.665,0.209,0.315,3.005,2.602,0.975,0.906
0.144,0.208,0.39,0.071,0.063,0.099,3.27,4.346,0.578,0.22,0.318,2.801,3.465,1.549,1.421
0.133,0.163,0.196,0.122,0.067,0.063,5.169,5.092,0.584,0.206,0.315,2.922,2.872,1.52,1.09
0.145,0.159,0.217,0.074,0.095,0.099,3.699,5.658,0.783,0.218,0.317,3.587,2.625,1.545,2.034
0.134,0.159,0.441,0.074,0.063,0.089,3.895,4.393,0.875,0.207,0.316,3.489,2.969,1.57,1.48
0.155,0.24,0.198,0.074,0.078,0.078,3.618,4.42,0.535,0.37,0.373,4.35,4.181,3.04,0.908
0.139,0.152,0.38,0.069,0.062,0.079,3.409,4.342,1.097,0.211,0.318,3.582,2.801,0.959,1.474
0.133,0.181,0.194,0.068,0.062,0.063,3.916,4.16,0.721,0.215,0.317,3.502,2.658,2.516,1.328
0.139,0.307,0.317,0.089,0.073,0.064,3.395,4.527,0.666,0.207,0.317,3.033,2.602,0.934,1.607
0.15,0.16,0.401,0.07,0.063,0.1,3.557,4.412,0.622,0.206,0.319,2.826,2.585,0.992,1.545
0.142,0.163,0.292,0.093,0.064,0.063,4.119,4.164,0.674,0.221,0.386,2.836,2.845,0.926,1.556
0.267,0.15,0.238,0.091,0.071,0.076,3.592,4.195,0.603,0.207,0.347,2.999,2.633,0.921,1.719
0.136,0.205,0.326,0.072,0.073,0.07,5.068,4.195,0.621,0.312,0.321,3.019,2.767,2.127,1.759
0.142,0.161,0.195,0.086,0.078,0.073,3.551,4.364,0.619,0.234,0.386,2.851,2.588,1.005,1.614
0.137,0.161,0.24,0.074,0.06,0.08,4.341,6.688,0.829,0.216,0.317,3.402,2.586,1.073,1.654
0.135,0.165,0.202,0.071,0.064,0.118,3.496,4.575,0.577,0.209,0.318,3.204,3.509,1.067,1.729
0.265,0.154,0.198,0.068,0.061,0.091,4.278,4.396,0.635,0.211,0.386,2.872,3.039,2.082,0.946
0.152,0.249,0.319,0.072,0.065,0.085,4.418,4.305,0.957,0.22,0.318,2.867,2.631,2.201,1.875
0.141,0.162,0.311,0.071,0.069,0.065,4.594,4.297,0.73,0.216,0.34,2.783,3.447,0.917,3.009
0.135,0.16,0.202,0.081,0.07,0.082,3.36,4.145,1.007,0.21,0.321,2.801,2.922,1,1.604
0.142,0.16,0.306,0.07,0.064,0.074,3.536,5.522,0.709,0.22,0.907,3.014,3.223,3.426,1.294
0.145,0.151,0.212,0.069,0.063,0.075,4.931,5.019,0.666,0.286,0.386,3.267,3.221,0.956,1.591
0.167,0.248,0.413,0.072,0.063,0.065,3.732,4.257,0.531,0.209,0.514,3.056,2.975,2.669,1.578
0.134,0.159,0.194,0.074,0.063,0.065,4.355,4.891,0.555,0.208,0.32,2.79,2.558,1.815,2.1
0.295,0.156,0.228,0.07,0.088,0.076,5.695,4.937,0.882,0.208,0.318,3.035,2.574,0.976,1.594
0.188,0.312,0.225,0.079,0.069,0.062,3.594,4.257,0.647,0.215,0.642,4.795,2.589,2.8,0.989
0.145,0.167,0.249,0.083,0.119,0.078,3.842,4.967,1.188,0.391,0.387,4.161,2.746,2.16,1.109
0.139,0.161,0.242,0.087,0.073,0.073,5.093,4.219,0.639,0.4,0.318,2.834,3.845,1.569,1.826
0.141,0.163,0.299,0.069,0.064,0.117,4.625,4.489,0.745,0.217,0.332,2.949,3.044,3.226,1.528
0.137,0.396,0.2,0.07,0.061,0.065,4.776,4.968,0.632,0.206,0.317,2.803,2.791,3.983,0.942
0.132,0.152,0.195,0.068,0.063,0.06,3.451,4.626,3.451,0.271,0.362,3.348,2.811,1.713,2.213
0.136,0.161,0.221,0.088,0.104,0.066,3.714,4.228,0.581,0.218,0.348,3.006,3.318,2.472,1.63
0.233,0.145,0.309,0.069,0.07,0.063,3.394,4.295,0.552,0.206,0.316,2.909,2.549,1.088,1.478
0.137,0.156,0.229,0.07,0.063,0.066,3.574,4.319,0.807,0.226,0.462,2.736,2.638,1.046,1.153
0.158,0.151,0.215,0.071,0.061,0.085,3.572,4.915,0.543,0.207,0.376,2.939,2.569,2.407,1.02
0.138,0.158,0.237,0.086,0.074,0.061,3.579,4.335,1.185,0.38,0.59,2.995,2.679,1.505,1.027
0.137,0.164,0.205,0.07,0.063,0.061,3.208,4.265,0.56,0.207,0.316,2.863,2.96,0.893,1.465
0.162,0.16,0.189,0.076,0.065,0.148,3.749,4.982,1.407,0.207,0.316,3.166,2.484,0.875,0.922
0.142,0.158,0.201,0.074,0.066,0.06,3.434,4.199,0.6,0.214,0.387,2.834,2.895,0.89,1.532
0.147,0.156,0.299,0.074,0.062,0.064,3.712,4.62,0.639,0.217,12.775,2.892,2.584,0.881,1.07
0.135,0.159,0.199,0.078,0.068,0.107,4.457,4.624,0.608,0.277,0.316,3.423,2.589,2.742,1.489
0.136,0.244,0.2,0.069,0.063,0.127,3.494,5.248,0.556,0.21,0.317,3.287,2.61,1.509,2.003
0.243,0.156,0.212,0.072,0.061,0.061,3.298,4.918,0.655,0.223,0.337,2.954,2.883,0.969,1.075
0.178,0.167,0.217,0.081,0.106,0.103,3.694,4.343,0.612,0.205,0.316,2.966,2.72,0.914,1.515
0.14,0.153,0.277,0.07,0.06,0.069,3.379,4.342,1.432,0.207,0.411,2.721,3.379,2.763,1.627
0.136,0.159,0.198,0.093,0.076,0.075,3.671,4.58,0.56,0.225,0.316,3.062,2.625,0.818,0.914
0.152,0.16,0.345,0.068,0.079,0.071,3.563,4.99,0.97,0.206,0.32,3.135,2.601,0.995,0.965
0.138,0.157,0.32,0.069,0.081,0.074,3.373,4.289,0.942,0.237,0.375,3.581,2.565,0.903,1.063
0.166,0.18,0.258,0.088,0.061,0.06,4.013,4.734,0.626,0.224,0.335,3.243,2.582,2.062,3.98
0.144,0.319,0.208,0.072,0.06,0.064,3.833,4.562,1.231,0.208,0.316,2.963,2.709,2.144,1.683
0.133,0.16,0.234,0.075,0.065,0.087,3.89,4.302,0.608,0.292,0.318,4.093,1.689,2.731,0.815
0.173,0.175,0.408,0.071,0.064,0.065,4.991,4.622,0.959,0.21,0.319,3.532,2.759,0.9,0.906
0.137,0.161,0.2,0.123,0.067,0.064,4.107,4.264,0.63,0.239,0.501,3.362,2.961,1.509,1.652
0.14,0.158,18.017,0.092,0.08,0.092,3.676,4.189,0.937,0.216,0.318,2.947,2.504,0.89,0.961
0.149,0.163,0.229,0.073,0.064,0.093,3.799,4.167,1.356,0.207,0.32,3.178,3.868,1.67,1.702
0.14,0.153,0.421,0.069,0.064,0.067,3.55,4.407,1.26,0.222,0.34,2.927,2.717,0.808,0.949
0.167,0.243,0.231,0.098,0.081,0.069,4.3,4.852,0.597,0.218,0.335,2.822,2.544,0.892,0.966
0.141,0.159,0.207,0.074,0.064,0.065,4.326,4.266,0.849,0.236,0.319,2.876,3.291,1.058,1.683
0.15,0.17,0.433,0.105,0.079,0.076,3.759,4.204,0.877,0.221,0.316,2.959,2.812,2.456,0.954
0.166,0.178,0.213,0.07,0.062,0.077,3.494,4.669,0.604,0.301,0.322,3.708,2.799,2.011,0.899
0.254,0.163,0.319,0.071,0.081,0.071,3.451,4.876,0.755,0.218,0.421,3.099,2.939,1.557,1.073
0.131,0.155,0.196,0.088,0.073,0.213,3.853,4.714,0.686,0.209,0.317,2.818,3.646,1.569,0.965
0.146,0.159,0.361,0.072,0.063,0.069,3.727,4.434,0.64,0.208,0.316,2.863,2.775,1.422,1.421
0.134,0.29,0.207,0.07,0.063,0.061,3.469,4.118,1.109,0.205,0.322,2.976,2.923,3.278,1.02
0.157,0.159,0.301,0.075,0.063,0.063,3.598,4.2,1.281,0.223,0.336,2.997,2.654,0.884,0.911
0.147,0.269,0.207,0.068,0.062,0.062,4.011,5.442,0.567,0.23,0.319,3.131,2.701,1.017,0.945
0.133,0.154,0.321,0.077,0.095,0.072,3.59,4.325,0.54,0.208,0.319,3.029,2.593,0.854,0.855
0.143,0.166,0.215,0.076,0.07,0.078,6.961,4.902,2.564,0.264,0.32,3.163,2.663,1.126,1.875
0.142,0.154,0.489,0.077,0.063,0.062,4.35,4.232,0.537,0.22,0.344,2.802,2.77,0.844,0.996
0.183,0.16,0.201,0.086,0.062,0.06,4.235,4.429,1.227,0.212,0.318,2.946,2.758,2.533,1.113
0.141,0.16,0.206,0.07,0.111,0.068,3.684,5.766,0.615,0.429,0.333,3.558,3.706,0.93,0.779
0.151,0.161,0.353,0.075,0.064,0.11,3.626,4.381,0.996,0.206,0.315,3.753,2.679,0.999,1.084
0.168,0.17,0.31,0.068,0.061,0.062,3.309,4.658,1.818,0.207,0.32,3.06,2.605,0.89,1.017
0.218,0.164,0.426,0.145,0.065,0.063,3.537,6.134,0.983,0.218,0.317,3.213,3.022,0.893,1.61
0.161,0.158,0.473,0.106,0.074,0.081,3.635,4.674,1.042,0.207,0.325,3.068,2.736,0.956,1.716
0.14,0.165,0.313,0.073,0.069,0.064,3.583,4.32,1.048,0.241,0.568,3.054,2.74,1.042,1.745
0.163,0.155,0.315,0.072,0.062,0.065,3.579,4.694,0.626,0.205,0.317,2.79,3.613,1.608,1.723
0.161,0.16,0.211,0.07,0.082,0.081,3.84,4.869,0.55,0.205,0.353,3.069,3.313,2.6,1.431
0.22,0.281,0.199,0.072,0.063,0.062,3.421,4.454,0.848,0.207,0.316,4.343,3.504,1.097,0.987
0.139,0.153,0.207,0.087,0.088,0.074,4.134,4.13,0.9,0.215,0.314,2.863,4.594,1.527,1.751
0.134,0.157,0.311,0.082,0.122,0.08,3.624,4.83,1.044,0.208,0.317,2.977,2.695,2.481,1.771
0.136,0.154,0.204,0.07,0.126,0.065,3.41,5.061,0.685,0.222,0.32,2.978,2.606,0.878,1.388
0.165,0.172,0.49,0.068,0.061,0.06,3.695,6.648,0.706,0.205,0.316,3.495,2.601,2.675,1.063
0.137,0.16,0.196,0.076,0.063,0.097,3.653,4.78,0.54,0.224,0.413,3.191,2.653,1.218,1.212
0.203,0.151,0.225,0.103,0.082,0.1,5.078,4.342,1.13,0.404,0.335,2.809,2.562,1.072,1.339
0.154,0.155,0.229,0.074,0.065,0.084,3.782,4.625,0.646,0.206,0.317,3.762,2.718,1.58,1.739
0.142,0.157,0.247,0.069,0.062,0.065,4.296,5.29,1.188,0.249,0.475,3.265,2.579,1.106,1.561
0.256,0.506,0.473,0.143,0.086,0.102,3.894,4.639,1.219,0.427,0.338,2.814,2.617,0.789,1.691
0.153,0.319,0.317,0.068,0.062,0.063,3.716,4.582,0.648,0.203,0.331,2.899,2.96,2.86,1.053
0.143,0.165,0.24,17.757,0.107,0.076,4.517,4.784,1.267,0.267,0.335,2.815,3.254,0.842,1.197
0.188,0.187,0.244,0.072,0.074,0.088,3.618,4.651,0.642,0.234,0.344,2.984,2.931,0.976,1.039
0.159,0.157,0.242,0.07,0.063,0.102,3.306,4.741,0.587,0.252,0.407,3.221,2.726,0.932,1.664
0.169,0.185,0.242,0.092,0.084,0.125,3.403,5.075,0.562,0.246,0.318,3.109,2.607,1.994,1.585
0.143,0.166,0.292,0.072,0.062,0.062,4.037,4.146,0.88,0.207,0.326,2.81,2.93,3.21,1.898
0.137,0.157,0.2,0.07,0.253,0.068,3.691,4.611,0.55,0.221,0.32,2.766,2.002,2.44,1.675
0.228,0.164,0.236,0.078,0.09,0.098,3.766,4.23,1.083,0.212,0.318,2.948,2.585,1.544,1.722
0.139,0.243,0.211,0.07,0.066,0.065,3.487,4.483,0.641,0.205,0.318,2.825,2.747,1.706,2.045
0.142,0.163,0.201,0.073,0.067,0.084,4.356,4.332,0.582,0.215,0.316,3.08,2.765,0.906,1.763
0.145,0.158,0.241,0.074,0.072,0.091,3.311,5.075,0.782,0.208,0.4,4.947,2.813,1.857,2.076
0.139,0.157,0.384,0.071,0.07,0.064,3.894,4.309,0.591,0.214,0.388,3.006,2.708,2.844,1.132
0.136,0.161,0.242,0.088,0.064,0.061,3.417,5.203,0.997,0.21,0.334,2.99,3.008,0.992,1.65
0.161,0.157,0.34,0.071,0.065,0.096,5.37,4.405,0.603,0.394,0.341,2.89,2.699,1.777,2.447
0.14,0.156,0.201,0.071,0.065,0.061,3.531,4.324,0.969,0.21,0.321,2.918,2.711,0.936,1.388
0.153,0.208,0.231,0.073,0.064,0.069,3.411,5.281,1.022,0.238,0.355,2.839,2.748,1.741,1.664
0.138,0.161,0.332,0.073,0.067,0.063,3.781,4.467,0.666,0.4,0.389,3.105,2.606,2.057,0.916
0.134,0.166,0.245,0.081,0.073,0.066,3.882,5.227,0.791,0.24,0.514,2.836,2.956,1.553,1.99
0.142,0.291,0.207,0.07,0.093,0.114,5.558,4.235,0.891,0.216,0.317,2.843,2.583,1.403,1.992
0.152,0.156,0.301,0.081,0.072,0.073,4.498,6.043,1.4,0.473,0.377,2.861,2.638,1.164,1.703
0.257,0.268,0.367,0.075,0.067,0.115,4.274,5.828,1.248,0.225,0.34,3.191,3.364,2.366,1.218
0.135,0.157,0.587,0.07,0.062,0.061,3.769,6.07,0.61,0.214,0.393,3.483,2.835,1.213,2.061
0.137,0.16,0.255,0.083,0.069,0.083,5.089,4.494,0.656,0.224,0.319,2.851,1.993,0.774,1.768
0.141,0.394,0.388,0.069,0.063,0.073,3.652,4.348,1.015,0.21,0.315,3.232,2.885,2.779,1.685
0.138,0.158,0.235,0.073,0.063,0.07,4.075,4.71,0.601,0.207,0.319,3.231,2.739,1,1.799
0.154,0.168,0.248,0.077,0.063,0.072,4.125,4.996,1.207,0.353,0.412,4.588,3.132,3.607,1.41
0.138,0.155,0.428,0.072,0.063,0.07,3.517,4.362,1.046,0.216,0.466,3.328,2.752,2.008,2.555
0.134,0.166,0.537,0.088,0.078,0.082,3.571,4.193,1.888,0.216,0.368,2.833,3.095,0.994,1.651
0.135,0.21,0.19,0.157,0.094,0.083,3.665,4.304,0.548,0.217,0.319,2.794,2.91,1.129,1.02
0.137,0.188,0.189,0.105,0.143,0.073,4.275,4.334,0.911,0.206,0.317,2.808,2.982,2.036,2.925
0.175,0.321,0.454,0.075,0.066,0.1,4.154,4.574,0.87,0.218,0.337,2.829,2.586,0.967,1.46
0.137,0.168,0.207,0.07,0.069,0.064,4.727,4.671,0.741,0.26,0.384,4.06,3.092,1.589,2.259
0.172,0.382,0.401,0.083,0.081,0.135,3.48,4.642,1.01,0.21,0.336,2.88,2.7,1.559,0.854
0.155,0.155,0.222,0.076,0.066,0.061,3.32,4.395,0.686,0.218,0.317,2.858,2.734,1.233,2.363
0.134,0.163,0.254,0.108,0.139,0.089,4.455,4.205,1.152,0.206,0.322,2.8,2.589,0.919,1.594
0.169,0.187,0.249,0.073,0.066,0.076,4.694,4.859,0.644,0.206,0.353,2.792,2.923,2.376,1.61
0.212,0.156,0.222,0.069,0.062,0.069,3.445,4.337,0.708,0.253,0.436,3.296,2.588,0.931,2.846
0.263,0.217,0.206,0.069,0.143,0.075,3.584,4.638,0.547,0.216,0.319,3.171,2.616,0.874,1.718
0.142,0.148,0.232,0.066,0.066,0.077,3.345,4.623,0.635,0.216,0.316,2.909,3.206,2.408,1.228
0.134,0.155,0.208,0.097,0.083,0.091,3.778,4.635,0.8,0.207,0.316,2.933,2.772,0.857,1.511
0.174,0.168,0.274,0.071,0.062,0.061,3.923,4.319,0.672,0.211,0.318,2.927,2.86,0.874,0.967
0.239,0.16,0.208,0.079,0.076,0.115,4.009,4.355,0.652,0.219,0.323,2.901,2.578,0.924,0.922
0.165,0.156,0.2,0.125,0.075,0.117,5.794,5.448,1.305,0.418,0.549,4.845,3.03,1.795,1.145
0.136,0.155,0.22,0.068,0.063,0.068,4.196,4.186,0.676,0.237,0.318,3.007,2.646,1.229,1.612
0.137,0.152,0.207,0.107,0.119,0.075,3.662,4.523,0.56,0.217,0.318,2.924,2.703,2.251,1.799
0.142,0.165,0.207,0.069,0.067,0.07,3.474,4.346,0.966,0.207,0.321,3.126,2.698,2.051,1.421
0.145,0.161,0.226,0.077,0.067,0.115,4.977,4.64,0.745,0.242,0.333,2.893,2.263,0.922,0.961
0.169,0.249,0.221,0.072,0.063,0.088,3.512,5.18,0.954,0.218,0.386,2.863,2.684,1.763,0.473
0.14,0.159,0.381,0.071,0.062,0.066,6.316,4.584,0.661,0.247,0.402,3.173,2.666,0.886,1.333
0.146,0.154,0.219,0.074,0.065,0.064,3.25,5.531,1.035,0.216,0.316,2.852,2.938,1.599,1.621
0.14,0.159,0.367,0.102,0.09,0.081,3.761,4.32,0.88,0.264,0.318,2.926,2.594,1.045,1.71
0.133,0.16,0.207,0.07,0.073,0.094,3.991,4.95,0.557,0.206,0.317,3.169,2.845,2.689,1.37
0.158,0.159,0.207,0.068,0.131,0.117,3.641,4.724,0.681,0.206,0.317,3.008,2.652,0.937,1.095
0.135,0.17,0.201,0.077,0.068,0.061,3.867,4.318,0.721,0.208,0.324,3.265,2.717,1.028,1.228
0.141,0.152,0.201,0.14,0.185,0.073,3.477,6.241,0.595,0.257,0.316,3.173,2.734,2.086,1.043
0.14,0.161,0.232,0.08,0.076,0.064,4.454,4.413,0.575,0.206,0.316,4.182,2.576,2.632,1.59
0.153,0.261,0.392,0.089,0.071,0.067,7.975,6.043,1.041,0.404,0.386,3.884,4.025,1.632,1.596
0.181,0.159,0.21,0.069,0.062,0.065,4.688,4.595,0.687,0.211,0.316,3.149,2.606,0.848,1.009
0.144,0.155,0.28,0.069,0.062,0.065,4.807,4.579,0.629,0.221,0.316,3.517,2.51,1.26,1.751
0.159,0.164,0.196,0.071,0.062,0.063,3.259,4.46,0.97,0.206,0.414,3.39,2.588,1.571,0.906
0.139,0.165,0.222,0.066,0.058,0.138,4.133,4.831,0.575,0.217,0.318,3.489,2.658,2.637,1.665
0.134,0.193,0.229,0.099,0.063,0.06,3.955,4.711,1.045,0.206,0.561,4.558,2.932,3.181,1.123
0.168,0.168,0.215,0.074,0.066,0.063,3.538,5.1,0.613,0.206,0.314,4.397,2.629,1.708,2.085
0.139,0.161,0.222,0.071,0.066,0.094,3.696,4.63,1.115,0.218,0.445,3.269,3.145,2.862,0.989
0.156,0.261,0.365,0.071,0.064,0.078,5.393,5.024,0.906,0.219,0.551,4.03,2.789,2.705,1.384
0.15,0.154,0.197,0.085,0.07,0.07,3.653,4.792,0.583,0.273,0.399,2.985,2.605,0.924,1.027
0.138,0.221,0.194,0.073,0.077,0.088,4.345,4.208,0.619,0.216,0.319,2.95,3.082,0.926,1.025
0.158,0.169,0.342,0.071,0.062,0.063,3.858,4.27,0.918,0.214,0.318,2.822,2.647,2.514,1.063
0.139,0.153,0.207,0.071,0.069,0.074,3.662,4.233,1.344,0.252,0.381,2.923,2.624,2.337,1.048
0.189,0.182,0.384,0.09,0.067,0.063,3.865,4.49,0.695,0.217,0.352,3.128,2.692,0.861,0.249
0.142,0.162,0.203,0.073,0.062,0.061,3.61,4.774,0.605,0.208,0.321,3.071,2.676,1.541,2.183
0.248,0.155,0.355,0.109,0.088,0.103,3.932,4.391,0.744,0.374,0.413,2.896,2.662,2.419,1.742
0.246,0.185,0.257,0.071,0.062,0.062,5.913,6.08,3.334,0.206,0.352,2.798,2.628,4.486,0.965
