native,quick,fastsort,counting,counting1,counting2,counting3,heap,radix,shell,gnome,shaker,lodash,bucket,merge,bubble,sbubble,insertion,selection
0.025,0.061,0.1,0.029,0.028,0.029,0.025,0.234,0.084,0.064,0.47,0.286,0.285,0.169,0.141,0.647,0.441,0.264,0.201
0.028,0.096,0.127,0.028,0.026,0.031,0.023,0.218,0.081,0.065,0.617,0.325,0.426,0.122,0.138,0.555,0.252,0.207,0.516
0.072,0.061,0.1,0.027,0.028,0.028,0.025,0.22,0.08,0.064,0.521,0.283,0.533,0.124,0.144,0.566,0.21,0.192,0.22
0.024,0.082,0.305,0.027,0.028,0.03,0.025,0.216,0.083,0.067,0.522,0.283,0.304,0.135,0.137,0.538,0.206,0.178,0.392
0.024,0.059,0.1,0.026,0.03,0.027,0.026,0.221,0.101,0.065,0.462,0.287,0.298,0.123,0.139,0.649,0.368,0.172,0.203
0.024,0.064,0.107,0.026,0.028,0.035,0.025,0.236,0.081,0.062,0.468,0.519,0.371,0.133,0.153,0.543,0.169,0.166,0.213
0.025,0.058,0.098,0.026,0.139,0.033,0.025,0.383,0.087,0.064,0.619,0.294,0.345,0.161,0.143,0.602,0.183,0.21,0.187
0.024,0.065,0.109,0.028,0.063,0.032,0.026,0.225,0.093,0.07,0.478,0.287,0.289,0.125,0.142,0.54,0.215,0.177,0.204
0.026,0.077,0.105,0.028,0.037,0.036,0.027,0.215,0.082,0.062,0.504,0.286,0.341,0.124,0.14,0.558,0.197,0.183,0.197
0.025,0.061,0.099,0.026,0.028,0.035,0.022,0.217,0.083,0.064,0.46,0.347,0.558,0.13,0.144,0.696,0.186,0.171,0.2
0.026,0.06,0.098,0.025,0.033,0.046,0.025,0.217,0.088,0.064,0.489,0.291,0.286,0.164,0.141,0.704,0.824,0.182,0.211
0.027,0.066,0.118,0.028,0.031,0.041,0.03,0.222,0.08,0.062,0.497,0.323,0.318,0.132,0.136,0.586,0.296,0.206,0.234
0.028,0.063,0.109,0.029,0.032,0.033,0.041,0.216,0.085,0.066,0.466,0.375,0.289,0.163,0.137,0.543,0.188,0.174,0.662
0.029,0.061,0.1,0.026,0.031,0.034,0.026,0.217,0.08,0.064,0.459,0.283,0.349,0.22,0.14,0.715,0.312,0.165,0.188
0.027,0.063,0.107,0.089,0.026,0.042,0.025,0.228,0.084,0.07,0.579,0.301,0.309,0.13,0.155,0.582,0.236,0.218,0.23
0.027,0.068,1.305,0.029,0.031,0.033,0.027,0.245,0.093,0.071,0.502,0.306,0.31,0.167,0.148,0.84,0.301,0.162,0.189
0.048,0.143,3.139,0.079,0.077,0.113,0.099,0.33,0.156,0.136,0.553,0.712,0.705,0.201,0.242,0.596,0.425,0.265,3.015
0.049,0.134,0.297,0.075,0.088,0.092,0.081,0.283,0.152,0.163,0.429,0.337,1.17,0.19,0.248,0.766,4.413,0.227,0.218
0.027,0.059,0.097,0.027,0.042,0.028,0.027,0.222,0.086,0.069,2.237,0.298,0.343,0.138,0.188,0.742,0.37,0.198,0.529
0.026,0.062,0.108,0.027,0.03,0.034,0.028,0.258,0.082,0.065,0.633,0.519,0.296,0.123,0.137,0.571,0.231,0.202,0.432
0.028,0.064,0.144,0.026,0.029,0.031,0.034,0.24,0.099,0.076,1.18,0.513,2.866,0.132,0.141,1.056,0.189,0.18,0.247
0.026,0.059,0.098,0.024,0.025,0.026,0.025,0.27,0.081,0.064,0.457,0.284,0.317,0.172,1.412,1.429,0.189,1.393,0.198
0.026,0.061,0.101,0.024,0.023,0.028,0.026,0.212,0.076,0.065,0.969,0.329,0.392,0.137,0.143,0.591,0.401,0.33,0.248
0.026,0.059,0.219,0.026,0.026,0.037,0.026,0.227,0.077,0.066,0.457,0.385,0.378,0.131,0.14,0.843,0.323,0.41,0.196
0.026,0.061,0.124,0.025,0.023,0.028,0.026,0.266,0.089,0.069,0.53,0.278,0.275,0.129,0.137,0.635,1.478,0.248,0.222
0.028,0.066,0.119,0.027,0.028,0.029,0.026,0.241,0.326,0.069,0.639,0.907,1.411,0.13,0.144,1.317,0.249,0.171,2.727
0.026,0.065,0.112,0.028,0.291,0.032,0.027,0.221,0.081,0.066,0.619,0.341,0.298,0.164,0.14,0.718,0.342,0.202,0.203
0.026,0.067,0.108,0.027,7.634,0.037,1.024,0.224,0.081,0.072,0.534,4.654,0.32,0.174,0.159,0.617,0.22,0.257,0.224
0.054,0.485,0.3,0.098,0.096,0.132,0.103,0.772,0.201,0.245,0.691,0.392,0.976,0.506,0.357,1.267,0.422,0.392,0.73
0.053,0.135,0.328,0.088,0.169,0.141,0.116,0.315,0.158,0.187,0.677,0.46,2.477,0.241,0.271,0.944,0.402,0.248,0.258
0.075,0.204,0.436,0.072,0.082,0.093,0.118,0.371,0.2,0.188,0.52,0.422,1.568,0.267,0.285,1.461,0.461,0.338,0.233
0.029,0.131,0.145,0.024,0.046,0.039,0.032,0.231,0.076,0.062,0.772,0.468,0.297,0.13,0.577,0.567,0.217,0.575,0.192
0.028,0.063,0.124,0.029,0.024,0.031,0.047,0.22,0.105,0.438,0.58,0.5,0.297,0.128,0.162,0.736,0.316,0.272,0.324
0.028,0.069,0.107,0.025,0.029,0.034,0.025,0.208,0.091,0.075,0.931,0.37,0.321,0.131,0.142,0.829,0.301,0.352,0.251
0.025,0.062,0.108,0.029,0.03,0.052,0.03,0.21,0.076,0.108,0.532,0.368,0.332,0.13,0.136,1.015,0.268,0.16,0.205
0.024,0.06,0.104,0.037,0.024,0.03,0.032,0.213,0.099,0.066,0.476,0.296,5.066,0.29,0.135,0.68,0.467,0.177,0.358
0.026,0.067,0.098,0.028,0.025,0.03,0.027,0.252,0.314,0.069,0.545,0.32,0.284,0.149,0.511,0.604,0.219,0.175,0.206
0.078,0.084,0.117,0.026,0.026,0.037,0.034,0.216,0.091,0.068,0.602,0.432,0.286,0.124,0.188,0.58,0.189,0.202,0.216
0.025,0.059,0.106,0.025,0.029,0.033,0.042,0.212,0.086,0.068,0.578,0.61,0.33,0.131,0.477,0.876,0.194,0.181,0.232
0.025,0.067,0.103,0.025,0.026,0.034,0.048,0.267,0.142,0.069,0.56,0.274,0.601,0.138,0.142,0.575,0.227,0.185,0.216
0.026,0.064,0.114,0.026,0.025,0.029,0.028,1.006,0.079,0.07,0.599,0.56,0.299,0.158,0.142,0.6,0.234,0.251,0.216
0.025,0.059,0.102,0.027,0.027,0.03,0.025,0.319,0.194,0.076,0.556,0.34,0.876,0.125,0.134,0.671,0.555,0.17,0.196
0.027,0.063,0.638,0.026,0.033,0.029,0.028,0.207,0.076,0.064,0.535,0.286,0.394,0.283,0.133,0.623,0.215,0.207,0.236
0.025,0.063,0.116,0.026,0.028,0.036,0.033,0.289,0.097,0.075,0.504,0.282,0.289,0.182,0.167,0.748,0.34,1.312,0.258
0.027,0.083,0.121,0.039,0.029,0.055,0.032,0.214,0.079,0.128,0.58,0.297,0.886,0.141,0.147,0.682,0.279,0.2,0.227
0.025,0.148,0.119,0.025,0.028,0.03,0.025,0.222,0.082,0.07,0.439,0.468,0.339,0.224,0.139,0.758,0.326,0.165,0.185
0.026,0.071,0.131,0.028,0.027,0.031,0.031,0.222,0.085,0.558,0.57,0.397,0.292,0.132,0.165,0.735,0.225,0.181,0.212
0.024,0.059,0.097,0.028,0.027,0.028,0.028,1.363,0.132,0.066,0.579,0.313,0.281,0.193,0.136,0.659,0.344,0.187,0.23
0.025,0.066,0.123,0.031,0.025,0.028,0.023,0.222,0.077,0.067,0.554,0.404,0.331,0.186,0.149,0.625,0.263,0.214,0.268
0.025,0.085,0.148,0.026,0.086,0.024,0.023,1.318,0.1,0.066,0.591,0.29,0.427,0.178,0.134,0.62,0.192,0.174,0.213
0.029,0.064,0.967,0.028,0.025,0.025,0.028,0.255,0.109,0.082,1.852,0.338,0.325,0.133,0.14,0.933,0.249,0.286,0.218
0.028,0.063,0.105,0.027,0.028,0.031,0.027,0.248,0.089,0.078,0.561,0.644,0.281,0.126,0.134,0.557,0.186,0.173,0.262
0.027,0.088,0.106,0.03,0.026,0.026,0.024,0.226,0.08,0.062,0.658,0.286,0.299,0.131,0.16,0.692,0.194,0.289,0.219
0.024,0.073,0.1,0.024,0.024,0.027,0.026,0.223,0.08,1.62,0.544,0.315,0.298,0.134,0.141,0.556,0.405,0.181,0.196
0.027,0.061,0.098,0.028,0.023,0.032,0.025,3.276,0.106,0.36,0.581,0.281,2.439,0.176,0.137,0.791,0.325,0.175,0.261
0.025,0.061,0.1,0.025,0.026,0.026,0.025,0.705,0.084,0.072,0.486,0.507,0.744,0.185,0.141,0.803,0.315,0.185,0.196
0.027,0.063,0.105,0.467,0.047,0.038,0.041,1.23,0.09,0.105,1.557,0.295,1.221,0.142,0.145,3.077,0.306,0.379,0.185
0.025,0.063,0.102,0.027,0.027,0.029,0.034,0.281,0.08,0.064,0.524,0.278,0.28,0.125,0.169,0.752,0.314,0.171,0.195
0.027,0.069,0.111,0.028,0.028,0.026,0.025,0.299,0.079,0.071,0.545,0.421,0.297,0.169,0.156,0.744,0.684,0.167,0.268
0.027,0.062,0.104,0.03,0.029,0.038,0.027,0.223,0.081,0.1,0.661,0.336,0.333,0.134,0.142,1.909,0.398,0.169,0.276
0.026,0.06,0.338,0.026,0.027,0.03,0.026,0.225,0.249,0.085,1.1,0.294,0.522,0.123,0.132,0.589,0.336,0.194,0.213
0.029,0.062,0.099,0.024,0.024,0.024,0.023,0.238,0.095,0.078,0.89,0.471,0.285,0.167,0.134,2.224,0.212,0.175,0.266
0.028,0.067,0.101,0.027,0.028,0.03,0.025,0.208,0.076,0.073,0.527,0.289,0.293,0.131,0.139,0.533,0.239,0.447,0.232
0.042,0.064,0.104,0.027,0.027,0.028,0.027,0.286,0.081,0.075,0.477,0.357,1.31,0.15,0.184,3.475,0.206,0.178,0.204
0.028,0.068,0.113,0.029,0.028,0.037,0.033,0.27,0.076,0.074,1.386,0.446,0.289,0.18,0.142,0.626,0.34,0.19,0.187
0.027,0.16,0.117,0.03,0.033,0.037,0.05,0.225,0.08,0.326,0.572,0.341,0.347,0.181,0.133,0.831,0.296,0.942,0.203
0.028,0.071,0.105,0.028,0.024,0.025,0.024,0.219,0.152,0.142,0.764,0.323,0.293,0.128,0.141,0.549,0.21,0.184,0.203
0.026,0.081,0.125,0.029,0.026,0.027,0.03,0.307,0.119,0.069,0.442,0.322,0.281,0.128,0.135,1.798,0.416,0.16,0.187
0.025,0.059,0.099,0.027,0.028,0.026,0.024,0.305,0.079,0.075,0.737,0.328,0.293,0.132,0.167,0.68,0.226,0.199,0.227
0.027,0.068,0.104,0.027,0.023,0.025,0.028,0.222,0.086,0.066,0.483,2.845,0.293,0.139,2.733,0.622,0.201,0.169,0.21
0.026,0.064,0.113,0.027,0.025,0.029,0.045,0.22,0.08,0.067,1.029,0.298,0.598,0.136,0.139,0.638,0.252,0.193,0.221
0.167,0.347,0.323,0.082,0.086,0.103,0.091,0.376,0.337,0.161,0.999,0.45,0.762,0.226,0.298,0.852,0.355,0.228,0.216
0.027,0.069,0.118,0.025,0.031,0.033,0.027,0.224,0.088,0.065,0.493,0.714,0.381,0.366,0.148,0.631,0.186,0.184,0.198
0.024,0.063,0.1,0.031,0.053,0.025,0.023,0.216,0.081,0.126,0.477,0.302,0.409,0.147,0.14,1.784,0.198,0.179,0.2
0.042,0.061,0.098,0.023,0.024,0.029,0.028,0.474,0.083,0.083,0.451,0.641,0.279,0.177,0.162,0.622,0.306,0.165,0.182
0.029,0.064,0.105,0.024,0.03,0.026,0.027,0.225,0.077,0.065,0.463,0.286,0.484,0.173,0.132,1.122,0.186,5.746,0.238
0.024,0.082,0.136,0.026,0.023,0.026,0.022,0.214,0.083,0.066,0.494,0.414,0.377,0.403,0.158,0.622,0.184,0.169,0.206
0.025,0.066,0.111,0.047,0.032,0.043,0.027,0.255,0.078,0.063,0.503,0.538,0.412,0.142,0.154,0.96,0.271,0.183,0.215
0.049,0.064,0.108,0.03,0.037,0.061,0.028,0.209,0.076,0.064,0.536,0.323,0.283,0.132,0.134,0.537,0.234,0.176,0.263
0.025,0.06,0.124,0.033,0.027,0.169,0.033,0.222,1.322,0.077,0.799,0.273,4.359,1.945,0.141,0.597,0.202,0.178,0.376
0.024,0.059,0.098,0.028,0.027,0.042,0.026,1.577,0.51,0.07,2.32,0.353,6.967,0.123,0.156,0.849,0.269,0.15,0.163
0.024,0.063,0.121,0.026,0.024,0.024,0.023,0.214,0.076,0.068,0.57,0.274,0.286,0.129,0.141,0.875,0.267,0.198,0.23
0.027,0.068,0.273,0.028,0.028,0.03,0.033,0.26,0.09,0.072,0.603,0.295,1.639,0.132,0.149,0.744,0.672,0.188,0.195
0.025,0.061,0.098,0.03,0.026,0.029,0.026,0.211,0.076,0.064,0.515,0.336,0.539,0.267,0.151,0.573,0.215,0.214,0.217
0.025,0.063,0.115,0.027,0.041,0.029,0.023,0.207,0.13,0.069,0.497,0.734,0.432,0.121,0.134,0.641,0.383,0.208,0.201
0.027,0.066,0.104,0.028,0.027,0.048,0.025,0.208,0.08,0.068,0.622,0.28,0.754,0.135,0.139,0.54,0.767,0.171,0.22
0.025,0.06,0.099,0.026,0.025,0.036,0.026,0.295,0.086,0.066,0.495,0.314,0.279,0.124,0.133,0.944,0.633,0.198,0.226
0.024,0.076,0.109,0.028,0.023,0.112,0.033,0.211,0.085,0.109,0.444,0.938,0.286,0.137,0.132,0.923,0.428,0.161,0.177
0.028,0.065,0.117,0.027,0.026,0.026,0.024,0.262,0.083,0.118,0.805,0.297,0.32,0.559,0.147,0.605,0.221,0.197,0.231
0.024,0.061,0.105,0.027,0.023,0.03,0.024,0.39,0.082,0.068,0.502,0.279,0.281,0.445,0.132,1.159,0.43,0.449,0.203
0.025,0.068,0.192,0.026,0.023,0.03,0.22,0.217,0.076,0.065,0.659,0.277,0.281,0.166,0.137,0.561,0.308,0.207,0.205
0.028,0.061,0.108,0.032,0.026,0.026,0.025,0.214,0.076,0.064,0.491,0.434,0.464,0.128,0.136,0.727,0.353,0.231,0.401
0.026,0.063,0.113,0.027,0.034,0.026,0.024,0.219,0.08,0.102,0.771,0.287,0.745,0.217,0.133,2.633,0.523,0.185,0.232
2.033,0.065,0.158,0.03,0.028,0.029,0.027,0.243,0.085,0.069,0.471,0.336,0.322,0.134,0.146,0.846,0.317,1.552,0.181
0.026,0.067,0.113,0.033,0.031,0.028,0.032,0.238,0.081,0.08,0.587,1.097,0.325,0.131,0.143,0.772,0.195,0.181,0.222
0.028,0.063,0.099,1.96,0.025,0.024,0.022,0.208,0.077,0.07,0.537,1.652,0.288,0.19,0.174,0.517,0.387,0.205,0.19
0.024,0.06,0.098,0.039,0.024,0.028,0.025,0.756,0.081,0.089,0.86,0.28,0.29,0.122,0.18,0.68,0.873,1.631,0.224
0.025,0.062,0.104,0.027,0.036,0.042,0.028,0.217,0.076,0.065,0.522,0.283,0.532,0.14,0.143,0.955,0.194,0.19,0.195
0.025,0.065,0.106,0.098,0.028,0.028,0.062,0.224,0.082,0.492,1.404,0.278,0.459,0.159,0.133,0.716,0.215,0.193,0.478
0.03,0.063,0.103,0.027,0.031,0.035,0.028,0.243,0.081,0.069,0.495,0.313,1.156,0.174,0.142,0.804,0.338,0.174,0.189
0.026,0.063,0.105,0.026,0.028,0.052,0.031,0.226,0.08,0.064,0.475,0.295,0.311,0.128,0.157,0.703,0.32,0.167,0.835
0.028,0.062,0.098,0.028,0.026,0.026,0.029,0.228,0.077,0.069,0.492,0.306,0.398,0.156,0.132,0.452,0.183,0.166,0.339
0.026,0.067,0.121,0.027,0.029,0.055,0.031,0.23,0.125,0.097,0.659,0.301,0.622,0.13,0.174,2.414,0.245,0.291,0.238
0.026,1.327,0.107,0.028,0.03,0.03,0.027,0.223,0.095,0.077,0.488,1.578,2.253,0.247,0.152,0.805,0.187,0.166,0.271
0.026,0.066,0.1,0.023,0.055,0.031,0.026,0.249,0.078,0.162,0.469,0.289,0.409,0.221,0.139,0.569,0.189,0.163,0.231
0.024,0.061,0.099,0.028,0.03,0.028,0.031,0.22,0.081,0.076,0.54,0.366,0.337,0.383,0.133,0.492,0.202,0.41,0.201
0.024,0.06,0.109,0.027,0.029,0.035,0.181,0.22,0.095,0.093,0.686,0.293,0.281,0.17,0.145,0.841,0.204,0.188,0.23
0.024,0.058,0.098,0.028,0.028,0.244,0.099,0.213,0.076,0.078,0.691,0.338,0.322,0.14,1.604,0.702,0.192,0.173,0.221
0.024,0.06,0.102,0.024,0.026,0.026,0.025,0.21,0.08,0.065,0.646,0.276,0.287,0.121,0.133,0.508,0.197,0.182,2.367
0.028,0.062,0.151,0.026,0.023,0.027,0.03,0.224,0.082,0.082,0.483,0.294,0.405,0.372,0.172,0.51,0.191,0.176,0.578
0.024,0.06,0.099,0.049,0.028,0.028,0.029,0.21,0.077,0.067,0.615,0.273,0.275,1.565,0.167,0.566,0.208,0.2,0.204
0.024,0.063,0.108,0.029,0.028,0.025,0.028,0.21,0.076,0.065,0.418,0.478,0.284,0.147,0.141,0.62,0.17,0.154,0.182
0.026,0.067,0.128,0.027,0.066,0.028,0.024,0.225,0.148,0.071,0.483,0.406,0.299,0.138,0.133,0.473,0.191,0.169,0.28
0.024,0.065,0.108,0.031,0.03,0.03,0.03,0.21,0.076,0.062,0.574,0.337,0.442,0.124,0.147,0.866,0.265,0.62,0.202
0.025,0.061,0.099,0.024,0.03,0.028,0.024,0.243,0.08,0.07,0.71,0.292,0.299,0.147,0.141,2.104,0.211,0.175,0.244
0.025,0.244,0.103,0.026,0.03,0.028,0.025,0.21,0.077,0.119,0.92,0.579,0.283,0.121,0.155,0.515,0.214,0.179,0.181
0.026,0.08,0.101,0.026,0.026,0.027,0.028,0.21,0.078,0.061,0.495,0.336,0.318,0.123,0.135,1.051,0.354,0.184,0.192
0.025,0.064,0.111,0.025,0.024,0.027,0.023,0.237,0.077,0.061,0.559,0.293,0.28,0.171,0.172,0.605,0.225,0.202,0.231
0.024,0.06,0.189,0.025,0.027,0.027,0.026,0.211,0.078,0.063,0.465,0.279,0.303,0.13,0.132,0.587,0.192,0.173,0.177
0.024,0.084,0.097,0.024,0.024,0.029,0.025,0.21,0.08,0.072,0.48,0.322,0.4,0.128,0.139,3.428,0.181,0.169,0.226
0.024,0.063,0.102,0.026,0.029,0.034,0.025,0.208,0.077,0.079,0.483,0.296,0.819,0.196,0.163,0.852,0.224,0.255,0.204
0.025,0.061,0.098,0.025,0.027,0.029,0.026,0.211,0.076,0.068,2.191,0.288,0.288,0.124,0.132,0.627,0.223,0.19,0.247
0.042,0.067,0.11,0.028,0.023,0.032,0.024,0.236,0.09,0.38,0.512,0.281,0.284,0.125,0.132,0.555,0.204,0.189,0.22
0.026,0.064,0.13,0.098,0.032,0.032,0.031,0.239,0.081,0.068,0.527,0.508,1.56,0.806,10.748,0.915,0.785,0.205,0.223
0.026,0.061,0.099,0.025,0.024,0.03,0.036,0.291,0.078,0.071,0.894,0.333,0.332,0.148,0.143,0.645,0.305,0.156,0.173
0.027,0.065,0.404,0.027,0.028,0.029,0.027,0.391,0.088,0.071,0.528,0.296,0.301,13.449,0.145,2.188,0.211,0.181,0.222
0.026,0.06,0.134,0.043,0.252,0.03,0.028,0.224,0.123,0.073,0.71,0.295,0.301,0.185,0.142,0.592,0.179,0.158,0.173
0.026,0.067,0.105,0.028,0.024,0.031,0.024,0.251,0.108,0.072,0.534,0.297,0.471,0.143,0.14,0.651,0.211,0.184,0.214
0.026,0.063,0.107,0.031,0.035,0.033,0.03,0.22,0.081,0.067,0.5,0.295,0.299,0.14,0.196,1.009,0.336,0.173,0.202
0.027,0.086,0.23,0.025,0.037,0.033,0.028,0.744,0.605,0.107,0.622,4.429,0.78,0.709,0.407,1.979,0.365,0.182,0.492
0.053,0.094,0.151,0.048,0.052,0.05,6.695,0.223,0.172,4.361,0.648,13.495,0.34,0.137,0.177,1.066,0.231,0.204,0.316
0.047,0.299,0.267,0.084,0.092,0.101,0.087,0.324,0.174,0.27,3.977,0.609,0.806,0.207,0.235,1.848,0.409,0.266,0.577
0.051,0.149,0.339,0.208,0.096,0.119,0.09,2.414,0.215,0.217,0.94,0.422,3.688,0.277,0.294,0.724,0.285,1.452,0.274
0.055,1.466,0.332,0.081,0.085,0.147,0.086,0.405,0.176,0.99,0.6,0.407,0.999,0.222,0.37,1.315,0.44,0.284,0.325
0.05,0.147,0.251,0.082,0.091,1.154,0.093,0.524,0.24,0.194,0.592,1.5,0.806,0.203,0.261,1.234,0.727,0.267,0.243
0.028,0.068,0.112,0.028,0.031,0.068,0.026,0.231,0.079,0.069,0.518,1.007,0.336,0.142,1.048,1.342,0.241,3.1,5.046
0.027,0.063,0.109,0.025,0.03,0.027,0.029,0.244,0.084,0.082,2.679,0.396,0.959,0.134,0.145,0.652,0.238,0.219,0.212
0.026,0.064,0.126,0.029,0.032,0.033,0.032,0.226,0.083,0.068,0.507,2.348,0.305,4.363,0.174,0.705,0.226,0.194,0.209
0.064,0.065,0.107,0.025,0.025,0.029,0.029,0.226,0.094,0.072,1.388,0.31,0.441,0.136,0.148,0.911,0.251,0.349,0.222
0.028,0.084,0.112,0.026,0.029,0.036,0.034,1.045,0.09,0.076,0.555,0.296,1.309,0.133,0.145,0.546,0.864,0.195,0.24
0.027,0.063,0.747,0.03,0.029,0.035,0.032,0.243,0.094,0.078,0.514,0.431,0.335,0.136,0.145,1.362,0.881,0.179,0.191
0.028,0.067,0.109,0.026,0.028,0.029,0.027,0.226,0.082,0.075,0.503,0.305,0.309,0.164,0.192,0.879,0.475,0.189,0.203
0.028,0.072,0.114,0.03,0.031,0.034,0.031,0.937,0.96,0.155,0.666,0.322,0.332,0.133,0.224,1.249,0.383,0.186,0.201
0.03,0.069,0.11,0.03,0.056,0.363,0.039,0.232,0.084,0.081,2.343,0.337,0.329,0.136,0.2,2.606,0.765,1.302,0.275
0.026,0.073,0.137,0.029,0.029,0.029,0.027,0.248,0.104,0.068,0.502,0.364,0.307,0.136,0.144,0.749,0.343,0.178,0.547
0.026,0.065,0.112,0.028,0.032,0.026,0.03,0.252,0.082,0.071,0.523,1.805,0.323,0.138,0.151,1.532,0.355,0.185,0.249
0.026,0.067,0.112,0.029,0.028,0.032,0.028,0.236,0.082,0.072,0.673,0.441,0.5,0.194,0.143,0.737,0.545,0.995,0.238
0.027,0.068,0.123,0.039,0.03,0.031,0.051,0.226,0.085,0.07,8.969,0.362,0.457,0.177,0.167,0.604,0.206,2.103,0.444
0.028,0.114,0.115,0.028,0.025,0.03,0.026,0.228,0.082,0.071,0.536,0.305,0.347,0.144,0.864,0.65,0.255,0.255,0.431
0.034,0.093,0.108,0.027,0.577,0.027,0.025,0.314,0.092,0.131,0.687,0.303,0.305,0.136,0.145,5.398,0.34,0.177,0.202
0.034,0.07,0.118,0.031,0.029,0.045,0.029,0.227,0.105,0.072,0.556,0.312,0.36,0.172,0.157,0.792,0.365,1.093,0.222
0.027,0.065,0.111,0.028,0.03,0.03,0.043,0.233,0.094,0.088,0.475,0.296,0.304,0.277,0.147,2.091,0.217,0.17,0.215
0.026,0.065,0.109,0.028,0.029,0.029,0.033,0.227,0.114,0.076,0.595,0.304,0.354,2.229,0.143,0.792,0.212,0.228,0.219
0.038,0.083,0.108,0.025,0.028,0.032,0.027,0.228,0.083,0.072,0.598,0.295,0.306,0.872,0.159,0.762,0.221,0.193,0.281
0.027,0.067,0.112,0.029,0.051,0.088,0.038,0.225,0.082,0.071,0.524,1.037,0.303,0.399,0.237,0.824,1.793,0.209,0.214
0.026,0.069,0.107,0.028,0.029,0.033,0.033,0.273,0.086,0.074,3.705,0.299,0.305,0.186,0.18,0.609,0.207,1.929,0.482
0.027,0.104,1.801,0.029,0.026,0.03,0.028,0.227,0.083,0.085,0.527,2.566,2.166,0.143,2.722,1.024,0.185,0.245,0.197
0.025,0.064,0.414,0.032,0.071,0.037,0.074,0.223,0.082,0.124,0.865,0.311,0.352,0.135,0.145,0.803,0.386,0.212,0.206
0.027,0.646,0.119,0.028,0.035,0.037,0.031,0.256,0.082,0.069,0.553,1.62,0.433,0.141,0.146,0.845,0.58,0.839,0.399
0.027,0.067,0.108,14.881,0.064,0.048,0.029,0.367,0.087,0.08,1.173,2.478,0.356,0.145,0.258,0.736,0.353,0.191,0.51
0.027,0.066,0.134,0.029,0.027,0.031,0.028,0.24,0.088,0.069,0.492,0.399,0.39,4.041,0.162,2.882,0.328,0.173,0.187
0.211,0.15,0.307,0.099,0.099,0.179,0.184,0.339,1.613,1.886,1.102,0.547,1.438,0.247,0.401,11.11,0.453,7.295,0.244
0.052,0.155,0.293,0.219,0.117,0.489,0.166,1.64,0.224,0.178,0.761,0.634,1.377,0.794,0.349,1.03,0.291,0.267,0.251
0.056,0.189,0.274,0.079,0.396,2.505,0.151,0.354,0.175,0.179,1.085,0.539,1.145,0.234,0.465,0.823,0.315,0.283,0.257
0.053,0.159,0.298,0.09,0.13,0.113,0.124,0.336,0.186,0.186,0.981,0.4,0.956,0.214,0.275,0.722,0.317,0.276,0.271
5.871,0.167,0.279,0.1,0.093,0.146,0.832,0.482,0.242,0.194,0.795,0.422,0.906,0.255,0.267,0.751,0.844,1.248,0.246
0.054,0.161,0.273,0.079,0.095,0.106,0.096,0.397,0.476,0.254,0.651,1.084,2.113,0.266,0.496,0.988,0.416,0.245,0.234
0.053,0.152,22.883,0.118,0.102,0.132,0.111,0.393,2.664,0.19,0.624,0.574,1.059,0.253,0.298,5.803,0.296,0.276,0.268
0.09,0.245,0.433,0.092,0.134,0.118,0.123,0.331,0.169,0.161,0.56,0.707,0.819,0.213,0.272,0.774,0.279,0.27,0.326
0.081,0.153,0.276,0.133,0.286,0.185,0.113,0.34,0.196,0.192,1.37,0.485,0.828,0.775,0.263,1.186,0.413,0.263,0.321
0.048,0.142,0.255,0.134,0.104,0.098,0.087,0.313,0.202,0.155,2.563,0.408,1.327,0.213,0.257,0.822,1.1,0.277,0.248
0.028,0.147,0.117,0.028,0.032,0.04,0.034,0.224,0.08,0.068,0.504,0.306,0.315,0.583,0.17,0.543,0.186,0.161,0.192
0.026,0.062,0.106,0.03,0.025,0.283,0.025,0.224,0.088,0.066,0.515,0.3,0.474,0.433,0.161,0.679,0.35,0.201,0.204
0.025,0.065,0.118,0.031,0.025,0.028,0.033,0.251,0.082,0.081,0.549,0.383,0.306,0.13,0.145,0.746,0.349,0.215,0.228
0.62,0.064,0.112,0.027,1.299,0.031,0.034,0.296,0.101,0.068,0.591,0.537,0.298,0.125,0.135,0.793,0.238,0.185,0.214
0.037,0.064,0.11,0.025,0.024,0.028,0.029,0.221,0.081,0.071,0.562,0.287,2.202,0.175,0.137,1.025,0.568,0.191,0.233
0.027,0.078,0.17,0.026,0.029,0.027,0.025,0.224,0.094,0.065,0.485,0.278,0.285,0.161,0.136,0.5,0.199,0.177,0.202
0.025,0.059,0.098,0.024,0.023,0.036,0.027,0.217,0.086,0.063,0.48,0.277,0.276,1.289,0.142,0.81,0.201,0.282,0.205
0.025,0.062,0.386,0.026,0.031,0.03,0.032,0.215,0.083,0.062,0.561,0.276,0.275,0.426,0.132,0.6,2.92,0.194,0.289
0.026,0.272,0.131,0.025,0.027,0.035,0.033,0.212,0.077,0.067,0.393,0.281,0.278,0.122,0.255,0.964,0.266,0.148,0.17
0.027,0.064,0.107,0.026,0.025,0.029,0.031,0.23,0.084,0.219,0.563,0.314,0.384,0.145,0.223,0.663,12.352,0.161,0.185
0.027,0.063,0.112,0.027,0.027,0.028,0.025,0.224,0.082,0.067,0.62,0.358,0.298,0.128,0.169,0.76,0.532,0.279,0.241
0.026,0.062,0.122,0.028,0.027,0.029,0.026,0.241,0.083,0.068,0.537,0.303,0.295,5.146,0.144,1.144,0.219,0.181,3.484
