native,quick,fastsort,counting,counting1,counting2,counting3,heap,radix,shell,gnome,shaker,lodash,bucket,merge,bubble,sbubble,insertion,selection
2.098,2.129,2.904,0.263,0.362,0.35,0.367,3.402,2.712,2.562,11.789,8.496,8.106,3.175,3.866,20.077,5.805,3.21,12.908
2.283,1.792,3.276,0.476,0.267,0.281,0.315,3.926,2.61,3.57,12.495,8.633,12.836,5.142,6.303,22.367,5.985,3.306,14.021
2.389,1.483,2.734,0.259,0.251,0.495,0.268,3.303,2.406,2.582,11.798,6.994,8.141,3.304,3.465,19.871,6.297,3.439,13.207
2.016,2.63,2.427,0.3,0.346,0.347,0.394,3.959,2.635,2.699,12.541,7.18,6.582,3.174,3.239,19.256,5.769,3.42,12.138
2.428,1.448,2.711,0.251,0.261,0.293,0.286,3.862,2.636,2.783,12.177,7.491,8.333,4.187,4.427,20.004,6.184,3.443,13.892
2.185,1.896,2.455,0.262,0.282,0.313,0.499,3.291,3.182,2.484,12.194,8.084,8.902,3.297,3.163,20.297,6.865,3.261,14.037
2.129,1.437,2.677,0.267,0.345,0.481,0.356,3.269,2.998,2.504,11.24,7.93,8.027,3.105,4.632,19.998,5.387,3.241,13.404
2.851,2.488,4.407,0.293,0.374,0.372,0.358,3.632,2.709,2.693,12.497,7.04,8.805,3.07,4.568,18.242,5.962,3.502,12.622
2.451,2.57,3.82,0.264,0.335,0.37,0.352,4.15,2.829,2.92,11.392,7.517,6.094,3.798,3.713,20.657,5.824,3.176,13.327
2.094,1.788,2.51,0.266,0.345,0.499,2.177,3.271,2.525,3.12,11.212,8.07,7.798,3.094,5.174,21.234,5.676,3.497,13.831
1.973,2.073,3.21,0.261,0.327,4.191,0.376,7.061,3.066,2.418,11.917,7.65,8.449,3.719,6.408,19.924,5.929,2.976,13.423
2.267,1.587,2.521,0.258,0.324,0.356,0.356,3.508,3.048,2.548,12.981,8.367,9.521,4.57,3.072,19.477,6.03,3.336,13.211
2.203,2.639,2.56,4.276,0.344,0.372,0.341,3.303,3.225,2.418,11.524,7.202,8.17,4.532,4.526,21.015,5.945,3.104,14.6
2.303,1.823,2.896,0.281,0.345,0.349,0.646,3.548,2.596,2.953,11.781,7.598,8.001,4.107,3.193,21.182,6.114,3.109,12.994
2.317,1.545,2.31,0.297,0.341,0.378,0.422,3.469,2.716,2.575,12.651,7.87,7.943,3.471,4.664,20.016,5.521,3.145,13.288
2.499,2.045,3.531,0.251,0.267,0.269,0.286,3.19,2.885,2.667,11.475,8.914,11.883,3.127,3.312,19.447,5.853,3.071,12.783
2.27,1.544,4.998,0.244,0.289,0.289,0.267,3.466,2.628,3.678,12.199,9.178,8.017,4.25,5.936,20.102,6.108,2.984,12.917
2.099,1.481,2.534,0.289,0.343,0.274,0.267,3.666,2.921,2.706,11.887,7.229,9.245,2.997,4.902,22.726,5.659,3.1,13.766
2.101,1.414,3.263,0.306,0.265,0.269,0.285,3.147,2.597,2.491,13.686,8.346,8.512,4.058,7.309,28.224,5.69,3.565,13.516
2.206,1.633,3.821,0.274,0.271,0.281,0.283,4.352,2.454,2.994,11.796,8.144,8.189,3.181,3.733,20.333,5.825,3.102,13.357
2.039,2.588,3.46,0.25,0.338,0.341,0.357,3.238,2.694,2.524,12.031,8.342,9.246,3.784,4.592,19.796,5.939,3.347,14.086
2.024,1.96,4.114,0.351,0.323,0.37,0.359,3.125,2.55,2.448,12.051,7.755,7.378,3.152,4.365,22.446,5.492,3.131,13.039
3.18,1.426,3.432,0.264,0.263,0.265,0.258,3.517,3.084,2.591,12.286,7.337,6.798,3.452,4.812,17.195,5.79,3.395,12.777
2.899,1.831,4.958,0.25,0.347,0.36,0.413,4.133,2.539,2.576,15.106,7.472,6.039,3.513,4.83,19.895,5.955,3.063,12.73
2.138,2.007,3.164,0.268,0.349,0.36,0.349,3.981,2.58,2.667,12.27,7.141,8.509,3.656,5.861,18.401,6.113,3.439,12.768
2.073,3.099,2.418,0.251,0.394,0.404,0.339,4.326,4.165,2.934,11.266,7.087,8.634,4.233,3.112,23.532,5.914,3.202,12.275
2.619,1.578,2.261,0.347,0.342,0.405,0.349,4.112,2.573,2.61,12.131,7.778,5.488,5.133,5.393,20.919,5.625,3.462,13.125
2.173,1.878,2.852,0.265,0.266,0.3,0.296,3.258,3.163,2.466,11.291,7.941,10.55,3.031,4.452,19.646,5.564,3.071,12.305
2.398,1.518,3.462,0.247,0.255,0.291,0.294,7.572,2.615,3.052,11.568,8.382,11.92,3.609,4.741,21.491,5.935,3.236,12.889
2.084,3.335,3.541,0.247,0.344,0.346,0.451,4.027,2.618,2.484,11.485,7.183,7.547,3.11,4.941,21.049,6.188,3.252,13.11
2.087,1.781,2.016,0.346,0.325,0.464,0.331,3.843,2.749,2.508,11.62,7.371,7.64,3.937,4.84,20.506,5.447,3.092,12.769
2.057,2.14,3.832,0.262,0.345,0.455,0.345,3.608,2.547,2.667,11.707,8.227,6.541,3.601,4.378,20.291,5.805,3.571,13.067
2.078,1.395,2.31,0.259,0.263,4.952,0.286,4.663,2.564,2.87,11.864,7.693,8.671,3.38,3.672,22.124,5.978,3.368,13.773
2.262,1.501,4.379,0.243,0.267,0.265,0.299,3.962,2.42,2.617,11.455,7.402,8.808,3.031,5.981,20.265,5.613,3.113,12.987
1.997,2.479,3.087,0.251,0.331,0.364,0.489,3.256,2.568,2.528,11.256,7.678,7.651,3.45,3.162,23.458,5.777,3.033,12.547
2.039,2.014,2.983,0.271,0.402,0.405,0.358,3.356,2.564,1.716,12.204,7.49,7.127,4.752,3.055,19.92,5.746,3.046,13.697
2.571,2.376,2.841,0.244,1.92,0.417,0.348,4.352,2.688,1.965,11.586,7.884,9.359,3.958,3.613,20.262,5.752,3.132,13.24
2.129,1.455,3.841,0.247,0.352,0.365,0.621,4.246,3.37,2.47,11.92,7.541,7.637,3.13,4.529,21.295,5.893,3.018,12.8
2.592,2.056,3.093,0.25,0.264,0.322,0.264,3.011,2.592,2.442,11.407,7.357,8.183,3.3,4.846,20.333,5.943,3.357,13.9
2.04,3.66,2.491,0.273,0.284,0.28,0.267,3.479,3.768,2.482,11.617,7.036,8.89,2.99,5.536,19.514,6.237,3.458,14.15
2.255,1.425,2.986,0.245,0.276,0.275,0.279,4.336,2.596,2.491,11.92,7.673,7.33,3.284,5.412,20.56,5.766,3.262,12.692
2.45,1.615,2.269,0.372,0.701,0.284,0.422,3.178,5.718,2.576,11.601,11.801,8.284,3.447,6.129,20.569,5.628,3.41,13.584
2.333,2.576,2.54,0.262,0.581,0.358,0.359,3.399,2.514,2.967,11.601,7.405,7.268,6.106,6.375,20.436,5.759,3.277,12.798
2.183,3.065,3.776,0.263,0.339,0.367,0.437,3.318,2.722,2.674,11.907,8.055,7.316,3.714,4.464,20.205,6.129,3.41,13.012
2.213,1.5,3.216,0.372,0.323,0.343,0.326,3.552,2.661,2.496,12.072,7.546,7.586,4.176,3.416,20.572,5.994,3.369,13.757
2.762,1.45,3.194,0.254,0.325,0.367,0.333,4.254,2.613,2.581,11.571,9.27,9.584,3.733,4.741,20.577,5.446,3.181,12.218
2.209,1.438,2.723,0.269,0.433,0.341,0.355,3.479,2.699,3.029,12.389,7.555,11.331,3.987,3.609,22.357,6.064,3.138,13.312
2.092,2.87,3.518,0.363,0.324,0.356,0.341,3.647,2.408,2.649,11.691,7.262,7.54,3.268,4.766,20.362,5.678,3.017,12.683
2.326,1.928,2.637,0.474,0.346,0.363,0.348,3.324,2.607,2.482,11.309,7.574,8.753,3.393,6.531,20.829,5.96,3.352,16.052
2.435,2.179,3.856,0.268,0.255,0.317,0.279,3.841,2.562,2.479,11.509,7.669,11.986,3.208,5.07,21.161,6.913,3.577,15.466
2.499,1.909,4.839,0.264,1.992,0.345,0.36,3.741,3.014,2.489,12.709,8.986,9.11,6.681,5.293,22.142,6.488,3.129,15.473
2.093,2.946,2.634,0.248,0.345,0.414,0.335,5.434,2.806,3.695,12.918,7.703,7.757,3.924,5.567,22.427,6.228,3.311,16.9
1.959,3.385,3.164,0.262,0.268,0.492,0.489,4.029,3.133,3.388,12.07,9.732,7.88,3.394,3.55,23.642,6.309,3.323,13.152
3.743,5.519,2.015,0.367,0.605,0.543,0.365,7.188,2.542,3.344,24.705,10.805,8.528,3.267,4.576,21.197,6.534,3.848,14.609
2.395,1.58,3.28,0.314,0.468,0.441,0.443,8.084,3.869,2.658,12.067,7.465,8.44,3.55,5.092,20.109,6.267,3.203,13.058
3.172,2.836,4.163,0.465,0.902,0.399,1.035,4.807,3.759,2.116,12.908,22.101,10.232,3.653,4.434,23.584,7.297,3.199,14.255
2.134,1.526,2.859,0.324,0.47,0.445,0.418,6.276,4.718,2.363,16.253,7.549,8.433,3.984,4.265,21.602,6.261,3.652,14.221
2.637,2.895,10.477,0.703,0.47,0.632,0.699,10.689,7.382,28.245,17.573,9.204,8.317,3.788,5.663,20.668,5.66,3.216,14.008
2.284,2.01,2.899,0.356,0.34,0.36,0.379,4.946,2.944,2.65,12.011,8.215,14.289,5.346,11.964,41.011,10.635,4.395,18.195
2.201,4.409,6.055,0.327,0.487,3.582,0.564,5.016,3.052,3.475,14.968,9.986,8.026,5.263,5.828,20.162,6.074,3.35,15.373
2.2,2.066,2.777,0.312,0.503,0.462,0.449,5.046,2.612,2.661,11.828,7.106,7.35,3.276,4.587,21.249,5.711,3.15,13.525
3.113,1.578,2.05,0.402,0.342,0.373,0.375,4.873,2.756,3.829,14.143,8.63,9.255,5.02,3.312,36.037,6.739,3.212,16.716
2.579,1.511,2.604,0.303,0.464,0.456,0.444,4.641,2.692,2.887,12.444,8.177,7.479,3.396,4.318,19.883,5.706,4.9,95.116
2.259,1.997,2.88,0.317,0.316,0.392,0.724,7.443,4.49,2.807,15.01,8.393,7.613,5.145,4.857,19.835,6.084,3.244,12.967
2.894,2.573,3.636,0.536,0.566,0.835,0.641,3.558,3.054,2.757,11.939,7.899,9.079,3.304,4.263,20.207,5.796,3.173,12.772
2.951,1.574,3.42,0.336,0.342,0.362,0.368,4.353,2.724,2.739,11.754,9.455,10.523,3.987,3.382,29.36,6.091,3.179,13.295
6.228,2.052,2.898,0.311,0.628,0.605,0.411,5.178,2.662,3.676,12.394,7.921,8.455,5.211,5.105,20.588,5.853,3.941,13.798
3.12,1.592,3.278,0.369,0.324,0.362,0.634,4.691,3.553,3.174,12.191,11.782,8.973,3.416,3.294,20.139,7.16,4.182,15.577
6.276,6.204,5.589,0.373,0.513,2.631,0.456,6.687,6.759,4.739,18.674,11.747,8.51,3.203,4.875,34.754,5.96,3.647,13.213
6.862,2.239,6.698,0.405,0.374,0.542,0.424,4.584,3.004,2.791,11.805,8.825,15.041,4.871,3.794,20.096,7.713,3.667,13.886
2.515,2.055,2.062,0.329,0.46,0.435,0.433,5.258,5.077,2.971,12.105,8.638,10.102,3.661,4.233,21.383,5.808,3.184,13.754
2.647,2.151,3.244,0.308,0.712,0.466,0.438,4.14,3.347,3.172,12.262,7.625,8.263,3.872,4.636,22.072,7.168,3.186,14.543
2.693,1.667,2.62,0.324,0.414,0.419,0.434,4.948,3.958,3.365,11.725,7.245,6.941,3.292,4.587,20.088,22.729,5.7,16.081
2.206,1.503,4.321,0.337,0.357,0.363,0.473,4.224,2.861,2.812,12.688,8.091,8.704,3.192,4.738,19.759,6.059,97.126,19.277
2.672,1.608,3.883,0.331,0.564,0.396,0.351,3.585,2.872,2.89,12.155,9.303,7.571,3.42,4.814,22.073,6.476,5.23,14.216
2.236,1.516,6.273,0.329,0.473,0.57,0.443,3.987,2.801,2.769,11.59,8.001,7.739,3.596,8.379,28.009,5.805,3.116,12.136
2.235,1.526,2.791,0.305,0.703,0.443,0.619,3.717,2.761,3.824,13.695,7.353,7.7,3.66,3.468,19.76,10.574,6.387,18.242
2.234,1.597,2.887,0.326,0.335,0.361,0.362,4.01,2.724,3.153,11.807,7.773,7.651,4.14,5.02,20.35,5.712,4.17,75.163
2.162,1.564,3.759,0.325,0.464,0.418,0.435,3.731,3.61,2.823,12.487,7.864,8.242,3.838,5.032,19.856,6.061,5.14,26.178
2.355,1.616,3.994,0.326,0.461,0.449,0.515,5.534,5.349,3.274,14.241,7.537,7.804,3.615,3.288,19.866,6.464,4.216,30.399
2.251,1.543,2.941,0.311,0.502,0.459,0.428,4.582,3.215,2.829,14.303,8.73,9.553,3.384,5.048,20.112,5.476,3.157,21.198
2.144,1.578,2.876,0.313,0.471,0.441,0.425,4.023,2.965,2.904,12.599,8.071,9.523,3.579,3.39,20.628,7.351,3.856,44.875
2.452,1.535,2.987,0.567,0.348,0.522,0.368,3.494,2.517,3.493,11.804,7.065,7.577,3.557,5.426,24.647,9.024,3.714,14.402
2.237,1.578,2.808,0.319,0.316,0.383,0.385,3.59,2.588,4.018,13.862,7.793,8.179,3.613,3.291,19.98,7.607,70.173,22.157
2.385,1.858,3.225,0.434,0.47,0.776,0.448,3.998,2.73,3.008,12.149,11.912,11.084,5.363,179.854,36.163,9.153,4.449,23.958
7.036,7.567,2.931,0.521,0.911,0.777,0.506,6.391,2.768,2.764,12.102,9.583,8.604,3.88,3.601,19.912,5.843,3.104,13.807
2.751,1.561,3.7,0.347,0.561,0.428,0.436,3.638,2.919,4.118,12.13,7.672,9.437,4.269,5.444,27.295,8.801,3.231,13.23
2.182,1.545,3.318,0.392,0.482,0.567,0.41,3.912,2.72,1.818,11.467,7.854,9.59,3.182,4.638,20.995,6.494,3.218,12.826
2.481,2.152,2.765,0.393,0.444,0.457,0.448,5.03,3.675,2.672,11.905,7.456,7.445,3.332,4.766,19.739,6.366,3.108,13.494
4.208,2.031,2.738,0.456,0.466,0.429,0.54,4.445,2.998,2.539,14.687,8.634,10.185,4.603,3.278,21.284,5.957,6.253,14.531
2.201,1.52,3.281,0.305,0.463,0.437,0.416,3.859,2.975,2.761,12.296,8.232,7.393,3.365,5.51,20.404,5.892,3.233,13.539
2.143,1.608,2.689,0.327,0.467,0.549,0.479,3.556,2.685,2.716,12.013,7.532,13.233,4.104,4.266,20.068,5.835,3.156,14.984
2.374,1.552,3.287,0.433,0.686,0.72,0.717,3.974,4.023,2.717,13.883,8.067,8.059,3.155,4.682,19.764,6.968,3.315,13.701
3.774,2.714,4.095,0.337,0.495,0.773,0.769,4.839,3.187,2.687,13.12,20.63,11.881,9.271,5.945,28.549,7.943,3.427,15.799
2.436,1.712,2.775,0.337,0.343,0.384,0.317,4.474,2.541,2.578,11.557,9.308,8.263,3.352,4.146,20.614,6.403,4.203,13.293
4.523,1.549,2.559,0.305,0.483,0.45,0.664,4.209,4.92,2.722,11.596,7.587,8.071,3.586,4.941,20.312,5.934,3.149,12.601
2.246,1.58,1.975,0.329,0.466,0.433,0.558,4.129,2.665,2.728,11.69,7.509,7.52,3.15,4.634,21.513,6.554,3.36,13.051
2.425,1.802,7.202,0.515,0.452,0.52,0.444,4.589,2.979,2.65,11.533,7.345,10.846,5.568,3.681,20.557,6.685,3.738,20.04
2.56,2.047,2.068,0.427,0.449,0.452,0.444,5.486,4.187,2.769,11.186,8.116,10.39,3.399,4.596,27.659,28.566,7.122,12.609
2.397,1.682,3.005,0.465,0.338,0.354,0.345,4.65,4.024,3.342,12.256,7.366,9.853,4.6,21.013,28.636,5.527,3.308,13.222
2.259,1.553,3.152,0.328,0.464,0.484,0.415,4.253,3.741,2.808,11.5,10.576,9.357,3.516,3.257,19.893,6.172,3.325,13.009
3.69,1.575,3.636,0.306,0.325,0.369,0.368,4.432,2.643,2.557,11.425,8.73,9.792,3.28,4.675,19.741,5.505,3.212,12.982
3.763,1.541,2.766,0.305,0.437,0.447,0.443,5.215,3.943,2.658,12.073,10.09,8.462,3.251,5.107,20.433,5.984,3.181,14.152
2.209,1.596,5.201,1.089,0.459,0.433,0.503,4.518,2.638,3.226,12.326,7.225,8.931,3.092,3.244,19.861,5.722,3.145,12.77
2.394,1.588,3.972,0.325,0.459,0.462,0.423,3.559,2.746,2.761,12.754,7.775,8.107,3.385,6.721,19.505,5.896,3.15,12.819
2.269,1.589,2.712,0.371,0.466,0.45,0.452,4.694,2.643,2.563,11.999,7.331,9.384,3.159,4.806,22.86,5.938,3.746,17.859
2.229,1.547,3.012,0.393,0.466,0.441,0.444,3.94,2.729,2.631,11.92,7.198,8.668,3.353,4.8,21.001,5.874,3.126,12.887
5.563,2.838,2.145,0.326,0.329,0.378,0.339,3.528,3.758,2.673,11.425,7.931,9.67,3.224,3.362,20.393,5.752,3.299,12.478
2.165,2.212,2.87,0.314,0.441,0.491,0.42,3.514,2.554,2.675,12.026,7.722,9.683,3.39,3.471,19.965,7.223,3.191,12.31
2.682,1.684,2.887,0.362,0.332,0.373,0.349,4.054,2.553,2.676,15.656,7.649,9.958,3.431,5.079,19.586,5.949,3.245,12.736
2.606,1.983,2.062,0.316,0.435,0.782,0.444,3.897,4.188,3.357,11.226,8.036,7.094,3.536,6.849,22.333,5.866,3.271,13.326
2.16,2.109,2.782,0.307,0.339,0.481,0.406,4.584,3.006,2.703,12.101,7.173,7.788,3.886,4.941,19.741,6.829,3.137,12.867
2.683,1.539,2.681,0.335,0.472,0.466,0.486,3.559,3.653,2.573,12.322,7.695,7.711,3.052,3.678,19.711,5.574,3.192,13.23
2.635,1.604,2.78,0.327,0.459,0.868,0.441,5.74,2.8,3.55,11.819,7.721,8.075,3.458,4.591,20.006,5.841,3.205,13.145
2.964,2.151,2.998,0.308,0.454,0.458,0.462,3.872,2.943,4.024,11.745,7.168,7.156,3.351,3.523,21.278,5.829,3.331,13.293
2.628,1.706,3.072,0.31,0.433,0.498,0.39,4.091,2.52,2.572,12.182,7.194,9.829,3.457,4.625,20.583,5.86,3.32,13.308
2.07,2.029,2.75,0.328,0.488,0.427,0.519,3.416,2.625,2.866,11.364,7.745,7.377,3.941,3.465,20.274,5.957,3.452,12.546
3.072,2.291,2.808,0.398,0.456,0.495,0.407,3.598,2.515,2.778,12.735,7.126,9.531,3.41,4.822,20.285,5.521,3.201,13.003
2.314,2.025,2.889,0.324,0.351,0.379,0.351,5.52,2.852,2.597,12.471,7.736,8.808,3.354,4.7,26.348,6.065,3.202,13.155
2.706,1.775,2.901,0.455,0.769,0.455,0.444,4.588,2.884,2.719,11.63,7.853,9.043,3.384,3.275,20.617,5.769,3.116,13.998
2.166,2.035,3.316,0.34,0.334,0.375,0.369,4.495,2.928,3.218,11.943,7.411,7.978,3.342,4.889,21.666,5.816,3.209,13.455
2.275,1.557,2.799,0.334,0.524,0.46,0.46,3.575,2.564,2.731,13.216,7.293,7.959,3.347,4.995,19.721,8.842,3.137,12.915
2.157,1.687,3.577,0.314,0.329,0.362,0.358,3.536,2.69,3.132,13.543,7.831,8.202,3.181,5.226,19.919,6.146,3.252,13.377
2.255,1.655,2.414,0.352,0.484,0.498,0.54,3.626,2.748,2.847,12.226,8.809,8.376,3.176,6.756,20.739,5.492,3.586,14.789
3.002,2.561,2.479,0.307,0.383,0.51,0.454,3.64,2.687,2.745,11.646,7.555,7.714,3.356,5.115,21.113,6.236,3.271,13.478
2.684,1.529,2.71,0.335,0.657,0.46,0.523,4.589,2.739,3.11,11.91,7.407,8.469,3.214,4.991,19.758,5.973,3.212,13.364
2.141,1.568,6.532,0.332,0.673,2.42,0.453,4.614,2.622,3.169,11.48,8.184,8.166,3.525,3.256,20.152,5.568,3.447,12.89
2.751,1.563,4.528,0.305,0.427,0.449,0.413,5.098,2.598,2.674,11.909,7.23,7.888,4.484,7.528,49.061,7.482,3.562,13.438
2.674,1.712,2.612,0.357,0.476,0.591,0.449,3.801,2.673,3.661,12.733,7.809,7.385,3.23,3.424,25.477,42.836,3.517,12.956
2.281,1.527,3.039,0.326,0.472,2.502,0.435,4.798,2.653,2.709,12.026,7.359,9.803,4.581,4.657,20.299,5.534,3.101,17.329
2.249,1.624,3.726,0.413,0.492,0.48,0.506,3.555,2.544,4.07,11.709,8.87,9.252,3.332,4.733,21.597,5.849,3.278,22.627
2.18,1.518,3.072,0.32,0.486,0.369,0.346,6.341,2.762,2.933,13.226,7.334,11.623,3.781,8.411,19.967,7.071,3.868,22.656
2.405,1.71,2.727,0.335,0.799,0.452,0.712,6.681,2.759,2.745,11.977,7.49,7.686,3.161,4.6,20.078,6.074,3.243,13.659
2.798,2.127,2.793,0.341,0.339,0.35,0.348,3.607,2.685,2.811,11.131,7.788,7.377,3.058,4.592,19.932,6.706,3.148,14.426
3.789,1.715,3.307,0.321,0.463,0.433,0.419,4.941,2.569,2.838,11.539,7.368,8.618,3.373,4.738,21.377,5.847,3.371,12.865
2.252,1.689,2.793,0.329,0.316,0.418,0.35,3.609,2.652,2.815,11.949,7.4,7.578,3.354,4.594,20.337,5.898,3.246,13.365
2.871,1.841,2.798,0.312,0.317,0.38,0.358,3.386,2.53,2.929,12.849,7.162,7.708,3.72,3.426,19.5,5.486,3.26,12.617
2.213,2.023,2.654,0.346,0.345,0.362,0.361,3.605,2.665,5.817,11.693,7.469,10.289,3.497,3.338,19.882,5.554,3.169,13.658
2.315,1.593,3.372,0.377,0.759,0.461,0.451,3.774,2.837,2.598,11.914,7.356,7.328,3.693,3.415,22.544,5.776,3.212,13.304
2.179,1.572,2.959,0.312,0.343,0.375,0.358,3.438,3.722,2.831,11.529,7.197,8.438,3.332,5.662,19.861,5.918,3.201,12.724
2.561,3.325,3.009,0.324,0.462,0.458,0.923,3.396,4.519,2.651,11.54,7.071,8.044,3.291,3.283,23.661,5.525,3.438,12.2
2.566,1.786,2.783,0.328,0.449,0.453,0.41,3.831,2.618,2.658,11.517,8.151,7.45,3.403,3.335,19.538,6.358,3.17,13.751
2.195,1.709,3.261,0.417,0.43,0.502,0.389,3.47,2.651,4.098,11.393,7.476,8.2,3.44,4.783,20.509,5.899,3.176,13.148
2.236,1.562,2.601,0.311,0.372,0.423,0.411,4.337,2.67,2.566,13.141,7.554,9.167,3.173,3.876,20.644,5.882,3.183,13.312
2.405,1.573,2.894,0.327,0.465,0.425,0.451,5.205,3.117,2.688,11.208,7.471,9.788,3.48,4.745,21.11,5.526,3.222,13.12
3.58,4.138,2.05,0.31,0.332,0.356,0.344,4.062,2.546,2.818,11.314,7.585,8.293,3.387,4.717,21.082,6.567,3.461,13.121
2.23,1.541,3.446,0.54,0.512,0.438,0.427,3.632,2.741,2.719,11.768,7.912,8.186,3.489,4.714,21.926,6.184,3.193,13.339
2.232,1.514,3.481,0.329,0.49,0.454,0.437,3.367,2.793,2.861,12.006,7.498,8.382,3.425,4.736,19.618,5.538,3.324,13.766
2.965,3.165,4.615,0.323,0.483,0.542,0.625,4.879,2.698,2.697,11.933,7.888,8.273,3.33,5.005,22.54,5.996,3.618,14.525
2.209,1.563,3.008,0.331,0.336,0.619,0.351,3.713,3.368,2.725,12.258,7.398,7.919,3.202,5.402,19.513,5.546,3.219,12.507
2.61,1.818,2.779,0.306,0.443,0.432,0.426,3.6,2.898,2.56,11.484,7.336,7.53,3.509,4.686,21.636,5.684,3.197,13.879
7.304,1.608,2.742,0.305,0.45,0.457,0.432,3.643,2.651,1.941,11.25,7.934,9.02,3.513,3.28,20.046,6.331,3.097,13.037
2.24,1.567,3.297,0.349,0.469,0.429,0.436,3.466,2.629,2.784,11.863,7.42,8.004,3.446,3.368,21.471,6.177,3.146,15.184
2.554,1.584,2.641,0.389,0.465,0.659,0.497,5.117,2.949,3.239,14.346,8.942,9.127,3.72,7.617,27.931,6.197,4.076,13.934
2.333,1.541,2.865,0.349,0.48,0.469,0.415,3.566,2.665,2.726,12.952,7.985,7.781,3.578,5.249,19.78,5.691,3.38,13.058
2.862,1.512,2.442,0.303,0.417,0.439,0.451,4.343,3.39,3.794,20.697,8.137,9.08,3.974,4.566,21.518,5.791,3.146,13.526
2.922,1.665,2.703,0.327,0.72,0.42,0.446,5.224,4.544,3.456,17.595,8.19,7.558,3.177,3.364,19.727,6.444,3.201,13.13
2.156,1.841,2.728,0.579,0.358,0.537,0.446,16.932,2.823,2.784,13.442,7.969,8.133,3.206,3.413,20.275,7.763,3.364,12.354
2.264,1.731,2.598,0.322,0.428,0.458,0.438,3.463,2.679,2.852,16.665,9.57,8.097,3.25,3.322,19.649,5.861,3.332,14.437
