native,quick,fastsort,counting,counting1,counting2,counting3,heap,radix,shell,gnome,shaker,lodash,bucket,merge,bubble,sbubble,insertion,selection
0.071,0.115,0.209,0.038,0.04,0.04,0.039,0.564,0.198,0.143,2.478,3.228,0.574,0.221,0.276,2.83,1.899,0.863,0.822
0.053,0.115,0.212,0.053,0.04,0.049,0.04,0.457,0.206,0.14,2.786,5.668,0.548,0.22,0.341,2.233,1.875,0.675,2.077
0.054,0.125,0.214,0.04,0.046,0.037,0.038,0.456,0.282,0.192,2.337,2.971,0.574,0.233,0.275,3.1,1.838,0.624,1.224
0.049,0.118,0.245,0.043,0.036,0.039,0.036,0.64,0.206,0.163,2.994,3.088,0.548,0.278,0.288,2.005,1.843,0.675,0.818
0.049,0.119,0.396,0.041,0.038,0.042,0.043,0.448,0.206,2.345,2.59,4.131,0.546,0.221,0.288,2.058,1.825,0.627,2.101
0.052,0.115,0.254,0.039,0.036,0.037,0.035,0.447,0.208,0.15,3.002,3.571,0.718,0.221,0.656,2.488,2.366,1.237,0.807
0.054,0.12,0.224,0.044,0.041,0.048,0.042,0.442,0.208,0.144,3.347,5.591,0.551,0.224,0.279,2.691,3.27,0.696,2.485
0.049,0.113,0.218,0.039,0.04,0.039,0.038,0.446,0.207,0.148,3.131,3.502,0.696,0.238,0.296,2.039,2.031,2.043,3.5
0.052,0.124,0.224,0.054,0.043,0.05,0.041,0.452,0.216,0.149,2.892,3.133,0.572,0.276,0.293,7.111,5.931,0.666,0.723
0.084,0.155,0.273,0.044,0.045,0.044,0.043,0.445,0.207,0.14,4.071,4.648,0.603,0.22,0.287,2.523,2.146,0.642,0.763
0.051,0.117,0.217,0.039,0.039,0.04,0.097,0.441,0.213,0.158,2.661,4.04,0.562,0.225,0.278,2.394,1.881,0.731,0.899
0.049,0.136,0.219,0.038,0.039,0.043,0.042,0.443,0.207,0.136,3.535,3.113,0.803,0.224,0.272,1.957,0.66,0.608,1.973
0.053,0.115,0.218,0.047,0.048,0.039,0.038,0.444,0.214,0.174,2.846,3.219,0.651,0.222,0.272,2.045,1.964,0.644,3.204
0.051,0.116,0.248,0.042,0.045,0.041,0.041,0.854,0.208,0.143,2.58,3.442,0.59,0.309,0.278,2.165,1.909,0.674,0.742
0.05,0.114,0.238,0.039,0.036,0.037,0.035,0.45,0.505,0.143,2.341,3.397,0.584,0.221,0.296,1.974,2.091,0.83,3.111
0.052,1.067,0.215,0.04,0.042,0.04,0.038,0.497,0.363,0.148,2.787,3.401,0.581,0.537,0.279,2.37,3.05,0.673,3.213
0.052,0.115,0.272,0.04,0.039,0.054,0.049,0.484,0.23,0.19,8.761,5.568,0.642,0.235,0.302,1.967,2.803,1.105,0.957
0.055,0.119,0.216,0.038,0.045,0.065,0.052,0.894,0.216,0.15,2.524,3.692,0.559,0.235,0.328,2.196,1.991,0.796,2.357
0.053,0.129,0.225,0.044,0.042,0.043,0.069,0.555,0.212,55.055,4.606,7.272,0.584,0.245,0.535,2.891,2.039,0.851,3.719
0.073,2.794,0.4,0.162,0.094,0.115,0.098,0.618,0.348,0.232,2.431,4.237,1.165,0.316,0.402,2.117,1.941,0.76,1.918
0.066,0.117,0.218,0.041,0.044,0.045,0.036,3.703,0.246,0.147,3.451,4.461,0.568,0.233,0.38,2.09,1.927,0.707,0.775
0.052,0.119,0.232,0.041,0.042,0.043,1.51,0.698,0.207,0.139,2.945,3.825,0.571,0.229,0.33,2.879,2.09,0.67,0.794
0.053,0.143,0.224,0.039,0.041,0.05,0.043,0.445,0.21,0.14,2.796,6.344,0.563,0.246,0.293,2.592,1.968,0.67,0.775
0.051,0.118,0.222,0.041,0.039,0.04,0.039,0.815,0.211,0.144,2.65,4.428,0.919,0.228,0.285,2.599,2.169,0.712,1.474
0.052,0.378,0.244,0.044,0.04,0.039,0.036,1.735,0.211,0.141,3.274,6.925,0.921,0.262,0.282,2.298,10.593,0.975,0.826
0.056,0.121,0.233,0.043,0.043,0.084,0.042,0.536,0.221,0.138,2.649,3.2,0.578,0.289,0.37,2.097,2.1,0.75,0.948
0.051,0.12,0.211,0.052,0.04,0.042,0.041,0.45,0.206,0.147,2.737,3.925,0.918,0.223,0.817,2.393,4.152,1.046,1.425
0.05,0.114,0.249,0.047,0.041,0.044,0.038,1.058,0.21,0.153,2.916,3.195,0.56,0.395,0.31,2.009,3.219,0.729,1.013
0.05,0.117,0.211,0.051,0.046,0.047,0.038,0.447,0.225,0.142,2.465,2.974,0.63,0.256,0.278,2.079,1.905,0.712,3.09
0.05,0.134,0.214,0.042,0.042,0.04,0.041,0.902,0.252,0.14,2.281,4.424,0.867,0.408,0.281,2.229,2.109,0.689,3.413
0.053,0.121,0.245,0.041,0.04,0.057,0.041,0.448,0.232,0.222,2.773,3.242,0.546,0.221,0.325,2.199,1.942,0.764,0.834
0.053,0.117,0.221,0.038,0.052,0.044,0.038,0.45,0.221,0.136,2.609,3.131,0.557,0.221,0.277,2.69,1.968,0.687,1.025
0.051,0.118,0.217,0.04,0.039,0.042,0.041,3.355,0.234,0.145,2.828,2.972,0.585,0.227,0.281,2.35,2.348,2.189,3.774
0.057,0.137,0.225,0.043,0.042,0.045,0.047,0.442,0.21,0.141,3.529,3.317,0.95,0.261,16.542,3.128,4.85,69.804,4.377
0.05,0.119,0.218,0.04,0.04,0.04,0.045,0.475,0.449,0.156,3,3.021,0.61,0.226,0.277,2.607,2.267,0.672,0.824
0.05,0.161,0.242,0.041,0.052,0.093,0.153,0.448,0.33,0.149,6.197,10.938,2.892,0.258,0.29,5.96,1.89,1.962,4.289
0.054,0.143,0.325,0.041,0.042,0.043,0.038,0.445,0.208,0.15,4.224,4.703,0.546,0.255,0.296,2.657,2.015,0.901,1.111
0.05,0.122,0.228,0.041,0.043,0.04,0.038,0.458,0.218,0.154,2.431,3.022,0.55,0.224,0.278,2.01,2.038,0.646,0.785
0.051,0.122,0.215,0.04,0.055,0.049,0.039,2.23,0.202,0.137,3.025,8.495,0.552,0.241,0.297,3.085,2.895,1.644,3.914
0.057,0.121,0.273,0.04,0.043,0.048,0.039,0.552,0.212,0.145,2.524,3.193,0.651,0.28,0.291,2.971,3.489,0.727,7.576
0.051,0.135,0.219,0.042,0.096,0.044,0.043,14.681,0.215,0.145,6.544,3.241,0.583,0.455,0.321,2.156,2.055,0.958,1.15
0.055,0.122,0.229,0.04,0.039,0.04,0.037,0.442,0.205,0.131,2.47,3.497,0.599,0.766,0.59,2.698,2.197,0.826,1.219
0.053,0.125,0.425,0.044,0.045,0.043,0.042,0.576,0.227,0.154,3.263,3.085,1.544,0.224,0.341,2.1,3.078,0.659,2.398
0.05,0.115,0.228,0.05,0.038,0.04,0.037,0.449,0.207,0.145,3.251,3.133,0.705,0.24,0.335,2.281,1.911,0.693,0.806
0.067,0.167,0.214,0.045,0.04,0.045,0.041,0.478,0.207,0.15,2.736,3.156,0.595,0.224,0.321,2.193,2.216,0.615,2.08
0.049,0.118,0.216,0.045,0.043,0.062,0.037,4.031,0.204,0.139,2.336,3.165,1.694,0.241,0.276,3.54,2.063,0.702,1.041
0.052,0.118,0.22,0.04,0.066,0.046,0.047,1.593,0.209,0.136,3.096,3.676,0.674,0.222,0.468,2.02,2.177,0.71,1.31
0.056,0.127,0.215,0.041,0.041,0.04,0.038,0.445,0.213,0.138,2.39,3.148,1.253,0.247,0.28,2.104,3.116,1.663,0.77
0.049,0.115,0.21,0.044,0.057,0.042,0.041,0.444,1.684,0.143,2.805,12.457,0.922,0.226,0.413,2.014,2.595,0.652,0.832
0.05,0.563,0.296,0.044,0.046,0.047,0.042,0.449,0.282,0.22,3.096,3.002,0.565,0.223,0.281,2.11,2.558,0.672,0.779
0.051,0.116,0.225,0.04,0.04,0.045,0.044,0.447,0.579,0.16,2.429,3.681,0.572,0.297,0.277,9.482,2.066,0.918,4.184
0.186,0.121,0.286,0.042,0.063,0.043,0.044,0.642,0.26,0.136,2.385,3.324,0.562,0.221,0.305,2.145,2.117,0.669,0.695
0.05,0.122,0.217,0.041,0.064,0.042,0.039,0.523,0.207,0.448,2.461,3.066,0.702,0.463,0.274,2.696,1.963,0.778,9.87
0.055,0.117,0.212,0.039,0.045,0.046,0.041,0.933,0.209,0.148,2.668,3.014,0.99,0.258,0.274,2.201,0.718,0.596,3.113
0.054,0.125,0.227,0.041,0.041,0.057,0.041,0.445,0.21,0.155,2.433,3.195,0.589,0.238,0.304,2.061,2.456,0.727,3.801
0.051,0.116,0.219,0.078,0.055,0.043,0.042,0.783,0.216,0.144,2.71,3.649,0.624,1.162,0.292,2.321,3.509,0.767,0.786
0.05,0.12,0.226,0.055,0.041,0.065,0.058,0.473,0.208,0.15,2.553,3.043,0.55,0.451,0.293,2.026,2.098,0.655,2.051
0.051,0.118,0.218,0.041,0.041,0.047,0.041,0.447,0.207,0.139,3.314,3.388,0.582,0.224,0.272,2.053,2.402,0.716,0.817
0.051,0.115,0.225,0.039,0.04,0.044,0.04,0.467,0.208,0.143,2.492,3.014,0.662,0.222,0.508,2.179,2.836,1.339,2.482
0.055,0.115,0.237,0.038,0.04,0.043,0.036,0.451,0.205,0.472,2.577,3.599,0.682,0.222,0.278,2.131,2.375,0.733,3.38
0.051,0.134,0.234,0.045,0.037,0.044,0.038,0.45,0.21,0.913,2.47,3.921,1.07,0.237,0.292,2.652,2.658,0.995,1.419
0.075,0.118,0.218,0.041,0.047,0.041,0.045,0.468,0.207,0.285,4.347,3.588,0.561,0.723,0.277,2.987,1.945,1.06,0.854
0.051,0.115,0.217,0.039,0.045,0.054,0.041,0.449,0.208,0.179,2.785,3.101,0.554,1.573,0.276,2.869,2.03,1.93,3.865
0.05,0.114,0.218,0.039,0.047,0.041,0.04,0.447,0.206,0.164,2.564,2.872,0.551,0.223,0.298,2.34,1.968,0.623,2.316
0.056,0.123,0.283,0.045,0.043,0.043,0.044,0.454,0.218,0.153,2.372,3.544,0.601,0.239,0.326,3.339,2.055,0.835,0.811
0.05,0.116,0.252,0.04,0.042,0.042,0.037,0.448,0.205,0.144,2.673,2.898,0.646,0.227,0.323,2.098,2.046,0.693,0.781
0.05,0.115,0.348,0.04,0.043,0.043,0.044,0.448,0.213,0.142,2.795,3.025,0.545,0.22,0.301,2.606,2.011,0.822,2.537
0.053,0.131,0.212,0.039,0.041,0.04,0.038,0.445,0.489,0.26,2.408,4.459,1.751,0.226,0.28,2.109,2.019,0.83,9.262
0.054,0.125,0.228,0.046,0.045,0.049,0.044,0.668,0.202,0.132,2.393,3.512,0.548,0.273,0.279,2.059,2.133,0.743,114.678
0.052,0.123,0.27,0.09,0.041,0.076,0.038,0.674,0.208,0.326,2.561,3.516,0.554,0.246,0.276,2.231,2.101,1.566,0.816
0.052,0.125,0.955,0.085,0.069,0.114,0.081,0.457,0.347,0.151,2.756,3.489,0.794,0.24,0.292,2.36,2.111,1.469,1.84
0.053,0.124,0.268,0.047,0.048,0.047,0.041,1.06,0.212,0.141,4.476,3.751,3.397,3.219,3.55,8.202,2.301,0.658,0.813
0.055,0.127,0.233,0.049,0.047,0.05,0.045,0.457,0.221,0.154,2.769,4.236,0.632,0.243,0.306,5.55,2.332,1.619,0.835
0.08,0.213,0.388,0.097,0.102,1.246,0.142,0.584,0.317,0.325,3.357,3.72,1.075,0.326,0.394,2.365,2.646,2.14,0.97
0.053,0.126,0.528,0.058,0.045,0.041,0.045,0.456,0.702,0.261,4.728,3.146,0.588,0.239,7.87,2.418,2.237,0.712,0.9
0.054,0.294,0.235,0.042,0.044,0.042,0.041,0.493,0.215,0.151,2.591,3.55,0.654,0.24,0.312,2.501,2.046,0.907,0.859
0.053,0.123,0.235,0.044,0.048,0.046,0.04,0.506,0.313,0.143,3.217,3.55,0.575,0.255,0.287,2.011,2.251,0.772,0.831
0.249,0.128,0.226,0.041,0.044,0.049,0.039,0.452,0.207,0.14,2.524,3.028,0.571,0.248,0.293,3.119,2.707,0.638,0.77
0.052,0.123,0.405,0.044,0.039,0.042,0.544,0.444,0.208,0.141,6.294,4.141,1.64,0.236,0.286,2.269,2.033,0.648,3.158
0.051,0.12,0.228,0.044,0.042,0.047,0.039,0.541,0.208,0.14,8.57,4.125,0.572,0.236,0.291,2.136,2.313,0.67,4.13
0.053,0.122,0.231,0.044,0.044,0.045,0.046,0.446,0.206,0.151,2.704,3.627,0.586,0.233,0.3,2.086,2.033,0.645,1.115
0.053,0.119,0.232,0.062,0.044,0.044,0.077,0.443,0.207,0.147,2.59,3.119,0.586,0.232,0.292,2.123,2.153,0.877,0.781
0.051,0.34,0.23,0.042,0.039,0.039,0.037,0.44,0.209,0.139,2.504,3.619,0.654,0.234,0.291,2.688,2.106,0.654,0.767
0.052,0.12,0.239,0.043,0.042,0.042,0.04,0.448,0.209,0.144,2.779,3.11,0.575,0.25,0.289,2.682,2.21,2.317,3.955
0.053,0.122,0.229,0.046,0.045,0.044,0.045,0.441,0.213,0.143,3.164,3.605,0.583,0.232,0.291,2.472,2.014,0.676,2.211
0.053,0.121,0.225,0.04,0.039,0.039,0.042,0.448,0.273,0.14,2.616,3.314,0.585,0.413,0.308,2.768,2.317,0.659,1.047
0.178,0.142,0.226,0.04,0.041,0.041,0.049,0.445,0.215,0.145,2.739,3.115,0.563,0.228,0.299,3.219,2.01,0.639,0.757
0.051,0.116,0.226,0.039,0.044,0.043,0.041,0.44,0.198,0.137,3.444,3.147,0.553,0.222,0.6,2.343,2.475,0.67,2.138
0.049,0.115,0.212,0.042,0.049,0.066,0.047,0.442,0.214,0.146,2.323,3.232,9.174,0.237,0.274,2.231,2.454,0.772,0.776
0.049,0.125,0.216,0.042,0.042,0.045,0.045,0.939,0.216,0.141,2.738,4.663,0.693,0.221,0.277,2.118,2.865,0.647,0.704
0.05,0.117,0.214,0.039,0.04,0.04,0.041,1.152,0.211,0.143,2.795,3.434,0.557,0.223,0.278,4.678,2.093,0.71,1.543
0.051,0.115,0.215,0.041,0.04,0.046,0.038,0.448,0.237,0.134,3.07,3.53,0.547,0.224,0.277,2.07,2.984,0.64,3.212
0.051,0.127,0.222,0.043,0.041,0.043,0.039,0.445,0.206,0.14,2.746,3.207,0.592,0.222,0.305,2.058,2.332,0.742,0.954
0.052,0.807,0.519,0.042,0.038,0.045,0.044,0.447,0.208,0.142,3.95,3.377,0.596,0.234,0.297,2.502,2.02,0.68,1.082
0.073,0.125,0.225,0.058,0.04,0.046,0.04,0.627,0.209,0.146,2.557,3.107,0.582,0.433,0.282,2.099,1.866,2.006,1.026
0.064,0.116,0.214,0.04,0.039,0.043,0.04,0.465,0.275,0.143,3.339,3.093,0.563,0.235,0.29,2.009,2.124,0.654,0.993
0.053,0.12,0.232,0.052,0.097,0.047,0.044,0.557,0.243,0.14,2.561,4.203,0.559,0.219,0.279,2.549,1.932,0.692,4.104
0.049,0.118,0.216,0.04,0.037,0.037,0.039,0.445,0.206,0.134,2.903,3.301,0.751,0.233,0.455,2.204,2.138,0.814,2.101
0.05,0.131,0.215,0.04,0.042,0.156,0.045,0.445,0.207,0.142,2.958,3.478,0.543,0.22,0.272,2.047,0.667,0.602,0.982
0.05,0.135,0.215,0.042,0.043,0.042,0.042,0.452,0.206,0.14,2.53,3.125,0.696,0.253,0.275,2.504,0.699,0.597,0.9
0.051,0.113,0.219,0.044,0.179,0.046,0.041,0.447,0.219,0.14,2.866,3.043,0.585,0.243,0.272,2.001,2.013,0.612,0.755
0.051,0.115,0.217,0.038,0.037,0.038,0.041,0.484,0.211,0.138,7.48,3.419,0.56,0.348,10.381,2.233,2.053,0.658,3.419
0.052,0.131,0.251,0.039,0.041,0.06,0.048,0.45,0.353,0.144,2.82,3.789,0.634,0.234,0.293,2.142,2.509,0.675,0.802
0.05,0.118,0.213,0.04,0.045,0.041,0.046,0.446,0.202,0.139,3.062,3.288,0.548,0.22,0.291,2.04,2.257,0.901,0.771
0.05,0.114,0.22,0.043,0.04,0.04,0.038,0.449,0.209,0.145,3.321,2.955,0.581,0.266,0.273,2.038,2.664,0.724,5.797
0.052,0.116,0.238,0.04,0.043,0.042,0.049,0.54,0.209,0.146,2.545,3.381,0.571,0.221,0.276,2.126,2.08,0.73,0.859
0.051,0.119,0.216,0.038,0.039,0.04,0.041,0.453,0.288,0.145,2.332,2.863,0.662,0.265,0.34,2.697,2.014,2.962,4.468
0.053,0.117,0.214,0.042,0.051,0.053,0.044,0.452,0.196,0.132,3.391,3.289,0.684,0.275,0.447,2.04,1.863,0.664,2.021
0.057,0.119,0.23,0.041,0.038,0.038,0.037,0.45,0.22,0.149,2.048,6.448,0.556,8.462,0.293,3.238,1.912,0.966,1.234
0.05,0.113,0.22,0.05,0.149,0.061,0.042,0.447,0.206,0.154,2.775,2.94,0.621,0.234,0.293,2.187,1.879,0.748,0.745
0.083,0.122,0.905,0.041,0.045,0.043,0.044,0.439,0.614,0.13,3.137,3.351,0.565,0.242,0.333,2.303,1.874,0.714,1.307
0.051,0.114,0.22,0.045,0.043,0.044,0.042,0.431,0.2,0.141,4.113,3.56,0.559,0.224,0.283,2.045,1.846,0.715,0.785
0.051,0.115,0.218,0.039,0.039,0.039,0.039,0.448,0.207,0.147,2.562,3.292,0.592,0.276,0.292,2.056,1.883,0.663,0.813
0.049,0.114,0.237,0.042,0.042,0.042,0.039,0.443,0.212,0.14,2.94,2.92,0.577,0.22,0.284,2.194,3.218,0.638,5.229
0.051,0.115,0.222,0.039,0.038,0.044,0.041,0.839,0.224,0.144,2.77,3.306,0.563,0.226,0.276,2.012,1.991,1.138,0.821
0.05,0.116,0.367,0.04,0.055,0.045,0.044,0.447,0.207,0.147,2.784,3.137,0.558,0.222,0.274,2.013,3.445,0.68,5.048
0.05,0.116,0.215,0.039,0.035,0.043,0.04,0.444,0.209,0.147,3.606,3.092,0.558,0.223,0.275,2.259,1.967,0.73,2.126
0.052,0.121,0.231,0.042,0.039,0.04,0.04,0.456,0.213,0.142,2.551,3.112,0.702,0.304,0.276,2.573,1.869,0.776,2.267
0.054,0.123,0.228,0.041,0.045,0.041,0.041,0.447,0.224,0.368,3.319,3.744,0.547,0.241,0.276,2.089,1.889,0.677,0.78
0.05,0.117,0.215,0.045,0.051,0.049,0.043,1.065,0.211,0.151,2.423,3.231,9.416,0.225,0.279,2.076,2.206,0.672,0.781
0.052,0.127,0.235,0.048,0.043,0.044,0.044,0.466,0.208,0.143,3.034,3.212,0.602,0.247,0.304,2.33,2.179,0.729,1.095
0.052,0.138,0.227,0.04,0.047,0.043,0.041,0.449,0.209,0.148,3.258,3.891,33.781,0.792,0.306,2.438,2.25,0.799,1.119
0.051,0.119,0.219,0.04,0.048,0.042,0.041,0.449,0.221,0.158,2.829,3.443,0.555,0.225,0.279,2.334,2.628,1.38,1.629
0.053,0.121,0.24,0.044,0.05,0.056,0.05,0.448,0.21,0.143,3.138,16.163,1.021,0.24,0.292,2.218,6.359,1.027,0.708
0.077,0.238,0.408,0.09,0.1,0.114,0.133,0.562,0.521,0.367,2.625,4.399,1.053,0.317,0.936,2.143,2.196,0.756,2.364
0.053,0.355,0.466,0.046,0.043,0.044,0.046,0.462,0.337,0.157,2.684,3.575,0.595,0.274,0.298,3.081,2.083,0.815,3.878
0.052,0.165,0.227,0.045,0.038,0.04,0.043,3.534,0.21,0.139,3.143,2.96,2.176,0.35,0.287,2.121,2.674,0.712,0.791
0.053,0.123,0.228,0.043,0.042,0.049,0.04,0.5,0.211,0.145,5.204,4.117,0.691,0.406,0.312,2.138,2.874,0.66,0.769
0.052,0.124,0.717,0.041,0.049,0.057,0.079,0.449,0.221,0.161,4.371,3.186,0.585,1.002,1.273,6.762,2.179,0.635,8.286
0.218,0.125,0.238,0.058,0.058,0.056,0.044,0.718,0.226,0.15,2.641,3.359,0.607,0.257,0.307,2.373,2.097,2.465,2.651
0.055,0.129,0.24,0.045,0.04,0.047,0.041,0.65,0.225,0.152,3.46,3.221,0.622,0.247,0.305,4.156,2.18,0.68,0.807
0.056,0.128,0.463,0.046,0.045,0.064,0.046,0.58,0.254,0.151,4.374,5.92,0.621,0.247,0.306,2.264,2.287,0.78,1.103
0.055,0.127,0.248,0.048,0.044,0.047,0.043,0.464,2.883,0.245,4.344,3.309,0.61,0.249,0.314,2.516,2.131,0.714,6.38
0.057,0.127,0.247,0.05,0.046,0.045,0.042,0.478,0.226,0.153,2.754,3.33,0.656,0.247,0.307,2.297,2.155,0.734,0.745
0.056,0.132,0.235,0.049,0.048,0.046,0.044,0.475,0.303,0.294,2.95,3.37,0.616,0.247,0.304,2.213,2.168,0.659,2.477
0.055,0.123,0.236,0.042,0.046,0.048,0.055,0.457,0.241,0.145,2.845,3.318,7.401,0.24,0.331,2.26,2.478,2.457,0.848
0.057,0.125,0.231,0.064,0.053,0.052,0.07,0.459,0.244,0.141,4.363,5.231,0.594,13.516,0.303,2.272,2.079,0.7,3.913
0.054,0.132,0.233,0.042,0.042,0.043,0.044,0.446,0.209,0.145,2.891,3.106,2.198,0.24,0.295,5.392,2.226,0.801,6.421
0.053,0.123,0.241,0.051,0.046,0.046,0.046,0.457,0.212,0.145,4.24,3.137,0.59,0.235,0.292,3.833,2.485,0.649,0.878
0.056,0.128,2.059,0.047,0.047,0.05,0.053,0.841,0.307,0.148,3.034,3.372,0.637,0.277,0.395,2.246,3.045,0.691,3.191
0.054,0.128,0.243,0.044,0.044,0.067,0.101,0.474,0.219,0.15,2.758,3.636,0.621,0.248,0.536,3.215,2.083,1.511,0.811
0.053,0.121,0.277,0.041,0.04,0.042,0.04,0.451,0.513,0.145,2.5,3.267,0.577,0.27,0.32,2.223,2.278,0.694,0.792
