native,quick,fastsort,countingObj,countingObj2,countingObj3,gnome,shaker,lodash,bucket,merge,bubble,sbubble,insertion,selection
0.082,0.362,0.225,0.161,0.206,0.197,2.681,3.685,2.417,0.266,0.359,4.703,2.711,2.278,4.051
0.059,0.174,0.212,0.085,0.116,0.089,2.927,4.162,0.622,0.242,0.561,3.105,4.914,11.046,3.696
0.06,0.197,0.214,0.096,0.084,0.088,3.538,3.912,1.711,0.246,0.825,2.95,2.757,2.051,1.571
0.062,0.374,0.216,0.089,0.097,0.086,2.908,3.663,0.66,0.244,0.304,3.388,2.735,2.591,1.285
0.061,0.178,0.22,0.083,0.098,0.776,3.597,4.525,0.568,0.241,0.291,4.502,2.43,1.943,2.291
0.06,0.187,0.255,0.082,0.076,0.131,2.588,4.302,0.593,0.406,0.292,4.114,2.741,3.963,3.9
0.064,0.182,0.228,0.095,0.099,0.078,2.869,3.875,0.545,0.264,0.311,3.647,2.515,1.825,0.999
0.077,0.175,0.244,0.084,0.082,0.08,2.527,3.577,0.778,0.235,0.312,3.027,2.532,3.084,2.829
0.058,0.211,0.207,0.104,0.078,0.082,2.724,4.569,0.916,0.306,0.343,3.199,2.353,2.803,2.629
0.059,0.175,0.208,0.083,0.08,0.081,3.33,4.478,0.556,0.252,0.32,3.195,3.795,2.568,1.836
0.059,0.695,0.209,0.083,0.075,0.083,3.158,3.856,0.522,6.949,0.287,3.65,2.491,3.843,1.846
0.062,0.187,0.219,0.096,0.073,0.089,3.686,3.907,0.634,0.235,0.291,3.548,2.809,1.114,1.203
0.062,0.196,0.209,0.239,0.085,0.088,2.798,4.164,0.514,0.241,0.283,3.33,3.606,2.141,3.873
0.06,0.182,0.211,0.084,0.076,0.08,3.109,3.626,0.514,0.237,0.29,2.925,2.903,0.898,0.349
0.065,0.218,0.217,0.097,0.092,0.079,3.1,4.896,0.592,0.546,0.326,6.938,2.872,4.06,6.944
0.057,0.172,0.314,0.1,0.095,0.274,3.42,5.616,0.521,0.237,0.285,3.099,4.547,2.411,7.21
0.059,0.188,0.23,0.12,0.086,0.078,3.903,4.442,1.751,0.258,0.316,3.448,2.363,3.289,2.877
0.063,0.224,0.299,0.082,0.069,0.083,3.084,4.228,0.514,0.27,0.303,2.916,4.452,2.753,1.321
0.057,0.185,0.219,0.091,0.069,0.083,13.107,4.884,0.514,0.266,0.286,6.763,4.341,1.998,4.731
0.057,0.276,0.207,0.081,0.077,0.079,2.837,4.854,0.633,0.242,0.367,3.266,2.674,4.356,0.285
0.065,0.185,0.212,0.081,0.07,0.079,2.777,3.718,0.572,0.303,0.31,3.953,2.812,2.951,11.376
0.059,0.182,1.224,0.089,0.091,0.086,13.104,5.306,5.181,0.275,0.378,3.299,3.681,3.502,3.085
0.064,0.188,0.23,0.084,0.07,0.103,2.869,4.26,0.517,0.951,0.292,3.152,3.675,1.95,2.265
0.063,0.205,0.297,0.096,0.082,0.086,3.088,3.885,0.624,0.238,0.294,3.376,2.6,2.057,6.574
0.059,0.178,0.222,0.084,0.081,0.078,3.233,4.295,0.554,0.252,0.316,3.086,2.616,2.561,1.023
0.066,0.277,0.207,0.084,0.071,0.077,3.613,4.191,0.536,0.236,0.311,2.987,2.778,2.339,3.016
0.058,0.186,0.208,0.104,0.101,0.082,3.224,5.288,0.576,0.353,0.286,5.166,2.558,3.085,1.551
0.058,0.181,0.208,0.096,0.071,0.079,4.028,7.156,0.52,0.235,0.296,9.122,3.372,4.749,2.37
0.064,0.194,0.432,0.236,0.077,0.083,3.14,4.8,0.587,0.237,0.284,3.02,2.893,2.173,4.932
0.057,0.175,0.206,0.089,0.07,0.08,3.163,3.579,0.836,0.237,0.358,2.901,2.602,2.559,9.876
0.058,0.214,0.762,0.091,0.082,0.085,2.939,5.808,0.545,0.397,0.293,3.311,2.554,1.92,9.806
0.058,0.185,0.232,0.081,0.07,0.098,2.858,3.702,0.518,0.277,0.283,3.353,4.561,2.069,1.757
0.119,0.191,0.518,0.162,0.076,0.078,2.858,3.996,0.524,0.256,0.337,3.513,2.812,3.203,1.169
0.057,0.667,0.206,0.089,0.078,0.083,2.636,5.972,0.653,0.246,0.287,2.947,0.809,0.649,0.984
0.108,0.188,0.208,0.196,0.08,0.081,3.05,5.106,0.521,0.671,0.32,3.333,2.781,2.377,2.923
0.059,0.186,0.22,0.083,0.07,0.08,3.992,3.449,0.587,0.251,0.329,2.889,2.888,2.188,1.796
0.059,0.185,0.217,0.088,0.086,0.079,5.933,11.748,0.555,0.277,0.539,7.844,3.181,2.217,23.581
0.058,0.178,0.224,0.091,0.071,0.086,2.782,5.969,0.568,0.245,0.329,3.669,2.573,2.256,6.58
0.059,0.21,0.21,0.09,0.08,0.091,3.441,3.803,0.811,0.236,0.287,3.038,2.786,2.467,1.551
0.059,0.174,0.22,0.088,0.078,0.078,2.505,3.389,0.853,0.238,0.489,3.752,3.327,2.024,1.74
0.064,0.184,0.218,0.093,0.084,0.093,4.318,5.24,0.578,0.243,0.291,3.803,3.071,1.328,1.841
0.059,0.801,0.246,0.084,0.077,0.083,4.119,6.124,0.53,0.254,0.298,3.689,2.78,2.72,1.177
0.094,0.181,0.212,0.085,0.068,0.095,3.646,3.579,0.557,0.444,0.286,3.386,3.449,2.274,1.906
0.058,0.187,0.206,0.089,0.07,0.078,3.042,3.485,0.51,0.268,7.305,3.504,2.902,2.287,3.02
0.058,0.182,0.21,0.085,0.072,0.082,2.725,7.177,0.512,0.243,0.293,3.495,2.544,2.425,2.506
0.134,0.187,0.225,0.127,0.073,0.076,2.585,5.727,0.521,0.297,0.325,3.338,2.504,2.236,4.728
0.059,0.181,0.211,0.086,0.071,0.077,2.679,4,0.592,0.24,0.332,3.042,2.623,1.061,1.588
0.057,0.182,0.234,0.197,0.077,0.087,2.599,6.028,0.551,0.29,0.293,3.194,2.954,2.09,3.159
0.061,0.212,0.207,0.093,0.078,0.082,3.323,5.909,0.588,0.242,0.287,3.378,2.588,2.354,1.622
0.063,1.137,0.221,0.083,0.079,0.082,3.431,3.686,0.873,0.364,1.516,3.618,4.799,3.95,1.025
0.062,0.185,0.206,0.089,0.077,0.086,3.325,4.882,0.575,0.238,0.287,3.118,3.482,2.26,1.749
0.061,0.192,0.251,0.091,0.081,0.22,6.475,3.878,0.784,0.693,0.317,3.52,4.901,3.291,4.912
0.061,0.185,0.248,1.998,0.09,0.087,11.637,5.838,0.666,0.268,1.125,5.244,4.142,1.087,2.902
0.064,0.189,0.225,0.106,14.947,0.089,2.888,4.607,0.562,0.262,0.318,3.898,3.803,4.475,1.468
0.083,0.276,0.246,0.196,0.184,0.354,2.832,4.258,0.713,0.273,0.373,5.097,3.191,2.282,1.435
0.063,0.593,0.237,0.095,0.078,0.096,6.166,3.971,0.564,0.259,0.324,3.701,2.748,2.238,3.392
0.062,0.249,0.225,0.085,0.166,0.078,2.687,4.182,0.575,0.257,0.315,3.687,2.889,2.076,4.173
0.062,0.189,0.22,0.099,0.083,0.088,5.687,4.086,0.539,0.252,0.299,4.764,2.604,3.23,3.489
0.064,0.192,0.224,0.083,0.073,0.077,2.63,4.29,0.7,0.291,0.302,3.566,2.696,1.925,9.49
0.061,0.183,0.262,0.093,0.076,0.082,2.76,4.996,0.613,0.25,0.3,3.444,3.795,2.477,1.52
0.094,0.188,0.219,0.09,0.085,0.119,3.027,4.172,0.545,0.248,0.299,3.138,4.968,2.68,4.283
0.061,0.195,0.219,0.084,0.09,0.087,3.061,3.764,0.535,0.25,0.318,3.113,2.686,1.758,1.544
0.061,0.183,0.22,0.093,0.081,0.082,2.944,3.782,0.551,0.252,0.304,3.225,2.588,2.64,3.199
0.062,0.551,0.221,0.08,0.07,0.078,3.235,3.57,0.613,0.248,0.3,3.771,2.575,2.348,2.06
0.062,0.183,0.257,0.086,0.074,0.083,3.166,5.004,0.541,0.258,0.301,5.974,2.97,1.332,0.306
0.061,0.192,0.221,0.115,0.086,0.087,2.915,3.531,0.543,0.25,0.301,3.086,2.59,5.592,2.191
0.063,0.19,0.22,0.087,0.073,0.081,3.187,3.681,0.552,0.292,0.302,3.074,2.948,2.272,2.02
0.067,0.2,0.213,0.1,0.069,0.079,2.639,3.954,0.526,0.241,0.303,3.727,2.51,2.65,3.816
0.06,0.178,0.21,0.085,0.104,0.081,4.786,3.942,0.56,0.239,0.335,3.158,3.971,2.899,2.151
0.059,0.205,0.21,0.094,0.071,0.328,3.279,3.511,0.542,0.259,0.283,3.014,2.364,2.039,1.149
0.057,0.186,0.211,0.104,0.074,0.084,2.756,3.404,0.708,0.235,0.289,3.016,3.016,1.958,3.417
0.058,0.173,0.208,0.084,0.071,0.082,2.694,3.852,0.643,0.238,0.286,3.821,2.968,2.997,2.479
0.058,0.201,0.21,0.088,0.084,0.08,2.907,3.881,0.519,0.235,0.283,2.888,7.524,3.008,0.299
0.06,0.224,0.208,0.085,0.07,0.086,2.574,3.527,0.719,0.237,0.283,2.848,2.839,3.502,1.069
0.061,0.358,0.227,0.088,0.08,0.081,4.253,3.848,0.549,0.253,0.304,3.252,2.768,5.956,2.928
0.09,0.303,0.21,0.084,0.071,0.08,3.252,3.555,0.534,0.453,0.315,2.964,2.477,2.962,2.262
0.058,0.174,0.215,0.084,0.07,0.086,2.759,5.241,0.546,0.25,0.358,4.52,2.314,2.062,1.094
0.063,0.196,0.222,0.095,0.083,0.081,3.313,4.744,0.513,0.237,0.288,2.995,2.812,3.284,1.83
0.058,0.32,0.208,0.084,0.076,0.082,2.769,3.428,0.551,2.7,0.292,3.121,2.355,2.237,3.351
0.058,0.175,0.232,0.091,0.079,0.084,2.711,3.734,0.511,0.235,0.282,3.091,2.172,0.715,2.753
0.058,0.174,0.209,0.083,0.072,0.078,2.98,3.935,0.679,0.252,0.291,2.941,2.499,0.972,2.462
0.058,0.173,0.208,0.09,0.076,0.089,2.844,3.715,0.597,0.249,0.289,2.95,2.893,2.066,1.182
0.059,0.175,0.208,0.095,0.071,0.079,2.584,4.034,0.527,0.245,0.306,3.067,2.662,2.527,2.709
0.062,0.21,0.21,0.168,0.098,0.121,3.366,4.6,0.666,0.251,0.318,3.41,3.024,2.597,1.409
0.059,0.175,0.286,0.084,0.075,0.083,3.836,3.587,0.521,0.234,0.302,2.853,3.705,1.988,4.646
0.059,0.181,0.209,0.081,0.068,0.078,2.853,5.514,0.567,0.244,0.323,3.338,3.012,2.77,0.277
0.057,0.182,0.219,0.095,0.092,0.079,2.619,4.267,0.525,0.234,0.285,3.438,2.593,2.115,1.219
0.061,0.187,0.21,0.087,0.079,0.085,2.657,3.426,0.52,0.264,0.29,3.138,2.527,1.892,0.293
0.062,0.202,0.208,0.101,0.078,0.084,3.019,3.697,0.565,0.248,0.297,3.947,2.778,2.075,1.147
0.065,0.174,0.231,0.078,0.074,0.077,2.959,3.862,0.531,0.265,0.302,3.991,2.386,1.804,12.984
0.058,0.18,0.206,0.086,0.074,0.091,2.706,3.574,0.587,0.251,0.31,3.66,2.596,1.082,1.016
0.077,0.668,0.241,0.25,0.072,0.084,2.707,3.471,0.567,0.237,0.309,3.095,2.494,4.324,2.669
0.058,0.33,0.209,0.086,0.071,0.083,3.134,3.408,0.516,0.239,0.321,3.153,2.548,2.421,1.233
0.059,0.177,0.238,0.09,0.084,0.08,2.787,4.57,0.548,0.258,0.293,3.175,2.375,1.927,1.043
0.058,0.179,0.22,0.085,0.07,0.079,2.668,3.404,1.002,0.236,0.294,3.493,2.69,2.385,0.282
0.058,0.271,0.265,0.094,0.071,0.082,3.028,6.161,0.519,0.261,0.344,2.932,2.994,2.313,3.646
0.059,0.178,0.218,0.092,0.077,0.082,2.988,5.551,0.564,0.451,0.283,3.214,3.386,2.809,4.491
0.06,0.181,0.207,0.087,0.072,0.079,2.781,4.11,0.529,0.243,8.389,3.275,2.778,2.22,3.945
0.063,0.185,0.219,0.098,0.077,0.086,2.521,3.433,0.54,0.26,0.287,3.687,0.761,2.31,1.778
0.062,0.192,1.05,0.084,0.077,0.089,3.252,3.417,0.517,0.314,0.441,3.199,4.313,1.998,7.401
0.058,0.182,0.209,0.092,0.074,0.087,4.414,3.417,0.65,0.236,0.283,2.976,2.742,2.191,1.206
0.077,0.183,0.218,0.199,0.085,0.077,3.262,3.957,0.605,0.251,0.305,3.814,2.876,19.279,3.89
0.06,0.208,0.218,0.095,0.076,0.085,9.035,8.434,0.606,0.301,0.306,4.22,2.447,2.54,2.583
0.058,0.183,0.208,0.099,0.074,0.111,3.242,3.44,0.518,0.239,0.284,3.515,2.317,2.529,1.96
0.063,0.196,0.226,0.093,0.113,0.093,53.45,50.083,0.774,0.28,0.307,75.095,31.693,2.4,3.238
0.081,1.284,0.24,0.171,0.157,0.221,2.611,3.905,0.733,1.074,0.447,3.021,2.846,1.967,1.831
0.063,0.222,0.394,0.097,0.154,0.086,2.766,5.072,0.569,0.269,0.312,3.122,4.219,6.471,3.219
0.06,0.192,0.229,0.086,0.075,0.082,6.247,3.74,0.789,0.256,0.299,10.533,2.487,2.469,5.779
0.062,0.196,0.224,0.09,0.214,0.151,3.433,3.644,0.572,0.293,0.343,6.075,2.994,5.556,1.486
0.114,0.291,0.232,0.107,0.077,0.08,4.002,3.68,0.548,0.4,0.319,3.487,5.72,3.288,0.287
1.106,1.115,18.663,0.102,0.088,0.085,2.911,3.739,0.574,0.261,0.334,3.391,6.801,2.55,2.334
0.065,0.2,0.23,0.095,0.095,0.115,3.762,3.766,2.043,0.265,0.317,3.296,2.659,3.696,1.132
0.065,0.548,0.244,0.097,0.089,0.088,3.163,7.579,0.575,0.262,0.321,3.442,3.008,2.086,2.214
0.065,0.202,0.234,0.101,0.285,0.091,3.126,6.755,0.89,0.263,0.712,4.454,3.212,5.105,0.281
0.064,0.204,0.232,0.097,0.081,0.126,3.053,4.299,0.605,0.264,0.32,4.347,2.971,1.258,4.762
0.063,0.194,0.229,0.091,0.077,0.086,2.846,3.949,0.58,0.471,0.319,3.162,3.206,7.219,1.867
0.064,0.602,0.226,0.104,0.094,0.084,4.432,3.699,0.722,0.254,0.314,5.635,2.614,2.667,1.718
0.063,0.196,0.225,0.091,0.085,0.085,3.179,6.175,0.547,0.289,0.311,6.283,2.928,7.845,11.418
0.06,0.195,0.219,0.091,0.084,0.087,5.07,6.92,0.678,0.249,0.301,3.27,2.95,2.434,4.023
0.06,0.231,2.47,0.102,0.079,0.083,2.885,5.43,0.669,0.251,0.302,9.596,9.37,2.772,17.593
0.066,0.194,0.291,0.16,0.083,0.085,2.898,3.871,0.58,0.29,0.32,3.193,3.377,4.435,0.301
0.064,0.196,0.232,0.101,0.077,0.086,5.191,7.242,0.572,0.264,0.444,4.808,3.163,2.348,2.466
0.06,0.189,0.283,0.089,0.074,0.083,3.18,4.462,0.536,0.254,0.376,3.767,2.476,2.165,1.099
0.062,0.209,0.219,0.09,0.073,0.078,2.921,3.629,2.583,0.269,0.303,4.271,3.03,2.194,5.162
0.064,0.203,0.223,0.095,0.076,0.087,8.768,3.726,0.742,0.256,0.309,3.268,2.668,4.48,1.092
0.065,0.2,0.226,0.085,0.073,0.957,3.212,3.992,0.555,0.259,0.308,3.654,3.85,2.416,1.008
0.176,0.186,0.23,0.094,0.076,0.083,2.763,3.961,0.537,0.251,0.445,5.096,2.707,6.566,0.291
0.062,0.296,0.22,0.087,0.101,2.438,3.561,4.817,0.544,0.252,0.35,3.432,6.567,2.799,2.404
0.062,0.216,0.219,0.09,0.077,4.594,2.92,4.225,0.695,0.248,0.607,3.293,2.777,4.141,0.78
0.202,0.189,0.333,0.092,0.077,0.088,6.691,7.048,0.58,0.276,0.383,4.541,2.822,4.212,1.636
0.064,0.2,1.168,0.236,0.08,0.088,2.961,4.068,0.575,0.398,0.352,3.687,4.688,3.25,3.346
0.099,0.302,0.799,0.1,0.088,0.09,3.925,7.019,0.593,0.274,0.342,5.698,3.329,2.435,6.396
0.068,0.205,0.241,0.1,0.102,0.251,3.206,10.957,7.225,0.279,0.332,6.439,2.755,2.804,5.996
0.066,0.201,0.241,0.098,0.117,0.098,3.111,5.121,0.721,0.271,0.377,4.902,7.103,2.496,1.721
0.065,0.2,0.329,0.096,0.082,0.124,2.991,5.249,0.583,0.269,0.323,3.462,3.906,2.605,2.771
0.068,0.205,0.239,0.105,0.082,2.387,7.388,3.978,0.615,0.271,0.332,5.153,2.942,3.426,3.627
0.069,0.204,0.225,0.092,0.077,0.081,3.007,5.457,0.756,0.265,0.334,4.776,2.88,11.452,4.805
0.076,0.204,0.224,0.087,0.071,0.084,2.805,5.506,0.638,0.249,0.302,3.137,3.674,2.269,10.484
0.062,0.19,0.218,0.094,0.074,0.08,2.774,10.668,0.538,0.252,0.298,3.057,2.485,3.425,2.401
0.06,0.188,0.221,0.115,0.129,0.081,2.816,4.314,0.541,0.247,0.298,4.645,2.642,1.97,3.782
0.061,0.192,0.259,0.099,0.204,0.086,3.089,4.172,0.548,0.257,0.304,13.771,3.138,4.548,2.031
0.064,0.218,0.231,0.096,0.082,0.084,3.257,4.631,1.101,0.262,0.322,3.512,3.616,3.3,5.134
0.065,0.2,0.232,0.089,0.079,0.083,2.971,7.489,0.583,0.262,0.312,3.504,2.967,2.27,22.6
0.065,0.22,0.325,0.095,0.086,0.098,3.135,4.518,0.589,0.276,0.349,5.523,9.222,10.857,21.018
0.065,0.208,1.674,0.095,0.08,0.088,3.532,6.097,0.593,0.262,0.323,5.293,2.743,2.744,4.893
0.066,0.204,0.237,0.103,0.081,0.085,3.698,3.972,1.109,0.275,0.328,3.342,0.807,2.432,4.135
0.066,0.245,0.248,0.102,0.132,0.091,4.979,4.25,5.113,0.787,0.319,3.529,2.688,2.144,5.994
0.061,0.219,0.23,0.091,0.075,0.506,2.967,3.85,0.544,0.251,0.301,3.963,0.766,1.982,4.507
0.067,0.187,0.221,0.097,0.08,0.16,5.105,3.935,0.527,0.242,0.311,3.285,2.707,2.217,4.462
0.059,0.183,0.214,0.097,0.081,0.083,3.131,3.6,0.623,0.248,0.468,3.26,3.393,0.977,2.195
0.06,0.201,0.208,0.086,0.07,0.083,2.677,4.39,0.511,0.237,1.634,3.014,2.545,1.866,1.705
0.06,0.176,0.211,0.092,0.077,0.08,2.98,3.454,0.536,0.271,0.316,3.228,2.858,0.956,1.128
0.059,0.179,0.209,0.082,0.075,0.088,3.011,3.916,0.714,0.246,18.271,3.686,2.507,3.238,1.496
0.063,0.19,0.221,0.083,0.082,0.508,6.347,3.674,0.786,0.237,0.288,3.412,1.087,7.779,3.773
0.059,0.177,0.221,0.085,0.072,0.076,3.2,3.648,0.55,0.26,0.304,3.312,2.607,2.29,1.761
0.058,0.184,0.209,0.083,0.077,0.086,3.244,3.501,1.262,0.24,0.287,3.62,3.187,2.442,6.862
0.06,0.173,0.209,0.085,0.069,0.1,2.704,3.703,0.56,0.243,10.462,3.253,2.801,1.219,1.279
0.057,0.181,0.23,0.085,0.071,0.083,2.666,3.567,0.515,0.236,0.346,3.958,2.545,1.342,2.486
0.058,0.183,0.306,0.088,0.07,0.088,2.818,3.488,0.533,0.234,0.316,3.544,2.741,2.165,1.49
0.068,0.192,0.22,0.091,0.088,0.085,9.464,4.378,0.625,0.411,0.301,3.421,3.538,25.76,1.456
0.059,0.174,0.205,0.101,0.079,0.085,3.649,3.585,0.621,0.235,0.312,3.324,2.925,0.949,2.343
0.061,0.196,0.219,0.093,0.076,0.083,4.194,3.894,0.603,0.248,0.311,3.77,3.142,3.217,2.708
0.066,0.367,0.225,0.092,0.089,0.082,3.319,3.679,0.554,0.428,0.309,3.213,2.696,3.039,0.976
0.063,0.191,0.225,0.093,0.088,0.083,2.814,3.871,0.555,0.26,0.317,4.324,3.133,2.884,2.54
0.062,0.187,0.224,0.091,0.083,0.086,2.747,3.967,0.753,0.254,0.342,3.681,2.56,0.716,1.101
0.065,0.19,0.224,0.089,0.073,0.078,2.89,3.62,0.816,0.257,0.312,3.635,3.861,2.119,1.882
0.062,0.186,0.221,0.098,0.081,0.08,2.761,4.041,0.546,0.422,0.303,4.886,3.83,2.074,1.567
0.062,0.201,0.221,0.088,0.074,0.077,2.799,3.781,11.525,0.249,0.313,5.55,2.918,2.247,1.87
0.082,0.2,0.247,0.202,0.096,0.228,11.194,5.672,0.739,0.292,0.477,8.465,3.277,4.237,5.445
0.065,0.191,0.236,0.094,0.145,0.088,3.536,3.783,0.583,0.342,0.438,3.209,3.114,2.322,1.691
0.061,0.192,0.224,0.098,0.083,0.085,2.838,5.023,0.656,0.256,0.309,8.892,3.379,2.266,1.07
0.06,0.196,0.213,0.091,0.089,0.081,3.112,3.78,0.67,0.241,0.291,3.168,3.468,2.283,1.779
