native,quick,fastsort,countingObj,countingObj2,countingObj3,gnome,shaker,lodash,bucket,merge,bubble,sbubble,insertion,selection
0.461,0.501,0.836,0.148,0.131,0.137,5.583,6.255,3.562,0.636,0.783,6.464,4.066,3.363,2.316
0.416,0.691,0.801,0.148,0.131,0.135,5.527,5.347,3.974,0.859,1.418,5.595,4.053,3.56,2.266
0.57,0.502,0.767,0.148,0.143,0.133,5.41,5.477,1.483,0.676,0.782,5.431,3.832,3.447,2.275
0.41,0.501,1.153,0.147,0.125,0.123,5.867,5.254,1.793,4.953,0.783,6.288,4.062,3.327,2.198
0.412,0.604,0.883,5.155,0.139,0.131,5.42,5.293,3.077,0.851,1.142,5.552,4.093,3.275,2.637
0.479,2.61,0.886,0.152,0.145,0.129,6.55,5.425,2.877,0.529,0.833,7.348,3.922,3.428,2.741
0.595,0.684,0.972,0.157,0.164,0.133,5.529,5.33,2.407,0.857,0.869,5.57,4.28,3.657,2.294
0.945,0.697,1.284,0.137,0.131,0.261,5.286,5.406,2.848,0.888,0.879,6.436,4.157,3.198,2.32
0.463,0.529,1.037,0.161,0.152,0.148,7.447,8.463,3.108,0.822,0.889,7.189,7.388,5.776,3.185
0.512,0.684,1.411,0.146,0.247,0.145,5.468,5.829,3.702,1.446,0.785,5.342,3.994,3.165,2.284
0.452,0.502,1.197,0.15,0.126,0.128,5.725,5.816,2.588,1.441,0.826,5.696,4.394,3.451,2.495
0.676,0.652,0.779,0.148,0.135,0.244,5.226,5.464,1.724,0.647,0.82,5.593,4.417,3.309,2.538
0.863,0.934,1.524,0.256,0.147,0.192,6.851,5.412,1.561,0.866,0.894,5.386,3.944,3.344,2.502
0.41,0.487,0.829,0.152,0.126,0.131,6.014,5.437,2.095,1.215,0.781,5.479,4.103,3.738,2.782
0.448,0.574,1.341,0.143,0.153,0.176,5.626,6.193,5.912,0.525,0.888,5.53,3.882,3.271,2.274
0.407,0.499,0.686,0.139,0.124,0.123,5.434,5.438,2.503,0.884,1.18,5.243,4.582,3.307,2.236
0.528,0.878,0.666,0.145,0.141,0.149,7.369,6.755,6.64,4.763,0.944,6.486,4.72,4.173,2.905
0.422,0.581,0.904,0.149,0.123,0.118,5.379,5.38,1.928,0.565,0.945,5.885,5.936,3.298,2.339
0.432,0.498,0.709,0.155,0.125,0.128,5.595,5.308,3.159,0.893,1.011,5.466,4.619,3.673,2.295
0.415,0.487,1.077,0.216,0.131,0.146,6.216,5.919,2.281,0.846,0.782,5.581,4.952,4.181,2.17
0.472,0.488,1.122,0.192,0.134,0.141,6.034,6.342,2.917,0.655,1.013,6.209,3.936,3.736,2.872
0.718,0.519,0.906,0.15,0.125,0.135,5.477,5.405,2.787,1.216,0.826,6.64,4.486,3.552,2.35
0.856,1.001,1.468,0.281,0.135,0.121,5.475,7.302,3.386,1.168,0.89,5.785,3.822,3.961,2.329
0.537,0.804,0.987,0.157,0.125,0.12,6.327,5.474,1.701,0.699,0.938,5.523,4.003,3.384,2.375
0.434,0.551,0.917,0.146,0.137,0.121,6.685,6.153,2.109,0.868,0.834,7.216,5.695,3.965,3.006
0.657,0.507,1.263,0.145,0.137,0.131,5.324,6.759,2.782,0.697,0.791,5.338,4.173,3.983,2.244
0.421,0.536,0.777,0.26,0.156,0.125,5.328,5.687,3.244,0.531,1.291,6.233,4.192,3.281,2.234
0.964,0.612,1.361,0.136,0.128,0.12,6.167,5.959,2.948,0.895,0.781,5.439,3.942,3.281,2.7
0.508,0.483,0.9,0.151,0.132,0.125,7.344,5.559,2.577,0.609,0.821,6.649,4.695,4.096,2.627
0.467,0.896,1.069,0.156,0.148,0.126,5.43,5.454,3.902,0.535,1.28,5.834,4.177,3.408,2.724
0.728,0.853,0.939,0.144,0.123,0.121,5.611,5.419,3.245,0.892,0.785,5.577,4.165,3.329,2.387
0.632,0.553,0.853,0.145,0.131,0.129,8.315,6.065,2.234,0.565,0.933,5.755,3.937,5.366,2.406
0.411,0.499,1.026,0.137,0.125,0.123,6.167,5.458,1.693,0.53,0.941,5.525,4.273,3.743,3.486
0.43,0.5,0.752,0.259,0.13,0.119,5.981,6.2,2.508,0.861,0.79,5.502,4.327,3.512,2.336
0.454,0.665,0.975,0.146,0.132,0.126,5.404,7.475,2.89,0.63,0.79,5.622,4.204,3.478,2.551
0.517,0.533,0.524,0.269,0.258,0.132,6.559,5.687,2.063,0.54,0.789,5.807,4.317,3.256,2.727
0.426,0.494,0.645,0.148,0.139,0.121,5.616,6.053,3.457,0.861,0.797,5.547,4.221,3.364,2.514
0.412,1.811,0.702,0.146,0.132,0.196,6.394,5.461,4.311,0.53,0.853,5.686,4.318,3.21,2.275
0.528,1.43,0.559,0.143,0.129,0.211,7.039,5.413,2.325,0.527,0.868,7.271,3.971,3.389,2.329
0.584,0.671,0.829,0.286,0.27,0.18,8.038,7.707,1.829,1.607,0.898,8.234,6.23,5.799,3.455
0.417,0.497,0.97,0.269,0.135,0.125,5.776,5.868,2.432,0.523,0.902,5.596,4.1,3.76,2.454
0.447,0.496,0.713,0.142,0.129,0.121,5.417,5.366,2.083,2.839,0.786,5.566,4.62,4.943,2.283
0.534,0.651,1.07,0.146,0.137,0.12,5.82,5.392,2.131,0.889,0.831,5.532,4.02,3.452,2.271
0.414,0.625,0.776,0.147,0.14,0.136,5.475,5.538,2.154,0.526,1.23,5.658,4.357,3.406,2.352
0.48,0.488,0.911,0.154,0.248,0.127,5.673,6.151,1.776,0.723,0.812,5.415,4.121,3.439,2.322
0.497,0.504,1.08,0.139,0.122,0.136,5.38,5.323,5.125,0.871,0.891,5.589,4.176,3.784,2.249
0.498,0.8,0.953,0.192,0.126,0.122,5.954,5.724,2.681,0.556,0.787,6.068,4.056,3.296,2.255
0.44,0.558,0.685,0.141,0.13,0.132,5.456,5.446,1.685,0.939,0.825,5.838,4.055,3.21,2.279
0.431,0.532,0.745,0.269,0.127,0.125,5.781,5.321,1.572,0.893,1.241,5.495,4.342,3.632,2.621
0.523,0.568,0.937,0.14,0.141,0.124,5.304,5.731,2.199,0.605,0.789,5.464,4.054,3.186,2.274
0.566,0.715,0.863,0.144,0.143,0.133,6.7,5.418,2.321,1.469,0.893,5.517,4.431,3.3,2.711
0.676,0.492,0.74,0.143,0.135,0.126,5.664,5.266,3.171,0.855,0.978,5.751,3.99,3.311,2.33
0.419,0.481,0.715,0.141,0.125,0.126,5.385,5.197,1.546,0.555,5.657,5.627,4.377,3.264,2.902
0.419,0.581,0.757,0.133,0.121,0.122,5.293,5.776,2.497,0.872,0.881,6.039,5.158,3.399,2.269
0.438,0.872,0.786,0.144,0.126,0.118,6.193,5.289,1.601,0.9,0.885,5.708,3.827,3.531,2.461
1.044,0.511,0.736,0.148,0.145,0.122,5.31,5.284,1.989,0.558,0.941,5.465,3.956,3.444,2.192
0.427,0.715,1.872,0.152,0.147,0.133,5.977,5.388,2.085,1.436,0.974,6.653,4.097,3.391,3.059
0.557,0.497,0.964,0.145,0.139,6.605,5.48,5.189,3.083,0.861,0.791,5.867,4.029,3.179,2.295
0.41,0.514,1.262,0.157,0.137,0.119,5.265,5.949,2.219,0.532,0.781,5.641,4.89,3.284,2.349
0.444,0.578,1.083,0.195,0.135,0.135,5.48,5.32,1.674,0.887,0.783,5.445,4.155,3.719,2.465
0.474,0.508,1.497,0.155,0.132,0.128,5.633,5.248,2.351,0.947,0.867,5.646,4.543,3.604,2.28
0.418,0.491,0.576,0.265,0.129,0.122,5.782,5.312,2.754,1.43,1.069,5.515,4.06,4.023,2.308
0.65,0.49,1.886,0.154,0.133,0.133,6.21,5.35,3.035,1.387,0.782,5.894,4.616,3.261,2.403
0.44,0.605,0.976,0.156,0.126,0.12,5.968,5.454,2.131,0.559,0.782,6.825,3.91,3.385,2.419
0.45,0.497,0.726,0.149,0.131,0.145,6.283,5.663,2.099,0.523,1.136,5.357,4.08,3.24,2.38
0.507,0.502,0.99,0.147,0.138,0.119,5.226,6.01,1.782,1.526,0.844,6.703,5.387,3.799,2.61
0.408,0.641,0.737,0.14,0.126,0.122,5.408,5.75,9.652,0.578,1.218,5.649,3.972,3.347,2.258
0.973,0.488,1.095,0.139,0.126,0.125,6.063,6.545,2.717,0.526,0.928,6.034,4.914,3.195,2.331
0.529,0.495,0.529,0.243,0.136,0.127,6.115,6.524,2.694,0.896,0.784,5.859,4.532,3.328,2.277
0.667,0.577,0.707,0.149,0.134,0.12,5.444,5.237,3.782,0.852,0.857,6.785,4.648,4.086,2.944
0.729,0.902,0.954,0.26,0.139,0.154,6.929,8.136,3.262,1.073,4.149,6.83,4.945,4.139,2.264
0.476,0.783,0.651,0.262,0.132,0.121,6.073,5.498,2.931,2.677,0.824,5.594,4.18,3.353,2.408
0.509,0.924,0.932,0.138,0.14,0.126,5.423,5.367,2.733,0.647,0.876,5.37,3.888,3.417,2.367
0.42,1.157,2.689,0.144,0.209,0.133,7.058,6.435,6.664,0.63,0.842,7.717,5.131,3.787,2.378
0.427,0.501,1.077,0.144,0.124,0.119,5.39,5.787,2.641,1.363,0.836,6.377,5.049,3.436,2.327
0.405,0.505,0.654,0.26,0.132,0.121,6.058,5.531,2.762,0.525,0.948,5.34,4.632,3.46,2.458
0.408,0.497,0.972,0.144,0.127,0.117,5.656,5.226,2.492,0.531,0.784,5.581,4.061,3.414,2.4
0.409,0.567,0.711,0.278,0.141,0.24,6.851,5.94,2.785,1.447,1.354,5.871,4.367,3.26,2.569
0.415,0.519,0.539,0.151,0.135,0.134,5.314,5.318,2.126,0.743,0.788,5.467,4.232,3.56,2.297
0.569,0.778,0.759,0.153,0.148,0.137,5.92,5.739,2.563,0.724,0.8,5.578,3.992,3.473,2.465
0.459,0.726,0.685,0.151,0.26,0.126,7.91,5.879,2.611,0.866,0.995,5.405,3.926,3.401,2.324
0.419,0.497,1.04,0.157,0.213,0.148,6.016,5.32,2.779,0.618,1.074,7.926,4.38,3.91,2.936
0.676,0.874,0.894,0.252,0.132,0.121,5.36,5.594,3.449,0.531,0.913,5.998,4.028,3.561,2.3
0.44,0.486,0.964,0.148,0.178,0.124,5.902,5.41,2.124,0.848,0.832,5.559,4.115,3.44,2.26
0.486,0.686,0.674,0.147,0.125,0.121,5.789,5.302,2.468,0.847,0.788,5.406,4.925,3.449,2.314
0.504,0.63,0.652,0.14,0.126,0.135,5.527,5.471,7.753,0.536,0.952,5.413,4.862,3.371,2.408
0.559,0.498,0.787,0.268,0.142,0.125,5.446,5.563,2.895,1.147,0.798,5.567,4.244,3.741,2.396
0.416,0.522,0.816,0.141,0.129,0.229,5.63,6.925,1.601,0.532,0.781,5.407,4.193,4.604,2.437
0.576,0.492,0.894,0.146,0.139,0.131,5.764,5.229,1.335,0.961,0.986,5.614,3.821,4.932,2.826
0.419,0.521,0.71,0.149,0.128,0.133,5.654,6.965,2.522,0.915,0.952,6.15,5.529,4.475,3.032
0.434,0.477,0.787,0.146,0.132,0.124,5.344,5.925,2.228,0.522,3.995,6.642,5.747,3.89,2.347
0.521,0.677,0.598,0.152,0.132,0.129,5.734,5.646,2.806,1.36,0.789,5.551,4.954,3.506,2.558
0.408,0.939,0.963,0.137,0.348,0.123,5.223,5.787,2.303,0.927,0.826,5.593,4.146,3.968,2.488
0.561,0.501,1.288,0.148,0.124,0.119,5.283,5.294,2.739,0.533,0.984,6.199,4.213,3.302,2.567
0.404,0.502,1.134,0.138,0.122,0.121,5.369,5.254,1.631,1,0.787,6.976,4.241,3.732,2.297
0.556,0.495,0.807,0.144,0.189,0.143,5.285,5.351,3.339,1.427,0.782,6.612,4.394,4.088,2.312
0.442,0.515,0.866,0.195,0.159,0.124,5.66,5.457,2.127,0.804,1.035,5.771,4.071,3.761,2.582
0.624,0.549,0.734,0.267,0.129,0.131,5.711,5.442,1.581,1.18,0.789,5.791,4.162,3.752,3.45
0.409,0.477,0.841,0.153,0.131,0.131,5.671,6.604,2.22,0.906,1.263,5.658,4.112,3.17,2.407
0.557,0.507,0.904,0.266,0.136,0.126,6.434,5.58,1.663,0.584,1.164,5.457,4.288,3.145,2.282
0.768,0.83,0.907,0.158,0.13,0.128,6.478,5.426,2.227,0.842,1.347,5.925,4.146,3.313,3.486
0.529,0.557,0.76,0.275,0.139,0.138,6.084,5.514,2.436,0.901,0.943,5.483,4.705,3.266,2.418
0.517,0.495,0.833,0.213,0.128,0.163,5.898,6.409,2.009,0.531,0.9,5.585,4.619,3.658,2.36
0.461,0.524,0.914,0.142,0.12,0.138,5.953,5.316,1.673,1.083,0.784,5.279,4.324,3.533,2.4
0.525,0.787,1.093,0.16,0.164,0.139,5.585,5.622,2.324,0.553,1.022,5.391,4.183,3.517,2.351
0.484,1.078,1.306,0.158,0.231,0.143,6.399,6.194,2.471,0.758,0.915,6.68,5.134,4.296,2.528
0.415,0.681,0.962,0.147,0.136,0.124,6.515,5.296,2.39,0.892,0.838,7.377,4.288,3.608,2.372
0.406,1.112,0.959,0.202,0.128,0.122,6.37,5.995,3.087,0.754,3.524,5.563,3.825,3.435,3.167
0.551,1.454,0.738,0.152,0.127,0.121,6.356,5.509,3.645,0.567,0.83,5.963,3.917,3.388,2.303
0.448,0.516,0.757,0.142,0.136,0.12,6.615,6.276,2.511,1.593,1.007,7.357,7.128,4.119,2.679
0.415,0.492,0.72,0.253,0.185,0.13,6.018,6.978,1.742,0.579,0.921,6.375,4.292,3.429,2.35
0.505,0.554,0.754,0.143,0.14,0.132,5.339,5.845,2.235,0.525,0.788,5.439,4.011,3.368,2.285
0.425,0.574,0.742,0.149,0.132,0.121,5.734,5.588,2.626,0.876,0.92,5.984,3.874,3.348,2.347
0.584,0.745,1.083,0.14,0.125,0.121,5.851,5.932,2.924,0.541,0.826,6.764,5.464,3.83,2.575
0.415,0.806,0.857,0.133,0.121,0.163,5.39,5.344,2.392,0.522,0.785,5.65,4.269,3.371,2.547
0.419,0.636,0.786,0.144,0.125,0.133,5.193,5.548,3.663,0.859,0.872,5.54,4.012,3.449,2.292
0.634,0.5,0.715,0.136,0.124,0.122,5.659,5.467,3.664,0.568,0.817,5.546,4.034,3.409,2.255
0.444,0.656,0.8,0.162,0.163,0.133,7.134,8.37,3.641,0.675,1.127,6.044,3.967,3.394,2.144
0.439,0.675,0.795,0.143,0.123,0.12,5.879,6.43,6.891,1.28,1.146,6.376,3.931,3.289,2.255
0.486,0.535,0.846,0.14,0.191,0.129,6.24,5.404,2.617,0.523,0.778,5.74,4.195,3.271,2.301
0.508,0.635,0.945,0.148,0.252,0.139,5.346,6.433,2.702,0.531,0.914,5.341,4.01,3.619,2.384
0.54,0.639,0.768,0.139,0.12,0.147,5.518,5.949,2.473,0.915,0.883,6.399,5.033,3.764,2.698
0.417,0.634,0.684,0.141,0.133,0.129,5.317,5.64,2.285,0.528,0.911,5.959,4.239,3.54,2.169
0.544,0.491,0.731,0.199,0.15,0.137,5.931,5.339,2.058,0.529,0.901,5.651,4.048,3.651,2.311
0.411,0.71,0.705,0.15,0.201,0.13,5.839,6.296,3.16,0.867,0.783,5.337,4.116,3.344,2.257
0.675,0.506,1.603,0.157,0.133,0.125,5.447,6.012,3.319,0.662,0.855,6.7,4.883,4.547,2.562
0.416,0.511,0.767,0.153,0.363,0.121,5.277,6.476,1.964,0.864,0.869,5.746,4.087,3.385,2.442
0.408,0.809,0.908,0.156,0.131,0.122,5.667,5.406,1.886,0.867,0.829,6.077,4.126,3.449,2.474
1.724,0.503,0.953,0.145,0.25,0.14,6.113,5.504,3.427,0.538,0.778,5.687,4.298,3.922,2.284
0.404,0.487,1.029,0.157,0.131,0.123,5.365,6.445,3.127,0.922,0.953,6.047,5.723,4.095,2.329
0.559,0.847,1.347,0.26,0.248,0.238,8.099,8.955,2.542,1.48,0.829,8.447,4.789,3.511,2.49
0.438,1.005,0.534,0.142,0.324,0.174,5.501,5.218,2.051,0.523,0.781,5.403,4.044,3.734,2.169
0.52,0.529,0.734,0.159,0.148,0.131,6.62,6.749,2.039,0.914,1.082,5.936,3.928,3.222,2.306
0.399,0.491,1.039,0.19,0.234,0.132,5.762,6.5,1.646,1.286,0.928,6.775,4.951,4.186,2.395
0.427,0.912,0.88,0.15,0.241,0.126,5.599,5.345,2.031,0.716,0.913,5.451,4.465,3.945,2.36
0.514,0.493,0.772,0.145,0.138,0.129,5.323,5.55,3.019,3.807,0.879,5.736,4.093,3.283,2.215
0.537,1.022,0.698,0.203,0.128,0.121,6.271,5.777,2.504,0.542,0.787,5.521,4.192,3.394,2.522
0.532,0.611,1.18,0.162,0.137,0.127,5.538,6.027,2.778,0.522,0.79,5.894,3.968,3.22,2.292
0.43,0.494,1.036,0.141,0.12,0.121,5.288,5.839,2.278,1.382,0.927,5.405,4.376,3.227,2.72
0.507,0.478,1.496,0.257,0.141,0.13,5.442,6.523,2.845,0.56,0.787,5.634,4.601,3.354,2.872
0.41,0.486,1.387,0.136,0.126,0.121,5.608,6.164,4.266,0.62,0.833,5.548,5.661,4.084,2.519
0.546,1.478,1.265,0.225,0.131,0.143,5.455,6.929,3.112,1.435,0.826,5.991,3.859,3.899,3.447
0.468,0.486,0.922,0.144,0.137,0.212,5.546,5.186,3.776,0.617,0.784,5.499,4.053,4.094,2.12
0.421,0.486,0.999,0.183,0.13,0.124,5.438,5.284,3.719,0.665,0.959,5.823,4.218,3.256,2.513
0.535,0.733,1.134,0.254,0.132,0.122,5.928,5.166,1.676,0.863,1.141,5.517,3.998,3.427,2.355
0.423,0.546,1.028,0.133,0.125,0.123,5.665,5.394,2.143,0.548,0.805,5.332,4.17,3.193,2.278
0.444,0.634,0.713,0.141,0.121,0.121,5.609,5.237,1.857,0.542,1.147,5.861,4.214,3.42,2.847
0.41,0.821,1.042,0.134,0.135,0.128,6.864,5.708,1.679,1.401,0.933,5.916,4.779,3.456,2.355
0.419,0.55,0.649,0.141,0.128,0.124,6.914,5.856,2.029,0.619,0.824,5.235,4.048,3.25,2.467
0.413,0.491,0.858,0.159,0.125,0.125,6.11,5.294,1.973,0.523,0.899,6.142,3.907,3.34,2.519
0.651,0.514,0.793,0.155,0.131,0.157,6.008,5.579,2.495,0.856,0.829,5.893,4.298,3.897,2.457
0.432,0.913,0.988,0.273,0.133,0.122,5.839,5.865,2.595,0.525,0.799,5.34,3.736,3.625,2.46
0.461,0.502,1.006,0.157,0.137,0.156,5.558,6.137,1.556,0.525,0.863,5.476,4.098,3.89,2.167
0.533,0.498,1.568,0.151,0.131,0.167,7.266,5.283,2.108,0.997,0.816,5.56,4.043,3.578,2.32
0.403,1.138,1.648,0.16,0.136,0.132,14.838,6.025,2.475,0.579,1.36,6.27,3.993,4.031,2.375
0.623,0.508,0.84,0.254,0.142,0.132,5.39,6.009,2.327,0.613,0.784,5.653,4.167,4.548,2.853
0.449,0.48,0.729,0.146,0.123,0.121,5.291,5.712,2.543,1.656,0.938,6.246,4.403,3.346,2.429
0.64,0.491,0.766,0.138,0.119,0.117,6.131,6.464,2.892,0.553,1.04,5.905,3.995,3.443,2.601
0.509,0.778,1.634,0.146,0.147,0.134,5.41,5.495,2.038,0.522,0.783,6.77,4.812,4.08,2.517
0.467,0.517,1.492,0.146,0.132,0.122,5.29,5.494,3.257,1.382,0.914,5.867,3.877,3.356,2.335
0.504,0.494,0.902,0.146,0.13,0.121,5.933,5.567,2.122,0.538,0.893,6.673,4.291,3.427,2.563
0.487,0.848,1.174,0.505,0.128,0.125,6.06,5.902,2.705,0.842,0.943,7.251,4.481,3.639,2.393
0.59,0.852,0.942,0.151,0.182,0.137,5.857,5.233,1.747,0.868,0.778,5.51,4.161,3.402,2.331
0.449,0.539,1.282,0.153,0.231,0.122,5.861,5.443,2.227,1.458,0.884,5.635,4.657,3.243,2.193
0.406,0.591,1.16,0.217,0.128,0.15,5.567,5.687,8.473,0.862,0.822,5.341,4.087,3.243,2.633
0.503,0.951,1.043,0.143,0.134,0.123,6.191,5.485,7.441,0.928,0.893,6.137,3.737,3.504,2.442
0.439,0.827,0.979,0.152,0.134,0.253,5.465,5.949,1.769,0.792,0.783,5.379,4.023,3.396,2.681
0.638,0.495,0.549,0.19,0.134,0.146,6.115,5.56,2.12,0.993,0.787,5.661,4.141,3.372,2.388
0.412,0.483,1.355,0.148,0.128,0.122,5.412,5.966,2.507,1.121,0.912,6.171,4.198,3.277,2.408
0.478,0.512,0.901,0.266,0.129,0.12,5.416,5.44,3.957,0.564,0.782,5.989,4.743,3.349,2.175
0.424,0.512,0.663,0.134,0.122,0.128,6.013,6.914,3.757,0.87,0.801,5.601,5.237,4.802,2.637
0.414,0.835,0.714,0.141,0.12,0.13,5.543,5.476,2.797,1.381,1.248,5.58,5.358,3.457,2.385
0.59,0.491,0.922,0.15,0.126,0.12,6.408,5.429,2.274,0.781,0.97,6.163,4.289,3.624,2.426
0.415,0.86,0.861,0.141,0.147,0.128,5.509,5.538,1.578,0.855,0.787,5.327,4.106,3.5,2.585
0.688,1.599,1.302,0.149,0.13,0.169,5.68,5.45,2.127,0.919,1.141,5.461,4.172,3.305,2.637
0.412,0.49,0.555,0.15,0.134,0.122,5.634,5.505,3.514,0.552,0.781,5.438,4.165,3.305,2.473
0.546,0.892,0.655,0.157,0.222,0.134,5.485,5.498,2.737,0.887,0.808,6.826,4.157,3.549,2.568
0.482,0.504,0.973,0.146,0.185,0.127,5.423,5.321,2.716,0.528,0.892,5.65,4.028,3.539,2.526
0.596,0.928,1.863,0.144,0.198,0.148,6.024,6.799,3.266,0.8,0.878,6.489,6.296,3.344,2.463
0.529,0.483,0.998,0.176,0.128,0.121,5.365,5.187,2.475,1.227,0.79,7.035,4.657,3.548,4.42
0.418,0.526,0.769,0.175,0.132,0.126,6.287,5.515,8.633,0.63,1.04,5.164,4.034,3.243,2.357
0.528,0.545,1.14,0.143,0.137,0.172,6.637,6.724,3.824,0.605,1.317,5.457,4.364,3.426,2.317
0.489,0.6,0.736,0.149,0.154,0.126,6.925,5.978,1.62,0.867,0.979,7.513,4.896,3.857,2.621
0.418,0.827,0.736,0.141,0.134,0.122,6.853,5.255,2.622,0.563,1.612,5.544,3.919,3.498,2.616
0.406,0.513,0.905,0.135,0.127,0.184,5.46,6.809,1.261,0.651,0.929,6.042,4.291,3.255,2.613
0.461,0.611,0.622,0.145,0.129,0.127,6.479,5.481,2.505,0.888,0.886,5.36,4.7,3.536,2.519
0.508,0.489,0.726,0.152,0.145,0.124,6.708,5.901,1.725,0.561,0.887,6.369,5.902,4.09,2.752
0.419,0.511,0.663,0.142,0.123,0.119,5.602,5.679,3.203,0.655,0.785,6.476,4.103,3.82,2.241
0.595,0.483,0.778,0.167,0.122,0.118,5.376,6.432,1.794,0.98,1.08,5.894,4.202,3.249,2.938
0.438,0.728,1.115,0.137,0.122,0.118,5.473,6.07,2.241,0.522,0.78,5.63,4.077,3.398,2.269
0.546,0.481,0.509,0.457,0.138,0.13,5.469,5.48,4.797,0.559,5.015,6.805,5.112,4.317,2.33
0.625,0.915,0.832,0.264,0.255,0.261,6.613,5.701,2.548,1.632,1.432,5.665,4,3.605,2.529
0.413,0.685,1.36,0.142,0.264,0.121,5.405,5.51,1.795,0.523,0.794,5.406,4.055,4.708,2.285
0.695,0.502,0.778,0.143,0.121,0.12,6.875,5.888,3.035,0.526,0.788,6.523,4.936,3.359,2.308
0.94,0.507,2.045,0.149,0.137,0.194,7.172,6.556,1.597,0.884,1.207,5.476,4.069,3.261,2.982
0.533,0.729,2.042,0.141,0.133,0.127,6.403,5.503,2.359,0.528,0.878,5.451,4.815,3.415,2.356
0.409,0.517,1.261,0.142,0.217,0.24,6.558,5.429,3.129,0.551,0.784,5.739,3.943,3.359,2.349
