native,quick,fastsort,counting,counting1,counting2,counting3,heap,radix,shell,gnome,shaker,lodash,bucket,merge,bubble,sbubble,insertion,selection
0.388,0.3,0.844,0.092,0.087,0.088,0.098,1.387,0.564,0.351,6.401,3.062,3.209,1.012,0.779,3.556,2.271,1.734,4.803
0.447,0.313,0.865,0.095,0.094,0.126,0.084,1.703,0.499,0.345,1.973,3.417,3.947,0.537,1.214,2.3,1.998,1.678,3.802
0.408,0.309,1.005,0.091,0.087,0.087,0.091,1.837,0.652,0.338,2.24,2.822,2.452,0.905,0.868,2.469,1.911,1.67,3.752
0.357,0.554,0.522,0.095,0.144,0.096,0.089,1.634,0.554,0.365,2.144,3.658,2.435,0.561,0.744,2.4,2,1.627,3.995
1.104,0.365,0.797,0.088,0.096,0.09,0.105,2.247,0.966,1.708,3.038,3.061,3.651,0.531,0.704,2.526,3.25,1.946,4.027
0.365,0.574,0.524,0.105,0.083,0.095,0.099,1.424,0.545,0.347,2.777,2.672,2.923,0.524,0.703,3.925,1.92,1.762,3.722
0.372,0.347,0.665,0.084,0.083,0.09,0.093,1.465,0.531,0.641,2.15,3.08,4.436,0.512,0.797,2.306,1.948,2.043,3.75
0.38,0.312,0.752,0.091,0.084,0.1,0.106,1.72,0.64,0.356,2.079,3.39,3.534,0.64,0.713,2.321,1.895,1.853,3.769
0.394,0.299,0.71,0.091,0.094,0.093,0.179,1.365,0.711,0.36,2.226,4.066,3.648,0.53,0.816,2.306,3.138,1.912,4.543
0.362,0.307,0.73,0.089,0.137,0.111,0.104,1.699,0.949,0.575,3.494,3.212,3.886,1.5,0.737,3.539,2.382,2.616,3.65
0.565,0.31,0.826,0.091,0.101,0.094,0.174,1.905,0.537,0.353,2.444,4.037,3.08,0.527,0.744,2.274,1.941,1.569,3.967
0.456,0.305,0.623,0.093,0.084,0.099,0.09,1.75,0.545,0.379,2.318,3.446,2.244,0.517,0.912,2.294,1.909,1.812,3.743
0.392,0.312,0.804,0.088,0.084,0.087,0.085,2.576,0.513,0.338,2.226,3.219,3.302,0.516,0.842,2.791,2.972,2.363,4.2
0.616,0.304,0.538,0.087,0.122,0.127,0.1,1.885,0.545,0.349,2.076,3.447,2.808,0.52,0.708,2.257,1.942,1.691,3.895
0.401,0.299,0.951,0.089,0.082,0.086,0.088,1.654,0.532,0.346,2.368,2.927,2.837,0.519,0.914,2.226,1.87,1.629,4.009
0.511,0.312,0.823,0.085,0.101,0.095,0.172,1.335,0.591,0.357,2.134,2.921,3.251,0.539,0.7,3.144,2.353,1.832,3.875
0.382,0.3,0.736,0.088,0.089,0.144,0.095,1.349,0.553,0.348,2.292,2.984,3.396,0.624,0.703,2.454,1.9,1.921,3.69
0.374,0.3,1.024,0.082,0.085,0.141,0.094,1.514,0.509,0.334,3.825,3.012,2.882,0.514,0.779,2.352,1.86,1.665,3.797
0.47,2.286,0.643,0.105,0.084,0.097,0.098,1.41,0.589,0.362,2.094,2.716,2.344,0.518,1.122,2.214,3.238,2.046,3.898
0.392,0.432,0.711,0.163,0.082,0.085,0.1,1.417,0.6,0.367,2.129,2.966,3.665,0.515,0.699,2.612,1.927,1.999,3.952
0.569,0.456,0.952,0.095,0.088,0.093,0.091,1.397,0.545,0.634,2.092,3.135,3.041,0.522,0.697,2.402,2.187,2.015,3.984
0.488,0.301,0.847,0.088,0.084,0.159,0.118,2.735,0.535,0.639,2.516,5.985,4.109,1.074,0.825,3.01,2.252,3.277,5.477
0.366,0.307,0.787,0.086,0.085,0.087,0.095,1.707,0.541,0.325,1.999,3.205,2.971,0.542,0.697,2.788,1.789,1.639,3.698
0.355,0.304,0.507,0.091,0.084,0.084,0.09,3.206,0.513,0.361,2.152,3.107,2.899,0.711,0.746,2.254,2.156,1.798,4.387
0.452,0.307,0.889,0.087,0.088,0.084,0.092,1.355,0.51,0.328,1.959,2.886,2.819,0.57,0.748,2.253,1.873,2.071,3.742
0.738,0.556,0.806,0.095,0.125,0.097,0.171,1.909,0.627,0.599,3.931,3.684,3.199,0.508,1.75,2.411,2.306,1.874,3.852
0.382,0.302,0.673,0.087,0.084,0.083,0.176,1.785,0.92,0.351,2.092,2.903,2.345,0.553,0.704,2.266,1.869,1.718,3.942
0.364,0.301,0.687,0.083,0.083,0.162,0.096,1.8,0.531,0.36,2.262,2.807,3.629,0.505,0.727,2.364,2.664,1.753,3.725
0.487,0.314,0.741,0.088,0.083,0.096,0.154,1.39,0.54,0.65,2.094,4.307,4.247,0.514,0.832,2.258,1.971,1.633,3.702
0.365,0.305,0.873,0.082,0.085,0.084,0.089,1.673,0.534,0.347,2.875,3.193,2.907,0.513,0.973,2.938,2.393,2.105,5.369
0.379,0.303,0.782,0.082,0.091,0.25,0.089,1.377,0.522,0.354,2.123,3.162,2.518,0.511,3.57,2.889,2.867,1.777,4.655
0.484,0.301,0.764,0.076,0.106,0.09,0.087,1.484,0.504,0.357,2.012,3.492,3.139,0.535,0.701,2.435,2.735,1.737,4.041
0.357,0.292,0.951,0.085,0.079,0.132,0.099,3.424,0.544,0.339,1.931,2.76,2.828,0.509,0.698,2.222,3.126,1.632,3.594
0.728,0.311,1.624,0.127,0.113,0.091,0.132,1.48,0.533,0.483,4.107,3.436,4.418,0.544,3.687,3.892,2.017,1.976,3.841
0.488,0.303,1.158,0.084,0.08,0.087,0.09,1.444,0.539,0.353,2.04,2.968,4.14,0.565,0.771,2.195,1.873,2.12,3.748
0.464,0.708,1.323,0.086,0.085,0.088,0.095,1.909,0.545,0.342,1.998,2.764,2.916,0.655,0.901,2.399,2.065,1.771,3.896
0.365,0.302,0.532,0.083,0.086,0.104,0.091,1.362,0.563,0.352,3.521,2.932,2.696,0.544,0.747,2.173,1.879,1.599,3.806
0.356,0.307,0.747,0.102,0.082,0.085,0.094,1.316,0.637,0.343,2.462,2.872,3.239,0.514,0.814,2.617,3.345,2.036,4.466
0.427,0.304,0.55,0.078,0.105,0.119,0.09,1.383,0.505,0.331,1.988,3.049,3.548,0.796,0.698,2.221,2.782,1.756,3.607
0.351,0.299,0.663,0.081,0.085,0.083,0.09,1.774,0.84,0.339,1.996,3.051,3.667,0.518,0.737,2.74,1.91,1.895,4.38
0.385,0.346,1.119,0.081,0.08,0.116,0.16,1.351,0.527,0.36,2.281,3.552,3.87,0.542,0.826,2.42,2.027,1.81,3.753
0.486,0.307,0.721,0.089,0.088,0.09,0.083,1.394,0.506,0.659,2.541,2.915,3.003,0.513,0.733,4.14,2.645,1.949,5.299
0.418,0.357,0.788,0.08,0.084,0.148,0.166,1.49,0.535,0.372,2.248,2.871,2.263,0.522,0.942,2.299,2.001,1.786,3.803
0.465,0.513,0.999,0.083,0.079,0.088,0.171,1.655,0.752,0.753,2.369,2.889,3.528,0.511,0.699,2.296,3.142,1.622,5.07
0.954,0.352,0.66,0.08,0.15,0.168,0.088,2.783,0.594,0.353,2.079,3.602,2.391,0.511,0.703,2.616,2.594,1.726,3.843
0.363,0.305,0.893,0.158,0.148,0.09,0.082,1.575,0.535,0.347,2.354,3.142,3.033,0.542,4.086,2.268,1.947,1.803,3.702
0.388,0.31,0.613,0.092,0.075,0.1,0.096,1.485,0.523,0.351,3.324,2.836,2.776,0.509,0.706,2.296,1.911,1.762,3.937
0.516,0.304,0.748,0.095,0.082,0.15,0.094,1.432,0.776,0.34,2.044,2.934,2.85,0.544,0.701,2.28,2.115,1.798,3.969
0.395,0.313,5.963,0.09,0.08,0.08,0.131,1.397,0.501,0.368,2.641,2.758,2.615,0.582,0.693,2.269,1.791,1.792,3.754
0.367,0.302,0.793,0.079,0.107,0.093,0.092,1.927,0.698,0.347,1.929,2.998,2.537,0.509,0.701,2.358,2.668,1.498,3.86
0.401,0.305,0.512,0.084,0.08,0.09,0.095,1.51,0.536,0.363,2.029,2.754,2.238,0.51,0.7,2.481,1.894,1.733,3.917
0.357,0.555,0.761,0.079,0.088,0.087,0.086,1.679,0.547,0.348,4.073,2.652,2.795,0.51,1,2.407,1.914,1.727,3.818
0.362,0.308,0.911,0.083,0.088,0.085,0.181,2.287,0.897,0.365,3.532,3.633,5.196,0.996,1.225,3.409,3.245,2.9,6.556
0.367,0.308,0.539,0.359,0.087,0.084,0.09,1.591,5.847,0.346,1.952,2.968,2.643,0.507,0.862,2.243,2.154,2.127,4.361
0.392,0.303,0.696,0.079,0.083,0.089,0.099,2.665,0.529,0.336,2.054,2.859,2.905,0.605,0.697,2.388,1.74,1.665,3.784
0.352,0.299,0.617,0.102,0.143,0.086,0.09,1.348,0.536,0.346,1.948,2.848,3.046,0.602,0.706,2.555,2.005,1.665,3.968
0.389,0.461,0.958,0.081,0.106,0.081,0.09,1.495,0.526,0.328,2.217,4.242,2.961,0.512,0.785,2.299,2.359,1.732,5.448
0.458,0.306,1.019,0.084,0.089,0.095,0.098,1.399,0.544,0.357,2.528,3.052,3.064,0.548,0.699,2.978,2.328,1.685,4.018
0.619,0.301,0.681,0.079,0.085,0.093,0.13,1.628,0.602,0.347,2.127,3.484,3.13,0.534,0.734,2.256,2.113,1.767,3.724
0.358,0.31,0.668,0.085,0.117,0.1,0.096,1.421,0.508,0.362,2.673,2.807,2.851,0.54,0.693,2.565,2.044,1.663,4.028
0.363,0.302,0.711,0.086,0.1,0.153,0.088,1.498,0.754,0.366,2.047,2.883,2.605,0.535,0.819,2.191,1.924,1.668,3.98
0.386,0.315,0.679,0.085,0.085,0.084,0.09,1.346,0.527,0.348,3.378,3.347,2.856,0.517,0.695,2.409,2.135,1.65,3.767
0.361,1.106,0.984,0.076,0.083,0.084,0.089,1.357,0.541,0.353,2.067,3.022,2.222,0.51,0.805,2.53,1.824,1.755,3.817
0.418,0.314,0.648,0.08,0.078,0.086,0.081,1.412,0.742,0.377,2.621,2.904,2.72,0.589,0.741,2.282,1.954,1.736,4.037
0.494,0.312,0.783,0.091,0.195,0.143,0.088,1.558,0.893,0.338,1.971,2.846,3.34,0.51,3.869,2.258,3.158,1.572,3.844
0.365,0.306,0.844,0.08,0.083,0.152,0.088,1.42,0.671,0.346,2.239,2.935,2.889,0.513,0.737,2.178,1.973,1.683,3.834
0.366,0.31,0.827,0.082,0.077,0.1,0.081,1.75,1.013,0.328,2.151,3.031,2.723,0.54,0.74,2.242,1.993,1.695,3.6
0.606,2.221,0.819,0.077,0.077,0.086,0.095,1.447,0.539,0.351,2.277,2.897,3.591,0.538,0.793,4.344,1.91,1.943,3.976
0.368,0.307,0.731,0.082,0.187,0.091,0.225,3.619,0.524,0.359,2.136,2.837,2.71,0.546,0.791,2.239,1.917,1.579,3.706
0.384,0.33,0.767,0.086,0.084,0.085,0.108,1.568,0.508,0.359,2.047,2.913,2.392,0.533,0.836,2.163,1.862,1.665,3.783
0.364,0.299,0.495,0.084,0.134,0.099,0.116,1.337,0.531,0.416,2.061,3.599,2.879,0.504,0.705,2.238,1.907,2.446,3.812
0.349,0.309,0.687,0.085,0.088,0.157,0.118,1.362,0.533,0.622,2.155,2.879,2.27,0.584,0.694,2.219,2.552,1.701,4.962
0.388,0.304,0.67,0.109,0.088,0.146,0.096,1.397,0.505,0.366,3.548,2.884,2.932,0.547,0.812,2.349,1.875,2.032,4.347
0.369,0.295,1.021,0.109,0.088,0.092,0.094,1.569,0.503,0.341,2.036,3.417,2.797,0.507,0.805,2.298,2.411,1.626,4.06
0.359,0.303,0.638,0.078,0.087,0.121,0.089,1.385,0.568,0.332,1.976,2.731,2.943,0.774,0.73,2.547,2.07,1.63,3.77
0.356,0.287,1.324,0.083,0.087,0.133,0.169,1.345,0.502,0.343,1.953,3.532,2.75,0.505,0.768,2.266,2.449,1.615,3.866
0.366,0.298,0.703,0.081,0.081,0.083,0.087,1.454,0.534,0.359,1.914,2.585,3.034,0.64,0.705,2.264,1.856,1.769,4.517
0.784,0.303,0.93,0.084,0.087,0.091,0.093,3.286,0.637,0.35,2.058,2.806,3.245,0.508,0.732,2.229,1.897,1.608,4.003
0.362,0.3,0.805,0.078,0.085,0.08,0.089,1.623,0.562,0.611,2.053,2.975,3.148,0.562,0.863,3.314,3.606,2.477,5.437
0.366,0.304,0.964,0.144,0.08,0.079,0.087,1.643,0.561,0.358,2.093,2.839,2.345,0.779,0.738,2.184,2.075,1.98,3.671
0.373,0.302,0.856,0.079,0.088,0.16,0.088,1.384,0.532,0.362,2.444,2.66,9.842,0.56,0.693,2.546,2.049,1.716,3.92
0.507,0.299,0.713,0.079,0.116,0.083,0.163,1.359,0.508,0.351,3.71,3.252,3.887,0.516,0.697,3.088,1.827,1.694,3.961
0.364,0.299,0.785,0.083,0.081,0.078,0.124,1.858,0.531,0.376,2.061,2.861,2.602,0.653,0.797,2.552,3.368,2.139,8.16
0.663,0.553,1.03,0.082,0.147,0.089,0.167,2.401,0.939,0.992,3.488,4.655,4.917,0.905,0.784,2.366,3.328,2.001,3.785
0.455,0.587,0.794,0.077,0.078,0.082,0.092,1.684,0.515,0.334,2.401,2.946,2.156,2.589,0.832,2.26,2.527,1.745,4.139
0.368,0.556,0.698,0.083,0.14,0.089,0.088,1.495,0.572,0.404,2.115,3.056,2.343,0.508,0.7,2.15,2.135,1.645,4.171
0.434,0.301,0.852,0.081,0.078,0.084,0.09,1.686,0.533,0.761,1.981,3.41,4.643,0.591,0.826,2.522,2.813,1.717,3.975
0.488,0.303,0.662,0.077,0.078,0.087,0.091,1.409,0.552,0.357,2.273,2.902,2.944,0.54,0.737,2.756,2.219,1.669,3.797
0.355,0.323,1.067,0.083,0.083,0.087,0.093,1.549,0.527,0.346,2.145,2.942,2.835,0.504,1.319,2.472,2.516,2.269,3.966
0.376,0.295,0.727,0.084,0.136,0.093,0.094,1.6,0.519,0.34,2.11,3.074,2.491,0.658,0.693,2.319,1.986,1.611,3.844
0.375,0.491,0.807,0.079,0.161,0.09,0.189,1.734,0.663,0.617,2.354,3.804,2.849,0.647,1.099,3.361,2.217,1.522,3.74
0.352,0.304,1.314,0.077,0.083,0.142,0.182,2.668,0.656,0.331,2.267,2.96,2.943,0.528,0.701,2.747,2.847,1.699,3.949
0.37,0.435,1.082,0.092,0.08,0.082,0.088,1.35,0.583,2.055,2.106,3.654,2.779,0.567,0.807,2.716,1.962,1.77,3.783
0.393,0.303,1.2,0.083,0.134,0.132,0.093,1.716,0.549,0.371,1.993,3.809,3.525,0.531,0.705,2.369,4.454,1.646,4.194
0.371,0.428,0.516,0.085,0.079,0.082,0.097,1.409,0.898,0.353,9.391,2.93,3.085,0.587,0.769,3.244,3.005,3.11,5.983
0.417,0.303,0.939,0.082,0.103,0.121,0.086,1.385,0.559,0.569,2.119,3.415,6.023,0.509,0.935,2.473,2.137,1.665,3.714
0.359,0.303,0.966,0.084,0.076,0.156,0.092,1.357,0.5,0.345,2.232,2.928,2.62,0.507,1.008,2.262,1.903,1.729,3.924
0.371,0.312,0.65,0.081,0.082,0.168,0.094,1.679,0.572,0.346,2.133,2.973,2.323,0.653,0.719,2.546,1.873,1.627,3.891
0.466,0.307,0.863,0.081,0.079,0.15,0.164,1.685,0.902,0.356,2.135,2.878,3.611,0.803,0.734,3.249,1.882,1.741,4.353
0.381,0.498,0.807,0.079,0.09,0.09,0.094,1.617,0.54,0.344,2.42,3.401,2.527,0.522,0.755,2.265,1.948,1.749,3.939
0.358,0.31,0.854,0.078,0.086,0.084,0.081,1.441,0.563,0.344,2.06,3.069,2.31,0.625,0.745,2.269,1.936,1.817,3.711
0.464,0.301,0.618,0.078,0.092,0.151,0.09,2.037,0.702,0.385,1.966,2.883,3.941,0.612,0.984,2.621,2.521,1.989,3.902
0.422,0.306,0.768,0.085,0.075,0.084,0.089,1.544,0.529,2.213,2.163,3.203,2.83,0.515,4.577,2.827,4.51,1.799,4.081
0.384,0.289,0.724,0.101,0.089,0.217,0.089,1.49,0.527,0.659,2.75,2.929,2.294,0.507,0.697,2.498,2.126,1.791,3.863
0.4,0.304,1.077,0.079,0.083,0.165,0.088,1.47,0.559,0.354,2.286,3.14,3.864,0.51,0.699,2.407,1.961,1.701,4.668
0.378,0.309,0.536,0.079,0.076,0.158,0.09,1.433,0.528,0.817,2.182,2.698,2.224,0.635,0.734,2.413,1.861,2.494,3.897
0.391,0.312,0.872,0.085,0.083,0.084,0.128,1.551,0.532,0.421,2.035,3.145,2.646,0.524,0.845,2.923,2.385,1.723,3.951
0.365,0.295,0.631,0.082,0.086,0.087,0.091,3.014,0.589,0.331,1.989,2.923,2.855,0.54,0.709,2.258,2.583,1.725,4.011
0.381,0.296,0.932,0.084,0.109,0.081,0.082,1.531,0.496,0.341,1.948,3.434,2.343,0.534,0.705,2.857,2.091,1.967,3.845
0.367,0.302,0.776,0.08,0.086,0.086,0.088,1.359,0.535,0.335,2.134,2.831,3.127,0.526,0.71,2.756,2.567,2.158,4.103
0.368,0.298,0.981,0.079,0.084,0.084,0.086,1.847,0.823,0.334,2.055,3.054,4.029,0.774,0.838,2.264,1.956,2.028,4.568
0.358,0.306,0.905,0.084,0.083,0.13,0.096,1.463,0.511,0.369,3.684,3.634,2.887,0.664,0.74,2.295,1.951,1.633,3.942
0.433,0.302,0.667,0.077,0.078,0.09,0.098,1.532,0.524,0.469,3.703,3.298,2.2,0.533,0.766,2.165,2.928,1.8,4.132
0.728,0.508,1.086,0.089,0.086,0.088,0.176,1.68,0.954,0.617,2.605,2.687,3.196,0.508,0.921,2.189,1.876,1.675,4.569
0.389,0.32,0.873,0.083,0.088,0.101,0.157,1.679,0.937,0.348,2.179,3.317,2.841,0.619,0.742,2.199,2.282,1.665,3.784
0.362,0.304,0.503,0.142,0.107,0.097,0.097,1.692,0.529,0.342,2.346,3.373,2.168,0.505,0.736,2.196,2.342,1.875,3.822
0.365,0.303,0.713,0.084,0.079,0.087,0.093,1.881,1.004,0.377,2.356,3.139,3.212,0.598,0.701,2.396,2.026,1.651,4.177
0.361,0.3,0.69,0.087,0.079,0.162,0.099,1.368,0.75,0.479,2.449,3.002,2.193,0.608,0.794,2.563,1.789,1.632,3.96
0.507,0.551,0.555,0.084,0.089,0.157,0.098,1.452,0.507,0.337,2.223,2.777,3.562,0.98,0.74,2.631,3.2,2.058,4.286
0.371,0.302,0.798,0.1,0.138,0.148,0.088,1.327,0.565,0.336,3.107,2.858,3.972,0.507,0.831,2.569,1.987,1.746,3.834
0.355,0.557,0.781,0.102,0.082,0.122,0.134,1.545,0.704,0.64,2.73,2.964,2.409,0.647,0.697,2.3,1.947,1.544,3.862
0.456,0.549,0.876,0.084,0.077,0.145,0.094,1.394,0.567,0.36,3.623,2.815,2.555,0.537,0.883,2.32,2.022,1.634,3.993
0.356,0.298,0.638,0.115,0.09,0.084,0.087,3.561,0.55,0.401,2.064,3.011,3.684,0.616,0.742,2.494,1.987,4.228,4.744
0.538,0.305,0.661,0.076,0.079,0.085,0.094,1.56,0.527,0.329,2.061,3.028,3.25,0.528,0.806,2.191,1.928,1.667,3.796
0.364,0.306,0.741,0.08,0.082,0.082,0.087,1.339,0.531,0.341,1.979,3.259,2.615,0.508,0.707,2.168,1.911,1.709,3.856
0.422,0.307,0.772,0.083,0.08,0.09,0.119,1.57,0.596,0.358,2.201,3.033,2.635,0.506,0.7,3.24,1.949,1.664,3.951
0.362,0.489,0.841,0.079,0.087,0.15,0.091,1.45,0.529,0.349,3.498,4.643,3.945,0.536,0.737,2.333,3.087,2.02,4.274
0.352,0.299,0.886,0.078,0.092,0.087,0.081,1.613,0.572,0.399,2.131,2.911,2.763,0.508,0.705,2.347,1.875,1.658,3.635
0.361,0.346,0.832,0.083,0.083,0.143,0.09,1.421,0.709,0.358,2.087,3.097,3.344,0.508,0.716,2.353,2.742,1.735,4.017
0.355,0.3,0.72,0.084,0.076,0.084,0.089,1.363,0.538,0.347,2.507,2.94,3.182,0.677,1.088,2.387,2.061,2.119,3.816
0.617,0.304,0.932,0.103,0.085,0.08,0.084,1.662,1.18,0.379,3.941,3.028,6.254,0.533,0.744,2.339,1.965,1.565,3.612
0.366,0.302,0.633,0.08,0.076,0.086,0.091,1.522,0.802,0.343,1.927,3.038,5.045,0.866,7.519,2.775,2.409,1.623,3.817
0.383,0.3,0.656,0.078,0.079,0.083,0.085,1.369,0.547,0.401,2.578,3.254,3.299,0.513,0.7,2.966,2.145,1.854,3.779
0.4,0.315,0.625,0.093,0.078,0.082,0.081,1.387,0.504,0.338,1.94,4.351,2.912,0.539,0.803,2.429,2.723,1.698,3.773
0.464,0.595,0.727,0.082,0.077,0.079,0.089,1.575,1.512,0.388,2.514,3.616,2.836,0.619,0.977,2.431,2.625,1.972,4.404
0.365,0.305,0.773,0.077,0.108,0.079,0.083,1.331,0.608,0.329,2.073,3.287,3.765,0.506,0.692,3.139,2.151,1.73,3.55
0.381,0.308,0.763,0.085,0.078,0.126,0.091,2.108,0.547,0.348,2.105,2.84,2.698,0.513,0.693,2.213,1.862,1.584,3.87
0.361,0.307,0.916,0.078,0.08,0.089,0.093,1.467,0.516,0.34,2.026,3.058,2.926,0.514,0.707,2.176,1.887,1.651,3.758
0.583,0.323,1.076,0.149,0.091,0.167,0.102,1.369,0.537,0.348,2.336,3.584,2.917,0.636,0.782,2.464,3.153,2.176,4.639
0.358,0.357,0.614,0.076,0.081,0.088,0.087,1.759,0.797,0.348,2.096,3.162,2.9,0.568,0.695,2.293,1.861,1.705,3.728
0.367,0.302,0.528,0.085,0.08,0.088,0.103,1.947,0.555,0.646,2.605,2.951,4.065,0.514,1.103,2.234,1.925,1.762,4.472
0.471,0.303,0.51,0.081,0.083,0.084,0.086,2.16,0.587,0.362,2.108,3.085,2.876,0.507,0.695,2.838,1.916,1.669,3.944
0.377,0.314,0.889,0.079,0.081,0.081,0.092,1.973,0.528,0.359,2.336,4.955,3.286,0.571,0.75,2.616,2.277,2.026,3.925
0.407,0.56,0.787,0.082,0.089,0.184,0.155,1.739,1.05,0.368,2.25,4.536,3.882,0.999,0.745,3.008,1.864,1.978,4.659
0.371,0.305,0.655,0.081,0.079,0.086,0.098,2.637,0.513,0.994,2.06,2.902,2.943,0.508,0.695,2.191,2.011,2.023,3.656
0.391,0.303,0.743,0.078,0.08,0.081,0.144,2.02,0.558,0.356,3.834,2.974,3.163,0.533,0.708,2.405,1.821,1.694,4.264
0.373,0.312,1.035,0.08,0.086,0.088,0.1,1.698,7.367,0.343,2.036,4.878,4.685,1.099,1.121,2.691,4.718,2.273,5.112
0.359,0.545,0.677,0.086,0.136,0.089,0.086,1.718,0.999,0.344,2.064,2.602,2.796,0.532,0.838,2.272,2.207,1.92,3.966
0.361,0.297,1.037,0.086,0.083,0.08,0.084,1.34,9.405,0.355,2.226,2.693,2.926,2.845,0.712,2.312,1.851,1.86,4.335
0.484,0.554,0.931,0.079,0.085,0.091,0.099,3.308,0.567,0.355,2.971,3.085,2.943,0.734,0.754,2.531,1.915,1.667,3.893
0.352,0.307,0.639,0.078,0.081,0.081,0.092,1.459,0.494,0.339,2.056,3.026,2.787,0.505,0.71,2.298,1.868,1.709,4.009
0.381,0.298,1.039,0.083,0.086,0.199,0.169,1.745,0.703,0.343,1.951,3.181,3.817,0.505,0.744,2.26,1.87,1.829,4.348
0.55,0.309,0.749,0.081,0.117,0.115,0.095,1.344,0.554,0.347,2.253,3.31,2.838,0.552,0.819,2.139,1.911,1.637,4.2
0.432,0.311,0.53,0.081,0.083,0.088,0.087,1.404,0.543,3.574,2.328,2.865,2.865,0.577,0.744,2.2,3.936,1.643,4.017
0.407,0.302,0.62,0.083,0.092,0.088,3.15,1.564,0.655,0.434,3.521,3.109,5.134,0.576,0.752,4.263,2.289,1.898,4.504
0.456,0.298,0.524,0.077,0.082,0.082,0.08,1.58,0.584,0.32,3.683,2.898,3.043,0.6,0.694,2.188,2.261,1.982,3.871
0.367,0.295,0.642,0.083,0.08,0.078,0.085,1.581,0.905,0.614,2.259,2.792,2.46,0.6,1.475,2.271,1.894,1.704,3.821
0.366,0.308,0.717,0.077,0.082,0.079,0.084,1.7,0.942,0.361,2.501,2.731,3.592,0.507,0.753,2.17,1.853,1.587,4.162
0.475,0.318,0.737,0.078,0.078,0.082,0.089,4.066,0.618,0.424,2.297,3.641,3.113,0.507,0.814,2.211,2.087,1.695,3.706
0.371,0.301,0.893,0.086,0.085,0.09,0.156,1.344,0.518,0.649,1.997,2.981,2.857,0.571,0.703,2.207,1.832,1.76,3.836
0.37,0.525,0.738,0.084,0.078,0.078,0.083,1.376,0.663,0.335,2.082,3.816,2.843,0.507,4.858,2.551,3.467,1.679,3.803
