native,quick,fastsort,countingObj,countingObj2,countingObj3,gnome,shaker,lodash,bucket,merge,bubble,sbubble,insertion,selection
0.177,0.513,1.721,0.155,0.153,0.148,4.353,4.394,4.325,0.591,0.909,5.403,3.971,3.564,4.346
0.173,0.493,0.921,0.159,0.159,0.155,3.987,5.658,1.968,0.658,0.791,5.182,4.772,4.203,4.325
0.174,0.513,1.182,0.155,0.147,0.146,5.568,4.798,3.049,0.593,0.878,5.941,4.866,9.481,5.111
0.173,0.49,1.335,0.154,0.15,0.15,3.943,4.968,2.067,0.628,0.856,7.336,4.645,3.261,3.206
0.224,0.61,1.371,0.183,0.148,0.153,4.065,4.512,2.319,0.599,0.792,7.154,3.79,3.333,2.837
0.174,0.5,0.932,0.151,0.149,0.155,4.05,4.713,1.926,0.633,0.863,5.452,3.592,3.299,3.227
0.184,0.502,1.201,0.155,0.149,0.206,4.125,6.111,3.205,0.583,1.052,6.312,9.19,3.058,3.078
0.173,0.512,0.953,0.162,0.152,0.148,4.197,4.879,3.354,0.586,0.858,5.201,16.361,21.583,13.174
0.226,0.592,1.659,0.303,0.151,0.161,8.443,4.967,2.112,0.595,0.826,10.199,4.34,3.262,4.395
0.18,0.53,14.811,0.222,0.911,0.151,7.409,11.62,4.917,0.668,1.446,17.092,14.18,18.817,3.741
0.186,0.57,1.224,0.167,0.157,0.159,6.539,5.188,6.806,0.65,0.889,8.518,4.972,6.552,3.098
0.187,0.612,5.157,0.225,0.247,0.326,12.14,6.605,4.546,10.87,0.955,5.825,12.447,3.747,5.573
0.185,0.565,1.12,0.325,0.317,0.16,6.241,5.882,3.725,0.634,0.857,5.864,4.293,3.233,7.237
0.186,0.617,1.33,0.221,0.156,0.156,7.016,8.231,6.18,0.63,0.86,5.69,4.347,3.385,16.426
0.233,0.572,1.226,0.167,0.148,0.156,4.254,5.561,2.142,0.637,0.867,10.668,9.601,3.645,3.395
0.19,0.544,1.61,0.582,0.261,0.158,7.242,7.726,2.166,0.646,0.977,5.598,15.267,5.632,5.244
0.185,0.551,1.464,0.165,0.281,0.156,5.835,4.936,3.653,0.638,1.02,6.667,6.235,4.306,3.972
0.187,0.561,1.437,0.162,0.159,0.158,5.152,5.124,4.961,0.637,0.853,6.833,5.714,3.263,3.073
0.189,0.524,1.383,0.17,0.155,0.161,4.107,7.123,2.639,0.643,7.354,5.748,3.733,3.131,2.97
0.197,0.547,3.514,0.174,0.179,0.202,4.35,4.998,2.781,0.645,0.86,8.117,4.999,3.347,5.311
0.182,0.532,1.497,0.164,0.402,0.153,5.227,12.599,2.36,0.615,0.837,8.195,18.786,3.286,2.786
0.176,0.509,1.256,0.156,0.148,0.145,4.958,6.246,2.405,0.598,0.883,9.559,6.751,3.192,3.621
0.2,0.697,1.787,0.158,0.143,0.152,4.093,5.188,2.681,1.004,0.822,6.971,3.54,2.966,3.553
0.178,0.519,1.332,0.297,0.146,0.145,9.481,13.517,5.334,0.835,3.627,5.535,3.851,4.001,7.206
0.559,0.565,1.428,0.172,0.148,0.148,4.131,8.823,2.516,0.623,0.861,6.608,22.078,3.148,4.691
0.34,0.602,3.034,0.161,0.151,0.157,5.978,6.016,2.857,0.631,0.864,5.682,5.108,8.042,3.025
0.602,0.512,1.444,0.176,0.146,0.149,4.007,6.802,2.55,0.652,0.811,6.314,4.551,3.087,3.39
0.209,0.675,1.31,0.159,0.15,0.149,5.722,5.167,2.254,0.597,0.942,5.336,4.204,3.324,3.437
0.189,11.683,8.795,0.17,0.157,0.158,4.353,5.748,3.111,0.641,1.525,6.477,4.095,3.468,3.352
0.19,0.558,1.566,0.383,0.154,0.156,7.972,5.662,2.709,0.641,0.863,8.207,6.313,3.415,3.52
0.186,0.544,1.901,0.161,0.157,0.16,4.528,5.369,2.396,0.694,0.905,5.869,6.143,5.697,4.04
0.179,0.542,1.234,0.155,0.154,0.149,5.149,6.282,2.26,0.618,0.841,7.725,6.07,4.288,4.219
0.176,0.558,2.212,0.161,0.142,0.146,8.197,7.476,4.91,0.595,1.503,5.499,4.728,3.254,3.707
0.178,0.531,1.535,0.154,0.146,0.148,4.613,6.156,3.58,0.594,0.814,7.786,3.674,5.033,3.306
0.172,0.495,0.929,0.147,0.179,0.14,7.959,4.668,2.016,0.6,0.79,5.441,3.373,3.856,2.846
0.171,0.832,1.356,0.154,0.135,0.986,3.869,4.639,6.09,0.59,0.921,6.515,3.554,2.92,4.383
0.17,0.506,1.649,0.164,0.306,0.148,4.991,5.052,2.547,1.578,1.508,7.016,4.88,4.508,3.337
0.177,0.504,1.305,0.163,0.146,0.144,6.086,5.542,3.204,0.611,2.431,5.215,4.211,3.097,8.281
0.184,0.569,1.287,0.16,0.151,0.158,5.056,8.058,3.799,0.771,0.928,7.653,3.745,3.347,4.076
0.185,0.562,1.453,0.166,2.086,0.158,5.873,6.771,2.189,1.095,0.883,10.404,4.554,5.41,5.276
0.193,1.435,1.386,0.168,0.158,0.16,5.885,5.168,3.762,0.647,0.875,6.983,10.454,4.146,3.556
0.19,0.563,1.813,0.16,0.324,0.369,4.516,7.206,2.053,0.685,0.884,5.917,3.835,3.59,3.858
0.182,2.649,1.316,0.162,0.637,0.152,6.333,5.748,2.291,0.637,0.846,12.874,4.284,3.118,3.665
0.181,0.54,1.337,0.166,0.154,0.156,7.174,5.574,6.032,0.647,0.933,8.887,4.338,3.442,2.974
0.199,0.514,2.736,0.158,0.149,0.169,4.366,5.602,2.981,0.934,0.813,7.233,4.925,4.069,3.059
0.176,1.072,1.371,0.158,0.144,0.146,15.349,5.476,4.416,0.785,4.56,6.704,5.102,3.072,5.691
0.175,0.539,1.187,0.172,0.149,0.149,4.971,6.192,4.801,0.604,1.057,5.86,3.78,3.593,3.141
0.176,0.516,1.393,0.153,0.162,0.149,4.597,5.503,15.922,0.605,0.826,11.985,3.489,3.858,2.663
0.171,0.501,1.298,0.337,0.179,0.144,3.979,6.615,2.365,0.597,1.782,7.928,3.65,3.211,3.194
0.254,0.528,1.433,0.163,0.143,0.453,13.492,4.592,4.538,0.604,0.811,5.616,3.65,2.969,2.875
0.176,0.533,2.318,0.156,1.075,0.167,4.047,5.49,3.389,0.612,11.762,5.457,7.166,10.959,5.412
0.176,0.536,1.729,0.365,0.151,0.146,5.164,20.418,2.15,0.633,0.871,6.913,4.432,3.493,3.042
0.181,2.079,1.339,0.164,0.146,0.153,4.576,4.771,2.123,0.619,3.973,5.627,5.76,3.085,3.128
0.181,0.545,1.861,0.165,0.154,0.155,4.753,4.97,2.127,0.842,1.062,6.211,3.767,3.03,2.938
0.197,0.547,2.045,0.242,0.153,0.161,6.241,4.817,2.119,0.945,0.835,5.824,4.196,3.106,3.973
0.18,0.525,2.784,2.542,0.154,0.219,4.497,4.834,4.575,0.65,1.176,7.757,4.275,3.387,3.037
0.233,0.573,1.487,0.168,0.166,0.31,5.94,7.346,3.495,0.701,1.608,13.238,4.687,3.537,4.649
0.191,0.553,2.51,0.173,0.164,7.062,5.291,21.36,2.878,0.696,0.891,23.011,21.935,4.51,5.187
0.572,0.98,1.444,0.17,0.162,0.47,10.486,5.59,5.206,0.714,1.263,6.823,4.161,3.734,3.864
0.194,0.636,1.125,0.159,0.155,0.154,5.124,5.602,3.458,0.792,1.236,5.833,4.046,3.359,6.462
0.412,0.758,1.275,0.191,0.156,0.153,5.372,6.235,2.274,0.631,0.907,6.69,4.43,5.317,4.177
1.942,0.876,1.795,0.166,0.16,0.164,6.175,6.117,4.454,0.638,0.874,7.281,4.116,3.721,3.281
0.209,0.616,1.087,3.669,0.284,0.29,4.505,4.933,2.667,0.811,0.896,5.687,3.786,3.163,3.865
0.186,0.537,1.426,0.169,0.182,0.154,4.295,5.632,2.833,1.1,0.871,6.968,5.896,3.753,3.471
0.182,0.514,1.279,0.161,0.15,0.155,4.143,4.906,2.504,0.623,0.83,6.48,9.934,3.983,2.769
0.181,0.536,3.118,0.16,0.157,0.155,4.946,4.9,4.479,0.624,0.95,5.603,4.235,2.998,2.923
0.176,0.816,1.254,0.178,0.146,0.143,4.254,5.476,2.469,1.41,0.831,5.714,4.238,4.076,3.061
0.184,0.508,1.181,0.277,0.148,0.137,5.114,4.912,2.836,0.595,0.836,5.042,4.236,3.035,2.985
0.17,2.311,1.646,0.155,0.145,0.144,5.629,8.323,2.496,0.594,0.795,7.109,4.107,2.906,3.02
0.174,0.506,0.962,0.152,0.133,0.141,5.779,5.807,6.29,0.637,0.859,5.15,4.407,2.974,2.83
0.174,0.498,1.613,0.387,0.141,0.146,6.935,4.552,2.422,2.162,1.686,5.001,3.654,3.909,3.107
0.17,0.516,1.516,0.342,0.149,2.114,5.37,5.356,2.119,0.631,5.549,6.421,3.895,3.348,3.256
0.174,0.492,2.295,0.146,0.137,0.152,3.859,4.569,3.446,0.58,0.792,8.194,4.986,4.026,2.775
0.171,0.494,1.286,0.154,0.144,0.141,3.811,4.885,4.968,0.587,1.028,5.505,4.127,4.074,2.667
0.171,0.513,1.334,0.149,0.141,0.147,4.988,5.454,2.076,0.582,0.795,7.768,8.984,2.933,2.905
0.176,0.507,1.207,0.163,0.166,0.149,17.162,5.003,2.351,0.726,1.512,6.488,3.939,4.607,2.794
0.177,0.501,1.415,0.158,0.158,0.147,3.861,4.602,2.327,0.607,7.885,5.704,149.75,4.681,5.328
0.18,0.512,2.374,0.151,0.142,0.153,4.933,22.222,4.249,4.247,0.911,7.343,12.519,3.157,2.898
0.175,0.526,1.434,0.168,0.142,0.148,10.622,5.673,3.313,0.701,0.814,9.604,5.657,4.115,7.995
0.185,0.509,5.976,0.159,0.141,0.186,4.671,5.139,3.796,0.623,0.964,6.115,3.959,3.032,2.932
0.175,0.528,1.607,0.153,0.157,0.145,4.01,5.106,2.777,0.579,0.792,5.317,6.509,3.284,3.368
0.173,0.491,2.389,0.148,0.147,0.152,6.853,5.371,3.441,0.581,7.461,5.222,5.333,3.003,2.824
0.171,2.142,1.289,0.164,0.76,2.424,11.418,7.426,3.364,0.582,0.986,5.233,4.92,3.674,5.236
0.171,0.575,1.695,0.203,0.15,0.17,4.33,5.684,2.152,1.857,1.219,6.14,7.4,3.011,2.917
0.212,0.535,1.269,0.15,0.153,0.147,3.926,4.525,2.342,0.58,1.721,5.463,3.826,3.603,5.007
0.171,0.538,1.337,0.148,0.143,0.148,7.789,7.191,2.988,1.14,0.801,5.338,3.424,4.135,3.045
0.171,0.489,1.329,0.149,0.143,0.144,3.855,5.748,2.197,0.592,0.816,7.128,7.257,3.945,3.55
0.21,0.516,1.316,0.159,0.153,0.15,4.196,5.797,3.801,0.613,0.829,6.636,3.652,5.445,3.239
0.182,0.564,1.493,0.162,0.158,0.152,4.298,5.465,5.471,0.648,10.548,6.3,4.643,5.617,3.61
0.388,0.535,1.389,0.193,0.159,0.16,4.366,5.031,2.375,0.65,0.864,8.112,5.075,3.205,3.061
0.187,0.569,1.057,0.214,0.16,0.158,9.399,5.52,2.547,0.669,1.198,10.164,4.292,4.05,4.377
0.188,0.556,1.294,0.164,0.155,0.156,4.376,4.846,7.12,0.637,0.863,10.305,4.721,5.603,6.176
0.181,0.515,2.259,2.647,0.15,0.149,6.217,4.685,7.858,1.685,0.818,5.95,4.101,3.159,3.22
0.177,0.518,1.862,0.157,0.141,0.148,4.44,4.783,2.574,0.595,0.821,5.251,4.654,3.038,2.981
0.177,0.511,1.308,0.158,0.149,0.152,5.095,4.66,6.402,0.602,0.913,6.098,3.811,3.367,4.029
0.177,0.533,1.667,0.153,0.141,0.159,4.448,4.567,5.254,0.602,1.285,5.885,3.462,3.065,2.943
0.171,0.514,1.23,0.164,0.14,0.141,4.401,4.775,4.502,0.753,0.817,6.176,4.349,3.589,2.912
0.179,0.491,2.178,0.154,0.14,0.14,3.92,4.442,2.332,0.605,0.816,5.339,5.149,4.06,2.814
0.181,0.607,1.37,0.155,0.146,0.25,6.253,6.128,2.122,0.893,0.772,5.856,3.723,5.464,2.827
0.17,0.504,1.187,0.15,0.155,0.145,6.152,4.388,2.67,0.565,0.77,6.584,5.392,3.629,5.053
0.178,0.501,2.734,0.218,0.136,0.138,4.208,4.331,2.177,0.577,0.796,5.188,5.503,4.591,3.323
0.164,0.503,2.323,0.258,0.171,0.135,5.971,4.531,2.402,0.601,0.816,6.042,3.555,3.441,3.649
0.163,0.469,1.377,0.326,0.143,0.149,4.318,5.25,3.135,0.593,0.806,7.195,6.392,4.374,3.014
0.162,0.477,1.393,0.158,0.141,0.135,4.201,4.557,4.427,0.725,1.426,7.919,3.225,3.247,2.781
0.166,0.474,0.96,0.148,0.15,0.16,4.257,6.447,2.487,0.564,1.019,5.076,4.006,3.569,3.307
0.163,0.644,1.553,0.147,0.126,0.129,4.42,5.527,2.288,0.586,0.878,5.605,3.602,3.096,4.594
0.212,0.501,1.335,0.148,0.144,0.341,6.483,4.538,2.907,0.632,0.877,6.506,7.399,6.38,3.285
0.174,0.496,1.243,0.144,0.139,0.159,4.13,5.44,2.152,4.12,0.788,7.416,5.624,2.902,3.334
0.17,0.522,1.435,0.151,0.148,0.146,4.446,4.73,2.096,0.587,0.93,17.346,3.819,3.051,25.391
0.181,0.527,1.492,0.163,11.107,0.154,5.39,8.183,4.794,0.618,0.831,7.76,5.468,7.375,17.999
0.188,0.543,2.14,0.168,0.165,0.149,4.864,7.624,3.048,0.637,1.242,5.592,3.999,4.338,3.841
0.186,0.584,1.067,0.159,0.147,0.153,5.155,5.179,2.815,1.497,0.866,5.934,3.745,6.431,4.664
0.183,0.669,20.146,0.16,3.461,0.159,4.193,5.622,9.271,0.614,1.134,6.766,10.765,3.39,3.018
0.181,0.503,1.398,0.151,0.236,0.149,4,5.032,4.755,0.606,0.832,6.453,3.808,3.06,2.755
0.181,0.674,1.804,0.163,26.404,0.153,4.323,5.031,2.59,0.702,2.936,6.661,15.118,3.433,5.068
0.306,0.617,1.941,1.127,0.286,0.285,4.603,5.728,2.34,0.761,0.921,6.69,9.448,3.591,2.805
0.189,1.574,1.884,0.174,0.154,0.148,4.059,5.069,4.247,0.624,1.006,6.794,3.815,3.227,3.124
0.176,0.521,2.489,0.155,0.147,0.155,4.577,4.817,2.437,0.599,0.84,5.237,3.525,4.126,2.993
0.174,0.513,1.147,0.15,0.144,0.186,8.914,5.057,2.055,0.578,0.796,5.277,4.466,2.956,2.818
0.172,0.506,1.738,0.154,0.145,0.142,5.331,5.378,6.033,0.586,0.79,7.626,6.467,3.019,2.986
0.173,0.522,1.488,1.164,0.138,0.145,4.119,5.048,2.743,0.591,0.839,5.408,4.408,3.475,3.006
0.172,0.517,2.961,0.155,0.138,0.147,3.909,5.225,3.057,0.578,0.793,5.513,5.046,2.979,3.053
0.171,1.167,2.22,0.166,0.151,0.14,3.992,4.439,2.22,0.602,0.822,7.153,3.739,4.104,3.173
1.319,0.556,2.339,0.147,0.145,0.145,18.959,7.384,2.34,0.587,0.789,5.295,3.731,3.695,2.888
0.171,0.499,1.307,0.149,0.145,1.354,3.865,4.457,4.225,0.587,2.111,5.268,3.716,4.007,2.823
0.171,0.505,1.299,0.164,0.143,0.151,4.78,5.621,5.089,0.599,0.797,6.116,3.624,3.086,3.033
0.174,0.513,1.3,0.155,0.156,0.145,5.148,5.209,2.2,0.96,2.38,15.769,5.74,36.674,4.803
0.181,0.523,1.321,0.17,0.151,0.151,4.353,4.649,4.209,0.622,0.846,6.315,5.787,3.512,3.251
0.188,0.535,5.105,0.164,0.166,0.153,21.268,5.517,2.276,0.825,0.99,14.64,22.81,3.432,7.136
0.207,0.622,1.536,0.248,0.271,0.273,4.13,4.905,2.364,0.912,0.875,7.658,4.738,6.242,3.923
0.182,0.546,1.35,0.164,0.149,0.152,5.246,6.251,4.453,0.615,0.9,7.031,4.852,3.172,3.01
0.181,0.523,1.694,0.168,0.152,0.152,5.808,6.127,2.512,1.626,0.814,5.622,6.251,3.469,2.904
0.178,0.518,1.348,0.162,0.148,0.15,4.718,4.692,2.525,0.605,0.877,5.491,4.389,3.3,6.374
0.173,0.548,1.41,0.157,0.276,0.173,5.431,7.66,4.903,1.947,1.923,6.409,4.763,3.34,2.986
0.17,0.52,2.293,0.155,0.145,0.144,5.726,4.771,3.886,1.155,1.517,5.817,10.393,5.427,2.94
0.176,1.517,1.39,0.165,0.145,0.15,5.51,8.761,4.703,0.62,1.16,7.923,11.149,3.105,3.584
0.176,0.524,2.292,0.154,0.156,0.15,5.155,7.702,4.529,0.625,0.889,6.852,3.648,4.969,3.662
0.175,0.525,2.324,0.157,0.151,0.148,4.17,5.189,2.497,0.606,0.839,6.464,3.869,3.105,3.619
0.178,0.506,1.361,0.153,0.139,0.152,4.021,5.264,2.71,0.626,0.808,6.32,3.748,4.105,3.407
0.172,1.808,1.319,0.22,0.148,0.138,5.161,4.784,2.568,0.682,0.792,6.737,6.413,3.4,3.023
0.173,0.51,1.324,0.193,0.149,0.146,9.217,4.505,2.173,0.595,0.793,5.458,3.847,4.296,2.881
0.171,0.513,1.366,0.17,0.143,0.294,4.4,4.953,4.637,0.587,0.993,5.737,3.675,3.714,2.897
0.171,0.502,1.561,0.156,0.146,0.145,4.89,5.104,2.287,3.235,5.927,7.178,4.836,3.482,2.888
0.172,0.515,3.061,0.174,0.16,0.151,4.089,10.522,3.194,0.829,0.789,5.401,3.843,3.043,2.834
0.172,0.504,1.19,0.152,0.148,0.141,4.116,4.62,2.593,0.615,0.84,5.533,3.786,3.54,3.469
0.177,0.531,1.391,0.154,0.146,0.154,11.641,4.54,2.563,0.6,1.006,7.421,4.03,3.437,2.958
0.178,0.559,3.951,0.161,0.147,0.141,4.682,5.021,5.45,0.589,0.814,5.366,4.097,3.119,2.875
0.178,0.51,1.255,0.157,0.149,0.161,4.426,7.362,2.206,0.601,0.82,5.891,5.655,3.66,3.352
0.171,0.516,1.34,0.255,0.146,0.143,4.596,5.1,2.562,0.586,0.894,6.034,3.651,2.89,2.754
0.167,1.008,1.417,0.153,0.149,1.246,4.332,4.998,3.062,0.584,0.813,5.246,4.186,2.985,2.944
0.163,0.519,1.454,0.144,0.145,0.137,6.154,4.89,2.906,0.581,0.791,6.782,3.595,3.454,2.749
0.171,0.503,1.154,0.163,0.137,0.134,3.994,4.715,2.085,0.546,0.774,5.314,3.929,3.794,3.734
0.162,0.51,1.217,0.148,0.153,0.145,4.147,4.335,2.117,0.607,0.793,5.897,4.511,3.651,3.71
0.164,0.475,2.931,0.477,0.131,0.133,3.896,4.59,2.619,0.579,0.805,8.651,3.493,3.38,3.194
0.163,0.471,1.354,0.154,0.147,0.153,4.747,4.68,2.053,0.552,0.796,5.273,3.638,2.993,2.778
0.164,0.464,1.3,0.159,0.138,0.259,5.393,4.91,2.389,0.575,0.793,6.575,5.541,3.098,3.323
0.162,0.498,4.276,0.152,0.131,0.14,6.944,16.099,3.48,0.627,13.514,13.812,5.826,3.616,2.821
0.165,0.473,1.016,0.154,0.144,0.141,4.774,4.273,1.972,0.583,0.899,5.175,3.901,2.948,3.498
0.167,0.515,2.236,0.157,0.143,0.149,4.282,5.625,2.381,0.784,0.785,8.165,4.707,3.027,4.987
0.171,0.489,1.477,0.146,0.142,0.148,5.409,8.864,4.059,0.589,0.92,15.233,4.096,4.266,7.9
0.182,0.531,1.489,0.168,0.207,0.152,10.762,14.065,3.991,0.602,0.911,10.216,8.691,7.673,12.186
0.193,0.58,1.152,0.168,0.164,0.162,5.428,5.382,2.586,0.65,2.77,10.055,5.119,5.767,6.08
0.213,0.555,2.151,0.166,1.201,0.165,19.136,7.204,5.844,0.706,0.896,6.594,4.891,3.556,3.3
0.197,0.564,1.515,0.167,0.16,0.16,4.298,7.171,2.882,0.639,1.225,5.923,4.892,3.392,3.671
0.186,0.551,1.468,0.156,0.165,0.148,5.029,5.369,2.266,2.549,0.87,6.899,7.382,3.286,4.223
0.26,0.558,1.284,0.168,0.149,0.159,6.113,5.353,4.209,0.635,0.871,5.989,6.391,3.38,3.401
0.181,0.531,2.022,0.161,0.146,0.155,4.433,5.56,2.769,0.642,0.87,6.067,4.088,3.99,3.973
0.183,0.542,1.385,0.157,0.16,0.164,5.139,4.78,2.981,0.608,0.83,6.141,5.403,3.207,3.039
0.177,0.855,2.234,0.154,0.147,0.153,4.57,5.891,3.291,0.779,0.924,6.161,4.469,4.598,3.699
0.171,0.584,1.604,0.158,0.15,0.141,4.402,4.422,2.485,0.753,0.795,8.188,3.852,3.493,2.844
0.171,0.513,2.232,0.147,0.14,0.141,4.248,5.75,2.922,0.58,0.805,5.793,3.759,4.724,3.371
0.173,0.521,1.316,0.162,0.138,0.144,3.944,5.739,3.36,0.584,1.766,7.994,3.631,3.725,2.858
0.181,0.711,1.118,0.149,0.153,0.149,3.88,4.965,2.186,0.607,0.802,5.316,4.691,6.339,2.822
0.173,0.512,1.019,0.148,0.149,0.14,4.174,4.508,2.409,0.594,0.793,5.476,4.971,4.485,3.866
0.172,0.531,1.523,0.548,0.158,0.274,5.197,4.535,2.375,0.575,0.806,5.331,4.842,3.209,2.939
0.176,0.51,1.284,0.149,0.619,0.145,4.779,4.518,2.781,6.962,0.793,5.599,3.604,3.537,2.855
0.17,0.503,2.415,2.973,0.141,0.14,4.007,6.513,2.571,0.563,0.775,5.105,3.598,3.2,4.996
0.263,0.522,2.165,0.149,0.143,0.145,5.974,5.773,3.023,0.557,0.763,6.09,3.676,3.248,3.484
0.167,0.48,2.218,0.149,0.142,0.145,4.625,8.53,2.381,0.558,0.767,5.236,4.989,2.997,2.749
0.174,0.487,1.183,0.149,0.147,0.147,4.011,5.049,3.646,0.579,0.791,6.356,3.805,3.122,2.973
0.179,0.51,1.453,0.157,0.146,0.15,3.802,5.886,2.42,0.582,0.777,5.117,3.509,3.032,2.879
0.165,0.646,1.51,0.15,0.167,0.138,3.9,4.424,3.022,0.599,0.999,5.235,4.522,3.844,2.757
0.214,0.577,2.844,0.151,0.143,0.165,4.252,4.592,4.913,0.562,1.028,6.087,3.552,3.006,3.659
0.163,0.48,1.251,2.008,0.143,0.135,4.268,4.74,4.656,0.592,0.833,5.254,5.317,3.971,2.889
0.186,0.469,6.222,0.153,0.145,0.138,4.308,4.196,2.219,0.58,1.05,7.168,4.998,3.565,3.653
0.163,0.466,1.16,0.16,0.139,0.133,3.93,5.55,5.895,0.649,0.799,5.839,5.639,3.069,2.886
0.163,0.479,1.222,0.156,0.143,0.141,4.134,5.851,1.999,0.735,0.789,6.152,4.799,3.237,4.275
0.178,2.867,2.905,0.149,0.144,0.144,4.22,13.217,4.355,0.613,1.96,6.061,6.217,2.829,5.226
0.164,0.476,1.036,0.163,0.137,0.142,3.869,4.683,2.422,0.631,0.909,5.426,3.871,4.132,2.733
0.27,0.553,1.562,0.149,0.144,0.145,4.88,5.461,5.121,0.563,1.279,10.671,3.658,3.285,3.765
0.174,0.655,3.353,0.151,0.15,0.145,5.296,13.266,4.974,0.592,0.797,5.797,4.185,4.212,3.788
0.182,0.515,1.21,0.151,0.142,0.729,5.8,4.932,4.306,0.613,0.824,5.554,15.548,3.125,3.768
0.204,0.521,1.151,0.158,0.154,0.314,5.072,15.209,3.647,0.66,0.833,5.661,4.826,5.16,7.884
0.186,0.573,3.36,0.166,0.152,0.155,5.097,4.82,2.991,0.625,0.865,5.859,4.564,3.486,4.747
0.188,0.556,1.327,0.165,0.157,0.156,4.659,5.414,2.5,0.698,0.893,5.76,4.028,3.746,3.304
0.189,0.56,1.125,0.16,0.156,0.153,4.497,4.917,2.944,0.644,1.226,5.806,5.134,3.25,3.675
0.192,0.537,1.583,0.172,0.168,0.155,5.459,5.033,8.565,0.633,0.857,6.522,3.933,3.552,3.651
0.188,0.54,1.58,0.158,0.155,0.144,5.921,8.381,3.268,0.611,0.844,7.432,3.909,7.151,3.117
0.18,0.554,1.132,0.199,0.149,0.151,4.56,5.585,3.633,0.789,0.827,5.846,3.937,3.518,3.032
0.185,0.521,2.176,0.163,0.145,0.149,4.411,5.354,4.139,0.606,1.181,5.775,8.673,3.123,4.201
