native,quick,fastsort,counting,counting1,counting2,counting3,heap,radix,shell,gnome,shaker,lodash,bucket,merge,bubble,sbubble,insertion,selection
0.03,0.066,0.09,0.033,0.032,0.031,0.031,0.21,0.08,0.068,0.489,0.28,0.302,0.13,0.147,0.609,0.207,0.19,0.217
0.033,0.07,0.142,0.032,0.028,0.03,0.052,0.286,0.089,0.082,0.602,0.332,0.315,0.187,0.156,0.731,0.23,0.188,0.246
0.033,0.094,0.101,0.097,0.786,0.039,0.028,0.308,0.1,0.086,0.542,0.354,0.413,0.163,0.155,0.648,0.243,0.193,0.317
0.035,0.069,0.13,0.035,0.03,0.054,0.035,0.278,0.126,0.078,0.627,0.361,0.361,0.207,0.154,0.644,0.258,0.206,0.221
0.034,0.075,0.098,0.03,0.028,0.048,0.048,0.227,0.089,0.126,0.566,0.321,0.321,0.173,0.214,0.911,0.371,0.241,0.238
0.034,0.071,0.097,0.031,0.055,0.041,0.035,0.233,0.088,0.077,0.534,0.39,0.403,0.183,0.156,0.763,0.215,0.252,0.376
0.034,0.069,0.098,0.046,0.037,0.048,0.032,0.282,0.088,0.077,0.576,0.311,0.336,0.206,0.156,0.762,0.31,0.198,0.191
0.034,0.067,0.101,0.039,0.033,0.032,0.036,0.229,0.091,0.072,0.586,0.309,0.301,0.159,0.157,0.778,0.281,0.238,0.224
0.045,0.082,0.142,0.03,0.032,0.032,0.038,0.259,0.108,0.09,0.546,0.373,0.562,0.146,0.152,0.638,0.354,0.226,0.222
0.033,0.098,0.099,0.03,0.035,0.033,0.032,0.23,0.085,0.079,0.709,0.354,0.468,0.179,0.179,0.683,0.203,0.254,1.075
0.035,0.073,0.103,0.032,0.03,0.034,0.032,0.27,0.092,0.084,0.555,0.335,0.311,0.15,0.15,0.727,0.379,0.204,0.21
0.033,0.07,0.097,0.035,0.031,0.032,0.027,0.229,0.085,0.075,0.506,0.397,0.323,0.166,0.155,0.591,0.215,0.187,0.212
0.033,0.073,0.097,0.031,0.027,0.031,0.029,0.235,0.09,0.12,0.522,0.381,0.366,0.145,0.186,0.603,0.199,0.183,0.209
0.031,0.071,0.098,0.03,0.029,0.027,0.025,0.218,0.08,0.068,0.46,0.286,0.306,0.133,0.149,0.917,0.3,0.174,0.2
0.032,0.07,0.092,0.029,0.029,0.061,0.033,1.578,0.09,0.13,0.561,1.377,0.295,0.182,0.193,0.946,0.622,0.238,0.218
0.029,0.059,0.086,0.026,0.027,0.034,0.026,0.206,0.077,0.067,0.496,0.459,0.279,0.164,0.136,0.571,0.193,0.185,0.216
0.03,0.063,0.092,0.029,0.023,0.025,0.024,0.222,0.085,0.071,0.509,0.348,0.278,0.166,0.136,0.645,0.319,0.187,0.204
0.031,0.063,0.097,0.027,0.03,0.029,0.027,0.219,0.083,0.068,0.52,0.817,0.325,0.453,0.146,0.751,0.6,0.201,0.211
0.032,0.063,0.091,0.03,0.029,0.034,0.027,0.218,0.09,0.077,0.534,0.313,0.298,0.196,0.166,0.602,0.197,0.201,0.223
0.062,0.064,0.086,0.029,0.023,0.024,0.023,0.23,0.089,0.152,0.487,0.286,0.274,0.125,0.147,0.747,0.268,0.165,0.178
0.029,0.06,0.094,0.025,0.026,0.028,0.026,0.219,0.081,0.069,0.556,0.288,0.29,0.122,0.138,0.687,0.306,0.207,0.211
0.032,0.068,0.096,0.027,0.027,0.029,0.042,0.309,0.097,0.076,0.551,0.391,0.308,0.18,0.157,0.623,0.29,0.239,0.222
0.026,0.063,0.094,0.029,0.043,0.026,0.024,0.205,0.077,0.074,0.563,0.296,0.305,0.135,0.18,0.672,0.193,0.194,0.211
0.027,0.065,0.092,0.026,0.029,0.034,0.029,0.286,0.118,0.074,0.557,0.311,0.342,0.16,0.211,0.64,0.227,0.184,0.195
0.028,0.063,0.12,0.026,0.029,0.168,0.029,0.242,0.102,0.086,0.613,0.336,0.311,0.133,0.172,1.007,0.503,0.179,0.195
0.044,0.064,0.109,0.027,0.028,0.035,0.028,0.391,0.111,0.086,0.551,0.31,0.305,0.15,0.151,0.788,0.381,0.243,0.21
0.027,0.062,0.113,0.028,0.032,0.031,0.026,0.245,0.098,0.073,0.534,0.322,0.362,0.191,0.211,0.626,0.255,0.218,0.218
0.028,0.063,0.089,0.028,0.04,0.026,0.026,0.222,0.086,0.079,0.64,0.309,0.301,0.164,0.202,0.586,0.234,0.22,0.218
0.028,0.061,0.098,0.028,0.028,0.033,0.031,0.284,0.085,0.093,0.576,0.327,0.32,0.154,0.183,0.745,0.366,0.224,0.206
0.046,0.095,0.093,0.028,0.029,0.032,0.027,0.244,0.103,0.088,0.631,0.341,0.347,0.133,0.153,0.627,0.239,0.254,0.229
0.029,0.097,0.143,0.029,0.033,0.026,0.027,0.294,0.103,0.118,0.601,0.392,0.535,0.194,0.195,0.727,0.235,0.223,0.202
0.032,0.067,0.098,0.03,0.031,0.029,0.031,0.281,0.111,0.094,0.53,0.398,0.307,0.183,0.166,0.643,0.204,0.186,0.205
0.094,0.064,0.1,0.026,0.027,0.048,0.048,0.232,0.086,0.074,0.616,0.357,0.305,0.187,0.184,0.749,0.372,0.195,0.261
0.031,0.065,0.094,0.028,0.029,0.034,0.026,0.219,0.084,0.074,0.502,0.377,0.299,0.136,0.157,4.009,0.334,0.64,0.253
0.032,0.066,0.099,0.033,0.027,0.031,0.024,0.215,0.077,0.068,0.514,0.393,0.301,0.13,0.195,0.766,0.361,0.203,0.21
0.03,0.065,0.092,0.028,0.03,0.029,0.029,0.224,0.083,0.074,0.566,0.3,0.294,0.154,0.16,0.574,0.199,0.192,0.222
0.294,0.063,0.098,0.028,0.024,0.026,0.023,0.22,0.09,0.072,4.057,0.304,0.297,0.134,0.454,0.573,0.184,0.181,0.185
0.034,0.061,0.139,0.026,0.029,0.027,0.038,0.325,0.171,0.245,0.529,0.355,0.357,0.14,0.214,0.761,0.604,0.182,0.19
0.026,0.066,0.113,0.028,0.032,0.032,0.047,0.241,0.111,0.07,0.521,0.382,0.325,0.132,0.153,0.543,0.191,0.185,0.249
0.028,0.06,0.107,0.036,0.023,0.031,0.042,0.242,0.135,0.074,0.548,0.366,0.372,0.259,0.184,0.756,0.373,0.179,0.352
0.06,0.097,0.225,0.048,0.029,0.031,0.036,0.677,0.079,0.067,0.91,1.047,0.288,0.365,0.301,0.553,0.211,0.558,0.212
0.029,0.077,0.113,0.03,0.029,0.041,0.033,0.227,0.094,0.07,0.558,0.315,0.349,0.133,0.164,0.783,0.386,0.183,0.209
0.028,0.063,0.092,0.025,0.027,0.029,0.026,0.217,0.086,0.069,0.519,0.295,0.273,0.12,0.138,0.556,0.224,0.206,0.254
0.115,0.082,0.116,0.17,0.029,0.036,0.049,0.281,0.1,0.109,0.502,0.564,0.318,0.183,0.174,0.56,0.199,0.204,0.292
0.086,0.065,0.11,0.03,0.03,0.032,0.032,0.264,0.116,0.261,0.825,0.559,0.326,0.17,0.225,0.726,0.42,0.168,0.312
0.026,0.112,0.114,0.03,0.035,0.033,0.026,0.437,0.09,0.077,0.625,0.891,0.455,0.131,0.153,0.531,0.21,0.197,0.668
0.029,0.063,0.1,0.03,0.024,0.024,0.024,0.217,0.088,0.068,0.498,0.479,0.295,0.128,0.226,0.616,0.23,0.186,0.208
0.029,0.073,0.102,0.039,0.039,0.038,0.03,0.222,0.088,0.073,1.905,0.615,0.409,0.132,0.147,1.3,0.596,0.204,0.194
0.032,0.064,0.098,0.03,0.029,0.029,0.023,0.206,0.084,0.069,4.552,0.718,0.503,0.2,0.144,0.659,0.222,0.202,0.211
0.027,0.064,0.096,0.026,0.028,0.108,0.028,0.279,0.088,0.074,0.563,0.298,0.294,0.127,0.142,0.599,0.587,0.393,0.217
0.026,0.075,0.089,0.053,0.026,0.029,0.028,0.206,0.08,0.07,0.546,0.291,0.278,0.166,0.147,0.674,0.407,0.274,0.3
0.028,0.063,0.091,0.03,0.025,0.026,0.028,0.254,0.089,0.072,0.581,0.776,0.537,0.145,0.147,1.167,0.207,0.203,0.214
0.029,0.065,0.097,0.028,0.029,0.029,0.032,0.337,0.084,0.071,0.534,0.3,0.455,0.152,0.147,0.709,0.204,0.198,0.212
0.027,0.063,0.095,0.028,0.027,0.028,0.03,0.221,0.093,0.07,0.612,0.6,0.454,0.145,0.141,0.598,0.193,0.192,0.202
0.027,0.06,0.087,0.027,0.034,0.031,0.031,0.218,0.084,0.069,0.612,0.322,0.311,0.16,0.147,0.586,0.221,0.214,0.228
0.027,0.064,0.095,0.029,0.025,0.026,0.025,0.216,0.081,0.069,0.483,0.299,0.288,0.126,0.144,0.534,0.205,0.19,0.186
0.029,0.064,0.098,0.027,0.026,0.026,0.024,0.215,0.137,0.069,0.591,0.349,0.337,0.132,0.15,0.713,0.224,0.212,0.232
0.028,0.062,0.091,0.025,0.025,0.032,0.026,0.222,0.081,0.066,0.488,0.302,0.292,0.125,0.145,0.673,0.318,0.182,0.186
0.032,0.065,0.102,0.032,0.032,0.034,0.035,0.222,0.088,0.206,0.507,0.303,0.298,0.159,0.145,0.628,0.184,0.181,0.216
0.032,0.065,0.097,0.025,0.027,0.031,0.03,0.263,0.083,0.086,0.496,0.336,0.293,0.126,0.145,0.612,0.196,0.19,0.214
0.027,0.069,0.092,0.027,0.065,0.031,0.027,0.216,0.083,0.073,0.505,0.31,0.336,0.126,0.144,0.822,0.38,0.373,0.207
0.029,0.064,0.093,0.026,0.028,0.033,0.028,0.218,0.081,0.252,0.553,0.505,0.296,0.16,0.149,0.521,0.193,0.187,0.203
0.027,0.062,0.095,0.039,0.029,0.028,0.026,0.219,0.081,0.067,0.506,0.496,0.403,0.128,0.144,0.546,0.222,0.191,0.205
0.028,0.063,0.094,0.029,0.03,0.03,0.029,0.216,0.083,0.077,0.504,0.306,0.33,0.14,0.148,1.955,0.336,0.187,0.188
0.028,0.069,0.1,0.029,0.224,0.034,0.027,0.218,0.082,0.071,0.529,1.024,0.313,0.13,0.146,0.594,0.187,0.186,0.206
0.028,0.066,0.169,0.028,0.028,0.032,0.032,0.264,0.56,0.072,2.068,0.416,0.309,0.129,0.148,0.687,13.021,0.294,0.215
0.027,0.062,0.091,0.025,0.027,0.041,0.028,0.222,0.086,0.157,0.893,0.302,0.294,0.126,0.153,0.576,0.205,0.192,0.2
0.026,0.064,0.094,0.031,0.025,0.027,0.028,0.233,0.087,0.071,0.748,0.297,0.584,0.129,0.149,0.612,0.202,0.187,0.208
0.029,0.067,0.097,0.028,0.032,0.028,0.033,0.224,0.086,0.07,0.582,0.332,0.296,0.13,0.152,0.95,0.307,0.174,0.403
0.029,0.064,0.096,0.026,0.032,0.07,0.035,0.222,0.084,0.076,0.567,0.307,0.297,0.128,0.152,0.62,0.219,0.214,0.274
0.028,0.067,0.129,0.029,0.028,0.034,0.027,0.227,0.086,0.072,0.468,0.316,0.3,0.129,0.151,0.621,0.187,0.364,0.194
0.028,0.07,0.096,0.03,0.028,0.029,0.027,0.225,0.085,0.071,0.526,0.304,0.301,0.159,0.153,0.575,0.199,0.193,0.198
0.029,0.066,0.099,0.029,0.027,0.028,0.026,0.225,0.085,0.079,0.501,0.309,0.31,0.178,0.148,0.763,0.328,0.19,0.207
0.029,0.076,0.103,0.029,0.025,0.029,0.027,0.225,0.083,0.073,0.567,0.353,0.305,0.135,0.15,0.607,0.216,0.214,0.224
0.029,0.067,0.094,0.031,0.024,0.027,0.025,0.228,0.088,0.076,0.502,0.31,0.305,0.136,0.153,0.774,0.326,0.315,0.255
0.028,0.065,0.099,0.029,0.059,0.037,0.03,0.232,0.089,0.072,0.463,0.313,0.298,0.314,0.153,1.171,0.308,0.172,0.18
0.03,0.065,0.098,0.031,0.026,0.026,0.032,0.222,0.093,0.07,0.507,0.311,0.325,0.169,0.15,0.625,0.198,0.187,0.21
0.028,0.064,0.098,0.029,0.033,0.034,0.028,0.226,0.084,0.068,0.504,0.312,0.373,0.132,0.151,0.763,0.334,0.189,1.103
0.029,0.068,0.101,0.031,0.027,0.026,0.025,0.227,0.085,0.074,0.542,0.311,0.303,0.131,0.148,0.563,0.215,0.208,0.208
0.028,0.063,0.096,0.028,0.025,0.036,0.026,0.226,0.083,0.073,0.564,0.313,0.31,0.133,0.154,0.601,0.214,0.198,0.316
0.027,0.066,0.109,0.029,0.029,0.03,0.03,0.223,0.084,0.07,0.507,0.295,0.3,0.129,0.152,0.607,0.2,0.193,0.211
0.028,0.066,0.094,0.028,0.026,0.031,0.027,0.226,0.084,0.075,0.525,0.554,0.301,0.128,0.161,0.588,0.197,0.187,0.212
0.027,0.069,0.233,0.028,0.031,0.03,0.026,0.327,0.083,0.068,0.565,0.367,0.438,0.134,0.178,0.781,0.323,0.184,0.247
0.027,0.065,0.096,0.029,0.03,0.03,0.028,0.22,0.082,0.069,0.449,0.305,0.316,0.135,0.151,0.67,0.304,0.168,0.178
0.031,0.066,0.099,0.028,0.034,0.031,0.029,0.226,0.086,0.07,0.542,0.31,0.308,0.171,0.67,0.779,0.212,0.198,0.221
0.028,0.067,0.094,0.027,0.026,0.03,0.028,0.221,0.083,0.071,0.511,0.308,0.291,0.134,8.137,0.746,0.335,0.193,0.214
0.032,0.065,0.097,0.028,0.031,0.029,0.03,0.226,0.084,0.071,0.437,0.502,0.418,0.131,0.151,0.736,0.29,0.169,0.189
0.029,0.069,0.106,0.03,0.029,0.03,0.03,0.229,0.111,0.073,0.499,0.309,0.305,0.135,0.149,0.626,0.193,0.179,0.196
0.027,0.067,0.097,0.026,0.03,0.032,0.029,0.224,0.086,0.07,0.641,0.467,0.299,0.133,0.152,0.876,0.313,0.198,0.28
0.028,0.063,0.098,0.03,0.029,0.03,0.026,0.22,0.084,0.07,0.495,0.346,0.301,0.157,0.148,0.736,0.329,0.18,0.202
0.028,0.063,0.09,0.025,0.028,0.028,0.029,0.216,0.08,0.07,0.516,0.305,0.348,0.125,0.27,0.842,0.338,0.317,0.211
0.027,0.062,0.097,0.026,0.028,0.026,0.023,0.217,0.083,0.074,0.528,0.311,0.302,0.128,0.149,0.757,0.385,0.198,0.223
0.029,0.062,0.094,0.028,0.028,0.03,0.028,0.214,0.088,0.074,0.503,0.301,0.296,0.153,0.147,0.659,0.339,0.185,0.208
0.028,0.067,0.092,0.025,0.03,0.029,0.026,0.216,0.081,0.069,0.565,1.085,0.3,0.132,0.147,0.628,0.278,0.203,0.218
0.026,0.064,0.09,0.026,0.023,0.027,0.024,0.245,0.087,0.08,0.507,0.3,0.303,0.132,0.15,0.606,0.204,0.231,0.205
0.028,0.066,0.137,0.028,0.025,0.037,0.031,0.217,0.082,0.073,0.585,0.313,0.294,0.171,0.139,0.577,0.212,0.206,0.23
0.027,0.06,0.087,0.026,0.029,0.037,0.027,0.208,0.077,0.064,0.508,0.346,0.285,0.202,0.181,0.678,0.318,0.206,0.197
0.027,0.063,0.092,0.027,0.025,0.041,0.023,0.21,0.083,0.071,0.468,0.288,0.271,0.127,0.141,0.808,0.488,0.176,0.187
0.026,0.062,0.088,0.026,0.023,0.029,0.024,0.213,0.077,0.069,0.496,0.284,0.369,0.167,0.139,0.499,0.205,0.211,0.216
0.027,0.064,0.092,0.033,0.025,0.034,0.031,0.224,0.081,0.107,0.555,0.283,0.273,0.12,0.137,0.58,0.186,0.187,0.195
0.026,0.059,0.084,0.03,0.026,0.031,0.026,0.208,0.078,0.081,0.593,0.53,0.303,0.128,0.146,0.579,0.197,0.193,0.217
0.028,0.062,0.086,0.027,0.03,0.032,0.03,0.22,0.092,0.07,0.463,0.302,0.292,0.131,0.148,0.721,0.312,0.179,0.195
0.026,0.059,0.084,0.024,0.026,0.029,0.024,0.209,0.078,0.065,0.617,0.294,0.29,0.126,0.158,0.601,0.198,0.206,0.21
0.027,0.062,0.088,0.026,0.032,0.03,0.028,0.228,0.078,0.065,0.456,0.288,0.294,0.164,0.137,0.704,0.476,0.18,0.182
0.027,0.072,0.106,0.029,0.024,0.031,0.027,0.207,0.078,0.077,0.467,0.284,0.277,0.152,0.142,0.506,0.181,0.184,0.201
0.027,0.062,0.087,0.024,0.025,0.027,0.023,0.217,0.079,0.071,0.537,0.296,0.282,0.122,0.138,0.588,0.214,0.204,0.206
0.026,0.058,0.085,0.024,0.023,0.025,0.021,0.21,0.078,0.068,0.536,0.305,0.291,0.129,0.145,0.63,0.216,0.204,0.238
0.026,0.061,0.089,0.024,0.03,0.029,0.024,0.207,0.077,0.066,0.473,0.308,0.276,0.168,0.138,0.692,0.317,0.185,0.485
0.026,0.063,0.092,0.025,0.025,0.028,0.024,0.209,0.077,0.063,0.445,0.287,0.272,0.122,0.138,0.706,0.291,0.17,0.192
0.026,0.06,0.088,0.028,0.024,0.026,0.022,0.205,0.077,0.072,0.515,0.308,0.274,0.118,0.137,0.572,0.198,0.196,0.215
0.026,0.059,0.085,0.026,0.023,0.027,0.023,0.247,0.078,0.066,0.521,0.288,0.275,0.164,0.137,0.577,0.207,0.205,0.48
0.025,0.061,0.097,0.025,0.022,0.027,0.022,0.224,0.086,0.07,0.507,0.311,0.284,0.128,0.136,0.741,0.317,0.191,0.184
0.027,0.064,0.086,0.026,0.023,0.029,0.025,0.203,0.076,0.072,0.569,0.282,0.302,0.127,0.145,0.607,0.244,0.214,0.237
0.026,0.06,0.084,0.028,0.03,0.031,0.025,0.212,0.077,0.067,0.481,0.282,0.289,0.121,0.143,0.576,0.196,0.188,0.21
0.028,0.063,0.092,0.028,0.029,0.031,0.027,0.207,0.076,0.068,0.554,0.283,0.28,0.129,0.168,0.706,0.32,0.179,0.187
0.025,0.063,0.087,0.024,0.026,0.029,0.022,0.207,0.077,0.074,0.467,0.283,0.277,0.169,0.154,0.702,0.309,0.182,0.224
0.026,0.062,0.085,0.026,0.029,0.03,0.025,0.215,0.08,0.066,0.445,0.286,0.274,0.121,0.138,0.704,0.299,0.176,0.238
0.029,0.06,0.085,0.024,0.027,0.03,0.025,0.238,0.083,0.068,0.454,0.525,0.312,0.144,0.146,0.663,0.193,0.182,0.2
0.026,0.06,0.085,0.033,0.023,0.029,0.027,0.211,0.077,0.065,0.532,0.285,0.279,0.119,0.145,0.623,0.203,0.211,0.308
0.026,0.059,0.085,0.042,0.028,0.029,0.024,0.207,0.08,0.067,0.481,0.287,0.275,0.164,0.144,0.705,0.293,0.172,0.172
0.026,0.062,0.092,0.024,0.023,0.028,0.023,0.208,0.076,0.065,0.502,0.302,0.307,0.121,0.14,0.573,0.19,0.188,0.207
0.025,0.063,0.086,0.025,0.027,0.027,0.025,0.255,0.082,0.076,0.478,0.298,0.3,0.131,0.146,0.681,0.316,0.182,0.175
0.026,0.059,0.084,0.026,0.025,0.031,0.022,0.204,0.077,0.064,0.513,0.286,0.281,0.161,0.137,0.557,0.208,0.198,0.219
0.026,0.059,0.087,0.028,0.028,0.029,0.025,0.206,0.076,0.069,0.447,0.284,0.298,0.127,0.138,0.649,0.293,0.174,0.196
0.026,0.06,0.097,0.033,0.029,0.038,0.062,0.219,0.083,0.07,0.505,0.539,0.287,0.171,0.404,0.576,0.189,0.187,0.203
0.029,0.06,0.087,0.024,0.024,0.026,0.022,0.214,0.084,0.066,0.49,0.286,0.295,0.129,0.139,0.695,0.322,0.191,0.262
0.025,0.059,0.084,0.025,0.026,0.029,0.027,0.209,0.078,0.072,0.448,0.29,0.27,0.118,0.136,0.695,0.296,0.181,0.191
0.027,0.06,0.096,0.029,0.028,0.03,0.027,0.213,0.077,0.065,0.531,0.285,0.274,0.164,0.163,0.663,0.183,0.18,0.199
0.027,0.06,0.085,0.024,0.025,0.029,0.024,0.205,0.078,0.069,0.512,0.313,0.277,0.165,0.138,0.593,0.197,0.197,0.206
0.026,0.06,0.085,0.024,0.023,0.029,0.022,0.208,0.077,0.068,0.454,0.293,0.27,0.121,0.142,0.683,0.301,0.175,0.193
0.026,0.062,0.085,0.025,0.029,0.028,0.031,0.221,0.082,0.067,0.449,0.282,0.272,0.122,0.138,0.75,0.299,0.177,0.186
0.026,0.06,0.087,0.024,0.026,0.046,0.031,0.204,0.076,0.063,0.451,0.287,0.279,0.21,0.171,0.558,0.18,0.184,0.202
0.027,0.059,0.086,0.027,0.026,0.03,0.029,0.205,0.08,0.063,0.485,0.498,0.273,0.125,0.139,0.508,0.194,0.19,0.209
0.026,0.061,0.084,0.024,0.023,0.026,0.024,0.208,0.077,0.071,0.536,0.283,0.274,0.14,0.139,0.573,0.207,0.204,0.499
0.027,0.059,0.085,0.025,0.025,0.027,0.023,0.208,0.077,0.071,0.536,0.284,0.322,0.157,0.165,0.548,0.207,0.209,0.23
0.029,0.067,0.094,0.027,0.026,0.027,0.03,0.234,0.174,0.073,0.479,0.318,0.301,0.13,0.143,0.714,0.31,0.177,0.188
0.029,0.06,0.084,0.025,0.023,0.028,0.025,0.204,0.076,0.068,0.529,0.289,0.28,0.128,0.141,0.541,0.2,0.201,0.209
0.027,0.06,0.087,0.026,0.025,0.03,0.025,0.209,0.083,0.07,0.503,0.282,0.28,0.128,0.143,0.538,0.198,0.201,1.047
0.026,0.059,0.085,0.025,0.024,0.026,0.023,0.219,0.085,0.068,0.552,0.284,0.273,0.172,0.136,0.707,0.343,0.195,0.225
0.026,0.061,0.085,0.033,0.026,0.029,0.024,0.207,0.078,0.068,0.48,0.285,0.274,0.158,0.143,0.535,0.184,0.186,0.201
0.027,0.06,0.087,0.026,0.023,0.027,0.023,0.207,0.182,0.071,0.496,0.288,0.281,0.162,8.149,0.511,0.191,0.199,0.287
0.026,0.06,0.086,0.024,0.03,0.029,0.024,0.217,0.079,0.065,0.482,0.293,0.278,0.164,0.141,0.703,0.327,0.191,0.201
0.026,0.059,0.085,0.027,0.024,0.031,0.022,0.205,0.08,0.065,0.456,0.291,0.277,0.131,0.141,0.531,0.189,0.183,0.198
0.027,0.059,0.085,0.024,0.024,0.027,0.023,0.206,0.077,0.064,0.446,0.283,0.271,0.18,0.136,0.656,0.297,0.182,0.188
0.027,0.06,0.087,0.025,0.026,0.03,0.024,0.205,0.077,0.088,0.496,0.434,0.286,0.122,0.138,0.75,0.312,0.184,0.192
0.026,0.061,0.085,0.025,0.023,0.038,0.026,0.215,0.08,0.067,0.533,0.29,0.277,0.118,0.139,0.592,0.244,0.224,0.227
0.026,0.06,0.086,0.027,0.022,0.033,0.022,0.239,0.079,0.065,0.47,0.288,0.272,0.161,0.137,0.591,0.18,0.18,0.198
0.026,0.062,0.091,0.026,0.024,0.026,0.024,0.206,0.08,0.064,0.556,0.283,0.286,0.154,0.135,0.586,0.288,0.207,0.234
0.027,0.065,0.088,0.027,0.027,0.029,0.024,0.213,0.078,0.078,0.478,0.307,1.44,0.15,0.156,0.668,0.337,0.189,0.206
0.027,0.059,0.084,0.027,0.028,0.03,0.029,0.23,0.081,0.081,0.483,0.282,0.269,0.157,0.146,0.722,0.316,0.191,0.242
0.026,0.077,0.087,0.025,0.026,0.032,0.024,0.204,0.077,0.072,0.538,0.285,0.279,0.119,0.136,0.572,0.209,0.209,0.233
0.026,0.063,0.086,0.026,0.026,0.029,0.027,0.205,0.081,0.075,0.508,0.304,0.278,0.125,0.168,0.785,0.364,0.192,0.195
0.028,0.067,0.182,0.028,0.024,0.029,0.023,0.209,0.093,0.063,0.457,0.283,0.272,0.165,0.14,0.516,0.176,0.178,0.176
0.027,0.059,0.089,0.024,0.025,0.034,0.023,0.209,0.079,0.07,0.488,0.29,0.278,0.133,0.146,0.543,0.192,0.187,0.199
0.025,0.058,0.084,0.026,0.028,0.029,0.03,0.213,0.081,0.066,0.473,0.283,0.291,0.183,0.146,3.21,0.967,0.192,0.198
0.026,0.061,0.084,0.027,0.033,0.034,0.047,0.24,0.084,0.068,0.506,0.302,0.291,0.131,0.144,0.686,0.347,0.188,0.213
