native,quick,fastsort,countingObj,countingObj2,countingObj3,gnome,shaker,lodash,bucket,merge,bubble,sbubble,insertion,selection
0.037,0.125,0.128,0.195,0.069,0.063,0.538,0.654,0.286,0.208,0.159,2.934,0.299,0.225,0.206
0.032,0.098,0.101,0.087,0.062,0.066,0.559,0.431,0.271,0.249,0.198,2.84,0.378,0.247,0.246
0.035,0.098,0.105,0.096,0.188,0.099,0.877,0.35,0.332,0.217,0.157,2.457,0.238,0.26,0.231
0.032,0.098,0.104,0.069,0.055,0.059,0.633,0.346,0.325,0.171,0.157,2.545,0.388,0.275,0.222
0.052,0.115,0.121,0.065,0.056,0.06,0.791,0.339,0.274,0.196,0.155,2.727,0.262,0.263,0.217
0.068,0.137,0.157,0.071,0.065,0.056,0.582,0.658,0.29,0.197,0.156,3.079,0.294,0.27,0.218
0.032,0.108,0.101,0.074,0.318,0.063,0.636,0.777,0.407,0.198,0.18,2.84,0.21,0.313,0.253
0.032,0.109,0.102,0.11,0.063,0.091,0.663,0.375,0.273,0.17,0.151,0.843,0.394,0.253,0.221
0.037,0.101,0.123,0.07,0.092,0.063,0.748,0.382,0.376,0.198,0.168,0.823,0.289,0.214,0.227
0.031,0.112,0.125,0.072,0.057,0.06,0.883,0.399,0.337,0.204,0.191,2.384,0.269,0.249,0.266
0.031,0.101,0.108,0.069,0.053,0.069,0.522,0.321,0.396,0.142,0.221,2.586,0.333,0.203,0.214
0.033,0.098,0.099,0.077,0.056,0.057,0.514,0.387,0.257,0.156,0.196,3.124,0.383,0.242,0.188
0.029,0.088,0.095,0.06,0.05,0.053,0.512,0.339,0.25,0.137,0.144,2.604,0.202,0.202,0.216
0.031,0.102,0.099,0.071,0.055,0.053,0.546,0.35,0.239,0.135,0.144,0.664,0.312,0.188,0.234
0.029,0.093,0.098,0.066,0.067,0.058,0.552,0.347,0.26,0.809,0.15,3.09,0.348,0.205,0.252
0.03,0.093,0.1,0.063,0.054,0.055,0.794,0.374,0.29,0.148,0.17,2.295,0.228,0.308,0.246
0.033,0.101,0.093,0.057,0.049,0.05,0.644,0.324,0.247,0.131,0.151,2.888,0.529,0.308,0.229
0.029,0.092,0.094,0.064,0.051,0.06,0.601,0.411,0.243,0.133,0.188,2.492,0.373,0.227,0.209
0.031,0.101,0.1,0.086,0.077,0.074,0.726,0.398,0.271,0.188,0.213,2.704,0.26,0.237,0.214
0.031,0.088,0.099,0.059,0.057,0.049,0.819,0.335,0.263,0.166,0.216,2.674,0.228,0.45,0.375
0.03,0.1,0.129,0.068,0.057,0.111,0.995,0.349,0.327,0.181,0.197,2.554,0.281,0.238,0.266
0.031,0.131,0.111,0.07,0.057,0.054,0.549,0.373,0.268,0.144,0.195,2.921,0.404,0.191,0.197
0.033,0.115,0.122,0.089,0.06,0.058,0.537,0.347,0.264,0.168,0.151,2.575,0.368,0.225,0.191
0.03,0.095,0.113,0.062,0.05,0.052,0.83,0.35,0.361,0.225,0.194,2.983,0.247,0.236,0.257
0.032,0.101,0.098,0.067,0.066,0.108,0.87,0.346,0.272,0.174,0.195,3.183,0.302,0.211,0.219
0.031,0.113,0.118,0.071,0.109,0.057,0.569,0.364,0.297,0.166,0.182,2.582,0.366,0.246,0.213
0.033,0.158,0.102,0.07,0.053,0.074,1.613,0.363,0.375,0.141,0.154,2.603,0.255,0.267,0.218
0.031,0.164,0.119,0.087,0.053,0.054,1.026,0.428,0.282,0.213,0.199,3.103,0.319,0.413,0.224
0.032,0.093,0.115,0.095,0.088,0.083,0.85,0.421,0.304,0.202,0.171,2.516,0.234,0.212,0.228
0.037,0.096,0.116,0.077,0.06,0.059,0.662,0.438,0.42,0.166,0.18,2.445,0.403,0.209,0.274
0.029,4.297,0.098,0.068,0.053,0.05,0.561,0.367,0.293,0.14,0.168,3.539,0.402,0.225,0.274
0.03,0.1,0.1,0.065,0.05,0.049,0.498,0.356,0.363,0.139,0.15,2.74,0.333,0.194,0.199
0.029,0.096,0.098,0.067,0.057,0.06,0.807,0.406,0.292,0.146,0.141,2.325,0.272,0.205,0.254
0.032,0.098,0.098,0.122,0.053,0.053,1.45,0.344,0.264,0.14,0.152,2.777,0.448,0.299,0.224
0.045,0.093,0.184,0.161,0.061,0.055,0.63,0.447,0.248,0.146,0.174,3.052,0.574,0.247,0.223
0.028,0.12,0.124,0.086,0.057,0.079,0.664,0.604,0.262,0.176,0.149,0.657,0.22,0.208,0.258
0.032,0.089,0.112,0.064,0.059,0.066,0.527,0.427,0.288,0.15,0.153,0.794,0.344,0.19,0.576
0.094,0.276,0.217,0.181,0.054,0.075,1.691,0.539,0.248,0.386,0.153,4.515,0.702,0.566,0.305
0.033,0.133,0.131,0.071,0.064,0.065,0.598,0.405,0.305,0.195,0.252,2.813,0.358,0.196,0.409
0.029,0.094,0.102,0.059,0.052,0.052,0.715,0.329,0.248,0.154,0.18,2.265,0.256,0.251,0.319
0.033,0.112,0.111,0.074,0.059,0.08,0.637,0.456,0.329,0.188,0.16,3.342,0.372,0.226,0.397
0.036,0.1,0.173,0.07,0.061,0.058,0.77,0.459,0.467,0.146,0.199,2.976,0.336,1.866,0.281
0.029,0.136,0.128,0.071,0.07,0.06,1.111,0.501,0.278,0.141,0.329,2.584,0.298,0.226,0.453
0.03,0.092,0.098,0.061,0.052,0.053,0.545,0.339,0.307,0.173,0.154,2.457,0.215,0.225,0.216
0.029,0.158,0.1,0.083,0.083,0.059,3.008,0.466,3.15,0.142,0.471,3.661,0.816,0.245,0.248
0.031,0.092,0.101,0.07,0.05,0.053,1.961,0.837,0.746,0.216,0.189,2.742,0.21,0.196,0.195
0.03,0.214,0.098,0.091,0.062,0.053,1.462,0.437,0.261,0.137,0.15,2.812,0.269,0.216,0.32
0.027,0.093,0.094,0.058,0.05,0.048,0.645,0.323,0.245,0.132,0.149,2.789,0.378,0.215,0.229
0.029,0.093,0.099,0.064,0.057,0.054,0.604,0.345,0.46,0.147,0.15,0.679,0.202,0.193,0.2
0.068,0.095,0.098,0.083,0.06,0.061,0.788,0.339,0.307,0.181,0.151,2.451,0.233,0.255,0.228
0.029,0.096,0.098,0.065,0.054,0.055,0.752,0.363,0.308,0.134,0.145,2.294,0.204,0.201,0.236
0.028,0.09,0.095,0.069,0.061,0.054,0.911,0.338,0.266,0.152,0.151,2.614,0.237,0.223,0.23
0.029,0.101,0.099,0.066,0.053,0.049,0.791,0.333,0.261,0.163,0.151,3.504,0.242,0.375,0.258
0.029,0.103,0.1,0.063,0.052,0.049,0.753,0.531,0.276,0.161,0.151,4.42,0.231,0.216,0.236
0.029,0.096,0.098,0.063,0.053,0.052,0.625,0.489,0.259,0.136,0.153,0.725,0.354,0.203,0.354
0.049,0.098,0.101,0.061,0.053,0.049,0.694,0.546,0.261,0.189,0.148,2.312,0.22,0.205,0.267
0.03,0.095,0.099,0.072,0.063,0.058,1.148,0.344,0.259,0.136,0.147,2.522,0.244,0.233,0.252
0.03,0.1,0.099,0.071,0.053,0.053,0.538,0.356,0.261,0.148,0.147,2.848,0.35,0.223,0.211
0.03,0.104,0.098,0.067,0.052,0.053,0.631,0.341,0.26,0.142,0.153,0.664,0.215,0.202,0.223
0.029,0.094,0.099,0.068,0.054,0.053,0.538,0.342,0.389,0.17,0.15,3.084,0.22,0.402,0.209
0.029,0.096,0.099,0.064,0.054,0.053,0.881,0.517,0.269,0.275,0.148,4.296,0.327,0.186,0.184
0.089,0.457,0.098,0.074,0.062,0.069,2.008,1.112,0.262,0.139,0.148,0.917,0.223,0.212,0.223
0.03,0.334,0.105,0.234,0.084,0.114,1.057,0.337,0.254,0.139,0.15,6.07,0.351,0.205,0.206
0.029,0.095,0.099,0.071,0.053,0.057,0.76,0.337,0.267,0.137,0.15,3.986,0.218,0.202,0.25
0.03,0.098,0.099,0.063,0.055,0.049,1.284,0.71,0.411,0.14,0.151,3.297,0.418,0.207,0.217
0.03,0.098,0.104,0.067,0.152,0.06,0.59,0.341,0.265,0.138,0.15,0.827,0.471,0.198,0.209
0.031,0.097,0.102,0.067,0.057,0.054,0.92,0.341,0.265,0.177,0.154,2.617,0.237,0.215,0.235
0.029,0.1,0.109,0.065,0.06,0.063,0.596,1.188,0.266,0.142,0.152,2.868,0.234,0.674,0.234
0.031,0.111,0.101,0.067,0.053,0.082,0.876,0.349,0.434,0.144,0.155,4.334,0.259,0.247,0.241
0.031,0.14,0.101,0.06,0.061,0.055,0.526,0.349,0.261,0.15,0.151,0.788,0.341,0.197,0.237
0.039,0.098,0.103,0.072,0.107,0.063,1.672,0.398,0.27,0.144,0.154,3.595,0.225,0.221,0.219
0.03,0.105,0.102,0.062,0.052,0.05,0.552,0.354,0.272,0.18,0.155,3.039,0.354,0.21,0.23
0.03,0.103,1.488,0.066,0.055,0.051,0.542,0.349,0.457,0.15,0.153,0.828,1.213,0.199,0.197
0.031,0.097,0.102,0.064,0.07,0.051,0.974,0.346,0.276,0.149,0.154,3.92,0.311,0.216,0.231
0.03,0.096,0.102,0.075,0.055,0.055,0.596,0.421,0.276,0.201,0.153,2.386,0.368,0.21,0.276
0.033,0.097,0.1,0.065,0.062,0.053,0.817,0.34,0.267,0.142,0.152,0.63,0.239,0.223,0.378
0.03,0.097,0.098,0.066,0.052,0.058,0.88,0.344,0.268,0.148,0.155,2.609,0.244,0.231,0.242
0.031,0.094,0.164,0.068,0.051,0.053,0.788,0.35,0.267,0.14,0.154,2.48,0.241,0.227,0.239
0.032,0.099,0.099,0.07,0.057,0.059,0.56,0.402,0.272,0.143,0.15,2.443,0.215,0.198,0.215
0.029,0.102,0.106,0.097,0.055,0.056,0.565,0.47,0.28,0.142,0.155,2.4,0.337,0.195,0.214
0.031,0.233,0.099,0.064,0.06,0.055,0.541,0.371,0.461,0.142,0.167,0.993,0.398,0.198,0.478
0.214,0.1,0.102,0.062,0.057,0.057,0.891,0.349,0.277,0.144,0.737,2.971,0.222,0.206,0.219
0.031,0.095,0.102,0.067,0.056,0.051,0.61,0.351,0.274,0.176,0.173,3.102,0.349,0.205,0.216
0.031,0.098,0.101,0.073,0.056,0.061,0.57,0.385,0.356,0.143,0.156,0.953,0.376,0.215,0.227
0.03,0.105,0.13,0.063,0.079,0.06,0.588,0.609,0.271,0.21,0.173,2.801,0.241,0.215,0.249
0.031,0.104,0.1,0.068,0.058,0.059,0.53,0.435,0.288,0.142,0.156,2.943,0.358,0.214,0.262
0.03,0.107,0.101,0.07,0.057,0.059,0.603,0.349,0.269,0.142,0.148,2.623,0.377,0.217,0.451
0.029,0.097,0.097,0.059,0.056,0.049,0.569,0.347,0.47,0.139,0.189,2.658,0.316,0.261,0.219
0.03,0.095,0.097,0.06,0.056,0.05,0.511,0.343,0.268,0.175,0.15,4.166,0.389,0.191,0.229
0.03,0.095,0.098,0.057,0.049,0.049,0.559,0.339,0.262,0.141,0.15,0.855,0.378,0.205,0.222
0.029,0.095,0.097,0.062,0.049,0.056,0.511,0.417,0.259,0.291,0.152,2.52,0.202,0.187,0.213
0.03,0.091,0.097,0.065,0.075,0.061,0.788,0.333,0.259,0.142,0.199,2.691,0.232,0.214,0.224
0.03,0.099,0.102,0.063,0.053,0.06,0.812,0.335,0.335,0.135,0.145,2.245,0.209,0.202,0.245
0.028,0.087,0.234,0.065,0.05,0.05,0.635,0.334,0.247,0.158,0.162,2.273,0.298,0.184,0.182
0.029,0.096,0.106,0.056,0.05,0.046,0.47,0.322,0.297,0.207,0.16,2.312,0.325,0.181,0.203
0.028,0.096,0.094,0.06,0.05,0.059,0.77,0.318,0.273,0.133,0.139,0.777,0.389,0.219,0.232
0.06,0.098,0.099,0.08,0.064,0.053,0.827,0.315,0.248,0.13,0.141,0.63,0.211,0.206,0.208
0.029,0.094,0.093,0.069,0.053,0.053,0.669,0.35,0.262,0.142,0.149,2.302,0.201,0.198,0.216
0.03,0.095,0.093,0.059,0.054,0.052,0.562,0.34,0.27,0.142,0.15,0.932,0.37,0.211,0.22
0.03,0.089,0.094,0.056,0.048,0.051,0.733,0.351,0.259,0.136,0.154,2.353,0.213,0.212,0.209
0.044,0.094,0.095,0.061,0.054,0.048,0.517,0.327,0.247,0.134,0.141,2.213,0.36,0.202,0.227
0.03,0.098,0.123,0.064,0.059,0.053,0.799,0.32,0.248,0.15,0.143,0.616,0.221,0.215,0.227
0.03,0.087,0.096,0.061,0.056,0.06,0.717,0.356,0.28,0.13,0.143,2.337,0.223,0.204,0.203
0.028,0.088,0.094,0.06,0.053,0.055,0.732,0.342,0.259,0.137,0.149,2.211,0.231,0.221,0.225
0.028,0.088,0.092,0.059,0.051,0.06,0.548,0.326,0.244,0.131,0.142,0.766,0.388,0.187,0.202
0.029,0.092,0.095,0.057,0.054,0.049,0.522,0.326,0.249,0.139,0.147,2.248,0.34,0.201,0.219
0.029,0.088,0.093,0.06,0.052,0.047,0.731,0.316,0.247,0.128,0.14,2.487,0.202,0.2,0.21
0.028,0.088,0.091,0.058,0.052,0.049,0.849,0.314,0.244,0.13,0.14,2.226,0.198,0.196,0.247
0.028,0.087,0.115,0.056,0.053,0.05,0.534,0.359,0.263,0.137,0.141,2.647,0.329,0.2,0.188
0.028,0.094,0.094,0.064,0.051,0.053,1.349,0.315,0.26,0.139,0.148,2.417,0.211,0.215,0.227
0.027,0.092,0.092,0.058,0.049,0.05,0.817,0.316,0.251,0.13,0.144,2.284,0.221,0.209,0.278
0.03,0.097,0.099,0.072,0.055,0.053,0.489,0.328,0.251,0.134,0.15,2.608,0.304,0.186,0.184
0.028,0.088,0.094,0.059,0.186,0.053,0.5,0.32,0.242,0.132,0.192,2.9,0.323,0.199,0.209
0.029,0.089,0.093,0.057,0.049,0.047,0.515,0.328,0.247,0.132,0.14,2.323,0.344,0.201,0.212
0.03,0.091,0.093,0.058,0.059,0.067,0.571,0.341,0.276,0.235,0.153,2.671,0.224,0.211,0.225
0.029,0.091,0.093,0.058,0.048,0.046,0.883,0.318,0.251,0.129,0.148,0.637,0.209,0.204,0.214
0.029,0.087,0.093,0.057,0.065,0.052,0.88,0.321,0.249,0.13,0.149,2.698,0.337,0.202,0.189
0.029,0.093,0.094,0.057,0.051,0.048,0.835,0.338,0.327,0.132,0.14,2.487,0.227,0.225,0.243
0.03,0.091,0.095,0.063,0.056,0.056,0.561,0.34,0.264,0.139,0.148,2.634,0.362,5.105,0.197
0.028,0.089,0.093,0.061,0.052,0.049,0.702,0.317,0.252,0.133,0.14,2.235,0.21,0.196,0.206
0.029,0.091,0.094,0.141,0.057,0.051,0.455,0.338,0.257,0.132,0.141,0.721,0.294,0.179,0.232
0.027,0.087,0.092,0.078,0.052,0.049,4.282,0.348,0.244,0.134,0.158,2.226,0.215,0.208,0.211
0.031,0.091,0.093,0.057,0.055,0.047,0.446,0.323,0.261,0.135,0.141,2.319,0.289,0.176,0.178
0.029,0.093,0.093,0.066,0.052,0.051,0.499,0.331,0.241,0.129,0.14,2.686,0.322,0.201,0.206
0.027,0.092,0.098,0.059,0.053,0.05,0.892,0.317,0.253,0.137,0.145,2.39,0.226,0.216,0.231
0.028,0.089,0.095,0.06,0.052,0.05,0.479,0.541,0.241,0.133,0.141,2.306,0.188,0.185,0.187
0.028,0.088,0.093,0.057,0.048,0.05,0.566,0.33,0.245,0.132,0.143,2.308,0.363,0.216,0.23
0.029,0.092,0.095,0.063,0.054,0.051,0.489,0.324,0.248,0.135,0.142,2.611,0.319,0.194,0.194
0.028,0.091,0.093,0.068,0.051,0.053,0.534,0.587,0.246,0.155,0.143,1.094,0.229,0.209,0.221
0.029,0.09,0.093,0.058,0.05,0.047,0.526,0.343,0.239,0.131,0.141,2.331,0.214,0.204,0.218
0.028,0.091,0.093,0.063,0.054,0.053,0.725,0.319,0.245,0.132,0.14,2.342,0.193,0.192,0.201
0.028,0.098,0.091,0.062,0.048,0.053,0.702,0.314,0.248,0.14,0.17,2.258,0.187,0.186,0.23
0.039,0.102,0.191,0.071,0.06,0.062,0.71,0.381,0.266,0.141,0.15,0.962,0.341,0.198,0.209
0.03,0.094,0.093,0.062,0.051,0.05,0.726,0.442,0.277,0.138,0.141,2.203,0.204,0.204,0.253
0.028,0.096,0.093,0.059,0.051,0.049,0.77,0.315,0.24,0.138,0.15,2.256,0.213,0.214,0.258
0.028,0.09,0.094,0.061,0.054,0.05,0.536,0.323,0.247,0.136,0.144,2.228,0.307,0.177,1.488
0.028,0.09,0.283,0.063,0.051,0.051,0.765,0.321,0.252,0.135,0.142,2.185,0.215,0.214,0.216
0.028,0.094,0.094,0.062,0.051,0.048,0.48,0.537,0.248,0.131,0.162,2.392,0.189,0.189,0.205
0.027,0.087,0.092,0.06,0.051,0.051,0.502,0.328,0.246,0.145,0.143,0.959,0.306,0.185,0.183
0.03,0.091,0.094,0.058,0.051,0.049,0.515,0.556,0.285,0.137,0.142,2.296,0.223,0.202,0.213
0.028,0.097,0.092,0.059,0.048,0.048,0.563,0.322,0.246,0.147,0.14,2.91,0.359,0.218,0.219
0.028,0.095,0.094,8.046,0.054,0.05,0.524,0.363,0.244,0.131,0.142,2.452,0.322,0.196,0.2
0.029,0.091,0.093,0.055,0.051,0.047,0.78,0.318,0.241,0.129,0.139,3.421,0.232,0.214,0.456
0.028,0.089,0.093,0.054,0.048,0.058,0.865,0.32,0.241,0.131,0.143,2.302,0.241,0.237,0.251
0.029,0.086,0.094,0.067,0.051,0.046,0.718,0.323,0.241,0.146,0.14,2.328,0.26,0.342,0.205
0.029,0.095,0.093,0.06,0.051,0.049,0.47,0.429,0.521,0.141,0.15,0.738,0.319,0.189,0.195
0.027,0.087,0.094,0.065,0.052,0.062,0.521,0.32,0.241,0.151,0.142,2.311,0.337,0.205,0.221
0.028,0.092,0.094,0.064,0.051,0.051,0.762,0.317,0.247,0.129,0.141,2.265,0.216,0.215,0.23
0.029,0.091,0.093,0.064,0.054,0.049,0.533,0.324,0.248,0.176,0.181,2.356,0.352,0.2,0.199
0.03,0.097,0.102,0.057,0.051,0.051,0.794,0.318,0.248,0.136,0.14,2.309,0.222,0.22,0.207
0.028,0.088,0.095,0.065,0.051,0.049,0.818,0.317,0.244,0.143,0.149,2.319,0.226,0.221,0.223
0.03,0.095,0.094,0.067,0.054,0.05,0.476,0.319,0.253,0.143,0.147,2.764,0.203,0.188,0.187
0.028,0.091,0.092,0.066,0.051,0.058,0.53,0.342,0.26,0.141,0.142,2.284,0.323,0.198,0.214
0.029,0.095,0.108,0.069,0.054,0.052,0.545,0.344,0.276,0.214,0.142,0.888,0.302,0.174,0.189
0.035,0.095,0.098,0.059,0.051,0.049,0.504,0.478,0.26,0.131,0.141,0.735,0.362,0.197,0.203
0.028,0.09,0.094,0.059,0.053,0.047,0.78,0.316,0.246,0.133,0.143,2.406,0.279,0.214,0.231
0.028,0.088,0.093,0.065,0.052,0.051,0.535,0.341,0.255,0.142,0.157,2.836,0.308,0.192,0.187
0.029,0.091,0.093,0.061,0.051,0.05,0.804,0.315,0.24,0.169,0.158,2.474,0.236,0.221,0.262
0.029,0.092,0.091,0.06,0.052,0.056,0.512,0.351,0.317,0.175,0.149,0.886,0.391,0.23,0.207
0.031,0.203,0.15,0.066,0.053,0.056,0.834,0.321,0.24,0.159,0.144,0.649,0.213,0.21,0.217
0.031,0.113,0.1,0.067,0.061,0.059,0.516,0.347,0.248,0.131,0.142,0.682,0.301,0.182,0.183
0.03,0.093,0.099,0.069,0.05,0.056,0.833,0.831,0.267,0.141,0.151,2.325,0.234,0.214,0.217
0.031,0.092,0.1,0.076,0.054,0.054,0.516,0.338,0.258,0.141,0.15,2.497,0.33,0.192,0.205
0.029,0.097,0.098,0.071,0.054,0.048,0.827,0.325,0.248,0.249,0.152,1.268,0.239,0.225,0.238
0.03,0.091,0.217,0.065,0.052,0.051,0.519,0.326,0.248,0.13,0.14,2.347,0.603,0.192,0.212
0.029,0.088,0.094,0.062,0.054,0.093,0.474,0.321,0.246,0.13,0.149,0.693,0.345,0.228,0.184
0.028,0.089,0.095,0.053,0.048,0.046,0.805,0.317,0.249,0.131,0.141,2.391,0.211,0.211,0.214
0.032,0.159,0.107,0.064,0.121,0.065,1.464,0.334,0.257,0.155,0.159,2.928,0.257,4.181,0.254
0.029,0.093,0.115,0.059,0.051,0.05,0.442,0.327,0.245,0.138,0.142,0.71,0.287,0.175,0.179
0.027,0.262,0.094,0.074,0.057,0.057,0.59,0.469,0.257,0.14,0.215,2.7,0.424,0.22,0.232
0.03,0.098,0.099,0.066,0.053,0.054,0.89,0.333,0.261,0.169,0.156,2.487,0.254,0.234,0.252
0.029,0.089,0.094,0.071,0.054,0.052,0.734,0.324,0.261,0.134,0.141,2.278,0.188,0.188,0.207
0.027,0.093,0.092,0.062,0.052,0.057,0.826,0.322,0.247,0.132,0.14,2.448,0.229,0.226,0.256
0.029,0.089,0.094,0.082,0.063,0.069,0.73,0.321,0.245,0.131,0.144,2.434,0.331,0.2,0.199
0.029,0.1,0.202,0.078,0.079,0.061,2.311,0.342,0.261,0.141,0.147,4.742,0.269,0.221,0.207
0.03,0.095,0.129,0.114,0.064,0.06,0.536,2.83,0.395,0.141,0.149,7.911,0.224,0.279,0.213
0.029,0.095,0.092,0.058,0.049,0.05,0.474,0.329,0.244,0.131,0.141,2.449,0.312,0.186,0.189
0.027,0.088,0.092,0.06,0.054,0.049,0.515,0.341,0.24,0.13,0.14,2.236,0.202,0.199,0.202
0.031,0.095,0.094,0.056,0.049,0.05,0.842,0.319,0.247,0.133,0.144,2.362,0.243,1.547,0.251
0.027,0.087,0.096,0.061,0.051,0.05,0.456,0.333,0.247,0.133,0.142,0.67,0.3,3.658,0.212
0.028,0.091,0.092,0.065,0.054,0.047,0.742,0.316,0.246,0.133,0.148,2.674,0.203,0.199,0.21
0.109,0.09,0.179,0.082,0.07,0.05,1.456,0.536,0.275,0.138,0.148,4.047,0.234,0.224,0.221
0.029,0.087,0.093,0.058,0.052,0.057,0.738,0.318,0.287,0.161,0.145,2.229,0.201,0.199,0.2
0.03,0.093,0.115,0.059,0.068,0.051,0.434,0.325,0.269,0.136,0.143,0.677,0.275,0.17,0.182
0.028,0.088,0.095,0.06,0.054,0.051,0.527,0.393,0.248,0.132,0.141,2.512,0.202,0.231,0.299
0.029,0.088,0.094,0.053,0.049,0.048,0.645,0.619,0.25,0.134,0.141,2.544,0.209,0.195,0.196
0.028,0.089,0.091,0.056,0.048,0.047,0.515,0.319,0.244,0.188,0.139,2.417,0.336,0.207,0.221
0.031,0.092,0.094,0.06,0.053,0.05,0.552,0.323,0.261,0.136,0.186,0.831,0.356,0.206,0.219
0.029,0.095,0.144,0.077,0.067,0.061,1.088,0.319,0.339,0.143,0.149,2.833,0.225,0.214,0.214
0.028,0.09,0.094,0.059,0.051,0.049,0.835,0.316,0.273,0.176,0.141,2.459,0.221,0.219,0.233
0.029,0.097,0.094,0.054,0.051,0.047,0.701,0.316,0.249,0.131,0.143,2.395,0.175,0.176,0.184
0.029,0.088,0.092,0.061,0.054,0.047,0.79,0.316,0.244,0.145,0.141,2.56,0.225,0.213,0.224
0.029,0.092,0.094,0.058,0.051,0.055,0.518,0.342,0.244,0.187,0.141,3.196,0.334,0.208,0.217
0.028,0.09,0.094,0.059,0.051,0.049,0.891,0.318,0.25,0.178,0.14,2.43,0.243,0.228,0.302
0.029,0.091,0.093,0.06,0.056,0.052,0.804,0.347,0.247,0.133,0.142,2.355,0.21,0.206,0.221
0.027,0.089,0.094,0.06,0.057,0.056,0.498,0.342,0.243,0.135,0.141,2.426,0.309,0.19,0.199
0.027,0.089,0.093,0.073,0.055,0.047,0.497,0.379,0.25,0.172,0.149,2.536,0.195,0.201,0.226
0.027,0.095,0.092,0.06,0.054,0.055,0.747,0.332,0.261,0.143,0.151,2.43,0.185,0.185,0.197
0.028,0.09,0.093,0.062,0.051,0.056,0.529,0.353,0.242,0.15,0.144,2.213,0.208,2.486,0.209
0.029,0.269,0.098,0.064,0.052,0.049,0.477,0.323,0.242,0.137,0.147,0.72,0.305,0.184,0.195
0.028,0.09,0.094,0.056,0.051,0.049,0.505,0.35,0.244,0.172,0.148,0.727,0.325,0.196,0.207
0.028,0.089,0.092,0.061,0.05,0.051,0.803,0.319,0.245,0.14,0.191,2.392,0.222,0.221,0.226
