native,quick,fastsort,counting,counting1,counting2,counting3,heap,radix,shell,gnome,shaker,lodash,bucket,merge,bubble,sbubble,insertion,selection
0.063,0.057,0.117,0.028,0.025,0.027,0.027,0.407,0.097,0.064,0.486,0.262,0.366,0.207,0.146,0.472,0.228,0.254,0.217
0.077,0.055,0.088,0.026,0.027,0.026,0.027,0.211,0.087,0.057,0.431,0.341,0.416,0.11,0.147,0.762,0.163,0.144,0.293
0.068,0.054,0.098,0.021,0.028,0.028,0.028,0.187,0.086,0.058,0.427,0.25,0.42,0.108,0.144,0.635,0.193,0.291,0.171
0.071,0.055,0.092,0.032,0.029,0.028,0.028,0.18,0.085,0.067,0.531,0.251,0.661,0.382,0.147,0.47,0.168,0.145,0.17
0.066,0.055,0.09,0.025,0.025,0.026,0.026,0.182,0.086,0.057,0.382,0.24,0.369,0.113,0.184,0.566,0.162,0.135,0.15
0.063,0.056,0.095,0.021,0.025,0.026,0.027,0.177,0.091,0.062,0.402,0.529,0.654,0.124,0.146,1.203,0.164,0.138,0.158
0.064,0.057,0.089,0.021,0.025,0.026,0.03,0.181,0.088,0.058,0.395,0.255,0.603,0.169,0.15,0.507,0.162,0.143,0.16
0.066,0.095,0.096,0.029,0.03,0.045,0.034,0.181,7.675,0.063,0.486,0.243,0.375,0.129,0.145,0.606,0.176,0.149,0.311
0.066,0.055,0.096,0.026,0.026,0.026,0.026,0.182,0.13,0.065,0.455,0.25,0.386,0.119,0.147,0.539,0.246,0.209,0.218
0.065,0.055,0.091,0.025,0.026,0.043,0.028,0.216,0.086,0.064,0.486,0.319,0.376,0.11,0.146,0.561,0.189,0.153,0.181
0.066,0.057,0.098,0.024,0.025,0.028,0.026,0.187,0.088,0.06,0.445,0.244,0.405,0.139,0.145,1.288,0.175,0.157,0.163
0.078,0.056,0.097,0.025,0.026,0.027,0.028,0.198,0.089,0.063,0.545,0.242,0.399,0.111,0.157,0.581,0.19,0.157,0.175
0.064,3.181,0.092,0.029,0.028,0.029,0.048,0.191,0.094,0.062,0.411,0.472,1.177,0.205,0.162,0.556,0.221,0.146,0.353
0.074,0.092,0.111,0.044,0.055,1.343,0.033,0.218,0.157,0.102,1.289,5.522,3.578,0.242,0.378,0.979,0.298,0.162,0.339
0.117,0.053,0.088,0.029,0.024,0.025,0.026,0.207,0.094,0.07,0.38,0.354,0.342,0.11,0.145,1.985,0.159,0.137,0.161
0.068,0.06,0.094,0.023,0.033,0.031,0.027,0.183,0.109,0.055,0.379,0.243,0.37,0.117,0.151,0.584,0.347,0.138,0.828
0.067,0.053,0.088,0.025,0.032,0.031,0.027,0.185,0.084,0.057,0.521,0.239,2.033,0.12,0.145,0.617,0.171,0.142,0.169
0.062,0.057,0.096,0.024,0.026,0.026,0.026,0.201,0.086,0.057,0.39,0.261,0.651,0.319,0.177,0.597,0.279,0.188,0.174
0.064,0.053,0.088,0.021,0.028,0.027,0.027,0.181,0.103,0.056,0.386,0.237,0.328,0.129,6.71,0.463,0.164,0.136,0.16
0.063,0.056,0.093,0.025,0.025,0.026,0.027,0.22,0.096,0.064,0.412,0.437,0.663,0.144,0.145,0.469,0.161,0.149,0.155
0.09,0.055,0.104,0.026,0.036,0.027,0.029,0.179,0.086,0.056,0.543,0.374,0.392,0.112,0.261,1.322,0.55,0.153,0.179
0.077,0.056,0.086,0.021,0.026,0.027,0.027,0.18,0.088,0.056,0.52,0.259,0.792,0.11,0.174,0.5,0.173,0.153,0.175
0.064,0.052,0.087,0.02,0.024,0.025,0.026,0.175,0.084,0.054,0.404,0.256,0.384,0.109,0.144,0.603,0.162,0.28,0.16
0.062,0.053,0.089,0.025,0.028,0.029,0.03,0.18,0.083,0.056,0.395,0.256,0.608,0.166,0.145,0.49,0.199,0.141,0.147
0.063,0.053,0.086,0.021,0.025,0.026,0.027,0.176,1.323,0.13,0.589,0.241,0.338,0.115,0.193,0.501,0.171,0.141,0.178
0.064,0.092,0.09,0.024,0.024,0.026,0.027,0.197,0.085,0.057,0.414,0.242,0.385,0.114,0.147,0.651,0.241,0.147,0.413
0.091,0.053,0.189,0.04,0.025,0.146,0.048,0.193,0.09,0.06,0.437,0.425,0.633,0.225,0.7,2.122,0.311,0.153,0.269
0.063,0.053,0.088,0.02,0.025,0.025,0.028,0.184,0.086,0.057,0.388,0.243,0.476,0.11,0.144,0.473,0.164,0.142,0.159
0.071,0.053,0.084,0.02,0.027,0.027,0.031,0.18,0.086,0.055,1.611,0.249,0.379,0.194,0.144,0.45,0.321,0.139,0.169
0.061,0.054,0.126,0.02,0.024,0.025,0.026,0.178,0.085,0.055,0.401,0.25,0.366,0.114,0.153,0.483,0.162,0.278,0.215
0.066,0.052,0.086,0.024,0.025,0.026,0.026,0.178,0.084,0.055,0.345,1,0.383,0.109,0.146,1.436,0.143,0.122,0.145
0.064,0.052,0.091,0.024,0.025,0.028,0.027,0.18,0.085,0.057,0.449,0.342,0.368,0.115,0.153,1.663,0.187,0.156,0.423
0.063,0.053,0.09,0.024,0.024,0.027,0.025,0.184,0.094,0.065,0.446,0.25,0.386,0.143,0.191,0.516,0.18,0.151,0.166
0.062,0.061,0.106,0.022,0.025,0.026,0.026,0.176,0.084,0.059,1.276,0.246,0.365,0.114,0.146,0.482,1.566,0.209,0.153
0.067,0.098,0.098,0.024,0.024,0.025,0.026,0.181,0.085,0.057,0.368,0.314,0.401,0.114,0.152,0.485,0.155,0.132,0.146
0.079,0.079,0.087,0.025,0.025,0.026,0.027,0.2,0.088,0.058,0.417,0.25,0.379,0.112,0.145,0.552,0.173,0.265,0.185
0.062,0.054,0.102,0.025,0.029,0.028,0.029,0.188,0.086,0.054,0.469,0.262,0.445,0.109,0.144,0.546,0.193,0.174,0.183
0.063,0.053,0.096,0.024,0.026,0.027,0.026,0.186,0.087,0.061,0.415,0.249,0.353,0.108,0.16,0.553,0.174,0.181,0.448
0.064,0.053,0.085,0.019,0.025,0.025,0.025,0.196,0.157,0.07,0.415,0.336,0.395,0.121,0.171,0.503,0.166,0.144,0.17
0.064,0.055,0.204,0.03,0.028,0.057,0.026,0.179,0.086,0.055,0.561,0.272,0.465,0.117,0.152,1.38,0.177,0.15,0.16
0.061,0.098,0.087,0.02,0.026,0.027,0.027,0.182,0.094,0.061,0.452,0.263,0.371,0.112,0.147,1.246,0.187,0.146,0.161
0.061,0.05,0.097,0.026,0.025,0.026,0.027,0.192,0.096,0.062,0.394,0.247,0.397,0.111,0.2,0.489,0.159,0.192,0.151
0.065,0.052,0.096,0.022,0.027,0.031,0.035,0.189,0.113,0.062,0.65,0.317,0.706,0.112,0.146,0.621,0.553,0.164,0.182
0.064,0.053,0.239,0.02,0.024,0.031,0.03,0.176,0.084,0.056,0.437,0.261,0.371,0.116,0.145,1.84,0.18,0.154,0.168
0.098,0.095,0.162,0.022,0.026,0.028,0.028,0.182,0.084,0.059,0.388,0.482,0.388,0.115,0.145,0.495,0.158,0.133,0.187
0.063,0.054,0.094,0.024,0.026,0.029,0.027,0.177,0.092,0.064,0.589,0.237,0.392,0.108,0.143,0.54,0.152,0.159,0.157
0.084,0.053,0.084,0.021,0.025,0.026,0.029,0.183,0.103,0.055,0.503,0.675,0.421,0.114,0.311,1.745,0.174,0.441,0.154
0.062,0.053,0.084,0.03,0.026,0.027,0.027,0.197,0.088,0.057,0.385,0.237,0.343,0.109,0.174,0.798,0.159,0.147,0.159
0.062,0.053,0.095,0.028,0.044,0.033,0.028,0.181,0.085,0.055,0.441,0.449,0.426,0.109,0.145,1.288,0.224,0.152,0.169
0.064,0.055,0.086,0.02,0.024,0.044,0.047,0.194,0.094,0.061,0.738,0.24,0.376,0.123,0.148,0.517,0.193,0.159,0.242
0.068,0.053,0.1,0.026,0.026,0.032,0.035,0.177,0.085,0.056,0.519,0.252,0.465,0.116,0.144,0.628,0.173,0.14,0.216
0.09,0.053,0.089,0.029,0.045,0.029,0.049,0.214,0.102,0.063,1.253,0.263,0.382,0.153,0.155,0.566,0.177,0.142,0.166
0.062,0.053,0.088,0.022,0.026,0.026,0.027,0.181,0.086,0.073,0.345,0.246,0.345,0.109,0.153,0.481,0.149,0.133,0.187
0.061,0.053,0.085,0.02,0.03,0.063,0.044,0.181,0.1,0.114,0.403,0.251,1.673,0.211,0.143,0.527,0.345,0.141,0.201
0.062,0.054,0.098,0.021,0.025,0.026,0.032,0.179,0.085,0.057,0.372,0.248,1.641,0.112,0.146,0.454,0.425,0.259,0.15
0.061,0.053,0.091,0.02,0.024,0.028,0.026,0.181,0.09,0.061,0.422,0.396,0.391,0.116,0.146,0.546,0.166,0.14,0.151
0.061,0.054,0.084,0.024,0.024,0.025,0.028,0.176,0.086,0.053,0.398,0.249,0.374,0.112,0.146,1.188,0.162,0.149,0.153
0.064,0.054,0.084,0.026,0.024,0.025,0.028,0.179,0.085,0.068,0.398,0.25,0.387,0.13,0.153,0.485,0.162,0.137,0.179
0.067,0.056,0.09,0.02,0.026,0.027,0.026,0.255,0.094,0.093,0.516,0.25,0.378,0.116,0.285,0.573,0.213,0.341,0.192
0.063,0.053,0.086,0.02,0.026,0.026,0.026,0.211,0.099,0.063,0.467,0.293,0.501,0.136,0.145,1.151,0.173,0.14,0.154
0.07,0.055,0.09,0.026,0.025,0.026,0.027,0.193,0.087,0.057,0.376,0.237,0.719,0.109,0.162,0.439,0.159,0.142,0.381
0.062,0.053,0.091,0.024,0.023,0.025,0.026,0.229,0.127,0.062,0.363,0.238,0.346,0.127,0.156,0.506,0.155,0.128,0.181
0.063,0.053,0.088,0.02,0.024,0.026,0.025,0.18,0.085,0.086,0.509,0.282,0.364,0.115,6.931,0.567,0.18,0.158,0.317
0.064,0.055,0.109,0.027,0.023,0.025,0.031,0.209,0.1,0.068,0.561,0.318,0.668,0.117,0.143,0.459,0.174,0.299,0.335
0.076,0.056,0.091,0.02,0.029,0.028,0.047,0.181,0.087,0.065,0.403,0.244,0.633,0.118,0.182,0.577,0.177,0.143,0.15
0.106,0.092,0.153,0.036,0.028,0.027,0.027,0.281,0.171,0.066,0.497,0.332,0.381,0.112,0.146,0.725,0.218,0.178,0.171
0.102,0.054,0.212,0.023,0.027,0.029,0.028,0.199,0.093,0.061,0.614,0.346,0.389,0.118,0.156,0.516,0.244,0.346,0.24
0.08,0.053,0.09,0.02,0.034,0.027,0.027,1.064,0.095,0.063,0.434,0.338,0.472,0.121,0.151,0.481,0.177,0.19,0.265
0.062,0.054,0.082,0.043,0.027,0.026,0.025,0.178,0.087,0.057,0.392,0.237,0.347,0.108,0.144,1.175,0.162,0.168,0.216
0.069,0.081,0.09,0.02,0.024,0.026,0.026,0.179,0.084,0.058,0.398,0.294,0.437,0.119,0.151,0.459,0.178,0.151,0.306
0.065,0.087,0.103,0.025,0.046,0.051,0.031,0.18,0.088,0.055,0.35,0.244,0.388,0.113,0.159,0.48,0.179,0.132,0.137
0.063,0.051,0.092,0.025,0.023,0.027,0.025,0.182,0.117,0.057,0.42,0.259,0.733,0.188,0.145,1.222,0.211,0.154,0.32
0.067,0.09,0.098,0.035,0.027,0.027,0.027,0.19,0.089,0.061,0.379,0.268,0.399,0.136,0.156,0.5,0.159,0.255,0.146
0.062,0.088,0.094,0.025,0.026,0.028,0.034,0.349,0.09,0.055,0.425,0.256,0.394,0.119,0.293,0.55,0.182,0.15,0.167
0.066,0.095,0.09,0.023,0.027,0.028,0.028,0.19,0.092,0.061,0.927,0.263,0.793,0.12,0.158,0.614,0.185,0.157,0.335
0.126,0.053,0.1,0.021,0.045,0.028,0.028,0.192,0.089,0.146,0.572,0.259,11.33,0.12,0.154,0.514,0.253,0.136,0.15
0.068,0.054,0.089,0.023,0.026,0.033,0.027,0.298,0.091,0.062,0.439,0.251,0.37,0.235,0.144,0.666,0.268,0.148,0.167
0.07,0.056,0.099,0.023,0.028,0.076,0.032,0.185,0.085,0.055,0.436,0.243,0.364,0.109,0.145,1.923,0.164,0.146,0.156
0.104,0.056,0.088,0.02,0.025,0.025,0.026,0.188,0.094,0.063,0.397,0.243,0.348,0.204,0.146,0.453,0.146,0.124,0.152
0.083,0.166,0.15,0.028,0.033,0.028,0.036,0.312,0.103,0.055,0.758,0.282,0.87,0.385,0.295,0.834,0.232,0.434,0.424
0.099,0.079,0.174,0.021,0.024,0.028,0.06,0.22,0.311,0.066,0.611,0.267,0.524,0.118,0.241,1.174,0.316,0.187,0.182
0.068,0.051,0.14,0.052,0.029,0.028,0.026,0.176,0.085,0.055,0.408,0.274,0.652,0.289,0.148,0.873,0.17,0.146,0.254
0.076,0.128,0.121,0.024,0.057,0.049,0.045,0.271,0.121,0.067,0.51,0.268,0.583,0.207,0.168,0.49,0.297,0.258,0.281
0.069,0.057,0.199,0.028,0.048,0.05,0.031,0.242,0.089,0.063,0.463,0.288,0.584,0.183,0.438,0.673,0.423,0.263,0.204
0.063,0.051,0.091,0.02,0.024,0.025,0.025,0.191,0.084,0.059,0.488,0.311,0.418,0.112,0.144,0.549,0.165,0.14,0.168
0.114,0.054,0.16,0.043,0.044,0.047,0.048,0.192,0.17,0.064,0.446,0.484,0.38,0.119,0.152,1.338,0.234,0.156,0.169
0.106,0.099,0.115,0.036,0.03,0.029,0.048,0.22,0.093,0.062,0.467,0.267,0.401,0.123,0.16,0.511,0.186,0.333,0.173
0.109,0.095,0.103,0.03,0.027,0.028,0.032,0.205,0.094,0.097,0.8,0.481,0.654,0.174,0.361,0.931,0.164,0.291,0.251
0.066,0.091,0.101,0.028,0.028,0.03,0.033,0.195,0.102,0.096,0.512,0.394,0.665,0.162,1.431,0.86,0.315,0.283,0.38
0.077,0.087,0.116,0.022,0.026,0.026,0.026,0.191,0.092,0.061,0.736,0.417,0.802,0.207,0.154,0.567,0.2,0.149,0.225
0.107,0.088,0.162,0.028,0.042,0.045,0.046,0.207,0.093,0.063,0.436,0.264,0.658,0.122,0.156,0.622,0.255,0.154,0.322
0.069,0.055,0.102,0.023,0.028,0.029,0.029,0.19,0.091,0.058,0.481,0.272,0.854,0.215,0.276,0.553,0.41,0.287,0.486
0.073,0.095,0.096,0.029,0.027,0.046,0.029,0.962,0.094,0.061,0.518,0.332,1.352,0.121,0.157,0.578,0.388,0.169,0.186
0.071,0.056,0.133,0.025,0.025,0.028,0.564,0.196,0.09,0.059,0.409,0.548,0.67,0.146,0.151,0.5,0.178,0.148,0.414
0.068,0.108,0.097,0.024,0.027,0.035,0.03,0.355,0.098,0.062,0.957,0.47,0.384,0.122,0.161,0.659,0.365,0.15,0.17
0.065,0.091,0.091,0.023,0.026,0.044,0.031,0.192,0.189,0.064,0.414,0.278,0.442,0.123,0.163,0.942,0.173,0.145,0.163
0.064,0.054,0.09,0.04,0.042,0.028,0.027,0.19,0.091,0.056,0.365,0.255,0.381,0.12,0.271,0.606,0.379,0.134,0.291
0.096,0.092,0.153,0.026,0.025,0.026,0.027,0.193,0.093,0.059,0.549,0.305,0.361,0.118,0.155,2.176,0.5,0.284,0.319
0.068,0.053,0.094,0.042,0.026,0.027,0.029,0.193,0.094,0.058,0.406,0.274,0.657,0.218,0.262,1.891,0.243,0.146,0.158
0.102,0.091,0.161,0.027,0.026,0.042,0.029,0.192,0.092,0.06,0.48,0.445,0.738,0.176,0.171,0.498,0.198,0.211,0.361
0.083,0.099,0.159,0.023,0.028,0.038,0.048,0.19,0.089,0.058,0.4,0.467,0.636,0.121,0.276,0.86,0.187,0.146,0.328
0.065,0.094,0.18,0.028,0.027,0.028,0.049,0.192,0.097,0.063,0.771,0.279,0.492,0.122,0.16,0.511,0.189,0.167,0.414
0.066,0.092,0.136,0.03,0.027,0.029,0.03,0.349,0.162,0.091,0.623,0.49,0.76,0.209,0.256,0.872,0.315,0.277,0.331
0.101,0.053,0.098,0.021,0.027,0.044,0.029,0.194,0.107,0.06,0.727,0.427,0.617,0.12,0.156,0.657,0.205,0.283,0.194
0.065,0.054,0.096,0.028,0.027,0.029,0.03,0.189,0.09,0.063,0.46,0.391,0.417,0.123,0.22,0.891,0.189,0.163,0.344
0.065,0.054,0.092,0.021,0.027,0.03,0.029,0.189,0.089,0.059,1.357,0.498,0.684,0.119,0.158,0.575,0.182,0.438,0.182
0.068,0.092,0.093,0.022,0.026,0.032,0.056,0.196,0.093,0.06,0.424,0.477,0.383,0.132,0.276,0.649,0.179,0.274,0.295
0.068,0.099,0.092,0.026,0.026,0.028,0.029,0.191,0.092,0.062,0.793,0.258,0.653,0.236,0.157,0.516,0.389,0.318,0.171
0.068,0.088,0.096,0.028,0.027,0.028,0.029,0.28,0.093,0.061,0.47,0.289,0.704,0.309,0.158,0.604,0.197,0.161,0.348
0.067,0.056,0.098,0.022,0.028,0.042,0.029,0.194,0.091,0.059,0.371,0.397,0.389,0.117,0.158,0.614,0.154,0.174,0.146
0.069,0.054,0.102,0.022,0.085,0.031,0.029,0.203,0.095,0.06,0.623,0.262,0.68,0.213,0.158,0.865,0.176,0.144,0.173
0.067,0.056,0.089,0.026,0.025,0.028,0.028,0.193,0.091,0.101,0.436,0.264,0.493,0.12,0.158,0.484,0.36,0.157,0.342
0.068,0.096,0.175,0.024,0.028,0.032,0.03,0.221,0.096,0.06,0.478,0.259,0.674,0.202,0.156,1.582,0.19,0.162,0.348
0.077,0.091,0.188,0.042,0.049,0.038,0.034,0.354,0.106,0.062,0.489,0.319,0.444,0.125,0.159,0.584,0.2,0.262,0.188
0.066,0.054,0.105,0.023,0.029,0.029,0.036,0.196,0.094,0.062,1.433,0.271,0.571,0.24,0.192,0.693,0.216,0.163,0.182
0.073,0.108,0.104,0.023,0.029,0.029,0.028,0.322,0.096,0.064,0.437,0.531,0.4,0.204,0.159,0.513,0.177,0.216,0.171
0.105,0.089,0.095,0.023,0.027,0.046,0.032,0.198,0.092,0.068,0.867,0.322,0.445,0.122,0.166,0.538,0.184,0.316,0.411
0.068,0.055,0.168,0.037,0.045,0.049,0.051,0.205,0.161,0.071,0.394,0.355,0.409,0.12,0.181,1.525,0.161,0.137,0.153
0.098,0.092,0.1,0.025,0.029,0.03,0.029,0.338,0.094,0.062,0.431,0.462,0.621,0.216,0.262,0.649,0.174,0.276,0.296
0.075,0.058,0.177,0.041,0.043,0.048,0.049,0.347,0.16,0.093,0.82,0.48,0.746,0.419,0.491,0.921,0.297,0.208,1.763
0.073,0.083,0.104,0.024,0.03,0.029,0.035,0.205,0.102,0.08,0.55,0.282,0.41,0.124,0.162,0.623,0.19,0.166,0.798
0.071,0.06,0.157,0.029,0.027,0.03,0.032,0.203,0.093,0.062,0.449,1.634,0.524,0.122,0.16,0.535,0.318,0.291,0.316
0.074,0.059,0.098,0.024,0.031,0.031,0.037,0.194,0.092,0.092,0.65,0.482,0.698,0.221,0.182,0.506,0.195,0.165,0.182
0.1,0.086,0.096,0.034,0.045,0.047,0.051,0.319,0.169,0.103,1.138,0.261,0.663,0.177,0.176,1.423,0.184,0.153,0.176
