native,quick,fastsort,countingObj,countingObj2,countingObj3,gnome,shaker,lodash,bucket,merge,bubble,sbubble,insertion,selection
0.077,0.079,0.168,0.084,0.047,0.045,0.751,0.363,0.425,0.122,0.167,2.47,0.171,0.313,0.148
0.083,0.081,0.106,0.055,0.073,0.076,0.996,0.298,0.655,0.135,0.177,3.475,0.198,0.174,0.169
0.14,0.081,0.138,0.056,0.048,0.046,1.43,0.301,0.412,0.122,0.336,2.252,0.325,0.376,0.37
0.08,0.148,0.103,0.054,0.048,0.046,0.787,0.304,0.313,1.115,0.165,2.192,0.282,0.193,0.429
0.081,0.161,0.107,0.069,0.046,0.044,0.66,0.416,0.344,0.126,0.173,2.564,0.24,0.188,0.19
0.079,0.152,0.1,0.055,0.08,0.048,0.948,0.288,0.301,0.121,0.231,0.97,0.368,0.192,0.443
0.099,0.139,0.104,0.056,0.049,0.091,0.45,0.45,0.329,0.125,0.615,1.171,0.326,0.182,0.424
0.079,0.153,0.116,0.054,0.045,0.043,1.69,0.298,0.321,0.123,0.175,3.239,0.207,0.185,0.178
0.138,0.147,0.096,0.051,0.044,0.042,0.587,0.497,0.306,0.123,0.171,1.789,0.278,0.163,2.739
0.539,0.148,0.091,0.057,0.046,0.044,0.71,0.304,0.291,0.123,0.233,1.645,0.184,0.163,0.333
0.091,0.081,0.103,0.058,0.049,0.148,2.015,0.536,0.321,0.247,0.178,1.01,0.355,0.266,0.27
0.08,0.082,0.096,0.054,0.053,0.046,0.555,0.329,0.5,0.227,0.177,1.592,0.178,0.156,0.16
0.124,0.151,0.101,0.056,0.048,0.048,0.753,0.681,1.15,0.244,0.176,0.818,0.228,0.329,0.199
0.128,0.148,0.196,0.056,0.047,0.045,0.614,0.306,0.318,0.127,0.176,2.387,0.396,0.184,0.187
0.084,0.081,0.097,0.056,0.053,0.048,2.563,0.863,0.322,0.126,0.174,2.331,0.452,0.462,0.253
0.092,0.157,0.102,0.083,0.053,0.088,0.66,1.335,0.682,0.132,0.177,2.141,0.193,0.173,0.35
0.148,0.143,0.114,0.056,0.048,0.048,0.819,0.487,0.319,0.13,0.29,3.243,0.199,2.041,0.169
0.08,0.137,0.099,0.12,0.051,0.048,1.179,0.308,0.316,0.126,0.177,1.831,0.497,0.344,0.211
0.154,0.151,0.22,0.087,0.093,0.047,0.9,0.493,0.428,0.186,0.178,1.083,0.268,0.397,0.369
0.079,0.08,0.145,0.088,0.048,0.05,1.149,0.305,0.332,0.133,0.176,0.932,0.199,0.314,0.176
0.074,0.081,0.127,0.055,0.046,0.047,0.864,0.386,0.294,0.213,0.291,2.505,0.376,0.337,3.897
0.079,0.135,0.095,0.051,0.045,0.043,0.876,0.306,0.551,0.224,0.174,2.161,0.218,0.262,0.19
0.075,0.083,0.124,0.064,0.08,0.078,1.337,0.715,0.799,0.124,0.185,2.694,0.179,0.16,0.161
0.091,0.235,0.131,0.055,0.047,0.051,0.539,0.311,0.334,0.133,0.227,0.851,0.222,0.165,0.18
0.131,0.175,0.137,0.149,0.052,0.052,2.886,0.371,0.311,0.125,0.27,1.427,0.226,0.176,0.785
0.151,0.082,0.094,0.052,0.045,0.05,0.691,0.611,0.363,0.122,0.171,1.506,0.262,0.236,0.178
0.075,0.075,0.095,0.051,0.044,0.055,0.762,0.482,0.304,0.121,0.265,2.158,0.465,0.207,0.396
0.084,0.077,0.095,0.049,0.042,0.041,0.708,0.349,0.64,0.262,0.193,1.113,0.208,0.181,0.179
0.091,0.091,0.114,0.064,0.05,0.058,0.716,0.314,0.685,0.12,0.166,0.962,0.278,0.16,0.172
0.07,0.079,0.1,0.054,0.041,0.04,0.63,1.393,0.316,0.113,0.224,0.958,0.384,0.274,0.308
0.07,0.075,0.089,0.049,0.043,0.041,0.978,0.36,0.329,0.122,0.237,1.404,0.17,0.155,0.152
0.073,0.077,0.095,0.085,0.048,0.066,0.664,0.282,0.376,0.114,0.158,0.88,0.202,0.176,0.188
0.074,0.081,0.099,0.051,0.041,0.04,0.798,0.281,1.399,0.114,0.156,1.664,0.195,0.178,0.372
0.084,0.142,0.105,0.054,0.043,0.041,0.611,0.31,0.607,0.121,0.161,1.613,0.198,0.236,0.362
0.07,0.076,0.085,0.048,0.04,0.097,0.835,0.381,0.367,0.114,0.158,1.604,0.158,0.151,0.142
0.077,0.15,0.09,0.046,0.078,0.079,0.742,0.317,0.556,0.12,0.184,1.092,0.181,0.158,0.17
0.074,0.137,0.092,0.171,0.067,0.042,2.307,0.393,0.613,0.115,0.158,1.894,0.365,0.341,0.199
0.077,0.145,0.243,0.053,0.046,0.059,0.553,0.295,0.296,0.123,0.166,4.476,0.187,0.335,0.326
0.074,0.08,0.088,0.047,0.042,0.039,0.601,0.298,0.372,0.121,0.168,0.858,0.197,0.176,0.183
0.069,0.076,0.093,0.049,0.052,0.042,0.6,0.321,0.443,0.119,0.164,0.795,0.197,0.158,0.157
0.072,0.075,0.099,0.049,0.159,0.044,0.587,0.366,0.311,0.189,0.161,0.909,0.181,0.159,0.168
0.068,0.079,0.263,0.054,0.052,0.043,0.609,0.286,0.367,0.124,0.165,2.093,0.376,0.164,0.241
0.084,0.15,0.085,0.05,0.041,0.039,0.405,0.304,0.271,0.114,0.157,0.689,0.169,0.152,0.159
0.07,0.079,0.087,0.047,0.041,0.04,0.548,0.356,0.291,0.119,0.166,0.873,0.183,0.162,0.211
0.075,0.077,0.091,0.049,0.042,0.04,0.598,0.375,0.285,0.119,0.165,0.825,0.195,0.253,0.268
0.073,0.075,0.174,0.048,0.05,0.047,0.58,0.353,0.31,0.155,0.162,1.12,0.187,0.175,0.369
0.078,0.079,0.096,0.06,0.05,0.047,0.536,0.299,0.327,0.119,0.248,1.199,0.146,0.131,0.134
0.132,0.089,0.102,0.05,0.044,0.041,0.738,0.801,0.275,0.113,0.158,0.826,0.188,0.164,0.166
0.073,0.076,0.086,0.081,0.051,0.057,0.546,0.3,0.277,0.114,0.159,0.943,0.178,0.168,0.184
0.081,0.076,0.097,0.048,0.042,0.042,1.768,0.367,0.561,0.132,0.167,1.463,0.196,0.159,0.198
0.088,0.082,0.119,0.114,0.043,0.045,0.446,0.279,0.333,0.137,0.192,0.95,0.225,0.359,0.173
0.07,0.098,0.116,0.052,0.043,0.043,1.026,0.578,0.495,0.223,0.165,0.868,0.214,0.189,0.185
0.097,0.148,0.092,0.049,0.042,0.04,0.583,0.28,0.283,0.113,0.197,0.776,0.237,0.238,0.188
0.076,0.078,0.097,0.045,0.04,0.043,0.603,0.433,0.445,0.125,0.175,0.799,0.238,0.203,0.272
0.073,0.083,0.11,0.047,0.047,0.046,0.62,0.284,0.282,0.164,0.158,0.863,0.182,0.153,0.171
0.071,0.077,0.089,0.046,0.049,0.074,0.569,0.398,0.358,0.131,0.189,1.473,0.18,0.167,0.168
0.078,0.113,0.166,0.062,0.052,0.048,1.026,0.345,0.342,0.137,0.189,1.535,0.712,0.31,0.505
0.087,0.083,0.112,0.048,0.042,0.042,0.659,0.284,0.278,0.115,0.157,1.561,0.198,0.34,0.166
0.073,0.074,0.09,0.06,0.042,0.04,0.888,0.281,0.275,0.113,0.157,0.519,0.221,0.183,0.182
0.077,0.079,0.095,0.049,0.042,0.041,0.533,0.36,0.3,0.232,0.309,2.303,0.194,0.27,0.492
0.07,0.08,0.095,0.088,0.044,0.041,2.216,0.603,0.328,0.114,0.17,0.834,0.249,0.17,0.435
0.073,0.078,0.088,0.053,0.044,0.046,0.767,0.282,0.278,0.113,0.167,1.643,0.219,0.2,0.168
0.072,0.08,0.093,0.051,0.041,0.044,0.614,0.295,0.291,0.13,0.246,0.924,0.209,0.233,0.171
0.071,0.079,0.09,0.05,0.042,0.041,0.607,0.365,0.29,0.117,0.159,0.974,0.199,0.182,0.18
0.078,0.082,0.154,0.059,0.045,0.04,0.495,0.384,0.268,0.116,0.165,2.672,0.37,0.147,0.149
0.098,0.08,0.098,0.055,0.043,0.042,0.509,0.513,0.297,0.117,0.157,0.898,0.177,0.155,0.147
0.076,0.211,0.174,0.051,0.07,0.049,0.604,0.345,0.294,0.121,0.166,1.296,0.346,0.33,0.184
0.073,0.076,0.1,0.049,0.041,0.039,0.714,0.282,0.287,0.113,0.159,0.839,0.22,0.25,0.195
0.078,0.132,0.092,0.049,0.042,0.048,0.614,0.307,0.64,0.15,0.157,0.812,0.22,0.167,0.168
0.069,0.08,0.094,0.056,0.042,0.041,0.555,0.363,0.282,0.121,0.244,1.119,0.176,0.167,0.178
0.09,0.078,0.096,0.047,0.042,0.042,0.797,0.282,0.955,0.121,0.165,1.783,0.19,0.173,0.382
0.075,0.081,0.084,0.053,0.043,0.041,0.541,0.358,0.677,0.119,0.157,0.796,0.257,0.227,0.164
0.122,0.08,0.123,0.055,0.048,0.05,0.747,0.307,0.291,0.114,0.158,1.254,0.176,0.336,0.158
0.074,0.075,0.093,0.072,0.044,0.041,0.579,0.367,0.279,0.12,0.159,0.811,0.184,0.252,0.157
0.077,0.134,0.198,0.049,0.041,0.039,0.544,0.281,0.313,0.119,0.169,1.41,0.161,0.142,0.265
0.07,0.171,0.091,0.047,0.042,0.041,0.522,0.317,0.276,0.124,0.175,0.62,0.24,0.233,0.156
0.073,0.079,0.091,0.048,0.068,0.041,0.611,0.463,0.334,0.142,0.184,1.57,0.162,0.146,0.194
0.101,0.087,0.103,0.051,0.045,0.045,1.128,0.28,0.289,0.113,0.16,1.445,0.238,0.209,0.21
0.073,0.08,0.084,0.048,0.04,0.039,0.627,0.282,0.3,0.221,0.159,1.194,0.176,0.159,0.159
0.072,0.077,0.09,0.047,0.122,0.046,0.954,0.289,0.299,0.115,0.158,0.927,0.731,0.258,0.239
0.072,0.079,0.086,0.061,0.046,0.042,0.683,0.352,0.301,0.122,0.166,1.434,0.231,0.201,0.206
0.074,0.077,0.089,0.048,0.043,0.041,0.819,0.345,0.814,0.264,0.245,1.586,0.19,0.179,0.169
0.078,0.077,0.21,0.052,0.045,0.044,0.682,0.358,0.305,0.12,0.302,0.568,0.181,0.164,0.316
0.076,0.076,0.212,0.054,0.054,0.045,0.547,0.281,0.28,0.12,0.164,1.648,0.267,0.157,0.235
0.073,0.076,0.093,0.048,0.047,0.045,0.461,0.349,0.292,0.114,0.158,2.3,0.182,0.158,0.159
0.075,0.079,0.087,0.053,0.042,0.04,0.52,0.28,0.278,0.114,0.198,0.972,0.4,0.205,0.2
0.074,0.075,0.113,0.063,0.053,0.05,0.533,0.422,0.332,0.133,0.181,1.143,0.177,0.148,0.157
0.116,0.089,0.113,0.055,0.047,0.045,0.456,0.304,0.29,0.114,0.158,1.131,0.254,0.159,0.164
0.072,0.077,0.086,0.049,0.124,0.041,0.757,0.439,0.274,0.115,0.155,0.925,0.19,0.167,0.171
0.111,0.084,0.093,0.049,0.042,0.041,0.85,0.314,0.257,0.123,0.166,1.245,0.206,0.342,0.165
0.076,0.235,0.144,0.09,0.07,0.045,1.812,0.368,0.492,0.221,0.288,2.089,0.386,0.19,0.39
0.072,0.078,0.165,0.084,0.057,0.053,0.517,0.355,0.567,0.135,0.182,8.848,0.359,0.165,0.163
0.073,0.075,0.096,0.049,0.042,0.042,0.472,0.361,0.339,0.121,0.165,1.025,0.157,0.149,0.137
0.067,0.077,0.084,0.048,0.044,0.042,0.606,0.307,0.336,0.112,0.158,0.904,0.199,0.183,0.184
0.072,0.077,0.086,0.051,0.041,0.04,0.523,0.364,0.29,0.123,0.168,2.267,0.171,0.189,0.152
0.165,0.077,0.089,0.051,0.041,0.04,0.574,0.281,0.288,0.168,0.165,2.583,0.198,0.176,0.251
0.081,0.083,0.101,0.112,0.044,0.042,0.659,0.297,0.321,0.119,0.159,0.736,0.188,0.337,0.386
0.102,0.077,0.085,0.049,0.042,0.044,0.508,0.352,1.344,0.12,0.179,0.808,0.164,0.156,0.149
0.07,0.076,0.09,0.066,0.042,0.063,1.054,0.38,0.275,0.115,0.161,0.949,0.257,0.139,0.139
0.088,0.082,0.091,0.048,0.042,0.04,0.67,0.283,0.282,0.117,0.17,0.792,0.278,0.176,0.381
0.072,0.146,0.094,0.047,0.04,0.039,0.739,0.308,0.302,0.224,0.173,2.876,0.305,0.177,0.147
0.071,0.078,0.086,0.046,0.052,0.044,0.528,0.284,0.278,0.117,0.157,1.03,0.231,0.188,0.333
0.072,0.076,0.09,0.048,0.052,0.046,0.555,0.28,0.277,0.113,0.16,1.252,0.263,0.162,0.293
0.079,0.144,0.194,0.065,0.049,0.073,0.777,0.52,0.46,0.249,0.169,1.125,0.19,0.163,0.43
0.075,0.079,0.091,0.051,0.072,0.044,0.62,0.306,0.312,0.124,0.182,1.394,0.189,0.322,0.168
0.079,0.077,0.738,0.057,0.044,0.043,0.544,0.296,0.415,0.119,0.166,1.482,0.168,0.154,0.258
0.077,0.142,0.167,0.081,0.072,0.073,0.427,0.547,0.299,0.113,0.158,1.638,0.2,0.166,0.182
0.084,0.078,0.09,0.05,0.041,0.048,0.594,0.359,0.269,0.12,0.181,0.896,0.442,0.265,0.186
0.074,0.08,0.372,0.052,0.093,0.044,0.74,1.91,0.506,0.12,0.166,1.497,0.243,0.172,0.173
0.089,0.081,0.102,0.052,0.042,0.046,0.534,0.352,0.303,0.117,0.166,1.78,0.179,0.322,0.231
0.07,0.08,0.227,0.049,0.04,0.04,0.624,0.28,0.283,0.117,0.158,2.56,0.211,0.326,0.192
0.069,0.075,0.092,0.051,0.042,0.042,0.427,0.366,0.286,0.119,0.285,2.296,0.543,0.152,0.181
0.074,0.085,0.094,0.054,0.042,0.041,1.055,0.351,0.451,0.127,0.164,1.462,0.202,0.177,0.196
0.084,0.089,0.105,0.053,0.047,0.043,0.627,0.364,0.616,0.122,0.165,0.766,0.167,0.148,0.154
0.071,0.079,0.088,0.049,0.041,0.041,0.615,0.444,0.293,0.242,0.158,0.83,0.18,0.28,0.162
0.073,0.078,0.088,0.048,0.042,0.045,0.633,0.296,0.293,0.121,0.158,1.027,0.251,0.162,0.161
0.071,0.077,0.102,0.047,0.042,0.04,0.652,0.34,0.292,0.114,0.194,1.203,0.242,0.194,0.189
0.073,0.074,0.092,0.062,0.051,0.048,1.049,0.765,0.38,0.214,0.391,2.212,0.202,0.175,0.223
0.088,0.087,0.113,0.064,0.05,0.056,0.68,0.317,0.282,0.115,0.156,0.849,0.164,0.295,0.156
0.075,0.167,0.117,0.059,0.09,0.047,3.801,0.654,0.536,0.124,0.291,1.086,1.017,0.193,0.345
0.074,0.076,0.119,0.047,0.04,0.04,0.86,0.298,0.338,0.127,0.173,1.488,0.202,0.176,0.187
0.074,0.082,0.096,0.047,0.043,0.042,0.939,0.681,0.359,0.14,0.205,1.767,0.237,0.207,0.203
0.08,0.082,0.098,0.056,0.062,0.049,0.506,0.33,0.294,0.119,0.167,0.781,0.162,0.23,0.157
0.087,0.083,0.097,0.072,0.044,0.043,0.77,0.359,0.275,0.129,0.156,2.501,0.254,0.188,0.243
0.091,0.077,0.092,0.047,0.041,0.041,0.506,0.28,0.299,0.12,0.166,0.872,0.165,0.147,0.147
0.072,0.08,0.089,0.056,0.042,0.042,0.66,0.281,0.59,0.115,0.158,0.872,0.191,0.171,0.183
0.072,0.078,0.104,0.048,0.04,0.039,0.557,0.457,0.287,0.14,0.169,0.935,0.194,0.174,0.337
0.072,0.078,0.094,0.048,0.041,0.04,1.053,0.531,0.308,0.147,0.167,1.418,0.614,0.19,0.157
0.085,0.079,0.09,0.048,0.04,0.039,0.68,0.283,0.281,0.112,0.157,1.55,0.199,0.173,0.184
0.072,0.08,0.089,0.046,0.041,0.04,1.937,0.476,0.291,0.168,0.157,2.7,0.194,0.354,0.26
0.073,0.078,0.095,0.058,0.042,0.039,0.525,0.381,0.278,0.169,0.169,1.537,0.167,0.159,0.159
0.073,0.076,0.093,0.052,0.044,0.055,1.618,0.455,0.524,0.232,1.337,0.589,0.202,0.175,0.179
0.076,0.08,0.09,0.046,0.085,0.046,0.546,0.282,0.326,0.113,0.158,0.903,0.173,0.324,0.419
0.079,0.104,0.096,0.056,0.217,0.151,0.761,0.479,0.298,0.118,0.167,1.343,0.188,0.164,0.164
0.129,0.143,0.184,0.063,0.085,0.074,6.298,3.23,0.513,0.203,0.31,6.822,1.546,0.461,0.358
0.071,0.077,0.084,0.048,0.045,0.042,0.465,0.457,0.485,0.156,0.17,0.795,0.272,0.2,0.305
0.07,0.075,0.091,0.055,0.042,0.042,0.723,0.288,0.297,0.12,0.25,0.934,0.204,0.182,0.178
0.072,0.141,0.213,0.05,0.044,0.044,0.596,0.459,0.286,0.173,0.166,0.736,0.174,0.321,0.324
0.093,0.077,0.092,0.05,0.077,0.076,0.558,0.282,0.506,0.12,0.23,1.45,0.251,0.328,0.195
0.071,0.081,0.087,0.056,0.051,0.069,0.658,0.361,0.282,0.222,0.188,1.011,0.182,0.157,0.15
0.07,0.078,0.085,0.06,0.051,0.052,0.626,0.592,0.335,0.132,0.157,1.377,0.198,0.168,0.18
0.076,0.409,0.105,0.058,0.05,0.05,1.001,0.549,0.691,0.254,0.168,1.666,0.217,0.458,0.476
0.071,0.081,0.111,0.049,0.043,0.042,0.797,0.369,0.267,0.125,0.16,0.914,0.238,0.151,0.324
0.072,0.075,0.092,0.049,0.041,0.04,0.843,0.296,0.292,0.164,0.172,1.361,0.208,0.275,0.273
0.071,0.076,0.091,0.046,0.044,0.044,0.997,0.343,0.336,0.132,0.175,1.61,0.318,0.202,0.176
0.09,0.087,0.126,0.055,0.048,0.043,0.614,0.36,0.379,0.112,0.157,1.55,0.205,0.173,0.237
0.071,0.079,0.091,0.059,0.047,0.043,0.763,0.286,0.29,0.12,0.167,1.329,0.353,0.16,0.159
0.072,0.081,0.091,0.048,0.041,0.041,0.593,0.394,0.575,0.199,0.211,1.404,0.245,0.317,0.163
0.071,0.075,0.101,0.096,0.047,0.043,0.56,0.282,0.383,0.114,0.156,0.811,0.278,0.163,0.189
0.074,0.074,0.091,0.062,0.05,0.05,1.996,0.463,0.326,0.126,0.168,1.59,0.195,0.376,0.362
0.086,0.092,0.114,0.056,0.045,0.043,0.533,0.285,0.277,0.115,0.158,0.837,0.249,0.155,0.182
0.08,0.135,0.102,0.067,0.084,0.053,0.785,0.591,0.308,0.128,0.169,0.751,0.186,0.205,0.167
0.07,0.076,0.092,0.046,0.041,0.04,0.528,0.282,0.282,0.135,0.157,0.865,0.213,0.16,0.171
0.113,0.081,0.161,0.049,0.046,0.042,0.827,0.409,0.35,0.139,0.26,1.136,0.195,0.167,0.165
0.089,0.164,0.103,0.057,0.05,0.048,0.578,0.304,0.294,0.121,0.169,2.511,0.294,0.171,0.181
0.077,0.077,0.089,0.05,0.045,0.04,0.624,0.461,0.29,0.122,0.165,1.221,0.209,0.188,1.015
0.071,0.078,0.12,0.049,0.042,0.106,0.496,0.284,0.313,0.114,0.162,2.359,0.206,0.254,0.192
0.164,0.08,0.083,0.047,0.049,0.045,0.555,0.39,0.289,0.144,0.197,0.851,0.259,0.176,0.281
0.075,0.082,0.088,0.062,0.092,0.058,0.608,0.342,0.326,0.133,0.177,1.158,0.171,0.159,0.164
0.073,0.08,0.09,0.05,0.044,0.046,0.76,0.361,0.301,0.128,0.183,0.806,0.19,0.25,0.162
0.082,0.076,0.102,0.046,0.041,0.039,0.664,0.797,0.373,0.122,0.302,0.829,0.225,0.237,0.17
0.07,0.075,0.08,0.052,0.042,0.053,0.551,0.281,0.615,0.119,0.166,1.527,0.252,0.145,0.147
0.069,0.17,0.114,0.049,0.042,0.041,0.499,0.294,0.265,0.115,0.223,1.419,0.166,0.156,0.145
0.076,0.077,0.096,0.049,0.045,0.041,0.649,0.451,0.306,0.116,0.159,2.409,0.188,0.166,0.159
0.072,0.084,0.085,0.046,0.041,0.041,0.546,0.287,0.288,0.112,0.189,0.919,0.186,0.303,0.174
0.075,0.076,0.101,0.056,0.046,0.043,0.695,0.298,0.283,0.125,0.162,0.812,0.296,0.909,0.177
0.075,0.078,0.085,0.053,0.042,0.041,0.652,0.298,0.656,0.115,0.157,0.883,0.177,0.157,0.166
0.071,0.08,0.086,0.048,0.04,0.049,0.637,0.398,0.298,0.134,0.158,0.76,0.19,0.176,0.179
0.08,0.083,0.099,0.052,0.076,0.042,0.571,0.297,0.588,0.12,0.164,3.069,0.18,0.159,0.163
0.073,0.076,0.14,0.08,0.049,0.043,0.854,0.393,0.33,0.117,0.156,0.854,0.542,0.171,0.171
0.077,0.079,0.095,0.051,0.041,0.039,0.543,0.419,0.299,0.12,0.168,0.824,0.18,0.161,0.173
0.103,0.08,0.086,0.047,0.044,0.046,1.009,0.293,0.281,0.127,0.159,0.792,0.186,0.175,0.168
0.071,0.088,0.098,0.054,0.041,0.04,0.543,0.302,0.343,0.194,0.158,2.21,0.18,0.342,0.164
0.072,0.075,0.092,0.047,0.044,0.04,0.774,0.382,0.278,0.37,0.196,1.113,0.425,0.206,0.193
0.074,0.076,0.1,0.058,0.048,0.046,0.546,0.435,0.29,0.188,0.156,0.79,0.173,0.163,0.164
0.078,0.08,0.126,0.056,0.044,0.04,1.16,0.296,0.321,0.129,0.158,1.643,0.179,0.168,0.168
0.075,0.078,0.19,0.05,0.041,0.043,0.542,0.397,0.29,0.12,0.169,1.217,0.179,0.315,0.217
0.072,0.076,0.087,0.051,0.048,0.043,0.885,0.387,0.271,0.114,0.16,0.946,0.202,0.17,0.221
0.072,0.08,0.09,0.093,0.062,0.053,0.562,0.389,0.312,0.453,0.168,1.339,0.173,0.153,0.164
0.085,0.097,0.098,0.048,0.041,0.043,0.637,0.304,0.284,0.123,0.158,1.567,0.186,0.168,0.176
0.07,0.157,0.094,0.047,0.041,0.04,0.493,0.332,0.283,0.12,0.196,1.484,0.16,0.144,0.139
0.484,0.078,0.087,0.05,0.041,0.04,0.819,0.282,0.287,0.113,0.158,1.482,0.215,0.168,0.165
0.077,0.078,0.086,0.05,0.041,0.041,0.669,0.576,0.346,0.137,0.19,0.678,0.418,0.171,0.161
0.091,0.184,0.111,0.057,0.053,0.049,0.677,0.305,0.313,0.134,0.157,1.793,0.192,0.248,0.168
0.081,0.091,0.093,0.051,0.041,0.039,0.576,0.381,0.565,0.121,0.156,1.454,0.283,0.191,0.175
0.07,0.081,0.196,0.048,0.064,0.042,0.64,0.28,0.275,0.113,0.156,0.752,0.197,0.188,0.177
0.072,0.081,0.089,0.049,0.043,0.041,0.531,0.41,0.3,0.121,0.199,1.054,0.203,0.182,0.379
0.074,0.076,0.197,0.064,0.056,0.051,2.177,0.344,0.32,0.161,0.176,0.923,0.207,0.178,0.362
0.09,0.087,0.116,0.057,0.047,0.061,1.325,0.354,0.297,0.12,0.165,1.447,0.165,0.169,0.284
0.071,0.078,0.089,0.054,0.044,0.04,0.582,0.316,0.309,0.12,0.241,0.779,0.372,0.159,0.153
0.07,0.076,0.089,0.049,0.04,0.047,0.678,0.631,0.288,0.123,0.156,2.214,0.229,0.212,0.202
0.071,0.078,0.161,0.087,0.054,0.053,0.764,0.341,0.339,0.136,0.19,0.935,0.2,0.225,0.435
0.09,0.087,0.113,0.058,0.057,0.05,0.602,0.365,0.298,0.189,0.158,1.019,0.25,0.161,0.197
0.072,0.078,0.091,0.047,0.04,0.039,0.716,0.28,0.292,0.127,0.157,0.863,0.198,0.179,0.184
0.156,0.078,0.095,0.047,0.042,0.04,0.677,0.28,0.339,0.119,0.196,0.747,0.205,0.166,0.167
0.077,0.079,0.083,0.065,0.046,0.045,0.606,0.282,0.287,0.118,0.166,0.842,0.18,0.231,0.169
0.074,0.152,0.094,0.049,0.048,0.045,0.607,0.587,0.29,0.12,0.159,2.529,0.202,0.169,0.243
0.102,0.081,0.091,0.049,0.043,0.041,0.664,0.598,0.298,0.114,0.156,2.494,0.171,0.16,0.159
0.07,0.083,0.098,0.053,0.045,0.045,0.546,0.358,0.61,0.222,0.158,1.647,0.187,0.163,0.182
0.071,0.075,0.107,0.07,0.049,0.048,0.8,0.307,0.298,0.118,0.158,0.962,0.186,0.3,0.165
0.081,0.077,0.092,0.061,0.049,0.041,0.611,0.353,0.304,0.12,0.156,0.829,0.274,0.169,0.17
0.074,0.078,0.094,0.047,0.051,0.042,0.515,0.296,0.444,0.114,0.158,0.892,0.189,0.188,0.542
0.162,0.261,0.09,0.05,0.041,0.039,0.399,0.526,0.283,0.238,0.165,0.945,0.258,0.149,0.148
0.074,0.074,0.107,0.048,0.071,0.082,0.349,0.293,0.285,13.394,0.184,1.733,0.152,0.246,0.126
0.081,0.084,0.119,0.118,0.125,0.061,0.579,0.352,0.297,0.12,0.159,0.922,0.256,0.171,0.176
0.074,0.08,0.092,0.051,0.042,0.044,1.884,0.319,0.885,0.293,0.157,1.09,0.192,0.17,0.185
0.074,0.074,0.175,0.097,0.104,0.041,0.56,0.373,0.266,0.112,0.16,0.869,0.184,0.173,0.165
0.112,0.153,0.087,0.047,0.044,0.044,0.503,0.345,0.332,0.138,0.32,1.787,0.39,0.156,0.155
0.112,0.092,0.103,0.051,0.044,0.043,0.592,0.372,0.294,0.12,0.262,1.441,0.581,0.358,0.171
0.071,0.074,0.089,0.049,0.042,0.062,0.621,0.415,0.308,0.114,0.156,0.773,0.259,0.178,0.329
0.077,0.078,0.162,0.05,0.043,0.042,1.04,0.365,0.3,0.119,0.166,1.265,0.393,0.171,0.341
0.077,0.076,0.089,0.049,0.041,0.041,0.559,0.279,0.27,0.137,0.191,0.968,0.213,0.191,0.235
0.097,0.087,0.108,0.058,0.072,0.048,0.698,0.299,0.275,0.114,0.157,0.78,0.237,0.164,0.167
0.089,0.08,0.093,0.048,0.046,0.042,0.53,0.491,0.281,0.115,0.161,0.782,0.191,0.332,0.163
0.077,0.08,0.102,0.054,0.045,0.043,0.716,0.358,0.975,0.113,0.167,0.912,0.185,0.166,0.176
0.071,0.077,0.088,0.059,0.046,0.041,0.547,0.282,0.287,18.186,0.197,1.08,0.221,0.198,0.283
0.07,0.075,0.112,0.068,0.047,0.049,0.811,0.576,0.287,0.12,0.158,2.369,0.272,0.167,0.16
0.088,0.095,0.107,0.057,0.048,0.044,0.509,0.295,0.32,0.121,0.165,0.787,0.256,0.157,0.153
0.071,0.079,0.089,0.047,0.042,0.069,2.122,0.301,0.294,0.119,0.167,1.138,0.164,0.14,0.14
0.074,0.078,0.103,0.049,0.042,0.041,0.37,0.405,0.35,0.131,0.195,1.11,0.314,0.227,0.167
0.089,0.143,0.192,0.093,0.056,0.05,0.591,0.415,0.325,0.138,0.165,2.484,0.348,0.173,0.17
0.088,0.084,0.112,0.056,0.048,0.044,0.531,0.283,0.323,0.115,0.157,1.392,0.169,0.157,0.169
0.073,0.081,0.097,0.048,0.043,0.041,0.665,0.283,0.299,0.114,0.158,0.831,0.181,0.16,0.169
0.073,0.077,0.091,0.047,0.075,0.042,0.644,0.281,0.304,0.121,0.359,1.928,0.206,0.189,0.474
0.087,0.078,0.085,0.063,0.051,0.049,0.902,0.346,0.342,0.137,0.357,1.714,0.566,0.169,0.17
0.091,0.089,0.116,0.061,0.049,0.05,0.619,0.3,0.322,0.114,0.168,0.872,0.22,0.168,0.168
0.077,0.078,0.25,0.047,0.071,0.068,0.642,0.863,0.283,0.116,0.158,0.553,0.191,0.192,0.166
0.074,0.08,0.094,0.054,0.043,0.066,0.903,0.303,0.295,0.116,0.16,1.411,0.227,0.199,0.336
0.093,0.077,0.118,0.066,0.085,0.05,0.579,0.782,0.281,0.122,0.171,2.326,0.18,0.16,0.182
0.074,0.082,0.09,0.048,0.041,0.041,0.639,0.351,0.315,1.228,0.157,0.864,0.191,0.169,0.175
0.074,0.077,0.089,0.048,0.042,0.04,0.545,0.333,0.288,0.12,0.159,2.313,0.176,0.156,0.165
0.076,0.076,0.086,0.048,0.042,0.04,0.596,0.374,0.614,0.142,0.157,0.793,0.189,0.156,0.17
